User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,34,37,471,248,313
rousseldenis,11,13,228,80,111
victoralmau,87,85,78,43,146
rvalyi,4,1,86,48,60
nimarosa,7,5,82,28,45
marcelsavegnago,20,20,47,16,47
MiquelRForgeFlow,25,20,31,28,59
sebalix,9,8,43,31,49
oca-clabot,-,-,89,-,9
chienandalu,9,8,9,60,74
francesco-ooops,-,-,59,24,32
simahawk,8,5,24,42,55
feketemihai,14,18,36,-,28
adrienpeiffer,6,7,31,25,40
etobella,6,5,27,31,44
sbidoul,9,8,42,6,23
ao-landoo,6,7,34,15,30
antoniospneto,10,10,23,18,36
CarlosRoca13,10,12,18,20,39
LoisRForgeFlow,7,7,19,26,40
sergio-teruel,15,16,9,18,41
tafaRU,4,3,29,22,32
thomaspaulb,7,3,33,12,23
legalsylvain,5,3,24,23,33
TheMule71,4,6,22,22,35
flachica,24,2,20,3,14
rafaelbn,-,-,39,9,15
NL66278,3,2,11,27,34
dreispt,2,3,34,7,17
yankinmax,7,9,15,16,32
TDu,15,5,6,20,31
ivantodorovich,7,6,4,27,38
gurneyalex,1,4,15,22,31
mtelahun,3,3,23,15,25
xAdrianC-Kernet,14,10,9,11,28
AaronHForgeFlow,-,-,21,18,23
JasminSForgeFlow,9,14,12,6,26
JordiBForgeFlow,2,1,26,6,14
Saran440,14,3,14,6,16
alexis-via,4,6,20,6,18
carlosdauden,1,2,4,29,34
CRogos,1,1,26,6,13
StefanRijnhart,3,4,16,8,18
elvise,-,-,27,6,11
ghost,3,2,26,-,9
lmignon,6,7,15,5,18
HviorForgeFlow,3,-,18,10,16
ilyasProgrammer,6,7,4,10,21
jbaudoux,2,-,9,16,20
mt-software-de,5,2,18,4,12
renatonlima,3,4,13,8,17
yajo,4,3,15,7,16
eLBati,3,4,17,3,13
SirTakobi,11,7,4,5,17
mbcosta,6,4,16,-,10
JuanyDForgeflow,-,7,8,11,21
Kev-Roche,6,5,7,6,16
matteoopenf,2,1,15,7,13
BernatPForgeFlow,14,8,-,1,13
ikapasi-initos,-,-,9,15,18
DavidJForgeFlow,4,3,7,8,16
bosd,-,-,18,5,9
grindtildeath,6,2,3,12,18
kittiu,-,4,9,7,14
i-vyshnevska,1,2,1,15,19
PierrickBrun,-,1,8,10,14
hparfr,1,2,8,7,13
leemannd,1,1,10,7,12
marylla,-,-,15,4,8
mileo,5,-,9,2,7
AungKoKoLin1997,8,2,1,5,11
alexey-pelykh,4,4,6,4,12
acsonefho,2,2,1,11,15
ajaniszewska-dev,4,-,4,8,12
yostashiro,1,1,1,13,16
StephaneMangin,-,-,-,15,15
carmenbianca,6,2,2,1,7
dalonsod,4,3,8,-,8
