User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,243,229,5.008,2.637,2.952
rousseldenis,159,119,1.577,871,1.042
victoralmau,558,517,408,400,961
MiquelRForgeFlow,293,293,482,642,974
simahawk,163,145,782,572,758
etobella,131,125,568,438,598
legalsylvain,125,79,621,430,545
rvalyi,56,47,738,414,496
chienandalu,156,147,206,591,765
dreispt,70,60,725,195,290
marcelsavegnago,119,101,521,300,435
LoisRForgeFlow,121,112,425,350,494
AaronHForgeFlow,52,27,417,429,484
sebalix,107,92,309,382,502
sbidoul,125,102,456,154,289
rafaelbn,5,3,625,221,251
ivantodorovich,83,68,266,395,488
francesco-ooops,-,-,583,235,259
HaraldPanten,-,-,494,264,286
nimarosa,44,27,465,133,188
CarlosRoca13,149,128,144,241,393
ao-landoo,146,135,301,72,236
sergio-teruel,120,97,152,186,306
oca-clabot,-,-,557,-,24
antoniospneto,63,50,196,231,303
tafaRU,32,29,262,188,239
alexis-via,102,101,222,51,177
StefanRijnhart,38,38,204,219,277
max3903,28,23,245,132,176
TheMule71,46,33,201,135,189
cesar-tecnativa,67,50,173,127,198
renatonlima,82,70,122,137,227
feketemihai,95,85,191,28,137
kittiu,36,39,232,81,141
alexey-pelykh,59,58,181,80,159
yankinmax,69,49,151,102,172
TDu,63,48,71,197,261
carlosdauden,35,31,58,258,303
lmignon,41,38,170,113,170
moylop260,110,102,102,63,186
gurneyalex,35,32,133,162,211
HviorForgeFlow,63,41,163,100,162
eLBati,45,23,150,114,156
SirTakobi,77,42,122,119,181
Saran440,69,34,122,94,147
elvise,-,-,264,79,95
thomaspaulb,24,21,144,102,140
yajo,35,31,129,117,165
JordiBForgeFlow,35,23,137,66,107
manuelregidor,88,83,99,19,121
ajaniszewska-dev,23,10,44,210,231
matteoopenf,16,8,166,95,120
leemannd,16,7,107,153,174
JasminSForgeFlow,103,83,61,33,134
NL66278,24,16,99,118,149
flotho,13,5,112,139,158
mileo,46,24,107,44,85
ghost,67,22,138,-,42
olgamarcocb,92,88,8,57,157
Shide,54,44,68,86,146
jbaudoux,15,15,59,154,181
bosd,24,9,165,48,75
ilyasProgrammer,89,44,55,31,92
GSLabIt,27,21,106,82,118
felipemotter,15,11,43,169,190
sebastienbeau,32,21,109,62,99
sergiocorato,45,24,84,66,106
grindtildeath,34,28,60,86,128
hbrunn,36,29,73,53,97
albariera,29,29,56,111,153
dsolanki-initos,21,3,160,39,59
mmequignon,28,13,28,142,166
i-vyshnevska,25,18,31,121,150
hparfr,14,16,71,106,134
mariadforgeflow,34,38,41,95,145
JuanyDForgeflow,54,30,49,70,114
ValentinVinagre,8,8,80,104,124
mtelahun,22,16,112,45,76
ernestotejeda,35,33,63,61,108
mbcosta,31,25,94,29,69
sbejaoui,21,23,68,44,80
flachica,56,18,72,28,62
LudLaf,23,16,55,81,109
CRogos,30,17,98,20,52
adrienpeiffer,30,13,55,57,83
AshishHirapara,43,24,34,60,96
GuillemCForgeFlow,24,24,51,66,102
ChrisOForgeFlow,58,35,30,33,81
florian-dacosta,34,20,40,47,79
JordiMForgeFlow,28,28,29,79,118
cubells,47,29,50,24,67
primes2h,17,15,88,39,68
petrus-v,25,14,46,63,89
BernatPForgeFlow,47,42,22,40,94
tranngocson1996,47,46,32,29,88
Kev-Roche,37,18,44,43,74
royle-vietnam,22,16,52,56,84
carmenbianca,34,12,52,45,70
bealdav,14,8,46,62,81
patrickrwilson,28,16,56,38,67
robinkeunen,18,14,58,44,70
ps-tubtim,28,27,14,56,92
xAdrianC-Kernet,20,18,35,68,96
hailangvn,19,18,49,46,75
guewen,11,11,58,50,72
nicomacr,30,13,47,35,60
hildickethan,18,16,51,44,71
luc-demeyer,18,13,45,29,53
AntoniRomera,22,20,60,18,50
acsonefho,14,9,26,63,81
baimont,28,21,17,40,70
Rad0van,18,8,63,24,44
andreampiovesana,9,4,40,55,68
JoanMForgeFlow,20,23,23,49,81
gdgellatly,7,4,29,71,83
SilvioC2C,20,18,28,44,72
TeoGoddet,12,4,49,45,59
PierrickBrun,16,9,39,39,58
ndd-odoo,66,16,9,9,36
xavier-bouquiaux,36,24,28,12,47
luisg123v,3,3,38,67,78
geomer198,11,1,6,88,95
brian10048,13,13,53,25,49
ivs-cetmix,23,12,18,44,65
Freni-OSI,35,29,30,5,45
cvinh,14,3,58,16,30
enriquemartin,17,17,24,43,69
hirokibastos,27,17,22,33,60
celm1990,8,8,42,42,59
mymage,34,29,31,8,48
DavidJForgeFlow,21,12,14,48,68
alan196,15,17,38,21,48
Murtaza-OSI,14,20,13,45,72
dhongu,36,26,2,28,61
emagdalenaC2i,23,11,33,26,48
fredzamoabg,20,17,27,29,56
DarioLodeiros,20,14,45,16,41
bizzappdev,29,9,35,9,29
marylla,-,-,65,29,37
damdam-s,19,7,23,30,46
ikapasi-initos,8,1,46,34,45
SimoRubi,7,11,47,19,40
yostashiro,10,7,28,43,58
tarteo,6,6,25,44,57
jcdrubay,8,4,44,28,41
florentx,21,15,9,36,59
Mantux11,16,13,34,21,44
Borruso,30,14,11,25,48
marielejeune,23,14,28,15,39
victor-champonnois,20,5,25,30,44
yvaucher,4,4,33,38,50
mcojocaru,41,36,1,-,43
JuMiSanAr,22,17,9,33,58
atchuthan,17,10,18,33,51
omar7r,13,13,36,13,36
remi-filament,16,10,32,11,31
rolandojduartem,7,5,35,33,47
Tardo,10,9,16,40,56
jcoux,16,13,13,35,56
sang250399,36,14,5,10,32
angelgarciadelachica,23,21,30,1,32
sonhd91,17,20,16,16,44
YvanDotet,19,16,26,8,33
aleuffre,22,12,24,11,33
santostelmo,12,4,11,39,50
fkantelberg,11,8,36,14,31
mt-software-de,17,10,39,5,25
ntsirintanis,8,2,23,36,46
jesusVMayor,18,12,7,29,48
norlinhenrik,12,9,35,12,30
dalonsod,7,7,41,10,26
manuelcalerosolis,17,3,20,9,21
ramiadavid,22,11,23,13,33
nilshamerlinck,27,27,6,4,39
robyf70,5,3,45,10,22
yweng8111,15,10,8,32,49
dhx,19,12,19,16,37
OpenCode,2,2,30,18,27
houssine78,1,1,40,23,31
StephaneMangin,8,2,9,43,51
patrickt-oforce,12,1,35,16,26
AungKoKoLin1997,22,7,8,19,34
CasVissers-360ERP,-,-,21,40,45
hitrosol,9,2,32,12,23
BT-aestebanez,1,1,28,29,36
marcos-mendez,2,-,30,26,33
GabbasovDinar,9,6,22,21,35
ferran-S73,8,8,34,9,26
TheerayutEncoder,22,6,19,10,25
antonag32,14,10,21,10,28
daonamutc1,29,10,3,10,27
jjscarafia,8,2,15,25,34
mourad-ehm,7,3,11,24,33
smangukiya,2,2,22,30,38
astirpe,3,5,9,26,36
igallart,18,8,18,5,21
gaikaz,-,-,25,29,34
douglascstd,1,-,12,39,43
ioans73,9,5,9,25,36
huguesdk,19,14,7,8,29
vanderleiromera,-,-,4,46,48
RodrigoBM,11,2,13,15,24
FernandoRomera,3,-,18,27,33
Urvisha-OSI,12,4,28,-,13
angelmoya,5,-,13,21,27
paradoxxxzero,21,10,10,3,21
stananatanaela,24,24,-,-,29
KKamaa,5,2,22,14,23
eantones,8,3,22,5,16
michelerusti,13,2,13,17,26
bodedra,-,2,10,27,32
chafique-delli,10,7,13,4,18
matiasperalta1,17,4,14,8,20
sanchonuria,13,10,3,18,33
ddejong-therp,12,7,15,5,19
nikul-serpentcs,-,1,15,20,25
hieu1211,15,7,9,7,21
Bilbonet,6,6,18,10,23
dessanhemrayev,5,-,-,35,37
theangryangel,11,4,9,13,23
ThomasBinsfeld,4,6,8,6,17
gfcapalbo,3,1,11,7,13
kmmelcher,5,5,20,10,22
rven,8,7,14,7,21
vincent-hatakeyama,11,3,8,13,22
Cedric-Pigeon,2,3,6,16,23
chandni299,14,11,3,7,23
frahikLV,8,6,13,10,22
kluna1998,16,11,3,9,26
ljsalvatierra-factorlibre,13,6,14,2,15
quentinDupont,2,1,13,19,25
wpichler,7,2,10,-,8
miguel-S73,8,8,15,3,18
newtratip,8,10,3,11,26
sergioeix,9,2,20,-,9
tbanevicius,6,1,22,6,14
ypapouin,8,3,13,3,12
SicurSam,-,-,-,36,36
ryanc-me,9,2,17,3,12
BT-dmontull,12,6,12,2,15
MosabWadea,4,1,24,3,11
Reyes4711-S73,8,4,12,7,17
iwkse,3,3,20,5,14
jguenat,10,7,8,9,22
Abranes,6,4,9,11,20
alessandrocamilli,10,-,6,9,15
augusto-weiss,16,4,8,-,11
houzefa-abba,7,5,12,6,17
DiegoParadeda,9,5,6,12,22
