User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;98;95;"2.992";"1.477";"1.637"
rousseldenis;101;65;897;544;649
MiquelRForgeFlow;213;234;342;468;735
simahawk;98;89;515;359;481
legalsylvain;67;50;445;275;354
etobella;86;86;355;289;403
rvalyi;34;32;433;241;300
marcelsavegnago;72;50;359;226;303
HaraldPanten;"-";"-";466;252;274
LoisRForgeFlow;79;73;313;240;340
victoralmau;208;178;124;176;380
AaronHForgeFlow;28;16;305;324;363
dreispt;41;34;437;128;189
chienandalu;103;97;139;315;434
rafaelbn;5;3;485;155;182
ivantodorovich;58;38;208;292;352
sbidoul;95;79;303;107;213
sebalix;63;52;150;208;280
"ao-landoo";101;98;185;39;161
"francesco-ooops";"-";"-";300;121;138
"cesar-tecnativa";65;34;163;99;154
antoniospneto;37;30;116;158;205
CarlosRoca13;86;65;69;123;206
renatonlima;66;55;95;110;183
"alexis-via";64;70;128;26;115
tafaRU;13;14;162;116;146
kittiu;35;19;162;63;101
StefanRijnhart;10;10;105;136;159
"oca-clabot";"-";"-";270;"-";16
manuelregidor;81;77;88;16;111
"sergio-teruel";49;47;69;91;153
eLBati;31;18;101;85;119
yankinmax;51;26;116;48;92
TheMule71;24;14;120;74;104
flotho;10;4;89;132;149
olgamarcocb;92;75;8;57;144
"ajaniszewska-dev";16;6;35;175;191
gurneyalex;20;15;82;107;136
HviorForgeFlow;41;20;97;69;105
albariera;29;27;56;111;151
carlosdauden;25;20;37;141;172
yajo;22;20;91;81;115
"alexey-pelykh";37;36;101;34;86
matteoopenf;11;3;108;79;96
JasminSForgeFlow;89;50;41;11;77
elvise;"-";"-";148;50;62
"dsolanki-initos";21;2;138;30;48
GSLabIt;22;13;82;62;89
JordiBForgeFlow;23;12;78;40;66
SirTakobi;34;19;66;62;95
sebastienbeau;24;17;88;46;77
Shide;41;34;44;58;105
ernestotejeda;32;31;58;59;103
ValentinVinagre;8;8;66;97;116
felipemotter;9;6;30;131;145
feketemihai;37;33;81;19;67
TDu;27;29;29;77;117
lmignon;13;16;77;38;66
leemannd;8;2;52;96;108
NL66278;12;9;56;59;79
hparfr;11;10;50;81;101
tranngocson1996;47;45;32;29;87
bosd;20;6;100;24;44
mariadforgeflow;22;27;26;77;114
hbrunn;22;19;48;27;58
"royle-vietnam";22;15;52;56;83
sergiocorato;26;10;45;53;75
Saran440;21;16;43;46;73
mmequignon;21;10;9;95;113
"i-vyshnevska";14;13;21;73;94
moylop260;21;17;64;27;57
JuanyDForgeflow;52;14;28;36;63
mbcosta;25;19;57;25;57
ChrisOForgeFlow;48;28;23;27;67
ghost;30;8;68;"-";22
sbejaoui;18;19;47;18;48
jbaudoux;12;13;27;63;85
nimarosa;13;8;88;11;32
AntoniRomera;22;18;56;18;48
JoanMForgeFlow;20;23;23;49;81
"florian-dacosta";21;14;29;31;55
ilyasProgrammer;44;18;23;13;42
thomaspaulb;7;5;37;40;54
BernatPForgeFlow;27;29;21;32;71
JordiMForgeFlow;23;22;19;48;79
"ndd-odoo";66;16;9;9;36
GuillemCForgeFlow;17;16;40;32;58
patrickrwilson;14;10;46;33;54
hailangvn;16;17;42;25;52
cubells;33;15;31;17;43
grindtildeath;21;13;23;31;53
"ps-tubtim";23;16;14;35;60
TeoGoddet;11;4;44;42;56
"petrus-v";18;8;33;33;51
AshishHirapara;23;11;20;37;57
hildickethan;16;11;40;27;48
fredzamoabg;20;17;27;29;56
"Kev-Roche";21;9;28;34;53
celm1990;8;7;37;41;57
bealdav;12;7;30;28;44
nicomacr;22;8;33;23;41
gdgellatly;4;4;23;57;68
LudLaf;12;7;37;32;49
