User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,67,63,599,419,515
victoralmau,144,139,66,74,233
rousseldenis,16,16,131,97,128
etobella,34,28,118,73,118
simahawk,18,20,107,91,126
max3903,3,1,137,69,83
nimarosa,12,2,139,56,73
sebalix,11,11,53,81,103
LoisRForgeFlow,20,18,60,47,77
legalsylvain,16,6,58,63,81
CarlosRoca13,31,26,28,40,77
sergio-teruel,26,17,39,38,66
chienandalu,15,17,19,67,92
francesco-ooops,-,-,77,35,44
tafaRU,10,9,50,38,57
Saran440,25,10,37,23,44
lmignon,16,10,42,33,53
StefanRijnhart,12,10,40,35,55
MiquelRForgeFlow,16,14,24,38,61
ao-landoo,23,19,37,6,36
primes2h,8,7,49,17,34
AaronHForgeFlow,12,5,33,25,39
rafaelbn,-,-,50,29,36
HviorForgeFlow,11,14,33,10,33
TDu,11,9,17,29,45
carlosdauden,2,3,8,53,60
leemannd,2,-,30,30,37
rvalyi,1,1,36,21,29
robinkeunen,6,8,26,14,30
sbidoul,5,6,30,14,28
dreispt,9,7,21,15,30
CRogos,9,8,23,8,24
Shide,10,7,19,13,28
TheMule71,15,11,18,7,26
moylop260,14,13,13,9,29
ivantodorovich,5,4,12,25,35
mymage,22,13,11,3,24
bosd,2,3,30,13,23
ilyasProgrammer,16,6,12,5,18
SirTakobi,7,-,12,27,33
norlinhenrik,5,5,24,11,23
mtelahun,4,6,27,8,21
TheerayutEncoder,12,6,15,8,21
dessanhemrayev,5,-,-,35,37
sergiocorato,7,2,19,10,19
feketemihai,4,4,26,5,16
jbaudoux,1,2,6,29,34
antoniospneto,5,4,16,10,20
thomaspaulb,4,3,19,8,17
dhongu,15,11,1,7,23
luc-demeyer,3,5,18,5,16
Freni-OSI,2,13,14,4,22
grindtildeath,2,2,10,17,24
yajo,6,4,10,13,23
eLBati,1,-,19,11,16
houzefa-abba,7,5,12,6,17
florian-dacosta,10,3,6,10,19
sanchonuria,9,8,1,12,24
antonag32,8,5,8,6,17
bealdav,1,-,11,17,21
mariadforgeflow,4,5,7,12,22
Borruso,15,2,3,6,14
JordiBForgeFlow,1,2,10,14,20
ivs-cetmix,4,2,4,16,22
kluna1998,10,9,2,7,21
marcelsavegnago,2,3,12,10,18
yostashiro,3,2,13,10,17
Urvisha-OSI,3,3,17,-,9
mmequignon,1,2,4,18,23
hildickethan,2,2,9,13,19
mcojocaru,12,12,1,-,16
victor-champonnois,8,2,5,9,16
AungKoKoLin1997,8,4,3,8,17
brian10048,6,6,11,1,13
kittiu,-,4,14,3,11
matteoopenf,2,2,17,4,12
DavidJForgeFlow,5,5,1,11,19
alexis-via,7,2,11,2,10
hbrunn,5,1,10,6,12
JuMiSanAr,5,2,-,15,19
NL66278,1,1,8,12,17
ghost,9,3,9,-,9
yankinmax,3,3,10,6,14
geomer198,2,1,1,16,19
ap-wtioit,1,-,5,14,17
bodedra,-,1,4,15,18
petrus-v,5,1,4,9,14
AshishHirapara,6,4,4,4,12
HaraldPanten,-,-,13,6,10
CasVissers-360ERP,-,-,4,14,16
LudLaf,2,1,2,12,16
Rad0van,6,-,7,3,8
ShwetaSerpentCS,8,8,-,-,11
cvinh,1,-,12,2,6
felipemotter,2,1,5,9,14
guewen,-,2,9,5,10
GuillemCForgeFlow,3,1,6,5,10
Kev-Roche,7,-,6,-,5
pilarvargas-tecnativa,3,1,4,7,12
renatonlima,5,3,3,5,12
hailangvn,-,1,3,9,12
i-vyshnevska,3,1,2,8,12
marielejeune,2,2,7,3,9
mileo,1,-,5,1,4
santostelmo,2,1,2,10,14
sebastienbeau,3,1,4,1,6
nicomacr,2,3,3,2,8
JoanSForgeFlow,5,2,-,6,10
KM-joel,2,2,7,2,8
RodrigoBM,5,-,6,1,6
TonyMasciI,3,1,6,3,8
ajaniszewska-dev,1,1,-,11,13
augusto-weiss,5,2,4,-,6
carmenbianca,3,2,7,1,7
enriquemartin,2,1,5,5,10
nikul-serpentcs,-,-,5,8,10
paulius-sladkevicius,2,2,8,1,7
zaoral,4,-,8,-,5
GSLabIt,2,2,7,1,7
OSevangelist,1,1,9,-,5
bruno-zanotti,2,2,4,3,8
eantones,2,2,6,1,7
fkantelberg,1,1,5,5,9
hparfr,-,-,2,8,9
huguesdk,4,4,1,1,8
michelerusti,5,-,5,1,5
murtuzasaleh,-,-,-,12,12
patrickrwilson,7,3,2,-,7
ps-tubtim,1,2,-,7,10
tarteo,2,1,3,5,9
DarioLodeiros,4,4,2,-,7
Murtaza-OSI,-,5,1,4,10
SilvioC2C,3,1,3,3,7
ValentinVinagre,-,-,4,6,8
cyrilmanuel,1,-,1,9,11
grzana12,2,-,5,3,7
otmanelagy,2,2,6,-,6
punt-sistemes-salva,5,-,2,-,4
vincent-hatakeyama,5,-,1,2,5
xAdrianC-Kernet,-,-,3,8,10
AnizR,5,-,1,2,5
ThiagoMForgeFlow,2,1,1,6,9
atchuthan,3,1,2,4,8
elvise,-,-,8,2,5
manuelregidor,1,3,5,1,7
mt-software-de,1,2,7,-,6
ramiadavid,1,4,5,-,7
DhavalTforgeFlow,2,1,5,-,5
JuanyDForgeflow,2,3,-,3,7
SicurSam,-,-,-,9,9
StephaneMangin,1,-,1,7,9
dynapps,1,-,1,6,8
emagdalenaC2i,4,-,2,2,5
gurneyalex,-,2,2,5,8
marcelofrare,-,-,-,9,9
olgamarcocb,-,6,-,-,6
omar7r,-,-,6,3,5
remi-filament,2,-,5,1,5
stefan-tecnativa,2,1,1,5,8
Camille0907,3,1,1,3,7
Reyes4711-S73,1,-,3,3,6
andreampiovesana,1,-,4,3,6
angelgarciadelachica,2,2,4,-,5
baimont,-,4,-,-,4
bizzappdev,-,-,4,2,4
dsolanki-initos,-,-,4,4,6
florentx,3,1,-,4,7
ioans73,4,1,-,3,6
luistorresm,2,2,2,1,6
paradoxxxzero,4,2,1,-,5
ryanc-me,2,1,4,-,4
BernatPForgeFlow,2,-,-,5,6
FernandoRomera,3,-,4,-,4
Mantux11,1,-,4,2,5
PierrickBrun,2,-,1,2,4
Ricardoalso,2,2,1,2,6
TeoGoddet,1,-,2,1,3
acsonefho,-,-,2,5,6
alexey-pelykh,-,-,5,2,4
flachica,1,2,3,-,5
flotho,1,-,2,4,6
matiasperalta1,4,-,1,1,4
patrickt-oforce,1,-,5,1,4
uncannycs,5,1,-,-,3
MarcBForgeFlow,1,1,-,3,5
Nikul-OSI,2,-,2,1,4
OpenCode,-,-,1,1,2
PeterSchwarzHPI,1,1,4,-,4
anajuaristi,-,-,4,2,4
benoit-bertholon,2,-,3,-,3
cscocca,-,-,4,2,4
danielduqma,4,2,-,-,4
dhx,2,1,1,2,5
igallart,2,2,2,-,5
imarulbala,4,1,-,-,3
kevinkhao,6,-,-,-,2
newtratip,1,2,-,3,6
rven,1,1,2,1,4
GabbasovDinar,1,-,1,3,5
ThomasBinsfeld,-,-,5,-,2
Vimal-OSI,-,5,-,-,5
adrienpeiffer,2,1,-,2,4
asierneiradev,-,-,5,-,2
damdam-s,2,-,-,3,4
douglascstd,-,-,-,5,5
fcvalgar,-,-,-,5,5
ferran-S73,2,-,2,1,4
glitchov,3,1,1,-,4
hitrosol,-,-,1,2,3
jado95,2,1,1,1,4
jguenat,1,-,3,1,4
jonasbuchholz,2,2,1,-,4
loida-vm,-,-,2,3,4
repodevs,1,1,3,-,4
siddolo,3,-,-,-,2
syera94,1,2,1,1,5
warp10,-,-,-,5,5
AmmarOfficewalaSerpentCS,-,3,1,-,4
BertVGroenendael,1,1,-,-,2
Fatimahairup,2,-,-,-,1
FrancoMaxime,-,1,1,2,4
JoelZilli,2,1,-,-,2
ae-landoo,-,-,4,-,2
aleuffre,1,-,3,-,3
amincheloh,2,-,1,-,2
apineux,-,2,-,2,4
b-kannan,2,-,2,-,3
bofiltd,-,-,-,4,4
cesar-tecnativa,-,4,-,-,4
dalonsod,-,-,4,-,2
danila12,1,-,-,3,4
dannyadair,2,-,-,1,2
dependabot[bot],2,-,1,-,2
gabriel-grinspan,1,1,2,-,3
hugho-ad,-,-,-,4,4
imlopes,3,-,-,1,3
jans23,-,-,3,-,2
jantoniorivera97,-,-,1,3,4
ljsalvatierra-factorlibre,2,1,-,-,2
marylla,-,-,3,1,3
mbcosta,-,-,4,-,2
rp-landoo,-,-,-,4,4
saralb9,2,2,-,-,3
sonhd91,-,1,2,-,2
tde-banana-odoo,-,2,2,-,3
ygcarvalh,3,-,-,-,2
zamberjo,2,-,2,-,3
Abranes,-,1,1,1,3
AntoniRomera,-,-,3,-,2
BT-apadron,1,1,1,-,3
BurkhalterY,1,-,2,-,2
ChrisOForgeFlow,-,2,-,-,2
CybroOdooDev,2,-,-,-,1
Guenzn,2,-,-,-,1
PaulGoubert,-,-,1,2,3
SplashS,1,1,1,-,3
Tonow-c2c,-,-,-,-,0
Vandan-OSI,1,1,-,-,2
aiendry-aktivsoftware,1,1,-,-,2
altela,2,-,-,-,1
angelmoya,-,-,-,-,0
bi-landoo,-,-,1,2,3
cormaza,1,-,1,-,2
