User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;155;148;"3.930";"1.995";"2.218"
rousseldenis;130;89;"1.198";665;800
MiquelRForgeFlow;266;267;417;542;846
simahawk;128;112;640;458;607
victoralmau;360;330;296;284;650
rvalyi;49;40;592;333;404
legalsylvain;73;55;486;319;405
etobella;95;94;409;334;458
marcelsavegnago;104;85;464;265;382
chienandalu;131;121;175;489;635
dreispt;54;48;562;150;229
LoisRForgeFlow;97;91;352;284;404
AaronHForgeFlow;35;18;354;376;419
HaraldPanten;"-";"-";470;254;276
ivantodorovich;71;52;230;338;414
sbidoul;107;87;371;121;238
rafaelbn;5;3;527;166;194
sebalix;79;65;205;261;349
"francesco-ooops";"-";"-";409;167;187
"ao-landoo";115;110;248;63;199
CarlosRoca13;109;92;103;177;290
antoniospneto;49;43;141;194;256
"cesar-tecnativa";67;45;173;127;193
"alexis-via";78;84;181;41;147
renatonlima;77;67;119;130;217
tafaRU;19;19;201;147;185
"sergio-teruel";74;70;90;121;209
"oca-clabot";"-";"-";359;"-";19
yankinmax;64;40;138;88;148
kittiu;36;24;192;71;115
TheMule71;31;21;168;108;148
nimarosa;22;17;226;51;88
eLBati;40;22;125;102;142
StefanRijnhart;14;16;125;146;177
elvise;"-";"-";241;73;89
gurneyalex;24;21;102;141;177
SirTakobi;62;38;102;81;137
"alexey-pelykh";50;50;121;45;113
carlosdauden;28;23;41;186;221
HviorForgeFlow;44;20;121;83;121
"ajaniszewska-dev";21;7;41;196;214
manuelregidor;82;78;89;17;113
JasminSForgeFlow;101;72;60;29;119
flotho;12;5;109;135;154
feketemihai;62;51;119;21;91
yajo;27;25;111;91;132
JordiBForgeFlow;31;17;118;48;81
TDu;45;34;40;118;165
olgamarcocb;92;78;8;57;147
matteoopenf;13;6;126;89;110
thomaspaulb;20;9;101;76;100
albariera;29;28;56;111;152
"dsolanki-initos";21;3;156;33;53
lmignon;19;23;101;53;90
ghost;43;14;124;"-";32
sebastienbeau;26;19;100;56;90
GSLabIt;22;15;91;72;101
NL66278;15;11;67;86;109
leemannd;12;4;73;114;130
felipemotter;11;9;31;151;169
Shide;42;35;47;67;115
ernestotejeda;34;32;62;61;107
Saran440;37;19;59;53;86
hbrunn;26;24;60;42;79
ValentinVinagre;8;8;71;97;116
"i-vyshnevska";18;15;27;105;129
bosd;21;6;123;30;52
jbaudoux;14;13;37;105;128
hparfr;13;12;59;88;111
ilyasProgrammer;63;33;35;24;71
sergiocorato;31;15;56;55;83
JuanyDForgeflow;52;22;38;52;87
moylop260;24;21;76;42;77
mbcosta;31;23;77;26;63
mariadforgeflow;23;28;29;81;119
mmequignon;23;10;11;110;128
ChrisOForgeFlow;54;30;29;33;76
tranngocson1996;47;46;32;29;88
"royle-vietnam";22;15;52;56;83
sbejaoui;18;19;55;27;58
GuillemCForgeFlow;20;22;44;52;85
JordiMForgeFlow;28;26;27;60;96
LudLaf;20;13;52;56;81
BernatPForgeFlow;41;37;21;33;81
grindtildeath;30;15;27;43;69
flachica;43;12;53;21;47
cubells;37;20;43;23;56
adrienpeiffer;24;10;38;43;64
"Kev-Roche";27;16;37;42;69
"xAdrianC-Kernet";20;16;29;59;85
AntoniRomera;22;19;57;18;49
hailangvn;17;17;46;36;64
patrickrwilson;17;13;50;37;61
"petrus-v";20;12;40;43;66
"florian-dacosta";21;14;30;33;57
mtelahun;14;10;60;29;50
AshishHirapara;28;14;25;43;67
JoanMForgeFlow;20;23;23;49;81
"ps-tubtim";25;20;14;40;69
"ndd-odoo";66;16;9;9;36
nicomacr;24;8;40;31;50
TeoGoddet;11;4;47;44;58
acsonefho;14;9;24;47;65
luisg123v;3;3;35;65;76
bealdav;13;7;33;33;49
