User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;18;21;388;214;259
rousseldenis;29;18;185;95;132
MiquelRForgeFlow;34;38;66;77;129
rafaelbn;2;1;145;40;54
dreispt;13;17;120;25;57
LoisRForgeFlow;15;16;65;51;79
etobella;12;11;54;51;73
chienandalu;25;17;26;52;79
HaraldPanten;"-";"-";72;35;43
simahawk;9;7;43;42;59
"oca-clabot";"-";"-";101;"-";10
AaronHForgeFlow;6;2;39;47;58
marcelsavegnago;5;2;54;36;48
victoralmau;27;24;13;27;60
rvalyi;3;5;52;30;44
renatonlima;12;14;34;28;51
sbidoul;25;13;40;7;31
legalsylvain;11;2;28;34;45
sbejaoui;16;15;31;9;34
antoniospneto;5;6;26;32;45
carlosdauden;9;7;20;23;37
yajo;7;5;29;19;32
gurneyalex;4;2;28;24;33
tafaRU;2;2;28;25;34
CarlosRoca13;13;19;8;14;39
eLBati;6;2;31;9;19
kittiu;14;4;24;9;22
Shide;7;5;14;24;35
sebalix;7;5;17;21;33
flotho;"-";"-";14;34;38
ivantodorovich;4;2;14;25;33
bosd;5;4;29;5;17
JasminSForgeFlow;15;12;9;4;23
ChrisOForgeFlow;19;10;6;4;21
bealdav;5;3;7;20;28
thomaspaulb;3;1;13;17;23
sebastienbeau;5;2;13;14;22
"royle-vietnam";5;2;17;12;20
GSLabIt;4;1;19;9;16
HviorForgeFlow;10;5;8;7;18
JordiBForgeFlow;5;3;12;10;19
"BT-aestebanez";"-";"-";13;18;22
ernestotejeda;4;5;7;15;25
patrickrwilson;2;2;11;15;22
"ajaniszewska-dev";4;"-";5;20;24
"sergio-teruel";2;7;7;13;24
sergiocorato;1;3;10;14;21
albariera;4;2;3;16;22
"alexis-via";4;6;8;4;15
hparfr;"-";1;5;22;25
felipemotter;"-";"-";2;25;26
"francesco-ooops";"-";"-";19;8;12
"ao-landoo";5;6;12;3;15
matteoopenf;4;2;8;11;18
mbcosta;5;6;12;3;15
SimoRubi;1;2;18;2;9
lmignon;1;1;9;7;12
"BT-dmontull";7;5;8;1;11
TDu;2;1;1;18;21
TheMule71;2;4;15;1;10
"florian-dacosta";1;3;6;8;14
grindtildeath;5;3;6;3;11
"petrus-v";4;1;8;8;14
smangukiya;2;"-";11;9;14
Saran440;2;4;4;9;16
fredzamoabg;5;5;7;4;14
yankinmax;7;3;7;3;11
ilyasProgrammer;9;1;"-";5;9
KKamaa;4;"-";7;5;10
mmequignon;5;2;1;11;16
StefanRijnhart;"-";"-";6;11;13
manuelcalerosolis;5;1;5;4;9
nicomacr;5;"-";8;2;7
GuillemCForgeFlow;3;3;11;"-";8
Tardo;1;4;7;5;13
"ddejong-therp";5;1;8;2;8
BernatPForgeFlow;4;5;2;5;13
JoanMForgeFlow;2;4;4;6;13
NL66278;2;1;6;7;12
andreampiovesana;1;"-";2;13;15
carmenbianca;7;4;5;"-";9
celm1990;"-";1;4;10;13
"ps-tubtim";2;1;2;4;8
"Kev-Roche";1;3;6;5;11
SilvioC2C;1;5;7;2;11
mariadforgeflow;1;2;1;10;14
MosabWadea;1;1;9;2;7
SirTakobi;6;1;5;1;7
alan196;1;"-";6;6;9
"alexey-pelykh";"-";"-";6;5;7
astirpe;1;1;2;7;10
"damdam-s";2;"-";5;1;5
enriquemartin;4;1;5;3;8
feketemihai;3;4;5;1;9
hieu1211;3;3;4;2;9
santostelmo;1;"-";2;9;11
AshishHirapara;4;2;3;2;8
acsonefho;2;2;2;5;10
hailangvn;"-";1;6;4;7
hbrunn;1;2;"-";2;5
kmmelcher;1;1;5;5;9
"kos94ok-3D";2;"-";1;6;8
olgamarcocb;3;3;"-";6;11
primes2h;1;"-";10;1;5
cvinh;1;"-";8;2;6
"dsolanki-initos";"-";1;10;"-";4
flachica;3;1;3;4;8
gdgellatly;1;3;7;"-";7
jcoux;3;1;2;4;8
robyf70;2;1;6;1;6
tbanevicius;1;1;8;1;6
"CasVissers-360ERP";"-";"-";4;5;7
"Cedric-Pigeon";"-";"-";"-";6;6
SimoneVagile;1;"-";3;5;8
ValentinVinagre;1;1;3;5;9
atchuthan;2;1;"-";7;9
ghost;"-";2;5;"-";4
manuelregidor;3;1;4;2;7
max3903;1;1;2;3;6
mileo;"-";"-";2;3;4
tarteo;"-";1;2;7;9
tosink;2;"-";7;"-";4
angelgarciadelachica;3;2;4;"-";6
baimont;2;1;1;4;7
"patrickt-oforce";1;"-";5;3;6
tranngocson1996;"-";7;1;1;9
vvrossem;5;1;2;1;6
zeroincombenze;3;"-";5;"-";4
AntoniRomera;1;1;2;3;6
DarioLodeiros;1;"-";4;1;4
Mantux11;1;1;3;3;7
TeoGoddet;1;"-";4;3;6
bizzappdev;4;1;3;"-";5
"chafique-delli";2;1;4;1;5
elvise;"-";"-";5;3;5
fcayre;1;"-";3;3;6
pedroguirao;2;3;2;"-";6
"vincent-hatakeyama";2;1;2;3;7
antonioburic;3;"-";"-";4;6
brian10048;1;2;2;2;6
eantones;1;"-";2;1;3
ecino;"-";"-";"-";"-";0
fkantelberg;1;2;3;"-";5
guewen;"-";"-";2;3;4
huguesdk;2;3;2;"-";6
igallart;3;1;1;"-";4
jbaudoux;"-";"-";4;1;3
mcojocaru;3;3;"-";"-";5
ntsirintanis;1;1;1;3;6
rven;2;3;2;"-";6
sergioeix;2;"-";4;"-";3
sonhd91;1;4;"-";2;7
yostashiro;1;"-";2;4;6
ypapouin;"-";1;5;1;4
Borruso;"-";3;1;2;6
"Freni-OSI";3;2;1;"-";5
JaumeBforgeFlow;5;"-";"-";"-";2
"Murtaza-OSI";"-";4;1;"-";5
adrienpeiffer;1;1;2;2;5
aisopuro;"-";"-";4;2;4
cubells;2;1;1;"-";3
dnplkndll;1;1;2;2;5
driehuis;2;"-";4;"-";3
houssine78;1;"-";4;1;4
jjscarafia;1;"-";1;3;5
jordancoest;"-";"-";"-";6;6
olveracuenca;4;1;"-";"-";3
paradoxxxzero;3;2;1;"-";5
slominchar;5;"-";"-";"-";2
yvaucher;"-";"-";3;1;3
JordiMForgeFlow;"-";"-";"-";5;5
NuriaXifre;4;1;"-";"-";3
OpenCode;"-";1;2;1;3
Rad0van;1;2;1;"-";4
alielnagar;"-";"-";5;"-";2
clementmbr;"-";1;"-";1;2
csil300;3;"-";"-";"-";2
dalonsod;"-";"-";2;1;2
enricostano;2;1;1;"-";3
"ferran-S73";"-";"-";3;2;4
"i-vyshnevska";"-";1;2;1;3
iwkse;1;1;1;2;5
jguenat;"-";2;"-";2;4
khoivo1601;1;1;3;"-";4
"miguel-S73";1;"-";2;1;3
"mourad-ehm";"-";"-";2;2;3
mymage;1;2;2;"-";4
ozono;1;"-";3;"-";3
robin5210;1;1;3;"-";4
"Chanakya-OSI";2;1;1;"-";3
LudLaf;"-";1;3;"-";3
MateuGForgeFlow;2;"-";"-";1;2
PierrickBrun;1;"-";2;1;3
crsilveira;"-";"-";4;"-";2
gfcapalbo;"-";1;"-";"-";1
hildickethan;"-";1;"-";2;3
kevinkhao;1;"-";"-";1;2
"luc-demeyer";"-";"-";"-";"-";0
mamfredym;"-";"-";"-";4;4
murtuzasaleh;1;1;"-";"-";2
newtratip;"-";1;1;1;3
nguyenhk99;3;"-";1;"-";3
onurugur;1;"-";3;"-";3
"osi-scampbell";1;"-";"-";"-";1
qgroulard;"-";2;1;"-";3
rjpathan;2;"-";1;"-";2
scigghia;"-";"-";1;3;4
skeller1;1;2;1;"-";4
wpichler;"-";"-";2;"-";1
AmmarOfficewalaSerpentCS;1;"-";1;"-";2
FernandoRomera;"-";"-";2;1;2
FrancoMaxime;1;"-";1;1;3
"Hardik-OSI";3;"-";"-";"-";2
JorgeQuinteros;"-";1;2;"-";2
"Nikul-OSI";2;1;"-";"-";2
"Reyes4711-S73";1;1;1;"-";3
ThomasBinsfeld;"-";"-";"-";"-";0
YvanDotet;1;"-";1;"-";2
acalmett;"-";"-";"-";3;3
"andhit-r";1;"-";"-";"-";1
arfbin;1;"-";1;1;3
bodedra;"-";"-";1;1;2
braisab;3;"-";"-";"-";2
chandni299;1;1;"-";"-";2
cormaza;1;"-";1;1;3
daramousk;"-";"-";"-";"-";0
davidtranhp;1;"-";"-";1;2
"dsidorenkovas-rgbconsulting";"-";"-";"-";"-";0
em230418;2;"-";1;"-";2
emadshaaban92;2;"-";1;"-";2
extrememicro;"-";"-";1;2;3
gabrielcardoso21;1;"-";"-";"-";1
hirokibastos;1;1;"-";1;3
hoangtiendung070797;1;"-";1;"-";2
leemannd;"-";"-";"-";3;3
misern2;"-";1;1;1;3
moylop260;1;"-";1;1;3
nedaszilinskas;1;"-";"-";2;3
"oerp-odoo";"-";"-";"-";2;2
omar7r;"-";2;1;"-";3
patovala;"-";"-";1;1;2
"pedrocs-exo";"-";3;"-";"-";3
"pedroortega-punt";"-";"-";3;"-";2
rb3606;"-";"-";3;"-";2
"remi-filament";"-";1;1;1;3
remytms;1;1;1;"-";3
tarbib;"-";"-";1;2;3
vimalpatelserpentcs;1;1;"-";1;3
ygol;3;"-";"-";"-";2
zeroheure;"-";"-";1;"-";1
BertVGroenendael;2;"-";"-";"-";1
"Chandresh-OSI";1;1;"-";"-";2
DiegoParadeda;"-";"-";"-";2;2
DonatasV;1;1;"-";"-";2
GillesTephaneMeyomesse;"-";"-";"-";"-";0
"JayVora-SerpentCS";"-";"-";"-";"-";0
JulianaPoudou;1;1;"-";"-";2
Kosaaaaa;2;"-";"-";"-";1
MRomeera;"-";"-";"-";2;2
MaxyMoos;"-";"-";"-";"-";0
RLeeOSI;1;"-";"-";1;2
SicurSam;"-";"-";"-";2;2
SiscoCS;1;1;"-";"-";2
SodexisTeam;1;"-";"-";"-";1
StephaneMangin;"-";"-";1;1;2
"Swapnesh-SerpentCS";1;"-";1;"-";2
"Vandan-OSI";1;"-";"-";"-";1
"alvaro-domatix";"-";"-";1;"-";1
apineux;"-";"-";"-";2;2
"augusto-weiss";"-";"-";2;"-";1
benbrich;"-";"-";"-";2;2
bluisknot;1;"-";"-";"-";1
brendapaniagua;"-";"-";"-";2;2
cesarlr;"-";"-";1;1;2
colmeirin;"-";"-";2;"-";1
dhongu;"-";1;"-";"-";1
dhx;1;"-";"-";1;2
emagdalenaC2i;"-";"-";2;"-";1
francescapenso;"-";"-";2;"-";1
glauco70;"-";"-";"-";"-";0
ioans73;"-";1;"-";1;2
jcdrubay;"-";"-";"-";2;2
jweste;"-";"-";"-";"-";0
kitsuneeesan;1;"-";"-";"-";1
koenloodts;"-";1;"-";"-";1
"laetitia-gangloff";"-";"-";"-";"-";0
lfreeke;"-";"-";1;1;2
maisim;"-";"-";2;"-";1
marcelofrare;"-";"-";"-";2;2
matiasperalta1;2;"-";"-";"-";1
monen17;"-";"-";"-";"-";0
mrcast;"-";"-";"-";2;2
"mt-software-de";2;"-";"-";"-";1
muradahmed25;1;"-";"-";"-";1
mvasquez13;"-";"-";"-";"-";0
nilshamerlinck;"-";"-";"-";"-";0
oihane;1;"-";1;"-";2
"palkesh-aktivsoftware";2;"-";"-";"-";1
"paulius-sladkevicius";1;"-";1;"-";2
pegonzalezspesol;2;"-";"-";"-";1
philhug;"-";"-";"-";"-";0
rauferdeveloper;"-";"-";"-";2;2
rlizana;"-";"-";"-";2;2
sadamo;"-";"-";"-";2;2
samsagaz;"-";"-";2;"-";1
saxomanu;"-";"-";"-";"-";0
theangryangel;1;"-";"-";"-";1
vrenaville;"-";"-";"-";"-";0
yucer;"-";"-";"-";"-";0
yweng8111;"-";1;"-";1;2
Abranes;"-";"-";"-";"-";0
AdriaGForgeFlow;"-";"-";"-";"-";0
AlvaroTForgeFlow;"-";1;"-";"-";1
"BT-cserra";"-";"-";1;"-";1
"BT-dherreros";"-";"-";"-";"-";0
"BT-fgarbely";"-";"-";1;"-";1
"BT-mgomez";"-";"-";"-";1;1
"BT-ojossen";"-";"-";"-";"-";0
"BT-tbaechle";"-";"-";"-";"-";0
"BT-tpiric";"-";"-";"-";"-";0
Bilbonet;1;"-";"-";"-";1
"Chandresh-SerpentCS";"-";"-";"-";"-";0
ChristianSantamaria;1;"-";"-";"-";1
Daemo00;"-";"-";"-";1;1
Dariosi;"-";1;"-";"-";1
DarkoNikolovski;"-";"-";"-";"-";0
"FFernandez-PlanetaTIC";"-";"-";"-";"-";0
Hazmi0a;"-";"-";"-";1;1
