User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;30;27;538;254;310
MiquelRForgeFlow;44;49;94;100;165
"cesar-tecnativa";40;25;140;78;121
legalsylvain;17;19;160;51;87
rousseldenis;8;4;87;65;81
rvalyi;13;10;83;39;62
"alexey-pelykh";33;30;64;6;50
marcelsavegnago;22;9;61;26;48
sbidoul;21;22;40;25;58
AaronHForgeFlow;3;1;42;57;66
LoisRForgeFlow;19;21;45;17;49
"ndd-odoo";59;16;8;9;36
simahawk;7;5;42;40;54
"francesco-ooops";"-";"-";68;19;27
"dsolanki-initos";7;"-";62;13;24
victoralmau;18;17;16;29;54
feketemihai;18;18;38;6;34
CarlosRoca13;9;12;13;44;63
ivantodorovich;8;6;28;30;44
etobella;3;1;42;30;39
antoniospneto;9;6;26;32;46
leemannd;3;2;38;26;36
matteoopenf;3;1;36;22;31
SirTakobi;5;6;23;26;39
"alexis-via";10;13;25;5;26
HaraldPanten;"-";"-";39;18;24
LudLaf;2;2;27;26;35
"ao-landoo";11;14;27;3;26
daonamutc1;29;10;2;10;27
"sergio-teruel";7;8;14;24;38
JasminSForgeFlow;24;7;15;4;20
tafaRU;2;"-";22;25;31
chienandalu;3;6;5;35;45
"ikapasi-initos";3;"-";32;14;21
"royle-vietnam";7;5;20;16;28
sebalix;7;3;13;19;28
TheMule71;4;3;16;16;25
cubells;18;7;11;5;20
HviorForgeFlow;9;6;18;6;19
ernestotejeda;6;5;17;9;21
GSLabIt;2;2;14;16;23
sergiocorato;6;2;10;13;21
elvise;"-";"-";21;13;18
yankinmax;7;2;16;5;14
"ajaniszewska-dev";2;2;9;16;22
renatonlima;5;6;8;12;23
DavidJForgeFlow;1;"-";5;23;26
felipemotter;3;2;6;19;25
flotho;4;"-";7;18;23
JordiMForgeFlow;4;4;4;17;25
TDu;7;10;8;3;18
eLBati;2;4;12;9;18
sebastienbeau;5;4;7;11;20
sonhd91;6;5;8;7;17
dhongu;8;6;1;7;17
gdgellatly;"-";"-";1;23;24
dreispt;"-";"-";17;4;8
hparfr;3;1;5;13;18
andreampiovesana;1;"-";10;10;14
carlosdauden;3;2;"-";17;21
TeoGoddet;2;3;5;11;18
bosd;1;"-";14;5;10
dhx;4;6;7;3;14
"patrickt-oforce";6;"-";10;3;9
JuanyDForgeflow;1;5;"-";13;19
theangryangel;3;1;5;9;14
cvinh;5;2;8;2;9
mariadforgeflow;2;3;2;11;17
"petrus-v";3;3;4;7;14
adrienpeiffer;7;"-";2;6;10
"florian-dacosta";5;2;4;4;10
lmignon;"-";1;8;6;10
primes2h;2;2;9;4;10
"xavier-bouquiaux";9;1;6;"-";6
yajo;1;"-";10;5;9
AshishHirapara;5;4;3;4;12
phamgiang2510;1;"-";4;10;13
tranngocson1996;1;15;"-";"-";16
JordiBForgeFlow;1;1;6;4;8
grindtildeath;2;"-";3;8;11
