User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,36,37,1.407,690,771
rousseldenis,59,33,355,198,258
MiquelRForgeFlow,92,103,137,222,346
simahawk,56,51,251,164,238
dreispt,30,29,301,65,117
LoisRForgeFlow,33,30,191,127,177
AaronHForgeFlow,17,10,157,161,188
rafaelbn,5,3,264,68,89
sbidoul,60,40,166,63,124
chienandalu,61,50,63,150,216
victoralmau,97,86,47,79,182
etobella,25,27,130,123,166
HaraldPanten,-,-,189,88,102
sebalix,44,36,83,103,155
legalsylvain,24,9,99,120,144
marcelsavegnago,11,14,112,114,142
ao-landoo,65,61,109,18,98
rvalyi,9,11,149,86,112
oca-clabot,-,-,243,-,16
ivantodorovich,17,11,66,91,114
gurneyalex,11,9,66,96,116
tafaRU,8,10,88,62,84
alexis-via,33,40,68,14,68
antoniospneto,16,11,66,71,94
yankinmax,28,17,77,29,60
renatonlima,28,22,52,53,88
ajaniszewska-dev,7,1,22,122,130
CarlosRoca13,34,31,24,43,85
carlosdauden,15,10,26,77,96
yajo,10,10,52,44,64
ernestotejeda,23,22,31,43,75
kittiu,20,10,66,16,39
tranngocson1996,44,15,27,26,53
sergio-teruel,24,26,27,33,69
eLBati,16,7,50,27,45
JordiBForgeFlow,14,9,43,22,41
TheMule71,7,8,59,27,45
AntoniRomera,21,16,47,13,40
JasminSForgeFlow,45,28,15,7,46
Shide,22,16,24,32,58
flotho,1,2,41,49,58
i-vyshnevska,12,8,16,57,72
StefanRijnhart,3,5,36,45,58
BernatPForgeFlow,22,22,18,28,59
mariadforgeflow,15,20,21,35,63
sbejaoui,18,16,34,10,36
ValentinVinagre,5,6,45,33,48
JoanMForgeFlow,16,18,15,35,61
TDu,14,11,9,49,67
ChrisOForgeFlow,33,20,14,13,42
SimoRubi,7,8,47,19,37
sebastienbeau,14,3,35,20,33
albariera,10,8,19,36,52
olgamarcocb,30,15,5,24,47
bealdav,7,6,29,23,37
felipemotter,2,2,12,59,66
royle-vietnam,11,5,29,29,43
mmequignon,11,4,5,54,64
celm1990,7,6,25,34,48
fredzamoabg,14,13,18,25,46
HviorForgeFlow,14,5,22,24,37
mbcosta,19,12,28,9,31
lmignon,7,6,28,17,31
manuelregidor,20,18,19,6,33
sergiocorato,12,5,20,24,37
GSLabIt,8,4,26,19,31
florian-dacosta,11,5,14,17,29
matteoopenf,6,2,23,28,37
emagdalenaC2i,17,8,20,13,30
Saran440,12,7,14,15,29
florentx,14,10,6,26,42
Murtaza-OSI,5,6,3,39,49
NL66278,8,4,21,14,25
bosd,7,4,36,9,22
thomaspaulb,5,1,23,17,25
hparfr,1,4,16,35,44
nilshamerlinck,25,25,2,1,32
francesco-ooops,-,-,32,23,29
hailangvn,7,9,23,12,28
GuillemCForgeFlow,8,9,24,11,28
enriquemartin,9,7,14,23,37
jbaudoux,6,7,16,21,34
leemannd,1,-,3,48,51
ghost,10,5,28,-,13
patrickrwilson,5,6,18,23,35
xAdrianC-Kernet,4,4,18,25,35
grindtildeath,12,8,12,11,26
dsolanki-initos,3,2,40,4,14
hbrunn,4,6,11,9,20
ps-tubtim,14,7,8,12,26
cubells,9,5,14,11,23
BT-aestebanez,-,-,16,27,31
damdam-s,8,2,13,14,22
Rad0van,7,2,25,5,15
bizzappdev,25,1,12,2,11
max3903,6,8,14,9,23
primes2h,4,4,23,10,21
JordiMForgeFlow,7,7,6,20,32
Kev-Roche,10,5,16,8,20
Tardo,2,5,7,26,35
petrus-v,7,2,16,11,20
nicomacr,12,1,14,8,16
luc-demeyer,5,3,11,10,19
alan196,6,7,12,11,24
feketemihai,11,7,13,3,17
houssine78,1,-,20,14,19
omar7r,3,7,20,3,16
andreampiovesana,2,1,6,20,25
carmenbianca,10,4,12,7,18
xavier-bouquiaux,13,8,5,5,19
yvaucher,2,2,3,21,26
DarioLodeiros,6,2,14,7,15
Mantux11,9,3,5,13,21
TeoGoddet,4,-,15,12,18
gaikaz,-,-,15,16,20
iwkse,3,2,20,5,13
FernandoRomera,-,-,12,18,21
acsonefho,7,6,4,9,20
flachica,7,1,8,14,20
alessandrocamilli,10,-,6,7,13
alexey-pelykh,-,-,10,14,17
hildickethan,6,4,12,6,16
remi-filament,5,4,11,6,16
SilvioC2C,6,6,8,7,18
smangukiya,2,-,16,10,15
hieu1211,8,5,7,6,16
Cedric-Pigeon,1,1,5,11,15
