User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;18;16;"1.019";476;528
simahawk;47;44;208;122;187
MiquelRForgeFlow;58;65;71;145;226
rousseldenis;30;15;170;103;137
AaronHForgeFlow;11;8;118;114;136
dreispt;17;12;181;40;70
sbidoul;35;27;126;56;100
LoisRForgeFlow;18;14;126;76;105
"ao-landoo";60;55;97;15;88
victoralmau;70;62;34;52;128
sebalix;37;31;66;82;127
chienandalu;36;33;37;98;143
legalsylvain;13;7;71;86;105
etobella;13;16;76;72;100
HaraldPanten;"-";"-";117;53;64
rvalyi;6;6;97;56;74
marcelsavegnago;6;12;58;78;100
rafaelbn;3;2;119;28;43
ivantodorovich;13;9;52;66;86
"oca-clabot";"-";"-";142;"-";12
"alexis-via";29;34;60;10;57
yankinmax;21;14;70;26;53
gurneyalex;7;7;38;72;88
"ajaniszewska-dev";3;1;17;102;109
tafaRU;6;8;60;37;55
tranngocson1996;44;8;26;25;45
antoniospneto;11;5;40;39;54
AntoniRomera;20;15;45;10;36
"i-vyshnevska";12;7;14;56;70
ernestotejeda;19;17;24;28;54
"sergio-teruel";22;19;20;20;48
TheMule71;5;4;44;26;39
ValentinVinagre;4;5;42;28;41
CarlosRoca13;21;12;16;29;50
StefanRijnhart;3;5;30;34;46
mariadforgeflow;14;18;20;25;51
BernatPForgeFlow;18;17;16;23;48
JordiBForgeFlow;9;6;31;12;27
carlosdauden;6;3;6;54;62
renatonlima;16;8;18;25;41
JoanMForgeFlow;14;14;11;29;50
kittiu;6;6;42;7;22
olgamarcocb;27;12;5;18;37
yajo;3;5;23;25;37
TDu;12;10;8;31;47
SimoRubi;6;6;29;17;31
emagdalenaC2i;17;8;18;13;29
florentx;14;10;6;26;42
JasminSForgeFlow;30;16;6;3;27
celm1990;7;5;21;24;36
eLBati;10;5;19;18;31
manuelregidor;17;17;15;4;29
mmequignon;6;2;4;43;49
nilshamerlinck;25;25;2;1;32
"Murtaza-OSI";5;2;2;39;45
leemannd;1;"-";3;45;48
"xAdrianC-Kernet";4;4;18;24;34
fredzamoabg;9;8;11;21;35
Shide;15;11;10;8;26
albariera;6;6;16;20;32
felipemotter;2;2;10;34;41
flotho;1;2;27;15;23
jbaudoux;6;7;12;20;33
ghost;10;3;23;"-";11
hailangvn;7;8;17;8;23
lmignon;6;5;19;10;22
ChrisOForgeFlow;14;10;8;9;26
mbcosta;14;6;16;6;20
NL66278;6;3;15;7;16
enriquemartin;5;6;9;20;31
sebastienbeau;9;1;22;6;15
cubells;7;4;13;11;21
"florian-dacosta";10;2;8;9;17
"royle-vietnam";6;3;12;17;26
Saran440;10;3;10;6;15
"dsolanki-initos";3;1;30;4;12
GuillemCForgeFlow;5;6;13;11;23
HviorForgeFlow;4;"-";14;17;23
Rad0van;6;"-";24;5;12
hbrunn;3;4;11;7;16
bealdav;2;3;22;3;12
JordiMForgeFlow;7;7;6;15;27
matteoopenf;2;"-";15;17;22
sergiocorato;11;2;10;10;18
bizzappdev;21;"-";9;2;10
"luc-demeyer";5;3;11;10;19
"ps-tubtim";12;6;6;8;20
"xavier-bouquiaux";12;8;5;5;19
max3903;5;7;12;6;19
omar7r;3;5;19;3;14
"damdam-s";6;2;8;13;20
gaikaz;"-";"-";15;15;19
grindtildeath;7;5;6;8;18
houssine78;"-";"-";16;13;17
primes2h;3;4;13;9;18
alessandrocamilli;10;"-";6;6;12
"francesco-ooops";"-";"-";13;15;19
hparfr;1;3;11;13;20
FernandoRomera;"-";"-";10;17;20
GSLabIt;4;3;7;10;18
iwkse;2;1;19;3;10
"remi-filament";5;3;10;5;13
yvaucher;2;2;"-";20;23
"Kev-Roche";9;2;10;3;11
PabloPaezSheridan;3;2;14;6;13
hildickethan;6;3;12;4;13
"joao-p-marques";2;4;6;12;20
rolandojduartem;2;"-";7;14;18
DarioLodeiros;5;2;10;6;13
Mantux11;8;2;2;10;16
Tardo;1;1;"-";21;23
TeoGoddet;3;"-";11;9;14
alan196;5;7;6;5;17
feketemihai;8;3;8;2;11
iannak;12;10;"-";"-";13
patrickrwilson;3;4;7;8;16
nicomacr;7;1;6;6;12
jcdrubay;2;2;10;6;13
nimarosa;3;3;12;1;9
Borruso;4;3;2;9;15
aleuffre;4;2;8;3;10
flachica;4;"-";5;10;14
PierrickBrun;5;1;3;5;10
acsonefho;5;4;2;4;12
andreampiovesana;1;1;4;7;11
carmenbianca;3;"-";7;7;11
"petrus-v";3;1;8;3;9
raistdev;4;2;6;4;10
"rp-landoo";"-";"-";2;16;17
thomaspaulb;2;"-";10;"-";5
arfbin;4;3;8;2;10
kelvzxu;2;1;12;"-";6
"ljsalvatierra-factorlibre";3;3;9;2;10
robinkeunen;3;2;6;4;10
"Cedric-Pigeon";1;1;5;5;9
"alexey-pelykh";"-";"-";4;9;11
rven;3;1;7;3;8
OriolVForgeFlow;3;5;5;1;10
SimoneVagile;2;2;1;9;13
"ferran-S73";2;2;8;3;9
guewen;2;"-";10;2;7
mymage;3;2;7;3;9
uolaizola;3;2;6;4;10
yweng8111;1;2;1;11;15
MRomeera;"-";"-";"-";14;14
fernandahf;2;3;5;3;10
hieu1211;5;2;3;4;10
"marcos-mendez";"-";"-";4;10;12
sbejaoui;2;1;3;1;5
sonhd91;6;5;1;1;9
vanderleiromera;"-";"-";3;11;13
ypapouin;8;1;4;"-";6
MosabWadea;3;"-";8;1;6
"Rajan-SCS";8;1;4;"-";6
SilvioC2C;5;1;1;5;9
angelmoya;1;"-";3;8;11
bosd;2;"-";7;4;8
jcoux;4;2;1;6;11
monen17;5;2;2;4;10
santostelmo;1;1;5;6;10
"BT-aestebanez";"-";"-";3;9;11
"Freni-OSI";12;"-";"-";"-";3
juanpgarza;4;3;4;1;8
maisim;3;"-";3;5;8
tarteo;"-";"-";4;8;10
"vincent-hatakeyama";1;"-";3;7;10
AshishHirapara;5;"-";1;2;5
"CasVissers-360ERP";"-";"-";6;5;7
eantones;2;"-";4;2;5
jjscarafia;1;1;3;5;9
mamfredym;2;"-";"-";8;9
njeudy;2;"-";7;1;5
patovala;3;"-";1;7;10
reneeduijzers;6;"-";"-";"-";2
MateuGForgeFlow;1;2;1;6;10
cvinh;1;"-";3;"-";3
gdgellatly;2;1;7;"-";5
miguelpadin;4;3;3;"-";7
mileo;"-";"-";"-";"-";0
nedaszilinskas;2;3;4;"-";6
DiegoParadeda;3;2;4;"-";6
bobslee;1;"-";2;5;7
brian10048;"-";"-";7;1;4
driehuis;2;"-";6;"-";4
fcayre;9;"-";"-";"-";3
jesusVMayor;2;1;2;3;7
rlizana;"-";"-";"-";9;9
vongoethe;"-";"-";5;4;6
Guenzn;1;"-";7;"-";4
JorgeQuinteros;3;2;2;1;6
StephaneMangin;"-";"-";2;6;7
adrienpeiffer;"-";"-";"-";"-";0
antoniocanovas;"-";"-";3;5;7
astirpe;1;2;1;1;5
chandni299;2;1;3;2;6
fetcheping;6;1;1;"-";4
fmdl;"-";1;5;"-";3
"fshah-initos";1;1;3;2;6
hitrosol;"-";"-";3;4;6
"jinye-domatix";3;"-";2;"-";3
lubusax;3;"-";"-";4;6
misern2;2;2;3;"-";5
"mourad-ehm";1;1;"-";3;5
newtratip;5;"-";1;2;5
pedroguirao;3;"-";4;"-";4
saxomanu;4;"-";1;1;4
PieterPaulussen;"-";"-";"-";"-";0
RaulOForgeFlow;"-";"-";"-";7;7
acysos;"-";"-";6;1;3
atchuthan;1;"-";2;4;6
cormaza;3;"-";1;2;5
fkantelberg;2;1;1;1;4
ioans73;1;1;1;2;5
kevinkhao;1;1;2;2;5
lfreeke;1;"-";"-";6;7
luisg123v;"-";"-";4;3;5
mlaitinen;"-";1;5;1;4
moylop260;1;"-";4;1;4
"oerp-odoo";1;"-";3;3;6
susport;"-";"-";"-";"-";0
"ventor-dev";"-";"-";4;3;5
"volodymyr-dehtiarenko";5;"-";"-";"-";2
zeroincombenze;2;"-";2;3;6
Joan10;1;1;4;"-";4
JuMiSanAr;1;1;"-";4;6
TheRaphael0000;2;"-";3;"-";3
ThomasBinsfeld;"-";2;"-";"-";2
"Vandan-OSI";4;2;"-";"-";4
"Vimal-OSI";5;"-";1;"-";3
damendieta;"-";"-";1;5;6
dhongu;2;2;"-";2;5
dnplkndll;3;1;2;"-";4
elvise;"-";"-";6;"-";2
florenciafrigieri2;"-";"-";2;4;5
gfcapalbo;1;"-";1;1;3
ilyasProgrammer;4;"-";1;"-";3
lasley;"-";"-";"-";"-";0
manuelcalerosolis;2;"-";3;"-";3
moaadbourhim;2;"-";3;"-";3
"mt-software-de";3;"-";2;"-";3
murtuzasaleh;1;2;1;1;5
"pedroortega-punt";"-";"-";4;2;4
smangukiya;"-";"-";5;1;3
stevech091;"-";"-";"-";6;6
treveradams;"-";"-";"-";"-";0
AlvaroTForgeFlow;1;4;"-";"-";5
AmmarOfficewalaSerpentCS;1;2;2;"-";4
BankyKmitl;"-";1;3;1;4
"JayVora-SerpentCS";"-";"-";3;"-";2
OpenCode;"-";1;2;2;4
PatosMarco;"-";"-";5;"-";2
RodrigoBM;1;1;1;"-";3
Roodin;"-";"-";"-";"-";0
"antonio-trey";1;1;2;1;4
bjornbillen;"-";2;3;"-";4
braisab;2;3;"-";"-";4
"chafique-delli";"-";1;"-";"-";1
crsilveira;2;"-";2;"-";3
dalonsod;"-";1;2;1;3
"ddejong-therp";2;1;1;1;4
"dependabot[bot]";3;"-";2;"-";3
dzungtran89;1;3;1;"-";5
francescapenso;"-";"-";4;1;3
hegenator;1;1;3;"-";4
igallart;3;1;"-";"-";3
jacob88;"-";1;4;"-";3
josufmcg;1;1;3;"-";4
kirca;3;"-";2;"-";3
kv1612;2;2;1;"-";4
mcojocaru;3;2;"-";"-";4
"nikul-serpentcs";"-";"-";2;2;3
ntsirintanis;"-";"-";"-";5;5
oihane;2;"-";1;1;3
"pedrocs-exo";2;"-";2;1;4
rafamarpe;2;"-";2;"-";3
"tack-yabeQuartile";"-";"-";5;"-";2
"tv-openbig";"-";"-";5;"-";2
wpichler;"-";"-";2;"-";1
