User,CPRs,MPRs,Cts,Reviews,CI
toita86,2,-,-,-,1
wouitmil,1,-,-,4,5
yboujraf,-,-,4,1,3
Aldeigja,-,-,-,4,4
BT-crodriguez,-,-,1,3,4
DorianMAG,-,2,-,2,4
LucasTran380381,-,1,2,-,2
MateuGForgeFlow,1,1,-,2,4
Miguel-Granda1121,2,-,1,-,2
SoporteOperu,-,-,-,-,0
ali997-code,2,2,-,-,3
cem-adhoc,2,1,1,-,3
crrodrigueztrujillo,2,-,-,1,2
dalonsod,1,-,2,1,3
damdam-s,-,-,-,3,3
em230418,1,-,1,2,4
eugenios73,3,1,-,-,3
flaenen,2,-,2,-,3
jans23,1,-,2,-,2
luc-adhoc,-,-,1,3,4
marielejeune,-,-,2,2,3
mariusnick,2,2,-,-,3
mcodes-o,-,-,2,1,2
mgomezleon,1,1,-,1,3
ndd-odoo,-,1,-,-,1
rolandojduartem,-,-,-,4,4
sbiosca-s73,-,1,2,1,3
sergioM-S73,2,-,1,1,3
stephansainleger,-,-,3,1,3
tafaRU,-,-,3,1,3
vincent-hatakeyama,2,-,2,-,3
9184Lucky,1,1,1,-,3
Abranes,-,-,-,1,1
AurelijaNorvaisaite,-,-,-,3,3
Botakely,2,-,-,-,1
Cl0ut1eR,1,-,2,-,2
Dranyel-Bosd,-,-,-,3,3
Gelojr,-,-,-,3,3
GenisEMAS,1,-,1,-,2
HectorMerazChavez,1,-,-,2,3
Jesarregui,-,-,-,3,3
JordiToledo,-,3,-,-,3
LuvForAirplanes,-,-,2,1,2
MS-OSI,3,-,-,-,2
NICO-SOLUTIONS,-,-,-,3,3
Nikul-OSI,-,-,-,-,0
TelmoSuarez,1,-,1,-,2
Yassir-17,1,-,1,-,2
alexandregaldeano,1,1,-,1,3
alfredoavanzosc,1,-,-,-,1
carmenbianca,-,1,-,-,1
deeniiz,1,1,1,-,3
dhx,1,-,2,-,2
emiliesoutiras,-,-,-,3,3
fredericgrall,-,1,-,1,2
geomer198,1,-,2,-,2
ghost,-,-,2,-,1
hs-oerp,-,1,2,-,2
jcadhoc,-,1,-,1,2
jguenat,-,-,1,1,2
kittiu,-,-,1,1,2
marylla,-,-,3,-,2
mathiasfrancke,-,-,-,3,3
mathieudelva,1,-,-,-,1
metaminux,1,-,2,-,2
paradoxxxzero,2,-,1,-,2
polcanelles,1,1,1,-,3
polqubiq,-,-,2,1,2
ramiadavid,1,1,-,-,2
royle-vietnam,-,-,-,3,3
sachin-serpentcs,-,-,-,-,0
salvorapi,1,-,1,1,3
tobiaszehntner,2,-,-,1,2
torojur25,-,-,-,3,3
vdewulf,-,-,3,-,2
widadelbekkouri-odoo,3,-,-,-,2
yweng8111,-,2,1,-,3
8080git,-,-,-,2,2
Abimael1321,-,-,1,1,2
Alexgars73,1,-,-,-,1
AntoniRomera,-,1,-,1,2
ArantxaSudon,-,-,-,2,2
AtaponDew,-,-,2,-,1
BT-cserra,-,-,1,1,2
BT-dmoreno,-,-,-,2,2
BT-mlopez,-,-,-,2,2
BT-ojossen,-,-,-,2,2
CILC98,1,-,-,-,1
Cedric-Pigeon,-,-,1,1,2
CiroBoxHub,-,-,2,-,1
DiegoParadeda,1,1,-,-,2
DinamicheAziendali,-,-,-,2,2
Fernando-Draw,-,-,2,-,1
FernandoRomera,-,-,1,1,2
IJOL,-,-,-,2,2
Lopsanz,-,-,2,-,1
Marianna-Marasco,-,-,1,1,2
MaxyMoos,2,-,-,-,1
Murtaza-OSI,-,-,-,-,0
Pablocce,-,-,-,-,0
PlantBasedStudio,1,1,-,-,2
Ricardo-MC,2,-,-,-,1
SAnnabelle,-,-,-,2,2
SMaciasOSI,1,-,-,1,2
TomVermeerenDynapps,2,-,-,-,1
Urvisha-OSI,-,1,-,-,1
Weltschmerz-dev,-,-,1,-,1
achulii,-,-,-,-,0
anmarmo1,-,-,2,-,1
are-agilebg,-,-,1,-,1
carolineqazevedo,1,-,-,1,2
chrisonline,2,-,-,-,1
corredato,-,-,-,-,0
dakshesh-sttl,1,-,-,-,1
dannyadair,-,-,1,1,2
denaux,-,-,-,2,2
dora-jurcevic,1,-,1,-,2
edescalona,2,-,-,-,1
edy1192,-,-,2,-,1
fcayre,-,-,1,1,2
felipemotter,-,-,-,1,1
ferran-S73,-,-,2,-,1
flachica,-,1,1,-,2
florenciafrigieri2,-,-,1,-,1
gpothier,-,1,1,-,2
guewen,-,-,-,2,2
hoangtrann,-,-,2,-,1
houssine78,-,-,1,1,2
ivancandelas,-,-,2,-,1
jaydeep32,1,-,-,-,1
jeromeguerriat-msf,-,-,-,-,0
john-herholz-dt,-,-,1,1,2
kanisorn-kate,-,-,1,1,2
kongrattapong,1,-,1,-,2
lbarnis4b,1,1,-,-,2
luke-stdev001,-,-,2,-,1
madridrodrigo,1,1,-,-,2
manuelcalerosolis,-,-,-,1,1
marionumza,-,-,-,-,0
mav-adhoc,-,-,1,1,2
mde-scopea,-,1,1,-,2
miguel-S73,-,-,2,-,1
moitabenfdz,-,-,-,-,0
mostafabarmshory,-,-,-,2,2
newtratip,-,-,-,1,1
ng-ife,1,-,-,-,1
nguyenminhchien,-,-,-,-,0
nicolasramossomit,1,-,-,1,2
nopparuts,-,-,-,-,0
oihane,1,-,-,1,2
patrickrwilson,-,2,-,-,2
ppreeper,-,-,-,-,0
ps-tubtim,-,-,-,2,2
qgroulard,-,1,-,1,2
quoc-pn,-,-,1,-,1
rafwenger,-,-,2,-,1
rianmz-genz,1,-,1,-,2
rlucia,-,1,1,-,2
rpinset,-,-,1,-,1
samirGuesmi,1,-,-,1,2
saxomanu,-,-,2,-,1
sebastienbeau,1,-,-,-,1
sergijPf,-,-,1,1,2
sheragar,-,-,-,2,2
tarteo,-,1,1,-,2
thangnguyen-novobi,1,-,-,-,1
thomashaunschmid86,-,-,1,1,2
tien-ld,-,-,-,-,0
woutswennen,-,1,1,-,2
ypapouin,-,-,-,-,0
3coma3,-,-,1,-,1
AdriaGForgeFlow,-,-,-,-,0
Ahz9619,-,-,-,1,1
Alexis-SDK,-,-,1,-,1
AnaisLForgeFlow,-,-,-,-,0
BT-anieto,-,-,-,-,0
BT-dherreros,-,-,-,1,1
BankyKmitl,-,-,-,-,0
Bart-dh,-,-,1,-,1
BerilKoksal,-,-,-,-,0
BiagioMontanarella,-,-,1,-,1
Bilbonet,-,-,1,-,1
BlazejewskaA,-,-,-,1,1
BurkhalterY,-,1,-,-,1
Chirag-OSI,-,-,-,-,0
Daemo00,1,-,-,-,1
ElhoucineBRAHIM,-,-,1,-,1
FLAlvaroGomez,-,-,-,-,0
FrancoMaxime,-,-,-,1,1
Gerloav,-,-,-,-,0
Guenzn,-,-,-,-,0
Hardik-OSI,-,-,-,-,0
Hugo-Trentesaux,1,-,-,-,1
Jaimermaccione,-,-,-,1,1
JayVora-SerpentCS,-,-,1,-,1
JeroenVerheydenDynapps,-,-,-,-,0
Joaco1980,-,-,-,1,1
JochenDeBie,1,-,-,-,1
Jordi-Buitrago,-,-,-,1,1
JrAdhoc,1,-,-,-,1
Koudja,1,-,-,-,1
LaetitiaElabore,-,-,-,-,0
Luca-Policastro,1,-,-,-,1
LuisAlejandroS,1,-,-,-,1
LuisBrose,-,-,-,-,0
MagicFab,-,1,-,-,1
MarwanBHL,1,-,-,-,1
MikeAelbrecht,-,-,-,-,0
NachoAlesLopez,1,-,-,-,1
Naraka,-,-,-,-,0
Neitherkx,-,-,-,1,1
Ngquang,-,-,1,-,1
OpenCode,-,-,-,1,1
OsoTranquilo,-,-,-,1,1
PaoloYam,-,-,-,1,1
PauBForgeFlow,-,1,-,-,1
PaulGoubert,-,-,-,1,1
PhillipHumint,1,-,-,-,1
RabbitJon-S73,1,-,-,-,1
Rad0van,-,-,-,-,0
RobbeDynapps,-,-,-,1,1
Robrechtc,-,1,-,-,1
RodrigoBM,-,-,-,-,0
Sibert-Aerts,-,1,-,-,1
SicurSam,-,-,-,1,1
SirTakobi,-,-,-,-,0
TennyMkt,-,1,-,-,1
Tiago370,-,-,-,-,0
TomTietze,-,-,1,-,1
Vandan-OSI,-,-,-,-,0
Vang-NguyenPhu,-,1,-,-,1
Wodran14,-,1,-,-,1
WorrapongOngsakul,-,-,-,-,0
YonasJ,1,-,-,-,1
YvanDotet,-,-,1,-,1
aalonso-liderit,-,-,1,-,1
aarosales-spearhead,-,-,1,-,1
admingrupoisonores,-,-,-,1,1
adrienpeiffer,-,-,1,-,1
aiendry-aktivsoftware,-,-,-,-,0
alexeirivera87,-,-,-,-,0
almumu,-,-,-,1,1
alvaro-domatix,-,-,-,1,1
amkarthik,1,-,-,-,1
antoniocanovas,-,-,-,1,1
ap-wtioit,-,-,-,-,0
auroraeosrose,-,-,-,-,0
azucenatrey,1,-,-,-,1
benstannard,-,-,1,-,1
bud-e,-,-,-,1,1
cav-adhoc,-,-,1,-,1
chafique-delli,-,-,-,-,0
chickahoona,-,-,-,-,0
clearRM,-,-,-,1,1
clementelabore,-,1,-,-,1
coffeinisfun,-,-,1,-,1
csil300,-,-,-,-,0
danielduqma,-,-,-,1,1
daonamutc1,-,-,-,-,0
dariodelzozzo,-,1,-,-,1
david-s73,-,-,-,-,0
deeroen,-,-,-,-,0
deyanlyubenov,1,-,-,-,1
diamondnguyenkc,-,1,-,-,1
dsolanki-initos,-,-,-,-,0
dutrieuc,-,-,1,-,1
duyquyen96,-,1,-,-,1
elhamdaoui,-,-,-,-,0
elheit,-,-,-,-,0
equipeinfophytocontrol,-,-,-,1,1
ernestotejeda,-,-,-,-,0
fkantelberg,-,-,-,1,1
flowersofpepper,-,-,1,-,1
gaelTorrecillas,-,-,-,1,1
gbrito,-,-,-,1,1
gdemarco2esseti,-,-,-,1,1
gjotten,-,-,-,1,1
glitchov,1,-,-,-,1
halbtonjazz,-,-,-,1,1
hassan510-cmd,-,-,-,-,0
hhgabelgaard,-,-,-,-,0
hugomartineznetkia,-,-,-,-,0
hugosantosred,-,-,1,-,1
ignaciord,1,-,-,-,1
imunisasi,-,-,1,-,1
isaako34,-,-,-,1,1
jantoniorivera97,-,-,-,-,0
jappi00,-,-,1,-,1
jarmokortetjarvi,-,1,-,-,1
jasperjumelet,-,-,-,-,0
javierobcn,-,-,-,1,1
jbernausVunkers,1,-,-,-,1
jeer2234,-,-,-,-,0
jesusVMayor,-,1,-,-,1
jjscarafia,-,-,-,1,1
jmartinacu,-,-,1,-,1
jorgeglez1990,-,-,-,1,1
josep-tecnativa,-,-,-,1,1
katyukha,-,-,1,-,1
laszlokr,-,-,-,-,0
lc-obs,-,-,1,-,1
lembregtse,-,-,1,-,1
linuxivan,-,-,-,-,0
ljimenezsidoo,-,-,1,-,1
lk-eska,-,-,1,-,1
lmarion-source,-,-,-,-,0
lorenzomorandini,-,-,1,-,1
luc-demeyer,1,-,-,-,1
luis-ron,-,-,-,1,1
lyx-2018,1,-,-,-,1
maciej-wichowski,-,-,-,-,0
maneandrea,-,1,-,-,1
melanievvl,-,-,1,-,1
miquelalzanillas,1,-,-,-,1
mlaitinen,-,-,-,1,1
mmaridev,-,-,-,-,0
mmrondon,-,-,-,-,0
moaadbourhim,-,-,-,-,0
moncefarajdal,-,-,-,-,0
monen17,-,-,-,1,1
navarrorico,-,-,-,1,1
naysonrussier,-,-,-,-,0
niboo-sit,-,-,1,-,1
nico-foodles,-,-,-,1,1
nicomacr,-,1,-,-,1
odoovunkers,-,-,-,1,1
olaf-wagner,-,-,1,-,1
omar7r,-,-,-,1,1
pcastelovigo,-,1,-,-,1
pre-commit-ci[bot],-,1,-,-,1
remytms,-,-,-,-,0
renda-dev,-,-,-,-,0
robyf70,-,-,-,1,1
ruben-tonetto,1,-,-,-,1
rven,-,-,1,-,1
ryanc-me,-,-,1,-,1
sa3m,-,-,-,1,1
saeed-raeisi,-,-,1,-,1
sanderlienaerts,-,-,1,-,1
sara-castello,-,-,-,1,1
sj3,-,-,-,1,1
smaddlsoft,-,-,-,1,1
smussie,-,1,-,-,1
syera94,-,-,-,-,0
tansadio,-,-,-,-,0
tendil,1,-,-,-,1
timnis,-,-,-,-,0
tupaq,-,-,-,-,0
vib-adhoc,-,-,-,-,0
victorvermot,-,-,-,-,0
wluyima,-,-,1,-,1
wolfhall,-,-,1,-,1
xAdrianCif,-,-,-,-,0
xtanuiha,-,-,-,1,1
yapci-sdatos,-,-,-,-,0
ygol,-,-,-,1,1
yung-wang,-,-,-,1,1
zahravelasco,-,-,-,-,0
zeroheure,-,-,-,-,0
zuher83,-,1,-,-,1
