User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,85,81,866,571,691
rousseldenis,20,10,353,220,253
BhaveshHeliconia,326,51,49,45,121
StefanRijnhart,31,13,171,221,253
victoralmau,105,89,109,104,214
carlos-lopez-tecnativa,60,48,56,160,223
MiquelRForgeFlow,34,34,141,109,161
jbaudoux,34,30,73,164,208
etobella,38,39,104,96,151
rvalyi,17,17,134,93,126
simahawk,27,25,121,78,119
kobros-tech,37,8,133,59,85
ivantodorovich,11,8,61,154,173
sbidoul,45,23,99,52,92
LoisRForgeFlow,13,12,103,80,106
legalsylvain,21,11,104,57,83
CarlosRoca13,33,26,45,90,128
AaronHForgeFlow,14,7,69,94,113
sebalix,23,17,68,68,98
alexis-via,48,31,63,12,58
pilarvargas-tecnativa,34,29,26,62,102
marcelsavegnago,3,3,19,118,127
sergio-teruel,9,9,36,85,103
bosd,24,3,60,52,68
chienandalu,26,22,14,76,107
lmignon,12,7,70,45,64
dreispt,21,6,49,40,58
hbrunn,21,12,36,46,69
juancarlosonate-tecnativa,28,20,27,42,72
dhongu,35,32,46,1,46
florian-dacosta,14,12,45,43,65
Saran440,16,15,50,16,42
yankinmax,20,11,18,49,69
Tisho99,21,17,31,33,60
HaraldPanten,-,-,61,40,48
luisDIXMIT,14,14,17,52,74
JordiMForgeFlow,10,13,31,39,61
EmilioPascual,19,15,25,30,54
manuelregidor,12,8,26,46,63
mbcosta,29,19,29,12,42
antoniospneto,3,2,33,46,55
vvrossem,11,5,12,56,68
carlosdauden,13,10,22,41,59
xaviedoanhduy,17,14,25,24,47
francesco-ooops,-,-,64,21,29
Christian-RB,9,4,32,35,48
peluko00,10,9,27,28,45
rafaelbn,-,-,41,37,43
yajo,14,12,21,29,49
AungKoKoLin1997,16,16,23,13,38
ppyczko,18,9,25,18,36
Borruso,19,11,15,19,38
CRogos,7,3,31,29,40
ValentinVinagre,3,3,22,43,52
aleuffre,11,9,17,31,47
sergiocorato,12,8,20,25,41
bizzappdev,12,11,15,21,39
yostashiro,-,-,17,51,55
