User,CPRs,MPRs,Cts,Reviews,CI
adrian-dks,1,1,-,-,2
adriapalleja,-,-,1,1,2
ajay-odoogap,-,1,-,1,2
almumu,1,-,-,1,2
andreampiovesana,1,-,-,1,2
anikeenko-viktor,1,-,1,-,2
atchuthan,-,-,-,1,1
b0g,1,1,-,-,2
barkat-matthias,1,-,-,1,2
bguillot,-,-,1,1,2
carlosdynapps,-,2,-,-,2
carmenbianca,-,-,-,-,0
cormaza,1,1,-,-,2
david-s73,1,-,-,-,1
esteveblanch,-,-,-,-,0
fanchlegal,2,-,-,-,1
felipezago,-,-,-,-,0
florenciafrigieri2,-,-,1,1,2
guewen,-,-,-,2,2
gulsumsahin,1,-,-,-,1
iTecan,-,1,-,-,1
intero-olb,1,-,-,-,1
jaydeep32,1,-,1,-,2
jeromeguerriat-msf,-,-,1,1,2
john-herholz-dt,-,-,2,-,1
kafai-lam,1,-,1,-,2
lfreeke,-,-,2,-,1
liklee-it,-,-,1,1,2
loic-mtrl,2,-,-,-,1
luke-stdev001,-,-,2,-,1
manuelcalerosolis,-,-,-,1,1
marionumza,-,-,-,-,0
mathieudelva,1,-,-,-,1
matt454357,-,-,1,-,1
mcojocaru,1,1,-,-,2
mde-scopea,-,-,2,-,1
michelerusti,1,-,-,1,2
mtbochaca,-,-,-,2,2
mymage,-,-,-,2,2
nico-darnis,1,-,1,-,2
omar7r,1,1,-,-,2
ossimantylahti,1,-,1,-,2
remyAuneor,1,1,-,-,2
robinkeunen,-,-,1,-,1
ryanc-me,-,-,-,2,2
sonhd91,-,-,-,-,0
techgrrow,2,-,-,-,1
timnis,-,-,2,-,1
toita86,-,-,-,2,2
traitrantrobz,-,1,-,-,1
yazber,1,-,-,-,1
yledoare,1,-,-,-,1
youring,-,-,2,-,1
0yik,-,-,1,-,1
ACheung-FactorLibre,-,-,-,-,0
Abranes,1,-,-,-,1
Ana-Iarajuli,-,-,-,-,0
BT-aleonard,-,-,-,-,0
BT-nsanchez,-,-,-,1,1
BT-sschmid,-,-,-,-,0
BernatPForgeFlow,-,1,-,-,1
Bert-Proesmans,-,-,1,-,1
Boxnia,-,-,-,-,0
CasVissers-360ERP,-,-,-,1,1
Cedric-Pigeon,-,-,-,-,0
ClemRiviere,-,1,-,-,1
David-Luis-Mora,-,-,-,-,0
DiegoParadeda,-,-,-,-,0
DinamicheAziendali,-,-,-,1,1
Gelojr,-,-,-,1,1
GiuTav,-,-,-,1,1
GonzalezJimenezSalvador,-,-,-,-,0
Hardik-OSI,-,-,-,-,0
InsanivimusOmnes,-,-,-,-,0
IrluiDev,-,1,-,-,1
JanQubiQ,-,-,-,-,0
Jortolsa-S73,-,-,-,1,1
JuaniFreedoo,-,-,-,-,0
JuanyDForgeflow,-,1,-,-,1
Kosaaaaa,1,-,-,-,1
Larsq1,-,1,-,-,1
LuvForAirplanes,-,-,1,-,1
Marco-ooops,-,-,-,1,1
MarioLM-23,-,-,-,-,0
MarwanBHL,-,-,-,-,0
MateuGForgeFlow,-,-,-,1,1
Mikheil-21,-,-,-,-,0
MohamedOsman7,-,-,-,1,1
Nikul-OSI,-,-,-,-,0
PCatinean,-,-,1,-,1
Pablocce,-,-,-,1,1
Pani-k-folk,1,-,-,-,1
PierreGillissen,1,-,-,-,1
PlantBasedStudio,1,-,-,-,1
ProcessControl-AMC,-,-,-,1,1
Quan-nhm,1,-,-,-,1
RLeeOSI,-,-,-,-,0
Rad0van,-,-,1,-,1
Reyes4711-S73,1,-,-,-,1
Samuel-res,-,-,-,1,1
SoniaViciana,-,-,-,1,1
SoporteOperu,-,-,-,-,0
SplashS,-,-,1,-,1
Stephanvandenberg,-,-,1,-,1
Thibagon,-,-,-,-,0
ThomasBinsfeld,-,-,-,1,1
TomTietze,-,-,1,-,1
Unoqualsiasi,-,-,-,-,0
Vang-NguyenPhu,-,-,-,1,1
Weltschmerz-dev,1,-,-,-,1
Wvven,1,-,-,-,1
Yoana-RB,-,1,-,-,1
Yvesldff,-,-,1,-,1
ZestyBeanz-Odoo,-,-,-,-,0
aallouche,-,-,1,-,1
alexeirivera87,-,-,-,-,0
amarcosg,-,-,-,1,1
amkarthik,-,-,1,-,1
amon-ra,1,-,-,-,1
amosdisabatino,-,-,-,1,1
anavarronm1983,-,-,-,1,1
andreinl,1,-,-,-,1
andrel-exo,-,1,-,-,1
antoniocanovas,-,-,-,1,1
arpol-dev,-,-,1,-,1
azubieta,-,-,-,1,1
blaskurain,1,-,-,-,1
blueuc,1,-,-,-,1
brambuijs,-,-,-,1,1
bruno-zanotti,-,1,-,-,1
dalonsofl,-,-,-,1,1
dani-xtendoo,1,-,-,-,1
dariodelzozzo,-,-,1,-,1
dedinside1337,1,-,-,-,1
dimaurosalvatore,-,-,-,1,1
diogocsc,-,1,-,-,1
douglascstd,-,-,1,-,1
dutrieuc,-,-,1,-,1
eantones,-,1,-,-,1
elgow,-,-,-,-,0
eugenios73,1,-,-,-,1
fd-oerp,1,-,-,-,1
felipemotter,-,-,-,1,1
flalexg,-,-,-,-,0
fredericgrall,-,-,1,-,1
fuentes73,-,-,-,1,1
gaetan-vaujour,-,-,-,1,1
gjotten,-,-,-,1,1
gonzalolenzi,-,-,1,-,1
gregory-moka,-,-,-,1,1
gschrott-osi,-,-,-,-,0
hafizhlf,-,-,-,-,0
hcbayram,-,-,-,-,0
hhgabelgaard,1,-,-,-,1
hoangtiendung070797,-,-,-,-,0
houssine78,-,-,-,1,1
informaps,-,-,1,-,1
ioans73,-,-,-,1,1
is-ife,-,1,-,-,1
james-willdooit,-,-,-,1,1
jcoux,-,1,-,-,1
jeroenev,-,-,-,1,1
johnny-longneck,-,-,-,-,0
jorgeglez1990,-,-,-,1,1
josep-tecnativa,-,-,-,1,1
josepmy,-,-,1,-,1
joshburkholder,-,-,-,-,0
julianram,-,-,-,-,0
jvpascual,-,-,-,1,1
kirca,-,-,-,-,0
kobfolson,-,-,-,-,0
kongkea-aditi,-,-,1,-,1
kumarinie,-,-,-,-,0
laiaespinosa,-,-,1,-,1
lav-adhoc,-,-,-,1,1
letzdoo-js,-,-,-,-,0
ljimenezsidoo,-,-,1,-,1
lmonterogarcia,-,-,1,-,1
locdang8,-,1,-,-,1
lorenzoallegrucci,-,-,-,1,1
luayalshawi,-,-,1,-,1
luca-vercelli,1,-,-,-,1
maciej-wichowski,-,1,-,-,1
madridrodrigo,-,-,1,-,1
maneandrea,-,-,-,1,1
marrasbinovo,-,-,-,-,0
martiqubiq,-,-,-,-,0
mcodes-o,1,-,-,-,1
medaihichem,1,-,-,-,1
mgomezleon,-,-,-,-,0
miluhirani121,-,-,-,-,0
moitabenfdz,-,-,-,-,0
mrsavage,-,-,1,-,1
msaucedoAlbiraSolutions,-,-,1,-,1
nayatec,-,-,1,-,1
niboo-ava,-,-,1,-,1
niboo-sam,-,-,-,-,0
nicomacr,1,-,-,-,1
nilshamerlinck,-,-,1,-,1
ntahh105,-,-,-,1,1
omarfanatics,-,-,1,-,1
omarouhari,-,-,-,-,0
ortlam,-,-,-,-,0
ovnicraft,-,-,-,1,1
ozoromo,-,-,-,-,0
paku1036,1,-,-,-,1
patrickrwilson,-,-,1,-,1
pfranck,-,-,1,-,1
pniederlag,1,-,-,-,1
psugne,1,-,-,-,1
rconjour,-,-,-,1,1
rmorant,-,-,-,-,0
rmosquera-aira,1,-,-,-,1
sanderlienaerts,-,1,-,-,1
santiagordz,-,1,-,-,1
sbiosca-s73,-,-,-,-,0
sekz,-,-,-,-,0
sensiblecs,1,-,-,-,1
sergioM-S73,1,-,-,-,1
sidi-med3,-,-,1,-,1
siemenv,-,-,1,-,1
sj3,-,-,-,1,1
staguero,-,-,-,1,1
stevech091,-,-,-,1,1
syci,-,-,1,-,1
tate11,-,-,1,-,1
tb-flyt,-,-,-,-,0
theangryangel,-,-,1,-,1
thomaspot,1,-,-,-,1
ttytm,-,-,-,1,1
unique4,-,-,-,1,1
vung-labiso,-,-,-,-,0
woutswennen,1,-,-,-,1
yboujraf,-,-,1,-,1
ypapouin,-,-,-,-,0
yvaucher,-,-,-,-,0
