User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,49,49,396,344,420
jbaudoux,24,22,131,159,197
rousseldenis,6,4,153,119,138
simahawk,35,32,119,58,107
victoralmau,56,48,37,91,153
LoisRForgeFlow,18,18,102,94,126
dreispt,20,6,106,94,115
HviorForgeFlow,6,4,94,84,100
etobella,14,16,56,74,101
rvalyi,24,21,81,25,60
MiquelRForgeFlow,15,17,44,69,97
hbrunn,13,10,49,69,90
marcelsavegnago,1,2,8,128,134
alexis-via,20,39,57,6,57
lmignon,17,13,41,51,75
BhaveshHeliconia,9,42,59,4,57
sbidoul,14,9,47,46,66
bizzappdev,34,23,19,21,54
StefanRijnhart,2,9,35,48,64
peluko00,15,6,30,38,53
kobros-tech,11,1,50,24,35
edescalona,4,3,29,55,65
carlos-lopez-tecnativa,10,12,10,57,75
legalsylvain,2,1,32,39,47
sebalix,10,9,21,33,50
rrebollo,3,10,7,51,65
ValentinVinagre,-,-,26,42,47
yostashiro,-,-,25,43,48
AungKoKoLin1997,15,18,14,12,38
sbejaoui,6,13,27,13,34
remi-filament,13,12,11,23,42
mt-software-de,11,11,22,12,31
SirPyTech,11,10,3,29,44
sebastienbeau,5,2,23,23,32
aleuffre,5,4,15,26,36
pilarvargas-tecnativa,7,5,16,23,35
ivantodorovich,6,7,3,32,43
Saran440,3,7,17,11,24
CarlosRoca13,11,13,12,9,29
florentx,18,16,6,5,28
francesco-ooops,-,-,41,4,10
gurneyalex,3,3,18,21,30
luisDIXMIT,3,7,12,21,33
mpascuall,6,3,4,28,35
twalter-c2c,-,1,1,40,42
ivs-cetmix,-,-,24,17,22
lbarry-apsl,8,4,15,14,25
AaronHForgeFlow,1,2,18,16,23
grindtildeath,11,8,13,7,22
matteonext,3,2,20,13,21
dalonsod,4,4,17,12,22
chienandalu,1,8,5,21,32
adasatorres,6,5,10,11,22
anusriNPS,6,4,5,19,28
david-banon-tecnativa,7,4,6,17,26
JordiMForgeFlow,1,-,14,18,23
acysos,2,1,27,2,10
dhongu,11,9,12,-,16
quentinDupont,-,3,18,12,19
BernatObrador,13,6,7,5,17
ByteMeAsap,11,5,5,9,20
EmilioPascual,7,2,4,15,22
antoniospneto,-,-,8,22,25
arielbarreiros96,5,1,20,2,10
AEstLo,3,2,13,11,18
bosd,3,2,9,13,20
metaminux,5,3,17,3,12
ppyczko,2,1,4,22,26
DarioLodeiros,4,4,12,7,16
Shide,5,5,8,9,19
AndreuOForgeFlow,7,5,4,10,20
CRogos,3,5,8,10,20
