User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,18,16,345,339,378
rousseldenis,8,3,179,117,136
jbaudoux,27,20,84,129,163
carlos-lopez-tecnativa,40,38,42,105,156
MiquelRForgeFlow,29,32,74,72,118
victoralmau,51,53,32,54,120
etobella,18,14,66,67,93
rvalyi,28,11,70,34,59
hbrunn,17,16,37,61,87
simahawk,15,13,53,38,62
legalsylvain,5,7,56,37,54
pilarvargas-tecnativa,20,23,23,39,71
edescalona,18,2,63,18,32
BhaveshHeliconia,24,23,45,3,38
sebalix,12,15,27,42,66
LoisRForgeFlow,3,4,38,48,60
ivs-cetmix,-,4,44,40,51
alexis-via,24,10,37,4,25
AaronHForgeFlow,9,5,20,49,61
StefanRijnhart,3,9,25,44,60
peluko00,12,12,28,22,43
sbidoul,3,2,36,31,41
antoniospneto,5,4,22,35,46
bizzappdev,31,7,11,14,30
CRogos,6,6,30,19,33
kobros-tech,7,4,37,13,26
manuelregidor,2,4,26,29,40
marcelsavegnago,-,-,28,31,36
dreispt,3,5,31,18,30
CarlosRoca13,8,5,12,32,43
juancarlosonate-tecnativa,6,3,14,31,40
Saran440,12,9,14,17,33
lmignon,2,3,17,31,40
Tisho99,8,7,24,12,27
petrus-v,6,2,16,28,36
xaviedoanhduy,17,3,10,19,29
francesco-ooops,-,-,40,10,16
Christian-RB,-,1,19,26,31
yostashiro,-,-,10,39,42
max3903,-,1,30,15,21
sergio-teruel,11,5,13,19,31
AungKoKoLin1997,12,8,12,10,25
carlosdauden,13,12,11,10,29
ppyczko,8,11,14,14,32
bosd,12,5,22,6,19
lbarry-apsl,3,5,16,19,30
chienandalu,5,7,6,23,35
BernatObrador,11,11,4,12,28
eLBati,1,2,16,19,26
gurneyalex,2,1,18,18,25
luisDIXMIT,9,4,7,19,29
ByteMeAsap,13,3,2,17,25
JordiMForgeFlow,8,7,6,17,29
vincent-hatakeyama,11,10,11,4,21
mpascuall,1,1,2,29,32
mt-software-de,5,5,12,13,24
ValentinVinagre,-,-,14,20,24
Shide,5,5,4,17,26
AndreuOForgeFlow,1,-,6,25,28
renatonlima,10,7,4,11,23
rrebollo,4,3,9,12,20
david-banon-tecnativa,10,8,2,8,21
monen17,2,1,15,10,16
marielejeune,-,-,9,18,21
NL66278,5,2,6,12,19
cvinh,4,-,15,7,13
dhongu,5,5,16,-,11
Chionne27,9,6,5,3,14
EmilioPascual,2,4,7,10,18
LauraCForgeFlow,10,5,1,8,17
ntsirintanis,1,-,3,18,21
AlexPForgeFlow,9,2,8,4,12
rafaelbn,-,-,16,6,10
DiegoParadeda,6,1,11,2,9
henrybackman,5,3,2,7,14
matteonext,6,1,4,10,15
remytms,1,-,12,8,12
tarteo,4,-,7,10,15
Anxo82,3,1,8,8,14
aleuffre,3,2,6,9,15
cubells,2,1,8,9,14
hparfr,-,1,4,15,18
rodmad85,2,-,10,6,11
DavidJForgeFlow,5,6,2,5,15
MohamedOsman7,4,1,4,10,15
TDu,1,2,6,10,15
david-s73,6,4,7,2,11
micheledic,4,1,9,3,9
moylop260,7,7,3,-,11
santostelmo,1,2,9,5,11
twalter-c2c,-,-,3,16,18
Anushapadinharepurakkal,12,-,-,-,3
SirPyTech,5,6,3,4,14
ivantodorovich,1,-,4,13,16
nimarosa,2,1,12,2,8
yajo,-,1,5,12,15
DantePereyra,3,3,4,7,14
PicchiSeba,2,3,3,2,8
alexey-pelykh,-,-,6,10,12
glitchov,9,3,-,3,9
javierjcf,6,3,6,1,9
remi-filament,5,5,5,2,11
thomaspaulb,1,1,6,7,11
AnizR,1,2,1,9,13
BetoRaja,5,1,2,5,10
SirAionTech,-,1,-,-,1
eugenios73,1,3,7,3,10
mbcosta,4,2,7,2,9
parvezqureshi,6,-,8,-,5
sbejaoui,4,1,4,5,10
StephaneMangin,2,2,3,6,11
acsonefho,-,2,5,8,12
dannyadair,5,-,9,-,5
flotho,-,-,7,8,11
giarve,7,2,1,3,9
huguesdk,3,3,9,-,8
GSLabIt,1,1,1,11,14
amh-mw,4,-,3,4,8
em230418,1,1,8,4,9
florian-dacosta,3,-,4,7,11
mariusnick,6,8,-,-,10
samirGuesmi,7,-,2,4,8
ArnauCForgeFlow,1,7,1,4,13
HaraldPanten,-,-,6,7,9
JasminSForgeFlow,1,3,5,4,10
ThiagoMForgeFlow,3,5,-,4,11
grindtildeath,1,1,4,5,9
jesanmor,4,-,1,8,11
mav-adhoc,2,-,5,3,7
mileo,2,-,5,6,10
rjaraspearhead,1,-,1,10,12
vvrossem,-,2,1,-,3
wlin-kencove,-,-,8,5,8
yankinmax,-,-,4,7,9
FernandoRomera,4,4,4,-,8
arantxa-s73,3,4,5,-,8
jguenat,3,-,4,5,9
Borruso,2,2,1,1,5
Jaimermaccione,-,-,2,9,10
MaPaLo76,3,3,5,-,7
Pani-k-folk,2,-,-,9,10
RicardCForgeFlow,5,4,1,1,8
cuongnmtm,-,1,8,2,6
damdam-s,3,1,3,4,8
kaynnan,1,1,2,6,9
mcojocaru,5,6,-,-,8
mmequignon,-,-,-,10,10
odooNextev,-,4,-,4,8
trisdoan,1,1,4,3,7
CristianoMafraJunior,-,-,1,9,10
JordiBForgeFlow,-,-,5,5,7
alexandregaldeano,-,-,-,9,9
arnaudlayec,2,-,1,6,8
emmanuel-ferdman,2,1,4,2,6
imlopes,-,-,2,1,2
kanisorn-kate,2,-,-,8,9
nobuQuartile,-,1,2,7,9
Kimkhoi3010,5,-,1,3,6
SylweKra,7,2,-,-,5
adasatorres,3,-,3,2,5
antoniodavid,-,-,5,4,6
baguenth,-,2,3,4,8
benwillig,3,1,2,1,5
chaule97,-,4,4,-,6
feketemihai,-,-,9,-,3
hailangvn,3,-,1,5,8
hussain,1,1,4,3,7
matteoopenf,1,1,3,2,6
Alexgars73,3,-,5,-,4
BT-dmoreno,-,-,5,3,5
Luca-Policastro,6,-,-,1,3
andreampiovesana,-,-,3,5,7
astirpe,-,2,1,4,7
dalonsod,-,1,2,5,7
diggy128,-,-,6,2,4
ferran-S73,-,-,2,6,7
leemannd,1,1,1,5,8
luc-demeyer,-,1,3,4,7
primes2h,5,-,3,-,4
raumschmiede-joshuaL,2,2,2,2,7
thienvh332,-,1,1,5,7
timloic,5,-,2,-,4
Marco-ooops,-,-,-,7,7
PieterPaulussen,-,-,3,4,6
Vicent-S73,3,1,3,-,4
agent-z28,-,-,5,1,3
alan196,2,-,1,-,2
bealdav,1,-,2,4,6
bjouini-acsone,1,-,1,5,7
emi-odoo,1,-,5,-,3
etoimene,-,-,7,-,3
jdidderen,-,1,2,4,6
joelkm,2,1,3,-,4
nikul-serpentcs,1,1,4,1,5
rlimaeco,-,1,-,6,7
rov-adhoc,1,2,3,1,6
rven,-,1,2,4,6
sergiocorato,-,1,1,-,2
tafaRU,1,-,5,1,4
theangryangel,1,-,3,3,6
HviorForgeFlow,-,-,3,2,4
Kev-Roche,4,1,-,1,4
RodrigoBM,-,-,5,1,3
SilvioC2C,-,-,-,5,5
TomVermeerenDynapps,-,1,4,1,4
antonioburic,1,1,2,1,4
coleste,-,-,-,6,6
denaux,-,1,5,-,3
ecino,1,-,2,2,4
houzefa-abba,1,1,2,2,5
kevinkhao,2,1,1,1,4
kittiu,-,-,4,1,3
miquelalzanillas,-,-,4,2,4
vehi-invitu,-,-,-,6,6
wouitmil,2,-,-,3,4
zeroheure,2,1,2,1,5
GabbasovDinar,-,1,-,4,5
IT-Ideas,-,1,-,-,1
MiguelPoyatos,2,-,2,-,3
Raul-S73,2,-,2,-,3
Ricardo-MC,-,-,1,2,3
Ricardoalso,-,-,-,5,5
SodexisTeam,1,1,1,-,3
TheMule71,-,2,2,1,4
absal-smile,-,1,-,1,2
dora-jurcevic,-,-,-,3,3
erlinberg,1,-,3,1,4
fcvalgar,-,-,2,3,4
geomer198,-,1,2,2,4
geraldo29,2,-,2,-,3
jappi00,-,1,4,-,3
kanda999,1,-,1,3,5
kluna1998,1,1,1,2,5
map-240221,2,1,1,-,3
marcos-mendez,1,-,4,-,3
mymage,1,-,2,2,4
natuan9,-,2,-,1,3
quirino95,3,-,-,-,2
renda-dev,-,-,-,1,1
Daemo00,-,1,1,2,4
EdgarRetes,-,2,-,-,2
IJOL,-,-,3,-,2
MaurizioPellegrinet,-,-,-,4,4
Mohajiro,2,-,1,-,2
Murtaza-OSI,1,-,-,3,4
SupportSNDC,2,2,-,-,3
Tiago370,3,1,-,-,3
VoicuStefan2001,2,2,-,-,3
achulii,-,-,-,-,0
atchuthan,-,-,1,3,4
barkat-matthias,-,-,-,2,2
celm1990,2,1,-,1,3
danielduqma,-,3,1,-,4
dnplkndll,-,-,2,1,2
halbtonjazz,1,-,-,3,4
innovara,-,2,2,-,3
jans23,2,1,1,-,3
javierizaca,-,-,-,4,4
jbernausVunkers,2,-,-,1,2
lorenzoallegrucci,1,-,1,1,3
maisim,1,-,-,3,4
mcodes-o,-,-,1,3,4
mourad-ehm,2,-,2,-,3
nayatec,1,1,1,1,4
patrickt-oforce,-,-,-,4,4
ps-tubtim,-,-,-,3,3
tobiaszehntner,1,-,2,-,2
vdewulf,-,-,3,1,3
victor-champonnois,-,-,1,2,3
victorvermot,2,1,-,1,3
ypapouin,1,-,2,1,3
AbhishekkumarReddy,-,-,3,-,2
Atyors,1,1,1,-,3
AxelPrel,-,-,3,-,2
Camille0907,-,-,1,2,3
Dranyel-Bosd,-,-,-,3,3
JohnnyVM,-,-,2,-,1
JordiToledo,2,1,-,-,2
Koudja,1,-,1,1,3
LorenzoC0,1,2,-,-,3
NICO-SOLUTIONS,-,-,1,1,2
ROBBYHOOD9,3,-,-,-,2
RabbitJon-S73,-,-,1,1,2
Rad0van,-,-,1,-,1
Stephanvandenberg,-,-,1,2,3
WesleyOliveira98,1,-,-,1,2
Wodran14,-,-,1,-,1
adrian-dks,2,1,-,-,2
apami0111,3,-,-,-,2
arielbarreiros96,-,-,2,1,2
aritzolea,2,-,1,-,2
cem-adhoc,1,1,1,-,3
corredato,1,-,-,2,3
cyrilmanuel,-,1,-,1,2
dalonsofl,-,-,-,-,0
emiliesoutiras,-,-,-,3,3
fredericgrall,-,1,1,-,2
ioans73,-,-,1,2,3
jado95,-,1,-,2,3
lk-eska,-,-,3,-,2
luis-ron,-,-,-,3,3
luisg123v,-,-,-,3,3
macagua,-,-,2,1,2
mariancuadranetkia,1,1,1,-,3
mathben,-,-,-,-,0
mathieudelva,1,-,1,-,2
metaminux,1,-,1,1,3
miguel-S73,-,1,1,1,3
nico-foodles,1,-,-,2,3
nilshamerlinck,-,-,2,1,2
norlinhenrik,2,-,1,-,2
pablo-cort-s73,-,1,-,1,2
rlizana,-,-,-,3,3
sbiosca-s73,-,-,1,1,2
syci,-,-,1,1,2
thewarat-tao,1,-,1,1,3
yterrettaz,-,-,1,2,3
AinohaBH,-,-,-,2,2
AlienAtSystem,-,-,-,2,2
AtaponDew,1,-,-,1,2
BT-crodriguez,-,1,-,1,2
BT-fgarbely,-,1,-,1,2
BT-tkarpinski,-,-,-,2,2
Bart-dh,-,-,2,-,1
Bilbonet,-,-,2,-,1
CiroBoxHub,-,-,1,1,2
DealTechSrl,1,-,1,-,2
DonsWayo,1,-,1,-,2
DorianMAG,-,-,-,1,1
DrHohol,1,1,-,-,2
Gelojr,-,-,-,2,2
JoanSForgeFlow,1,-,-,1,2
MarioLM-23,-,1,-,-,1
MaxyMoos,1,-,1,-,2
MeritxellAForgeFlow,-,-,-,2,2
RLeeOSI,-,-,1,-,1
RobbeDynapps,-,-,1,1,2
SAnnabelle,-,-,-,2,2
Shubham-records,1,-,1,-,2
SimaElisabeta,1,1,-,-,2
TB-Ph35,2,-,-,-,1
TheerayutEncoder,-,-,-,1,1
VBNext,-,-,1,1,2
WangTKurata,1,-,1,-,2
acysos,2,-,-,-,1
ajay-odoogap,-,-,-,2,2
alessandrocamilli,1,-,-,-,1
almumu,1,-,-,-,1
alvaroGC-S73,2,-,-,-,1
andrius-preimantas,-,-,2,-,1
anmarmo1,-,-,2,-,1
anusriNPS,-,-,-,2,2
are-agilebg,1,-,1,-,2
bguillot,-,1,1,-,2
bnisevic,-,-,-,2,2
ced-adhoc,-,1,-,1,2
copilot-pull-request-reviewer[bot],-,-,-,2,2
dhx,-,-,2,-,1
douglascstd,-,-,-,2,2
ellbristow,-,-,-,2,2
fanha99,1,-,-,1,2
fd-oerp,-,-,-,-,0
feg-adhoc,2,-,-,-,1
fkantelberg,1,-,1,-,2
florentx,1,-,1,-,2
gdemarco2esseti,-,-,-,2,2
gdgellatly,-,-,-,2,2
hasina-riccardo,1,-,-,-,1
hildickethan,-,-,-,-,0
hitrosol,-,-,2,-,1
houssine78,-,-,-,2,2
jcadhoc,1,-,-,1,2
jeffery9,1,-,1,-,2
jelenapoblet,-,-,2,-,1
jeromeguerriat-msf,-,-,1,-,1
jesusVMayor,1,1,-,-,2
jupical-oca,-,-,-,-,0
jusle,1,1,-,-,2
ka-dm,1,-,-,-,1
kafai-lam,-,-,-,1,1
lef-adhoc,-,-,1,-,1
lembregtse,-,-,2,-,1
ljsalvatierra-factorlibre,-,-,-,-,0
lmarion-source,-,-,-,-,0
maq-adhoc,1,-,-,1,2
maxgrassi,-,-,1,1,2
miguelpadin,1,-,-,-,1
mike-cetmix,-,-,1,1,2
mike-xxp,-,-,1,1,2
moval-agroingenieria,1,-,-,-,1
mreinoso-aynitics,2,-,-,-,1
nguyenminhchien,-,1,-,1,2
qgroulard,1,-,-,1,2
rbtkay,1,-,-,1,2
rf-ife,1,-,1,-,2
sebastienbeau,-,-,-,2,2
sebduch73,-,-,1,1,2
sheragar,-,-,-,2,2
soks16,-,-,-,-,0
stephansainleger,-,-,2,-,1
suganthikarunanithi,-,-,1,1,2
svilaLevel4,-,-,-,2,2
tv-openbig,-,-,2,-,1
vuwnevska,1,-,-,1,2
zahravelasco,1,-,-,-,1
ACheung-FactorLibre,-,1,-,-,1
ATSTI,-,-,1,-,1
