User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,76,73,506,401,505
victoralmau,95,91,65,123,232
MiquelRForgeFlow,49,46,87,86,148
rvalyi,22,18,130,71,105
jbaudoux,1,4,105,129,144
rousseldenis,18,7,94,86,107
simahawk,34,28,90,50,93
LoisRForgeFlow,9,9,81,89,110
etobella,18,19,63,71,102
BhaveshHeliconia,6,40,72,26,77
carlos-lopez-tecnativa,27,22,12,91,122
yvaucher,1,-,87,38,48
marcelsavegnago,4,-,21,98,105
pilarvargas-tecnativa,20,18,14,50,76
AaronHForgeFlow,8,5,35,48,62
bizzappdev,31,33,18,4,47
CristianoMafraJunior,18,9,23,20,38
ValentinVinagre,1,1,26,41,48
antoniospneto,13,11,15,30,48
alexis-via,12,14,34,7,30
lmignon,9,7,17,31,45
sbidoul,3,3,20,31,40
mmequignon,11,7,13,29,43
SirPyTech,12,10,8,29,45
sebalix,10,8,20,16,32
peluko00,13,8,20,13,29
JordiBForgeFlow,17,2,22,10,21
JordiMForgeFlow,4,3,14,33,42
AungKoKoLin1997,16,3,20,12,23
eugenios73,4,4,33,10,22
CarlosRoca13,7,6,11,27,39
yostashiro,-,-,6,43,45
LauraCForgeFlow,19,16,5,6,29
PolComas,26,1,4,-,8
HaraldPanten,-,-,20,25,29
francesco-ooops,-,-,34,11,17
rafaelbn,-,-,30,15,20
yajo,2,-,13,28,33
kobros-tech,8,1,26,1,10
legalsylvain,-,1,23,17,23
grindtildeath,8,6,12,15,27
aleuffre,6,3,11,19,28
ivantodorovich,7,3,5,25,33
micheledic,2,1,13,26,32
monen17,3,-,27,12,19
StefanRijnhart,1,2,11,27,33
Chionne27,20,11,2,2,19
ByteMeAsap,7,4,16,9,20
ppyczko,4,3,7,23,31
renatonlima,7,5,9,17,28
Saran440,7,6,14,5,17
hbrunn,3,6,14,14,25
HviorForgeFlow,1,1,21,13,20
Shide,6,1,13,16,23
dalonsod,4,1,15,16,23
petrus-v,10,7,6,10,23
BetoRaja,11,5,7,10,21
carlosdauden,7,7,1,19,30
DantePereyra,9,4,4,16,25
dreispt,1,2,16,13,20
eLBati,5,-,19,10,17
ArnauCForgeFlow,14,10,3,4,19
mt-software-de,4,4,11,14,23
rrebollo,8,8,11,6,20
sergio-teruel,7,5,7,12,22
leemannd,2,-,13,17,22
luisDIXMIT,3,7,5,17,28
tafaRU,1,2,15,10,17
chienandalu,2,8,-,21,30
xaviedoanhduy,11,7,10,2,15
Alexgars73,1,2,17,8,15
TDu,8,4,2,13,21
edescalona,8,1,12,7,14
juancarlosonate-tecnativa,7,3,2,14,21
mpascuall,3,2,4,18,24
ivs-cetmix,1,1,17,7,13
Anxo82,7,6,7,5,16
adasatorres,8,-,9,7,13
DarioLodeiros,7,7,9,1,14
Borruso,4,3,5,4,11
NICO-SOLUTIONS,5,2,15,-,8
sbejaoui,5,8,5,2,14
moylop260,10,8,3,-,13
sergiocorato,2,2,9,5,11
Kimkhoi3010,10,1,3,3,9
Tisho99,2,5,7,7,16
lbarry-apsl,2,1,4,14,18
santostelmo,5,1,6,6,12
EmilioPascual,2,3,5,10,17
felipemotter,1,1,8,10,15
Andrii9090,5,2,3,9,15
CRogos,2,2,10,5,12
FernandoRomera,4,3,7,5,13
Ricardoalso,4,-,6,6,10
henrybackman,3,4,3,9,16
len-foss,4,-,6,9,13
AndreuOForgeFlow,4,6,2,6,15
DavidJForgeFlow,3,3,4,8,15
david-banon-tecnativa,4,4,3,6,14
remi-filament,6,4,4,3,11
anusriNPS,4,7,4,2,13
giarve,6,4,4,2,10
innovara,2,-,10,5,10
kanda999,-,-,-,16,16
mbcosta,2,3,9,3,10
GuillemCForgeFlow,-,-,1,15,16
Honeyxilia,5,-,1,10,13
hildickethan,5,5,1,5,13
kevinkhao,1,-,5,6,9
matteonext,2,2,9,3,9
tobiaszehntner,3,2,9,1,8
zurbaran,7,1,2,-,5
Jaimermaccione,-,-,-,15,15
SilvioC2C,5,3,1,4,10
almumu,-,-,1,14,15
baimont,2,3,4,5,11
hparfr,1,-,4,10,13
ljsalvatierra-factorlibre,2,1,6,5,10
u0f,5,2,3,4,10
JasminSForgeFlow,5,3,1,5,11
NL66278,2,-,3,9,12
florian-dacosta,4,4,4,-,8
huguesdk,4,1,1,7,11
jesusVMayor,4,-,1,8,11
jguenat,2,2,3,5,10
kaynnan,5,1,2,4,9
anothingguy,1,-,3,9,12
enriquemartin,5,1,-,7,10
quirino95,3,-,3,6,9
vehi-invitu,-,-,8,5,8
vvrossem,3,3,2,5,11
Christian-RB,-,-,4,8,10
JoanSForgeFlow,5,4,1,2,9
arantxa-s73,3,1,6,2,7
cubells,3,-,4,3,7
florentx,6,2,-,1,5
tarteo,2,-,9,1,5
Anushapadinharepurakkal,5,2,1,-,5
BernatObrador,1,-,1,9,11
ChristophAbenthungCibex,4,3,3,-,7
Marco-ooops,-,-,-,11,11
amh-mw,1,2,4,-,5
arielbarreiros96,1,1,3,5,9
ioans73,-,-,5,6,8
theangryangel,2,1,3,5,9
TheMule71,-,-,6,4,6
acsonefho,1,-,1,8,10
apami0111,4,1,4,-,5
ellbristow,3,-,5,1,5
glitchov,1,7,-,2,10
kopeyev,7,-,-,-,3
marielejeune,-,7,-,2,9
matteoopenf,1,-,5,4,7
quentinDupont,1,-,8,1,5
sergioM-S73,-,2,4,4,8
sergiobstoj,3,1,3,2,6
thomaspaulb,1,-,5,3,6
twalter-c2c,-,-,1,9,10
Kev-Roche,5,-,1,-,3
PauMAVA,4,3,2,-,6
alexandregaldeano,-,1,-,8,9
carlossainznetkia,1,1,2,5,8
david-s73,-,-,8,-,3
ferran-S73,2,-,3,4,7
gdgellatly,1,-,6,1,4
huynh-ch,7,-,1,1,5
macagua,-,-,-,-,0
mav-adhoc,-,1,6,2,5
metaminux,-,1,2,6,8
