User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,301,292,2.942,2.408,2.772
rousseldenis,71,34,960,676,749
victoralmau,418,397,324,531,966
MiquelRForgeFlow,195,191,515,515,743
jbaudoux,101,85,485,752,869
BhaveshHeliconia,486,206,387,155,403
rvalyi,146,107,650,329,474
etobella,139,131,406,449,612
carlos-lopez-tecnativa,192,184,182,580,791
simahawk,129,115,492,263,412
LoisRForgeFlow,51,50,438,427,505
StefanRijnhart,50,46,318,425,496
kobros-tech,96,29,418,167,226
sebalix,80,62,237,281,367
marcelsavegnago,18,7,110,523,545
dreispt,59,28,302,232,285
sbidoul,71,47,277,213,285
AaronHForgeFlow,48,35,217,300,357
legalsylvain,47,28,297,223,275
pilarvargas-tecnativa,112,116,106,256,393
alexis-via,134,132,264,45,205
hbrunn,79,61,160,228,311
lmignon,56,47,197,195,264
peluko00,82,56,158,166,244
CarlosRoca13,81,73,109,211,303
ivantodorovich,26,21,93,278,314
juancarlosonate-tecnativa,74,59,109,171,249
bosd,54,18,187,134,173
Saran440,71,56,157,76,153
bizzappdev,117,80,78,67,167
chienandalu,62,66,41,211,291
antoniospneto,26,18,129,202,236
francesco-ooops,-,-,309,76,94
JordiMForgeFlow,42,43,109,179,239
HviorForgeFlow,16,9,182,146,172
sergio-teruel,33,30,72,189,233
AungKoKoLin1997,80,55,94,75,149
yostashiro,-,-,72,248,256
CRogos,32,22,137,106,145
luisDIXMIT,40,42,50,153,208
ValentinVinagre,7,6,106,168,187
ppyczko,43,31,64,132,178
xaviedoanhduy,63,38,76,86,141
Tisho99,54,48,88,76,141
eLBati,18,16,138,91,123
edescalona,41,6,127,85,109
Christian-RB,18,15,95,127,156
HaraldPanten,-,-,144,118,130
BernatObrador,52,37,61,101,153
rrebollo,42,29,69,110,154
mpascuall,19,13,36,180,203
carlosdauden,39,36,48,124,173
dhongu,73,66,103,2,87
mt-software-de,27,28,76,104,146
florian-dacosta,36,34,83,78,127
lbarry-apsl,34,24,81,88,127
aleuffre,29,25,59,109,147
ivs-cetmix,10,8,121,89,111
EmilioPascual,43,33,56,84,131
manuelregidor,21,20,77,102,135
petrus-v,31,16,55,102,131
sbejaoui,38,29,76,57,101
rafaelbn,-,-,129,85,96
JordiBForgeFlow,27,14,119,41,71
Shide,43,34,51,73,121
mmequignon,34,20,25,109,140
LauraCForgeFlow,70,45,17,52,109
yankinmax,28,17,32,96,124
yajo,20,17,49,90,118
Chionne27,69,35,25,39,87
ThiagoMForgeFlow,47,47,24,53,112
renatonlima,29,17,37,89,117
AlexPForgeFlow,24,17,56,72,101
mbcosta,46,35,60,23,73
CristianoMafraJunior,38,24,39,66,102
max3903,11,6,99,45,64
SirPyTech,32,27,20,84,121
JasminSForgeFlow,30,37,42,47,96
Borruso,34,23,39,30,65
DavidJForgeFlow,29,22,29,67,100
santostelmo,24,15,38,66,92
TDu,17,14,22,90,113
vvrossem,23,14,22,74,97
hparfr,11,6,36,96,111
remi-filament,30,29,39,43,84
sergiocorato,17,12,39,47,69
david-banon-tecnativa,34,28,22,52,91
grindtildeath,26,19,42,43,74
ByteMeAsap,36,13,25,39,63
micheledic,17,6,58,49,67
gurneyalex,6,5,54,61,76
matteonext,19,6,47,58,75
ArnauCForgeFlow,45,33,28,22,67
cvinh,9,3,52,62,75
tafaRU,17,12,63,35,59
yvaucher,1,-,88,38,48
odooNextev,20,14,46,42,67
dalonsod,14,10,58,47,68
TheMule71,11,8,59,44,63
adasatorres,31,12,38,35,59
rjaraspearhead,17,6,30,64,80
matteoopenf,7,3,80,29,44
twalter-c2c,5,3,8,105,113
acsonefho,9,6,44,56,72
leemannd,8,4,33,71,84
moylop260,36,30,36,11,53
primes2h,14,8,53,38,57
monen17,7,2,57,51,63
henrybackman,16,9,11,66,82
marielejeune,11,9,29,59,77
kluna1998,21,18,17,53,80
NL66278,15,4,35,50,64
dnplkndll,21,6,49,25,43
quentinDupont,8,13,53,31,54
sebastienbeau,10,4,43,43,57
AnizR,15,9,30,41,59
wlin-kencove,1,-,52,47,55
AndreuOForgeFlow,19,12,14,54,74
Ricardoalso,22,11,11,48,67
Kimkhoi3010,34,21,18,17,48
giarve,29,13,25,23,46
PicchiSeba,23,12,26,23,45
StephaneMangin,5,3,25,57,67
trisdoan,16,18,34,19,47
chaule97,20,16,28,23,49
thomaspaulb,10,6,44,23,39
DarioLodeiros,23,21,32,13,44
kanda999,4,5,6,76,85
huguesdk,18,10,43,16,37
eugenios73,14,9,44,20,39
brian10048,16,14,38,19,43
kaynnan,17,12,10,41,60
anusriNPS,19,13,19,31,53
nobuQuartile,10,11,14,50,68
feketemihai,19,18,44,1,30
florentx,28,24,14,13,46
DantePereyra,19,8,15,37,53
flotho,2,2,40,31,41
SilvioC2C,10,8,5,50,63
astirpe,13,16,25,18,43
tarteo,16,7,30,21,37
vincent-hatakeyama,20,17,26,15,42
thienvh332,19,11,8,19,37
BetoRaja,23,11,16,17,37
GSLabIt,8,7,8,50,63
rlimaeco,24,16,13,16,41
antoniodavid,14,5,32,17,31
kevinkhao,23,5,18,12,26
ced-adhoc,1,2,35,32,41
Anxo82,17,13,23,13,35
absal-smile,30,4,19,2,16
arantxa-s73,22,12,27,2,24
Anushapadinharepurakkal,39,3,1,-,10
SirAionTech,2,5,8,10,19
natuan9,17,17,21,9,35
alan196,22,2,19,12,23
imlopes,14,6,12,13,26
mav-adhoc,5,5,32,15,28
amh-mw,7,2,17,29,38
celm1990,6,5,8,45,55
mileo,6,1,20,30,38
FernandoRomera,14,14,23,11,34
WesleyOliveira98,13,11,7,28,45
sergiobstoj,18,5,22,10,24
TumbaoJu,27,25,8,2,35
aritzolea,10,4,17,30,41
bealdav,8,5,24,22,35
metaminux,8,6,31,15,29
CLaurelB,6,7,12,36,49
MohamedOsman7,11,7,11,30,44
gdgellatly,10,3,28,16,27
Jaimermaccione,-,-,4,55,57
MaurizioPellegrinet,-,-,2,57,58
arielbarreiros96,8,5,27,13,26
nimarosa,2,1,43,12,21
alexandregaldeano,8,6,4,37,48
glitchov,22,17,3,11,34
lef-adhoc,5,20,22,7,34
Kev-Roche,20,4,3,19,29
SylweKra,18,15,6,16,38
Alexgars73,12,3,29,9,21
PieterPaulussen,6,1,35,12,21
len-foss,14,5,11,23,35
alexey-pelykh,4,2,21,26,35
rov-adhoc,4,6,19,24,36
DiegoParadeda,14,7,19,8,23
patrickt-oforce,7,4,22,16,27
AEstLo,4,4,24,20,31
baguenth,10,8,18,14,29
GuillemCForgeFlow,3,-,8,35,40
andreampiovesana,4,-,15,31,37
cubells,15,5,15,12,25
norlinhenrik,12,3,22,3,14
AlvaroRM11,12,2,9,24,32
GabbasovDinar,7,11,2,28,43
NICO-SOLUTIONS,6,3,25,12,22
LorenzoC0,18,9,7,7,23
MeritxellAForgeFlow,7,5,6,27,37
bguillot,4,5,25,11,23
ellbristow,12,2,18,8,18
remytms,5,1,17,23,30
vehi-invitu,12,1,16,17,25
PolComas,26,1,4,-,8
jguenat,7,5,16,15,27
luisg123v,1,1,14,30,36
Pani-k-folk,11,4,2,27,36
em230418,11,3,16,13,23
MarinaAForgeFlow,12,8,9,13,27
david-s73,9,6,23,2,16
JoanSForgeFlow,11,7,2,21,33
matiasperalta1,10,3,16,8,18
ntsirintanis,6,1,10,23,30
FrancoMaxime,-,-,-,40,40
acysos,4,1,28,7,15
jdidderen,13,5,14,10,22
Marco-ooops,-,-,-,41,41
geomer198,7,3,10,19,28
ioans73,1,1,19,20,26
luc-demeyer,8,6,11,10,22
mike-cetmix,6,5,12,17,28
IsabelAForgeFlow,16,11,9,3,21
TheerayutEncoder,3,4,7,23,31
coleste,-,-,3,37,39
danielduqma,7,13,15,5,25
mymage,8,3,10,19,28
RicardCForgeFlow,13,15,1,10,30
baimont,14,3,5,6,15
felipemotter,6,5,10,17,28
ljsalvatierra-factorlibre,5,1,16,9,16
ajaniszewska-dev,1,-,-,36,37
almumu,3,3,6,25,32
fcvalgar,-,-,4,33,35
herminioelx,11,6,15,1,14
quirino95,14,3,5,12,21
vdewulf,1,1,32,3,11
LucasTran380381,6,13,5,10,28
clementmbr,4,2,12,14,21
diggy128,7,2,21,3,12
innovara,6,3,20,7,17
mourad-ehm,7,4,13,11,21
cyrilmanuel,4,1,3,26,31
guewen,-,-,12,23,26
paradoxxxzero,10,7,5,7,19
augusto-weiss,6,5,10,7,18
acpMicrocom,-,21,-,-,21
jesusVMayor,12,8,3,8,21
theangryangel,4,3,11,15,23
wouitmil,7,3,5,13,21
cuongnmtm,2,1,19,7,14
emiliesoutiras,4,-,9,18,23
JessBrandl,3,3,1,24,30
SodexisTeam,3,5,6,4,13
kittiu,-,-,7,14,17
victorvermot,8,3,2,14,21
BT-dmoreno,-,1,14,14,19
Ricardo-MC,9,4,5,9,18
dannyadair,7,3,18,1,11
parvezqureshi,12,-,15,1,8
Abranes,9,3,1,14,21
damdam-s,10,1,4,11,17
javierjcf,10,5,11,1,12
miquelalzanillas,2,1,11,13,19
MateuGForgeFlow,10,4,3,10,19
Mohajiro,8,4,11,1,11
ecino,3,-,14,7,12
ferran-S73,2,1,9,12,17
hoangtrann,-,-,5,20,22
jans23,10,2,6,5,13
macagua,10,-,5,1,6
rven,6,3,13,4,13
samirGuesmi,12,1,6,7,14
tobiaszehntner,8,3,12,2,11
unaiberis,4,6,7,3,14
barkat-matthias,10,-,1,10,14
gbrito,4,1,7,14,20
rodmad85,2,-,11,10,15
sergioM-S73,9,4,7,5,15
CasVissers-360ERP,-,-,2,23,24
anajuaristi,-,-,11,14,17
qgroulard,3,5,-,17,24
ChristianSantamaria,6,3,6,8,16
Tardo,4,2,9,5,12
fkantelberg,4,3,7,4,12
jcadhoc,4,3,1,13,19
ka-dm,3,1,14,5,11
kafai-lam,10,4,3,5,14
mariusnick,12,12,-,-,15
netlify[bot],-,-,24,-,5
BT-dlagin,1,7,12,3,14
Reyes4711-S73,2,-,11,9,14
TB-Ph35,15,1,-,4,9
benwillig,6,3,3,5,12
hildickethan,5,6,1,7,16
hitrosol,3,1,13,3,9
mcojocaru,12,10,-,-,13
miguel-S73,1,2,8,12,18
stananatanaela,12,10,-,-,13
tv-openbig,-,-,22,1,6
victor-champonnois,5,2,6,5,12
yibudak,5,2,7,4,11
Dranyel-Bosd,-,-,1,21,22
Honeyxilia,8,2,1,11,17
