User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,330,321,3.343,2.771,3.168
victoralmau,458,434,351,619,1.093
rousseldenis,78,37,993,698,775
MiquelRForgeFlow,209,207,562,612,857
jbaudoux,108,90,534,850,974
BhaveshHeliconia,488,249,461,268,561
rvalyi,193,129,768,380,551
carlos-lopez-tecnativa,235,230,195,701,960
etobella,150,140,480,527,701
simahawk,152,140,604,343,520
LoisRForgeFlow,60,59,551,495,585
StefanRijnhart,55,53,348,471,550
kobros-tech,116,32,500,173,238
marcelsavegnago,28,18,158,567,603
pilarvargas-tecnativa,148,148,150,316,488
sebalix,92,73,245,308,406
sbidoul,75,51,308,231,308
AaronHForgeFlow,53,41,245,325,389
dreispt,59,30,313,243,298
legalsylvain,52,29,316,248,302
alexis-via,144,140,289,46,215
ivantodorovich,45,36,151,389,444
CarlosRoca13,103,93,129,265,380
hbrunn,84,65,173,244,331
lmignon,58,50,230,218,291
peluko00,87,69,184,178,270
antoniospneto,33,21,154,238,277
Saran440,84,71,180,82,176
bosd,60,21,209,138,181
juancarlosonate-tecnativa,75,61,111,179,259
chienandalu,68,69,43,240,324
bizzappdev,138,86,79,68,175
francesco-ooops,-,-,342,82,100
JordiMForgeFlow,47,45,121,197,260
AungKoKoLin1997,112,65,116,104,190
yostashiro,-,-,87,310,319
HviorForgeFlow,18,11,205,151,181
sergio-teruel,37,30,72,197,242
ValentinVinagre,12,10,116,184,208
CRogos,34,26,147,108,152
rafaelbn,-,-,209,113,127
edescalona,48,8,147,105,132
luisDIXMIT,41,43,53,169,226
Christian-RB,26,19,116,139,174
xaviedoanhduy,68,38,89,93,149
EmilioPascual,44,34,67,134,183
ppyczko,43,36,68,136,187
eLBati,19,17,143,92,125
Tisho99,54,49,88,79,145
carlosdauden,42,39,53,139,192
mt-software-de,31,36,86,119,170
rrebollo,42,29,74,120,164
HaraldPanten,-,-,146,123,135
BernatObrador,52,42,63,103,160
dhongu,76,70,111,2,91
florian-dacosta,43,35,92,86,137
mpascuall,19,14,37,183,207
sbejaoui,49,30,77,73,119
ivs-cetmix,10,8,135,95,118
aleuffre,29,25,63,120,158
CristianoMafraJunior,50,35,54,94,143
lbarry-apsl,35,25,84,89,129
petrus-v,36,16,62,109,139
JordiBForgeFlow,34,16,128,44,77
mmequignon,41,26,29,118,156
Shide,43,36,61,79,129
manuelregidor,21,20,77,102,135
LauraCForgeFlow,73,50,21,58,121
SirPyTech,42,32,36,97,141
yajo,22,20,56,103,135
yankinmax,31,18,36,101,131
Chionne27,80,39,30,41,94
TDu,23,19,27,119,148
grindtildeath,38,26,51,65,104
renatonlima,29,19,41,100,131
ArnauCForgeFlow,62,51,42,32,97
ThiagoMForgeFlow,51,51,26,54,117
vvrossem,29,15,23,98,123
mbcosta,47,36,62,30,81
DavidJForgeFlow,30,23,33,83,117
remi-filament,36,36,51,50,99
AlexPForgeFlow,24,17,56,72,101
max3903,11,6,101,46,65
Borruso,36,23,40,36,71
hparfr,11,7,41,110,127
ByteMeAsap,36,17,37,55,84
TheMule71,15,10,86,45,68
sergiocorato,26,14,42,50,76
JasminSForgeFlow,30,37,43,49,98
yvaucher,2,-,103,52,64
santostelmo,24,16,38,68,95
gurneyalex,10,8,61,71,90
cvinh,10,3,57,68,82
tafaRU,20,15,68,37,65
adasatorres,33,13,45,41,66
micheledic,17,6,63,53,71
david-banon-tecnativa,34,28,24,54,93
twalter-c2c,6,4,10,120,130
matteonext,20,6,50,60,78
dalonsod,14,10,61,51,73
rjaraspearhead,17,6,34,69,85
odooNextev,20,14,47,44,69
acsonefho,10,6,53,58,74
leemannd,9,5,35,80,94
primes2h,15,10,60,38,60
monen17,7,2,66,52,65
matteoopenf,7,3,82,30,45
henrybackman,16,10,11,76,93
kaynnan,21,17,19,56,82
moylop260,36,30,37,11,53
quentinDupont,10,13,60,31,55
NL66278,16,4,38,51,65
dnplkndll,21,7,52,25,44
trisdoan,20,20,42,20,51
kluna1998,21,18,17,55,82
marielejeune,11,9,30,59,77
eugenios73,16,13,58,20,45
kanda999,4,5,6,93,102
sebastienbeau,10,4,44,45,59
Ricardoalso,22,11,14,52,71
AnizR,15,11,30,43,63
giarve,32,14,30,26,51
AndreuOForgeFlow,19,13,15,57,78
imlopes,24,12,19,27,48
thomaspaulb,10,8,48,27,45
wlin-kencove,1,-,52,48,56
flotho,3,2,49,41,52
huguesdk,18,10,49,19,40
Kimkhoi3010,35,21,19,17,48
PicchiSeba,23,14,26,23,47
SilvioC2C,16,15,8,54,76
