User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,129,121,1.257,932,1.100
rousseldenis,26,14,459,282,323
victoralmau,184,167,158,209,402
MiquelRForgeFlow,77,76,278,239,340
BhaveshHeliconia,392,69,98,63,162
carlos-lopez-tecnativa,99,90,104,279,389
StefanRijnhart,39,23,223,279,323
rvalyi,43,39,246,154,215
etobella,70,59,157,164,244
jbaudoux,39,33,110,239,289
kobros-tech,53,16,220,101,139
LoisRForgeFlow,19,16,187,159,193
sebalix,33,25,138,132,174
AaronHForgeFlow,25,21,123,155,192
simahawk,33,32,165,96,147
sbidoul,51,31,142,81,131
legalsylvain,32,16,159,84,118
dreispt,32,11,127,96,124
ivantodorovich,11,10,67,171,193
alexis-via,62,53,98,19,90
CarlosRoca13,39,34,53,103,151
pilarvargas-tecnativa,42,44,39,101,158
chienandalu,47,28,23,116,156
lmignon,22,16,99,67,98
Saran440,37,29,95,36,81
juancarlosonate-tecnativa,40,31,55,84,129
marcelsavegnago,4,4,27,173,184
bosd,26,7,98,70,92
hbrunn,41,27,56,69,110
sergio-teruel,13,15,43,118,143
JordiMForgeFlow,16,21,54,83,115
florian-dacosta,25,24,65,56,93
francesco-ooops,-,-,116,38,49
antoniospneto,7,3,56,79,92
xaviedoanhduy,24,20,45,54,86
HaraldPanten,-,-,89,59,68
peluko00,24,13,45,55,80
luisDIXMIT,15,17,22,78,104
AlexPForgeFlow,14,11,45,62,83
dhongu,38,36,57,2,52
AungKoKoLin1997,27,23,36,32,66
ThiagoMForgeFlow,37,32,20,35,78
EmilioPascual,24,21,33,42,74
yankinmax,24,14,20,58,81
carlosdauden,15,13,28,65,87
CRogos,10,5,59,46,62
JordiBForgeFlow,8,10,79,20,42
ppyczko,29,15,33,41,67
Tisho99,21,22,34,40,72
Christian-RB,13,8,45,47,65
manuelregidor,16,12,35,53,75
BernatObrador,17,12,34,47,69
mbcosta,31,21,33,17,49
vvrossem,14,5,16,63,76
yostashiro,-,-,26,80,85
rafaelbn,-,-,52,48,55
aleuffre,13,12,24,47,68
DavidJForgeFlow,18,13,18,45,66
Shide,27,20,25,25,55
ValentinVinagre,6,5,32,53,66
JasminSForgeFlow,23,20,23,28,58
sergiocorato,13,8,25,36,53
dnplkndll,21,5,38,24,40
yajo,17,16,27,30,55
rjaraspearhead,14,5,18,48,61
cvinh,2,2,30,53,62
HviorForgeFlow,8,3,43,32,44
bizzappdev,12,14,19,22,44
mt-software-de,6,7,29,45,60
kluna1998,19,16,15,37,61
Borruso,23,11,22,20,40
mpascuall,3,2,17,63,71
TDu,5,7,11,55,68
eLBati,9,7,40,24,40
max3903,10,5,48,19,34
acsonefho,8,4,32,33,45
brian10048,16,13,34,17,40
matteoopenf,3,2,60,15,26
primes2h,8,6,35,30,45
hparfr,5,3,24,45,55
TheMule71,9,4,32,30,43
mmequignon,11,3,10,45,54
santostelmo,11,8,19,32,48
