User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,135,134,1.730,1.498,1.685
rousseldenis,23,31,536,415,474
victoralmau,210,208,220,208,445
rvalyi,89,73,388,213,315
dreispt,64,28,508,137,196
legalsylvain,51,52,279,198,274
jbaudoux,30,22,210,316,358
etobella,30,37,245,214,272
simahawk,12,8,233,264,291
chienandalu,85,58,80,277,353
LoisRForgeFlow,52,49,195,203,273
marcelsavegnago,55,54,185,197,272
francesco-ooops,-,-,345,129,148
gurneyalex,24,13,240,149,182
HaraldPanten,-,-,260,137,153
AaronHForgeFlow,49,35,143,119,173
yajo,49,41,115,151,210
lmignon,20,17,153,157,191
thomaspaulb,22,22,210,91,132
SirAionTech,60,28,125,114,161
aleuffre,29,27,82,181,222
carolinafernandez-tecnativa,71,59,89,95,172
sbidoul,61,53,118,76,148
dhongu,79,73,134,10,103
hbrunn,36,23,110,125,164
pilarvargas-tecnativa,55,52,64,124,191
sergiocorato,28,27,126,92,136
bosd,27,26,140,72,115
EmilioPascual,54,41,75,99,156
alexis-via,64,62,106,20,100
eLBati,50,27,118,41,86
renda-dev,76,65,33,66,145
StefanRijnhart,16,10,100,113,137
santostelmo,29,21,43,140,173
CRogos,28,23,83,91,128
rafaelbn,-,-,114,114,125
sebalix,34,28,51,102,143
Saran440,66,43,71,16,76
sergio-teruel,43,45,55,59,118
CarlosRoca13,30,31,58,81,125
alexey-pelykh,16,5,98,74,93
mileo,11,4,80,98,114
JordiMForgeFlow,38,30,25,98,139
MiquelRForgeFlow,37,27,23,97,135
manuelregidor,43,38,66,42,95
AungKoKoLin1997,44,25,46,60,98
Tisho99,40,36,70,27,78
peluko00,48,22,57,38,74
mt-software-de,21,16,52,82,110
Shide,26,21,38,82,114
feketemihai,34,30,92,9,54
PicchiSeba,46,35,27,51,98
mbcosta,29,26,61,38,77
antoniospneto,15,11,50,74,96
flotho,11,2,49,76,88
kaynnan,24,17,27,63,90
TDu,27,13,28,63,86
ValentinVinagre,-,-,54,80,87
carlosdauden,12,11,19,90,109
nguyenminhchien,37,34,31,25,71
yostashiro,2,1,20,102,109
JordiBForgeFlow,17,9,57,33,54
dalonsod,16,15,57,31,58
max3903,4,2,65,52,64
QuocDuong1306,38,24,32,18,54
bizzappdev,68,9,12,24,45
celm1990,10,11,46,53,74
trisdoan,37,14,39,16,42
cyrilmanuel,2,2,39,72,82
ivantodorovich,6,5,26,79,92
norlinhenrik,22,5,50,35,52
robinkeunen,9,7,30,64,79
grindtildeath,19,9,46,39,59
GuillemCForgeFlow,11,7,21,67,82
bealdav,14,9,44,40,59
leemannd,12,6,48,35,51
ivs-cetmix,4,3,39,59,70
fkantelberg,22,18,39,23,52
HviorForgeFlow,3,2,52,40,51
BernatPForgeFlow,30,28,11,22,59
florian-dacosta,14,16,23,39,64
huguesdk,13,14,33,32,55
remytms,15,12,25,40,61
primes2h,13,4,44,33,47
Borruso,21,21,20,27,57
edlopen,18,13,30,30,53
victor-champonnois,15,12,32,29,51
TheMule71,13,9,32,29,47
andreampiovesana,1,-,40,46,53
astirpe,28,14,18,28,52
tuantrantg,27,18,20,18,46
moylop260,21,21,40,6,38
dessanhemrayev,16,11,17,38,57
NL66278,12,5,32,30,44
JasminSForgeFlow,26,18,12,18,45
odooNextev,10,12,30,25,46
quentinDupont,21,3,14,43,54
ramiadavid,12,10,27,29,48
robyf70,12,6,33,29,44
cvinh,16,6,16,38,52
mmequignon,4,4,7,57,66
remi-filament,20,16,22,18,43
matteoopenf,4,5,48,12,26
aritzolea,13,8,18,33,49
SilvioC2C,21,16,10,27,51
renatonlima,4,3,23,43,53
luisg123v,1,1,22,49,56
stananatanaela,35,33,3,-,41
vincent-hatakeyama,22,10,31,6,26
