User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,15,13,360,280,316
victoralmau,69,62,48,52,129
rousseldenis,7,4,101,77,94
chienandalu,23,22,29,97,129
LoisRForgeFlow,16,15,71,51,78
max3903,7,1,74,61,73
legalsylvain,10,13,80,34,59
simahawk,5,6,71,45,62
lmignon,21,14,52,36,62
pilarvargas-tecnativa,21,19,26,41,70
marcelsavegnago,10,4,45,35,49
JordiMForgeFlow,28,21,24,23,54
rvalyi,11,4,41,28,42
SirAionTech,8,9,58,22,41
jbaudoux,3,1,28,62,70
peluko00,19,13,27,25,48
ivantodorovich,10,3,12,57,67
sergio-teruel,13,16,19,31,55
hbrunn,8,7,40,20,36
sebalix,6,9,19,38,54
Saran440,16,12,25,9,30
carlos-lopez-tecnativa,11,8,6,43,57
carlosdauden,8,9,10,41,56
bosd,2,2,28,30,39
AaronHForgeFlow,6,2,18,32,41
TDu,3,3,12,40,48
sbidoul,9,5,32,12,26
houssine78,-,-,23,34,39
xaviedoanhduy,16,6,14,19,33
alexis-via,18,6,22,8,23
etobella,4,5,9,32,42
dhongu,16,15,18,-,23
EdgarRetes,5,16,21,4,27
aleuffre,5,4,8,26,35
henrybackman,10,8,8,20,34
CarlosRoca13,5,6,9,24,35
dreispt,1,-,21,17,23
HaraldPanten,-,-,28,13,18
ppyczko,4,4,11,22,31
francesco-ooops,-,-,25,15,20
rrebollo,7,1,20,11,19
AungKoKoLin1997,8,4,15,11,22
MiquelRForgeFlow,10,6,3,20,31
StefanRijnhart,2,3,23,11,20
antoniospneto,-,-,10,22,25
sergiocorato,7,3,13,11,20
GuillemCForgeFlow,4,2,9,20,27
Kimkhoi3010,13,9,4,6,21
ajaniszewska-dev,1,4,2,28,34
bizzappdev,4,4,4,20,28
mmequignon,4,2,5,24,30
LucasTran380381,12,2,10,9,18
thomaspaulb,4,-,14,13,19
lef-adhoc,16,1,6,10,17
yajo,4,4,9,13,22
CRogos,4,-,8,15,20
grindtildeath,3,5,8,14,24
yostashiro,-,-,3,27,29
imlopes,6,3,10,7,16
Christian-RB,2,2,9,15,21
BhaveshHeliconia,22,-,1,2,8
PicchiSeba,6,3,9,7,15
santostelmo,5,1,9,10,16
trisdoan,7,2,12,2,10
vvrossem,-,-,-,2,2
chaule97,7,2,8,7,14
toita86,6,5,3,8,17
Borruso,12,1,5,2,9
Tisho99,7,4,6,2,11
odooNextev,1,1,7,11,16
rafaelbn,-,-,8,13,16
BernatObrador,1,1,3,15,19
mpascuall,1,1,2,15,18
sbejaoui,13,2,3,2,9
tarteo,4,4,6,6,14
yvaucher,-,1,10,9,13
Shide,8,4,7,-,9
gbrito,1,-,1,17,19
mt-software-de,1,1,8,9,14
DiegoParadeda,5,2,2,9,15
JoanSForgeFlow,3,2,2,11,16
dalonsod,2,2,10,4,11
kittiu,-,-,4,14,16
kobros-tech,4,4,10,-,9
leemannd,3,1,4,8,13
miquelalzanillas,-,2,6,10,14
thienvh332,5,6,2,5,15
IJOL,3,-,12,2,7
astirpe,6,3,2,5,12
eLBati,3,-,9,3,8
florian-dacosta,6,4,6,1,10
flotho,-,-,4,11,13
giarve,4,2,6,5,11
gurneyalex,-,-,4,10,12
renda-dev,5,2,5,4,10
yankinmax,3,1,2,9,13
HviorForgeFlow,-,-,9,7,10
JordiBForgeFlow,1,1,9,5,10
achulii,15,-,-,1,5
edescalona,8,-,2,6,10
tafaRU,1,-,13,-,5
MohamedOsman7,3,4,7,-,8
kevinkhao,4,-,5,5,9
primes2h,1,-,6,8,11
edlopen,4,3,3,4,11
manuelregidor,1,1,7,5,10
coleste,-,-,8,5,8
mileo,-,-,4,6,8
natuan9,7,-,2,3,7
pfranck,9,1,3,-,6
Abimael1321,-,-,6,6,8
BertVGroenendael,7,3,1,-,7
Tiago370,3,2,4,3,9
bealdav,-,-,3,6,8
jguenat,3,3,2,3,9
AlexPForgeFlow,4,2,1,3,8
ByteMeAsap,3,3,4,1,8
MaurizioPellegrinet,-,-,2,9,10
anusriNPS,2,1,2,5,9
brian10048,-,-,2,9,10
carlosdynapps,10,-,-,-,3
paradoxxxzero,6,1,1,2,6
AEstLo,2,2,1,5,9
LauraCForgeFlow,2,2,2,4,9
RicardCForgeFlow,2,2,1,5,9
Ricardoalso,2,1,-,5,7
cormaza,2,-,5,1,5
cyrilmanuel,2,-,1,7,9
fredericgrall,6,-,1,1,4
jdoutreloux,2,1,1,5,8
mav-adhoc,2,-,5,3,7
nilshamerlinck,1,1,3,5,9
vincent-hatakeyama,2,4,1,3,9
CristianoMafraJunior,2,1,-,4,6
Kev-Roche,1,-,2,4,6
LuisAlejandroS,3,2,3,1,6
NICO-SOLUTIONS,3,1,5,-,5
NL66278,2,-,-,6,7
TomTietze,1,-,4,4,7
anajuaristi,-,-,4,5,7
cvinh,-,1,6,-,3
danielduqma,-,-,4,4,6
elheit,5,-,4,-,4
fcvalgar,-,-,2,7,8
ioans73,-,-,8,1,4
kafai-lam,2,2,3,1,6
mathben,2,-,5,2,6
moylop260,2,1,6,-,5
zamberjo,-,-,2,7,8
CasVissers-360ERP,-,-,-,8,8
DarioLodeiros,2,2,2,-,5
DavidJForgeFlow,1,2,1,4,8
alan196,4,-,-,1,3
edy1192,2,3,3,-,6
emiliesoutiras,2,1,2,-,4
ivs-cetmix,-,-,6,2,4
ljsalvatierra-factorlibre,3,-,2,2,5
moaadbourhim,3,-,4,-,4
quentinDupont,3,1,2,1,5
sebastienbeau,1,-,-,4,5
Daniel-Melian,-,-,-,7,7
PauMAVA,3,-,4,-,4
acsonefho,-,-,-,3,3
jcadhoc,2,1,3,1,5
marielejeune,-,-,3,4,6
matt454357,1,2,2,2,6
micheledic,1,1,3,2,6
nguyenminhchien,1,1,1,3,6
ntsirintanis,2,1,1,1,4
BT-mchechlacz,4,-,-,2,4
Gelojr,-,-,1,5,6
andreampiovesana,-,-,1,5,6
augusto-weiss,1,-,3,2,5
fkantelberg,3,1,1,1,5
florentx,3,-,2,-,3
hhgabelgaard,3,1,2,-,4
luc-adhoc,-,-,2,4,5
maisim,3,1,-,-,3
mathieudelva,4,1,-,-,3
matiasperalta1,-,-,3,3,5
mbcosta,2,1,3,-,4
metaminux,-,-,3,3,5
ndd-odoo,-,3,2,-,4
newtratip,-,1,-,5,6
rov-adhoc,-,-,3,2,4
AinohaBH,-,-,1,4,5
ArnauCForgeFlow,1,1,1,2,5
BT-crodriguez,1,-,2,2,4
Camille0907,-,-,-,5,5
CiroBoxHub,-,-,4,1,3
PaulGoubert,-,-,3,2,4
TheerayutEncoder,5,-,-,-,2
ValentinVinagre,-,-,1,4,5
adasatorres,-,1,1,-,2
alexey-pelykh,1,-,1,3,5
amh-mw,1,-,-,3,4
arielbarreiros96,3,-,-,1,3
baguenth,1,1,2,1,4
ced-adhoc,1,1,2,1,4
ferran-S73,-,-,3,2,4
hparfr,-,-,2,3,4
jesusVMayor,1,-,2,2,4
kanda999,2,1,-,2,4
ng-ife,-,1,1,3,5
norlinhenrik,-,-,-,-,0
petrus-v,-,-,4,-,2
ristecona,-,-,4,1,3
rlizana,1,-,3,1,4
salvorapi,1,-,2,2,4
sheragar,-,-,2,3,4
soks16,3,-,1,-,3
weinni2000,1,-,4,-,3
Abranes,1,1,-,2,4
AndreuOForgeFlow,2,1,-,1,3
BurkhalterY,-,1,1,2,4
DorianMAG,1,-,2,1,3
IT-Ideas,1,-,2,-,2
Pablocce,-,-,1,3,4
Quan-nhm,3,-,-,-,2
QuocDuong1306,-,3,-,-,3
Sanazzzmi,1,1,2,-,3
SilvioC2C,2,1,1,-,3
StephaneMangin,2,-,-,-,1
TB-Ph35,1,-,2,1,3
TennyMkt,1,1,2,-,3
TheCloneMaster,-,1,3,-,3
ThiagoMForgeFlow,2,1,-,1,3
aisopuro,1,-,2,-,2
ajay-odoogap,3,-,-,-,2
brambuijs,-,-,3,1,3
broadmaxcomtr,3,-,-,-,2
dependabot[bot],2,-,1,-,2
florenciafrigieri2,-,-,1,3,4
gaelTorrecillas,1,1,1,-,3
hnavarro-kernet,4,-,-,-,2
ibraimFer,2,-,-,-,1
jelenapoblet,-,-,2,2,3
lauradiaz22,-,-,1,3,4
luisg123v,-,-,2,2,3
masimassimo,-,-,4,-,2
mcodes-o,2,1,1,-,3
mgomezleon,3,-,1,-,3
miguel-S73,-,-,3,1,3
mmrondon,2,1,1,-,3
mourad-ehm,2,1,1,-,3
olaf-wagner,-,-,3,1,3
ps-tubtim,-,1,-,2,3
qgroulard,-,1,-,3,4
rven,-,1,1,1,3
ryanc-me,-,-,4,-,2
techgrrow,-,-,3,-,2
unaiberis,3,1,-,-,3
ALopez-Adhoc,2,-,1,-,2
Arozeo,-,-,3,-,2
BT-cjimeno,-,-,-,3,3
GabbasovDinar,1,-,-,2,3
Loregs2,1,-,-,1,2
LorenzoC0,1,2,-,-,3
MeritxellAForgeFlow,3,-,-,-,2
