User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,183,181,2.478,2.124,2.368
rousseldenis,39,39,814,634,708
rvalyi,135,112,594,310,458
victoralmau,287,282,267,285,600
LoisRForgeFlow,77,76,338,337,440
legalsylvain,71,65,400,276,369
dreispt,69,29,521,148,208
etobella,50,51,337,290,366
chienandalu,138,100,112,375,497
jbaudoux,33,30,254,415,467
simahawk,25,19,313,357,399
francesco-ooops,-,-,509,182,205
marcelsavegnago,71,66,235,283,373
gurneyalex,37,25,350,212,262
HaraldPanten,-,-,374,208,227
SirAionTech,75,46,223,172,242
carolinafernandez-tecnativa,104,87,148,153,262
yajo,55,49,150,219,288
AaronHForgeFlow,54,40,188,168,229
lmignon,29,25,194,211,255
sbidoul,84,68,178,109,200
dhongu,117,111,188,16,152
pilarvargas-tecnativa,81,84,85,172,274
aleuffre,43,39,104,224,280
sergiocorato,48,29,164,119,168
thomaspaulb,35,24,233,101,146
antoniospneto,37,31,118,182,230
hbrunn,43,26,134,140,184
mileo,29,15,160,145,178
bosd,28,27,173,109,154
CarlosRoca13,54,53,97,130,200
eLBati,61,30,157,68,118
Saran440,91,62,119,27,109
EmilioPascual,59,47,84,125,189
StefanRijnhart,24,11,137,139,167
JordiMForgeFlow,62,48,51,148,211
Shide,55,49,85,107,173
alexis-via,73,70,123,20,110
rafaelbn,-,-,159,141,154
manuelregidor,59,54,102,76,148
MiquelRForgeFlow,47,36,46,150,200
renda-dev,88,74,36,89,178
peluko00,62,42,103,72,132
sebalix,41,32,69,140,187
santostelmo,39,26,50,166,205
vvrossem,148,43,29,38,99
sergio-teruel,54,51,63,96,162
CRogos,32,27,97,105,148
flotho,19,9,107,116,140
mt-software-de,23,18,89,116,148
Tisho99,53,47,89,55,119
alexey-pelykh,19,8,107,104,127
AungKoKoLin1997,59,33,68,64,113
PicchiSeba,60,42,40,81,137
yankinmax,28,14,67,116,143
renatonlima,18,16,69,115,144
JordiBForgeFlow,27,14,98,59,88
cyrilmanuel,6,3,67,122,136
kaynnan,35,26,44,79,118
grindtildeath,36,17,64,66,97
max3903,5,3,103,75,90
feketemihai,39,34,97,12,62
mbcosta,33,28,74,42,84
HviorForgeFlow,9,5,89,69,86
QuocDuong1306,57,36,47,24,74
TDu,33,22,37,80,114
bealdav,20,11,64,70,93
ivantodorovich,8,6,39,121,136
yostashiro,2,1,28,142,150
bizzappdev,86,15,19,30,59
leemannd,13,6,59,79,96
dalonsod,22,22,78,40,76
GuillemCForgeFlow,20,12,33,91,113
carlosdauden,19,14,21,107,130
nguyenminhchien,41,36,35,47,95
trisdoan,49,19,55,23,56
ValentinVinagre,-,-,62,99,107
celm1990,11,15,57,64,90
matteoopenf,9,8,97,21,42
norlinhenrik,27,6,65,40,59
TheMule71,22,16,50,43,71
ivs-cetmix,7,5,49,75,90
florian-dacosta,16,18,35,59,87
odooNextev,13,13,56,39,63
BernatPForgeFlow,36,30,17,33,73
carmenbianca,19,16,33,56,82
primes2h,14,6,59,48,65
Borruso,30,27,25,35,72
andreampiovesana,3,-,49,68,77
quentinDupont,26,8,31,59,78
huguesdk,14,14,36,53,77
robinkeunen,11,8,32,64,81
remi-filament,33,20,35,31,63
Deriman-Alonso,48,6,23,35,53
MaurizioPellegrinet,-,-,16,104,108
edlopen,21,18,36,41,70
astirpe,35,21,25,31,63
fkantelberg,23,21,42,26,58
DavidJForgeFlow,38,37,8,29,75
victor-champonnois,21,13,37,31,55
SilvioC2C,28,19,12,48,76
moylop260,21,21,57,9,42
ramiadavid,14,12,37,39,61
sbejaoui,25,27,16,34,70
hparfr,9,2,28,59,69
JasminSForgeFlow,34,27,13,20,56
NL66278,13,5,39,37,52
remytms,17,13,27,40,62
vincent-hatakeyama,30,15,44,8,35
dessanhemrayev,19,11,19,43,63
mpascuall,10,8,8,72,86
toita86,35,19,15,25,54
luisg123v,1,1,30,63,70
ilyasProgrammer,18,16,32,23,49
JoanSForgeFlow,26,21,10,32,61
tuantrantg,27,18,20,18,46
Christian-RB,14,8,20,48,64
RodrigoBM,8,9,43,27,45
aritzolea,16,10,22,39,58
fcvalgar,-,-,12,79,82
cvinh,18,6,23,38,53
mmequignon,5,7,8,60,72
robyf70,13,6,33,33,48
john-herholz-dt,13,10,30,28,47
tafaRU,5,4,42,31,44
petrus-v,20,5,11,36,49
stananatanaela,40,38,3,-,46
benwillig,25,11,15,27,47
sonhd91,24,16,17,17,42
zamberjo,8,5,32,28,41
Kev-Roche,18,4,17,29,41
MohamedOsman7,17,13,17,27,48
luisDIXMIT,27,14,6,29,51
DorianMAG,9,2,27,34,44
ioans73,9,8,25,33,49
sebastienbeau,14,4,25,27,40
mymage,7,3,36,24,36
ArnauCForgeFlow,26,22,7,13,43
JuMiSanAr,14,8,20,21,37
FrancoMaxime,1,-,4,60,63
RogerSans,20,14,14,18,40
WesleyOliveira98,6,6,6,50,61
amh-mw,8,4,18,37,48
kittiu,14,1,33,13,23
luc-demeyer,13,15,29,4,28
nilshamerlinck,16,10,24,13,32
nimarosa,4,4,40,16,28
ps-tubtim,3,7,2,39,49
NICO-SOLUTIONS,10,10,23,18,36
ThomasBinsfeld,10,8,9,26,40
hildickethan,11,6,13,28,41
houzefa-abba,20,14,14,13,35
ljsalvatierra-factorlibre,4,2,24,28,37
ChrisOForgeFlow,15,15,12,14,36
adrian-dks,22,14,3,9,29
ndd-odoo,25,4,21,6,20
Gelojr,-,-,3,58,60
carlos-lopez-tecnativa,18,11,14,17,36
IT-Ideas,10,10,27,12,30
rov-adhoc,17,8,16,12,28
ACheung-FactorLibre,7,11,22,14,32
imlopes,22,9,8,14,31
PauBForgeFlow,11,22,10,14,42
AnizR,18,8,8,16,31
ajaniszewska-dev,12,5,3,31,41
ThiagoMForgeFlow,24,20,-,10,35
jdidderen-nsi,14,4,8,28,39
ntsirintanis,18,11,11,8,27
dependabot[bot],18,6,14,-,14
fd-oerp,7,6,28,11,25
GSLabIt,11,11,6,20,37
alan196,18,8,9,8,23
traitrantrobz,14,2,10,22,31
angelgarciadelachica,14,13,20,2,23
ferran-S73,8,7,14,18,32
MarinaAForgeFlow,18,8,7,12,27
felipemotter,11,9,14,13,29
lef-adhoc,12,12,17,6,26
geomer198,3,5,6,29,38
FernandoRomera,6,3,18,15,25
kanda999,3,3,9,29,37
Nikul-OSI,12,5,19,5,18
paradoxxxzero,13,4,9,3,14
DiegoParadeda,9,7,17,9,23
LauraCForgeFlow,20,11,7,4,22
acsonefho,7,2,4,26,33
angelinaanaki,2,2,8,30,36
SMaciasOSI,7,4,20,4,15
TumbaoJu,4,3,27,5,15
lbarry-apsl,-,-,3,37,39
mav-adhoc,11,2,22,1,11
StephaneMangin,5,1,9,22,28
aliciagaarzo,12,10,3,10,25
bruno-zanotti,8,4,18,6,17
sbiosca-s73,7,4,23,4,15
AndreuOForgeFlow,10,10,6,11,27
ByteMeAsap,15,4,10,5,16
FranzPoize,4,3,18,11,20
hitrosol,10,1,15,6,14
rven,13,4,12,5,16
Abranes,7,4,7,14,23
salvorapi,4,4,14,13,23
aisopuro,6,1,22,5,13
ambientWave,5,3,20,5,15
bguillot,2,-,22,10,16
ecino,3,3,21,3,12
giarve,4,4,14,9,19
jaydeep32,12,3,15,1,11
kevinkhao,10,1,4,14,20
tva-subteno-it,2,1,19,13,20
FrancescoBallerini,7,2,10,11,19
bofiltd,-,-,1,33,34
desdelinux,1,-,17,16,21
pleirb,9,-,17,3,10
yvaucher,5,3,14,11,20
Rad0van,5,2,17,8,16
juanjosesegui-tecnativa,9,2,8,13,21
maisim,9,4,17,1,12
micheledic,3,2,17,9,17
mostafabarmshory,4,1,18,7,14
AlexPForgeFlow,6,11,6,6,22
AnaisLForgeFlow,14,8,-,9,21
Anxo82,8,6,9,9,21
augustodinizl,2,1,19,9,16
danielduqma,7,3,6,15,23
ghost,5,7,8,-,12
guewen,-,-,10,22,25
miquelalzanillas,5,1,9,15,21
sergiobstoj,12,4,8,3,13
MarioLM-23,13,1,12,4,12
anusriNPS,10,1,2,16,22
clementmbr,9,5,10,7,18
jcadhoc,12,1,13,-,8
rpinset,7,2,14,4,12
CasVissers-360ERP,-,-,8,22,25
FSchiepers,10,3,7,3,12
SirTakobi,-,5,-,-,5
chaule97,10,3,6,7,16
florenciafrigieri2,1,1,12,16,21
CLaurelB,7,5,11,4,15
David-Luis-Mora,22,1,-,1,7
Jaimermaccione,-,-,-,29,29
Tardo,7,3,9,5,14
abenzbiria,6,2,17,1,10
thienvh332,14,9,1,3,17
lk-eska,3,2,20,2,10
siemenv,11,3,10,1,10
OpenCode,-,-,10,17,20
atchuthan,1,1,7,15,20
cormaza,8,1,3,12,18
maciej-wichowski,8,7,10,2,15
marielejeune,5,6,12,3,15
DarioLodeiros,5,4,6,10,19
DemchukM,4,3,-,19,24
majouda,7,3,12,3,12
tien-ld,4,1,4,16,21
tv-openbig,-,-,25,1,6
Camille0907,-,-,-,24,24
Ricardoalso,6,1,3,14,19
dmitriypaulov,9,1,2,12,17
dsolanki-initos,-,3,-,-,3
Bilbonet,4,6,10,4,15
PCatinean,-,-,10,12,15
TennyMkt,4,4,10,6,15
Wodran14,19,3,1,-,8
gaelTorrecillas,2,-,3,18,21
jdoutreloux,7,6,4,6,17
jjscarafia,-,-,15,6,10
len-foss,4,3,8,6,14
newtratip,7,3,7,4,12
valentincastravete,3,3,13,3,11
vuwnevska,5,1,2,16,21
xtanuiha,2,1,10,10,16
CarlosVForgeFlow,7,4,-,12,19
Dranyel-Bosd,-,-,1,22,23
JaumeBforgeFlow,9,2,1,4,10
Jp-alitec,4,-,10,8,13
SoniaViciana,-,-,12,11,14
alfredoavanzosc,11,1,-,1,5
augusto-weiss,6,3,7,1,9
chrisandrewmann,4,2,11,6,13
cuongnmtm,8,5,6,3,13
xmglord,5,4,7,6,15
MarwanBHL,8,3,1,8,15
Tiago370,9,5,5,2,12
alessandro-fiorino,5,1,13,3,10
angelmoya,4,1,4,9,14
danila12,9,8,2,3,15
m1k3lm,6,2,12,-,8
mde-scopea,9,3,6,2,10
qgroulard,7,2,5,7,14
sanderlienaerts,5,-,9,7,12
GabbasovDinar,-,-,1,18,19
Jesarregui,-,-,3,18,20
adrip-s73,10,4,3,-,9
dalonsofl,5,3,-,12,17
njeudy,1,1,10,9,14
pedroguirao,9,2,3,5,12
unaiberis,8,2,4,1,8
wouitmil,11,1,2,3,9
Ana-Iarajuli,9,-,2,3,7
CristianoMafraJunior,5,5,1,9,17
FrankC013,8,2,6,1,8
alvaro-domatix,3,2,6,6,12
em230418,2,-,5,11,15
gjotten,-,-,7,13,16
glitchov,3,8,4,3,15
jaenbox,4,3,6,6,13
luis-ron,-,-,1,19,20
mathieudelva,15,-,1,1,6
nguyenvietlam0640,-,17,-,-,17
raumschmiede-joshuaL,7,4,7,2,11
ygcarvalh,7,6,3,1,11
BT-anieto,4,1,11,2,8
ChristophAbenthungCibex,7,7,5,-,12
adasatorres,8,6,2,2,12
braisab,9,8,-,1,12
brian10048,3,3,6,7,14
dc-oerp,7,1,8,-,6
douglascstd,-,-,7,12,15
dyngnijs,1,-,5,12,15
hhgabelgaard,6,1,6,-,6
javierobcn,-,1,2,16,18
suker,4,5,6,3,12
BernatObrador,7,2,1,7,13
RicardCForgeFlow,7,4,1,5,13
SodexisTeam,7,4,1,5,13
amarcosg,-,-,5,13,15
david-s73,9,2,4,2,9
florentx,4,5,-,7,14
mcojocaru,8,8,2,-,12
miguel-S73,5,3,6,4,12
mmaridev,3,2,12,1,8
moitabenfdz,3,5,4,5,14
mourad-ehm,4,2,2,7,12
patrickt-oforce,1,1,3,7,11
rlucia,5,3,8,1,9
vnikolayev1,5,2,9,-,7
MarcoCalcagni,-,-,6,11,13
Pexers,4,1,6,3,8
PlantBasedStudio,8,-,4,-,5
adrienpeiffer,2,2,3,9,14
cubells,4,1,4,1,6
flachica,3,-,7,2,6
jguenat,4,3,3,4,11
nedaszilinskas,8,2,4,2,9
oh2fih,2,1,6,8,13
yannoliv,7,-,6,1,6
youelEl,6,6,1,1,10
KKamaa,2,1,5,6,11
Murtaza-OSI,7,4,1,-,8
aayartsev,5,3,1,6,12
ap-wtioit,4,3,2,7,13
ced-adhoc,7,2,4,2,9
curonny,5,-,6,2,7
jans23,-,-,10,5,8
mamcode,-,-,-,16,16
manuelcalerosolis,2,-,5,3,7
metaminux,5,-,8,3,8
michelerusti,3,2,2,2,7
milinsoft,5,1,6,2,8
mrcast,-,-,3,13,15
rrebollo,-,-,15,1,5
ventor-dev,1,-,3,12,15
xaviedoanhduy,7,3,2,3,10
yibudak,3,1,7,1,6
LorenzoC0,7,-,6,1,6
MrGigSolutions,5,2,7,1,8
amkarthik,-,1,4,8,11
anajuaristi,-,-,7,8,11
andrel-exo,2,1,4,4,8
antoniocanovas,-,-,1,14,15
iTecan,10,1,2,-,6
jorge-luis-dev,1,1,-,12,14
matiasperalta1,6,2,2,4,10
payen000,1,1,8,4,9
wluyima,1,-,4,10,13
MaurizioConte,-,-,10,4,7
PaulGoubert,-,-,2,12,13
SimaElisabeta,7,7,-,-,10
SonoDavid,1,1,7,5,10
alexandregaldeano,2,-,-,11,12
antonioburic,9,-,3,-,5
azubieta,1,1,8,-,5
chafique-delli,3,1,2,1,5
chandni-serpentcs,8,-,-,-,3
chandni299,4,3,6,1,8
damdam-s,-,-,3,8,10
hspl-niharika,-,-,7,7,10
hspl-priva,-,-,6,8,10
mdurepos,4,1,4,1,6
miguelpadin,5,2,1,1,6
mohs8421,2,-,9,2,6
oihane,4,2,1,7,12
patrickrwilson,6,1,5,1,7
santiagordz,5,1,6,1,7
yelizariev,-,-,2,12,13
AndrzejGerasimukARCHIMEDES,1,-,10,1,5
ChristianSantamaria,1,-,5,7,10
MateuGForgeFlow,1,-,3,8,11
Trivedi-Vacha-SerpentCS,1,-,-,10,11
Urvisha-OSI,4,-,-,-,2
alexeirivera87,2,2,7,-,6
dannyadair,-,2,7,2,7
eantones,2,-,1,8,10
isaako34,3,3,6,1,8
jado95,2,1,3,2,6
omalbastin,5,-,5,-,4
percevaq,2,1,8,1,6
razvanioan,6,2,1,-,5
royle-vietnam,4,4,3,2,10
syera94,5,-,1,4,7
ypapouin,2,1,1,2,5
AntoniRomera,-,-,2,8,9
OSevangelist,-,-,12,-,3
TesaLazarenko,4,4,3,-,8
Vandan-OSI,6,2,1,-,5
achulii,7,1,2,-,5
adriresu,3,-,7,2,6
aiendry-aktivsoftware,-,1,-,-,1
coffeinisfun,7,-,4,-,5
fredericgrall,6,2,1,-,5
gabriel-grinspan,1,-,8,1,5
gfcapalbo,1,2,6,1,6
hugosantosred,3,2,4,2,8
imoralesc,2,1,9,-,5
josemonsalve2,4,-,6,-,4
julienCozo,5,-,-,4,6
loida-vm,-,-,1,11,12
nayatec,2,1,5,4,9
ryanc-me,5,-,5,1,5
sistecem,5,-,4,-,4
sj3,1,1,1,9,12
victorvermot,4,3,2,2,8
xAdrianCif,2,1,3,6,10
JulienMartinez,-,-,-,11,11
MS-OSI,4,-,3,1,5
Patelangel1995,1,1,5,4,8
Ppamungkas,5,1,2,-,5
chrisb-c01,1,1,4,5,9
davide445,-,-,11,-,3
davidwul,4,-,4,-,4
hoangtrann,1,-,2,8,10
manishkumarbohra,2,1,-,-,2
matthieusaison,5,3,1,1,7
mmrondon,6,-,3,1,5
reichie020212,2,-,7,-,4
suniagajose,-,-,11,-,3
youring,1,1,6,3,7
Ammar-OSI,4,-,2,-,3
DaniilDigtyar,1,1,2,1,4
Highcooley,1,-,4,3,6
IrluiDev,5,-,1,1,4
IvanHRN,4,1,2,1,5
MarcoDuesuenceliSAMSA-IT,-,-,10,-,3
SergiCForgeFlow,2,2,-,-,3
