User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,24,19,325,228,270
rousseldenis,7,5,164,138,158
jbaudoux,3,4,46,111,124
rvalyi,14,6,76,60,78
hbrunn,15,7,59,67,86
victoralmau,38,34,30,31,77
BhaveshHeliconia,102,2,20,5,22
sebalix,5,5,28,81,94
simahawk,7,4,61,45,59
LoisRForgeFlow,6,7,57,43,60
alexis-via,32,17,36,13,42
StefanRijnhart,1,3,41,47,57
sbidoul,7,7,45,32,48
pilarvargas-tecnativa,21,15,20,34,58
chienandalu,13,15,12,46,68
etobella,16,10,31,25,45
MiquelRForgeFlow,11,10,27,29,48
legalsylvain,4,6,47,21,36
marcelsavegnago,11,8,26,28,44
SirAionTech,11,2,50,14,26
max3903,3,-,31,39,46
trisdoan,20,12,22,20,41
carlos-lopez-tecnativa,10,10,19,36,54
antoniospneto,10,6,28,27,41
dreispt,8,2,27,31,41
ivantodorovich,8,6,13,31,43
kobros-tech,19,-,24,11,20
dhongu,16,15,18,2,25
BernatObrador,7,5,19,17,29
mav-adhoc,9,-,14,19,26
peluko00,10,5,10,19,30
JordiMForgeFlow,9,6,10,17,29
yajo,5,4,17,17,27
LucasTran380381,10,10,9,13,29
feketemihai,13,12,12,4,23
xaviedoanhduy,14,7,11,10,24
mileo,5,1,13,21,28
aleuffre,3,1,12,21,27
carlosdauden,2,1,6,29,34
AaronHForgeFlow,4,3,10,18,26
amh-mw,8,1,6,15,21
Christian-RB,6,4,5,18,27
ppyczko,6,5,9,14,24
CarlosRoca13,5,4,8,18,27
francesco-ooops,-,-,24,10,15
natuan9,8,4,5,14,23
lmignon,4,1,6,19,24
moylop260,14,14,1,2,21
Borruso,16,4,7,-,11
AnizR,3,2,4,19,25
mpascuall,5,-,4,18,22
JasminSForgeFlow,12,6,5,4,16
thomaspaulb,6,1,11,6,13
Shide,5,7,8,6,18
SilvioC2C,8,7,5,6,18
chaule97,10,5,5,6,16
Tisho99,8,5,8,3,14
henrybackman,3,3,4,14,21
labour-angus,7,2,6,8,15
ced-adhoc,3,1,12,8,14
grindtildeath,2,2,10,10,17
remi-filament,6,2,6,5,12
rrebollo,5,-,9,9,14
HaraldPanten,-,-,14,9,13
vvrossem,-,4,-,1,5
yankinmax,-,-,-,19,19
sergio-teruel,3,-,5,14,18
HviorForgeFlow,-,-,11,9,12
Kimkhoi3010,9,5,3,4,14
edescalona,7,-,7,4,9
quentinDupont,1,2,14,4,11
ajaniszewska-dev,-,2,-,18,20
anusriNPS,4,3,4,9,16
florentx,11,5,3,1,11
ivs-cetmix,-,-,12,8,11
DarioLodeiros,6,4,6,-,9
ValentinVinagre,2,1,7,6,11
adasatorres,7,2,3,4,10
cvinh,2,1,5,5,10
eLBati,4,5,4,2,11
acsonefho,11,2,2,-,7
rafaelbn,-,-,3,13,15
renda-dev,2,2,3,8,13
sergiocorato,-,1,6,6,9
thienvh332,6,3,1,5,11
RicardCForgeFlow,3,-,2,10,13
Saran440,3,1,1,3,7
fd-oerp,3,-,7,4,8
gurneyalex,-,-,5,10,12
mbcosta,1,4,10,-,8
paradoxxxzero,8,4,1,2,10
santostelmo,2,2,2,3,8
BT-dmoreno,1,-,5,8,11
ByteMeAsap,2,1,3,8,12
coleste,-,-,-,14,14
florian-dacosta,4,4,3,2,10
len-foss,3,-,6,3,7
luc-adhoc,-,-,-,14,14
mt-software-de,2,-,5,6,10
primes2h,-,1,8,3,7
PicchiSeba,2,1,7,2,7
luc-demeyer,6,2,3,1,7
micheledic,4,1,7,-,6
toita86,2,4,2,4,11
augusto-weiss,3,2,5,1,7
giarve,3,-,2,7,10
manuelregidor,-,-,2,10,11
yostashiro,1,-,7,4,8
DiegoParadeda,3,3,4,1,8
Naraka,6,-,1,3,6
bizzappdev,5,1,1,-,4
bosd,-,1,6,2,5
lef-adhoc,4,2,1,3,8
twalter-c2c,2,3,3,3,9
EmilioPascual,1,2,3,4,9
MeritxellAForgeFlow,4,4,-,1,7
Tiago370,3,1,4,-,5
bealdav,3,-,2,5,8
ferran-S73,1,2,5,2,7
fredericgrall,3,-,4,-,4
guewen,-,-,4,6,8
huguesdk,3,1,4,1,6
luisDIXMIT,-,6,-,4,10
mmequignon,1,1,3,5,9
sbejaoui,4,2,1,3,8
unaiberis,9,-,-,-,3
JoanSForgeFlow,-,2,-,7,9
MaurizioPellegrinet,-,-,-,9,9
astirpe,1,2,2,3,7
brian10048,1,2,4,2,7
kluna1998,2,1,-,6,8
lauradiaz22,-,-,4,5,7
metaminux,2,-,6,1,5
nguyenminhchien,-,5,3,1,8
nicolascol,-,-,3,6,8
renatonlima,2,1,-,6,8
tafaRU,-,-,2,6,7
Abimael1321,-,-,4,4,6
AinohaBH,-,-,5,3,5
BT-dlagin,6,-,2,-,4
ChristophAbenthungCibex,1,-,5,1,4
CristianoMafraJunior,2,2,1,3,7
Ricardoalso,1,2,-,4,7
Sanazzzmi,-,-,3,5,7
TheerayutEncoder,1,-,6,-,3
ThiagoMForgeFlow,4,2,2,-,5
acpMicrocom,-,4,-,1,5
arielbarreiros96,2,1,3,2,6
cuongnmtm,1,-,4,3,6
david-s73,1,1,3,1,5
dessanhemrayev,-,1,4,3,6
jcadhoc,3,-,-,4,6
mathben,4,-,2,-,3
AlexPForgeFlow,1,2,2,1,5
CRogos,-,1,3,3,6
DavidJForgeFlow,1,-,1,5,7
andreampiovesana,1,-,1,4,6
dalonsofl,3,-,3,1,4
em230418,2,2,3,-,5
kafai-lam,5,2,-,-,4
kittiu,-,1,3,2,5
lembregtse,-,1,6,-,3
matteonext,2,-,-,5,6
mostafabarmshory,-,-,3,4,6
nilshamerlinck,-,-,2,3,4
zamberjo,-,-,-,7,7
ALopez-Adhoc,3,-,2,1,4
ArnauCForgeFlow,2,3,1,-,5
AungKoKoLin1997,-,3,-,-,3
GabbasovDinar,3,2,-,1,5
JuaniFreedoo,1,-,5,-,3
Kev-Roche,1,1,-,2,4
PieterPaulussen,2,-,2,1,4
Rajan-SCS,-,6,-,-,6
Ricardo-MC,1,-,1,4,6
SMaciasOSI,2,-,4,-,3
Segui-S73,1,1,-,4,6
StephaneMangin,3,-,1,1,4
TheMule71,-,-,3,3,5
alexey-pelykh,-,-,2,3,4
cav-adhoc,1,-,4,1,4
celm1990,-,-,-,6,6
dalonsod,1,1,4,-,4
davidwul,1,-,2,-,2
flotho,1,-,3,1,4
gdemarco2esseti,-,-,1,5,6
hoangtrann,-,-,-,6,6
houssine78,-,-,1,5,6
jcoux,2,1,-,3,5
nobuQuartile,3,-,2,-,3
odooNextev,1,1,1,2,5
pcastelovigo,2,-,1,-,2
polchampion,-,-,1,5,6
rven,1,2,3,-,5
JordiBForgeFlow,-,-,4,1,3
LauraCForgeFlow,-,1,-,3,4
MateuGForgeFlow,-,-,3,2,4
carlosdynapps,-,-,-,-,0
cyrilmanuel,1,1,-,1,3
fcvalgar,-,-,-,5,5
feg-adhoc,3,-,2,-,3
geomer198,-,-,2,2,3
hparfr,1,-,2,1,3
intero-als,2,1,1,-,3
jeromeguerriat-msf,5,-,-,-,2
luisg123v,-,-,2,3,4
matteoopenf,-,-,3,1,3
miguelpadin,2,2,1,-,4
patrickt-oforce,2,-,2,-,3
petrus-v,1,-,2,1,3
rov-adhoc,1,-,1,3,5
sebastienbeau,1,2,1,1,5
sergiobstoj,1,2,2,-,4
tarteo,-,-,1,4,5
vincent-hatakeyama,-,-,3,-,2
yledoare,2,-,2,-,3
CarlosVForgeFlow,-,1,1,2,4
CoraVanga,-,-,1,3,4
DentalSoftworksDev,1,-,3,-,3
DucTruongKomit,-,1,1,1,3
EdgarRetes,2,-,2,-,3
GSLabIt,1,1,-,2,4
NICO-SOLUTIONS,1,-,2,1,3
Pani-k-folk,2,-,-,-,1
SaraDForgeFlow,2,2,-,-,3
Tardo,1,-,-,-,1
TelmoSuarez,1,-,-,3,4
Yoana-RB,2,-,1,-,2
alan196,2,-,1,-,2
almumu,-,2,2,-,3
antoniodavid,-,-,3,1,3
atchuthan,-,-,1,3,4
barkat-matthias,2,-,-,-,1
blueuc,1,-,1,-,2
clementmbr,1,-,2,-,2
corredato,1,-,2,-,2
dnplkndll,-,-,2,2,3
edlopen,1,2,-,1,4
emiliesoutiras,-,1,2,1,3
equipeinfophytocontrol,3,1,-,-,3
hhgabelgaard,1,1,-,-,2
imlopes,1,-,1,1,3
janikvonrotz,2,-,-,1,2
jonerikceberio,-,-,2,-,1
jue-adhoc,1,1,2,-,3
liklee-it,2,-,-,1,2
matiasperalta1,1,1,2,-,3
miikanissi,-,-,1,3,4
murtuzasaleh,1,-,1,-,2
mymage,-,-,-,4,4
norlinhenrik,-,-,-,-,0
ploegvde,-,-,4,-,2
risto42,-,-,2,2,3
rjaraspearhead,2,-,2,-,3
sheragar,-,-,-,4,4
stananatanaela,2,2,-,-,3
vehi-invitu,3,-,-,-,2
victorvermot,1,-,-,2,3
Abranes,-,1,-,2,3
BT-cjimeno,-,1,-,2,3
Daniel-Melian,-,-,-,3,3
David-Luis-Mora,-,-,-,-,0
Deriman-Alonso,-,1,-,-,1
DorianMAG,1,-,1,-,2
FernandoRomera,-,2,1,-,3
Gelojr,-,-,-,3,3
Jortolsa-S73,-,-,-,3,3
LuisAlejandroS,1,1,-,1,3
NL66278,-,1,1,-,2
Pablocce,-,1,1,1,3
PauMAVA,-,3,-,-,3
PaulGoubert,-,-,-,3,3
SodexisTeam,2,1,-,-,2
TomTietze,-,-,3,-,2
V3st1g3,1,-,2,-,2
adrienpeiffer,-,-,1,1,2
alexeirivera87,1,-,1,1,3
arpol-dev,2,1,-,-,2
benwillig,-,1,1,-,2
dc-oerp,-,-,2,-,1
felipemotter,-,-,-,2,2
ghost,3,-,-,-,2
jado95,2,1,-,-,2
john-herholz-dt,-,-,1,1,2
jorgeglez1990,-,-,-,3,3
leemannd,-,-,-,3,3
luis-ron,-,-,-,3,3
manuelcalerosolis,-,-,1,1,2
miquelalzanillas,2,-,-,-,1
mjavint,1,-,-,2,3
mourad-ehm,-,-,-,2,2
oerp-odoo,1,1,1,-,3
ramiadavid,1,-,1,-,2
remytms,-,1,-,1,2
vuwnevska,-,-,-,2,2
yaseentai,2,-,-,-,1
ygol,-,-,3,-,2
ACheung-FactorLibre,1,-,1,-,2
Abraao-Levasseur,-,-,-,2,2
AlbertCabedo,-,-,2,-,1
Aliaresrl,1,-,-,-,1
BT-dherreros,2,-,-,-,1
BT-mchechlacz,-,1,-,-,1
BT-mlopez,-,-,-,2,2
Bearnard21,-,-,-,2,2
Berezi,1,-,-,-,1
BertVGroenendael,1,-,-,-,1
Bilbonet,-,-,2,-,1
ClemRiviere,1,-,1,-,2
DRING02,-,-,-,2,2
Ewetoye,1,-,1,-,2
FrancescoBallerini,1,-,-,-,1
GuillemCForgeFlow,-,-,-,2,2
JrAdhoc,-,-,1,-,1
JuanyDForgeflow,-,-,-,-,0
KKamaa,-,-,-,-,0
Loregs2,-,1,-,1,2
MarcoCalcagni,-,-,-,2,2
Martronic-SA,-,-,-,-,0
Murtaza-OSI,-,1,-,-,1
Noorullah399,1,-,-,-,1
RodrigoBM,-,-,-,1,1
RogerSans,-,-,1,1,2
Samuel-res,1,-,-,-,1
SoporteOperu,-,1,-,-,1
Thibagon,-,-,-,-,0
Vang-NguyenPhu,2,-,-,-,1
WesleyOliveira98,-,-,1,1,2
ZestyBeanz-Odoo,1,-,-,-,1
aaladro-kernet,1,-,1,-,2
aitoreizmendi,1,-,-,1,2
anajuaristi,-,-,2,-,1
arantxa-s73,-,-,-,2,2
are-agilebg,1,-,-,-,1
aritzolea,-,1,1,-,2
arnaudlayec,-,1,-,1,2
danila12,1,-,-,-,1
denniiiiis,-,-,2,-,1
dutrieuc,1,-,1,-,2
eugenios73,2,-,-,-,1
fkantelberg,-,-,-,-,0
gaelTorrecillas,1,-,-,1,2
gaikaz,-,-,2,-,1
hitrosol,-,-,1,1,2
hspl-vegra,-,-,1,1,2
ilyasProgrammer,-,-,-,-,0
ioans73,-,-,2,-,1
jappi00,-,-,2,-,1
jaredkipe,2,-,-,-,1
jdidderen-nsi,-,1,-,-,1
jelenapoblet,-,-,1,1,2
lav-adhoc,2,-,-,-,1
linuxivan,1,-,-,-,1
lmarion-source,-,1,-,-,1
maisim,-,1,1,-,2
marielejeune,-,-,1,1,2
mathieudelva,-,1,-,-,1
michele-bendazzoli,1,-,1,-,2
mmrondon,1,-,1,-,2
newtratip,-,-,-,-,0
ng-ife,-,-,2,-,1
njeudy,1,-,-,1,2
ntsirintanis,-,-,-,2,2
oh2fih,-,-,1,-,1
percevaq,-,-,1,1,2
remihb,-,-,-,-,0
rgarofalo,-,-,1,1,2
rolandojduartem,-,-,2,-,1
sanderlienaerts,-,-,2,-,1
santiagordz,-,-,-,-,0
sbiosca-s73,-,-,2,-,1
serCliff,-,-,1,1,2
sonhd91,-,-,-,-,0
tranngocson1996,-,-,1,-,1
woutswennen,1,-,1,-,2
youring,-,-,-,2,2
AdriaGForgeFlow,-,-,-,-,0
Aldeigja,-,-,-,1,1
Ammar-OSI,-,-,1,-,1
Auneor,1,-,-,-,1
AurelijaNorvaisaite,-,-,-,-,0
BT-crodriguez,-,-,-,1,1
BT-jmichaud,-,-,1,-,1
BT-ojossen,-,-,-,1,1
BT-pkosnik,1,-,-,-,1
