User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,29,31,387,334,390
rvalyi,30,25,112,45,86
victoralmau,42,48,59,53,115
rousseldenis,2,4,115,76,92
dreispt,10,5,136,33,53
simahawk,2,2,84,80,93
jbaudoux,6,8,60,81,99
etobella,4,6,51,40,55
legalsylvain,10,12,57,34,57
alexis-via,22,25,51,9,46
alexey-pelykh,13,4,63,28,44
SirAionTech,18,8,41,34,53
marcelsavegnago,11,15,31,41,65
LoisRForgeFlow,10,10,38,37,56
hbrunn,14,8,24,44,61
mileo,-,-,43,44,51
dhongu,28,22,29,5,38
HaraldPanten,-,-,53,33,40
sergiocorato,7,7,44,25,41
chienandalu,10,11,13,46,64
lmignon,4,4,36,33,45
francesco-ooops,-,-,49,29,36
santostelmo,6,6,20,41,54
carolinafernandez-tecnativa,11,12,23,25,45
AaronHForgeFlow,13,9,25,20,38
sebalix,13,13,15,25,45
CarlosRoca13,10,11,20,26,45
yajo,13,8,22,23,39
gurneyalex,2,2,27,34,43
sergio-teruel,11,12,19,20,40
CRogos,5,3,17,34,43
renda-dev,20,14,10,13,35
cyrilmanuel,-,-,24,34,39
eLBati,14,8,23,9,26
pilarvargas-tecnativa,15,11,11,19,37
aleuffre,4,4,20,22,32
trisdoan,12,6,20,5,19
thomaspaulb,1,1,22,22,29
GuillemCForgeFlow,2,2,12,29,36
sbidoul,4,4,25,13,24
kittiu,12,1,20,6,15
StefanRijnhart,3,1,11,27,33
luisg123v,1,1,11,26,31
yostashiro,-,1,7,31,35
JasminSForgeFlow,10,7,3,11,23
manuelregidor,6,7,11,13,26
antoniospneto,4,3,9,20,28
tuantrantg,11,5,9,8,19
HviorForgeFlow,1,1,19,9,15
MiquelRForgeFlow,1,3,4,24,30
bosd,-,5,19,9,18
feketemihai,3,3,22,4,13
AungKoKoLin1997,9,6,7,10,22
NL66278,1,-,12,16,20
Tisho99,10,7,12,1,15
AndreuOForgeFlow,10,6,3,11,22
bizzappdev,21,3,3,2,11
mbcosta,6,7,12,4,17
robyf70,3,1,10,15,21
JordiBForgeFlow,2,-,12,10,15
EmilioPascual,5,6,12,4,16
MohamedOsman7,6,4,6,10,19
carlosdauden,2,2,3,20,25
robinkeunen,4,5,4,13,22
vincent-hatakeyama,12,5,7,2,13
NICO-SOLUTIONS,2,6,9,8,18
TDu,8,3,6,7,15
TheMule71,4,2,9,10,17
mt-software-de,3,1,6,16,21
JuMiSanAr,6,6,8,2,13
PicchiSeba,3,3,4,13,20
QuocDuong1306,9,6,6,4,15
kaynnan,4,4,5,11,19
ramiadavid,3,4,7,11,19
sonhd91,4,6,4,11,21
moylop260,6,6,7,5,16
yankinmax,8,1,8,5,12
Saran440,8,4,5,1,10
ValentinVinagre,-,-,9,14,17
huguesdk,1,3,8,10,17
primes2h,4,-,8,11,16
Nikul-OSI,8,5,8,1,12
luc-demeyer,4,4,9,2,11
quentinDupont,10,-,6,4,10
victor-champonnois,7,3,6,5,13
IT-Ideas,3,2,12,4,11
celm1990,1,1,10,9,14
dalonsod,7,3,8,3,11
fd-oerp,1,4,10,6,14
fkantelberg,4,4,6,6,14
nguyenminhchien,11,4,3,3,12
nilshamerlinck,5,1,8,5,11
odooNextev,2,2,8,6,12
JordiMForgeFlow,2,3,3,12,18
ivs-cetmix,2,1,4,12,16
toita86,5,3,2,9,16
rafaelbn,-,-,7,12,15
Shide,1,2,2,12,16
adrian-dks,6,5,1,2,10
amh-mw,4,1,7,6,12
norlinhenrik,3,-,3,11,14
remi-filament,5,4,8,1,10
Borruso,4,3,2,5,11
CarlosVForgeFlow,7,2,-,8,13
astirpe,6,1,4,5,10
leemannd,1,-,8,5,9
mostafabarmshory,4,1,8,2,8
ntsirintanis,9,4,1,2,10
tien-ld,3,1,2,10,14
SilvioC2C,4,2,4,6,12
andreampiovesana,-,-,3,10,12
edlopen,3,2,6,4,10
grindtildeath,2,2,6,5,11
ioans73,3,1,3,8,12
max3903,-,-,5,10,12
remytms,5,2,2,3,9
Kev-Roche,2,1,5,5,10
MaurizioPellegrinet,-,-,-,14,14
bealdav,-,2,4,7,11
houzefa-abba,9,1,3,1,7
ivantodorovich,2,1,4,7,11
lk-eska,1,1,11,1,6
sebastienbeau,5,-,4,4,8
BernatPForgeFlow,3,3,2,3,9
CLaurelB,3,3,5,2,9
ljsalvatierra-factorlibre,-,-,8,5,8
matteoopenf,2,1,9,1,6
Bilbonet,2,3,6,1,8
FrancoMaxime,-,-,-,10,10
Rad0van,1,1,4,6,10
ThomasBinsfeld,5,2,-,5,9
aritzolea,2,3,4,3,9
hildickethan,4,1,3,2,7
ps-tubtim,-,2,-,1,3
siemenv,3,1,6,1,6
FSchiepers,4,-,3,-,4
RodrigoBM,-,-,6,5,7
dessanhemrayev,3,4,1,3,10
ilyasProgrammer,3,1,3,1,5
luisDIXMIT,5,1,1,4,8
petrus-v,3,1,1,5,9
tafaRU,-,-,6,5,7
AlexPForgeFlow,-,5,1,4,10
DavidJForgeFlow,3,2,2,2,7
PauBForgeFlow,2,6,1,1,9
SimaElisabeta,5,5,-,-,7
aliciagaarzo,3,4,-,2,8
augustodinizl,-,-,10,-,3
ecino,1,1,6,1,5
florian-dacosta,2,1,1,5,8
rpinset,4,-,4,-,4
SMaciasOSI,1,1,6,1,5
benwillig,3,1,1,3,7
heccjj,3,-,3,-,3
hparfr,-,-,-,6,6
john-herholz-dt,-,2,5,2,6
majouda,3,1,5,-,5
mamcode,-,-,-,9,9
nguyenvietlam0640,-,9,-,-,9
ACheung-FactorLibre,-,1,6,1,4
DiegoParadeda,2,2,2,2,7
FrancescoBallerini,4,-,3,-,4
FranzPoize,1,2,3,2,7
WesleyOliveira98,-,-,-,8,8
alvaro-domatix,3,2,1,2,7
amarcosg,-,-,2,6,7
anajuaristi,-,-,5,3,5
desdelinux,-,-,1,7,8
flotho,1,-,3,4,7
jaydeep32,-,1,6,1,4
micheledic,-,-,4,4,6
nimarosa,-,-,6,2,4
rov-adhoc,3,1,3,1,5
sbejaoui,1,4,1,1,7
tv-openbig,-,-,8,-,3
valentincastravete,1,2,4,-,5
AnizR,2,1,-,4,6
BT-ssteiner,2,2,2,1,6
LauraCForgeFlow,4,2,-,1,5
Murtaza-OSI,4,2,-,-,4
WorrapongOngsakul,7,-,-,-,3
abenzbiria,1,-,5,1,4
angelinaanaki,1,1,1,4,7
fcvalgar,-,-,1,6,7
gjotten,-,-,1,6,7
jdoutreloux,1,1,1,4,7
miguel-S73,4,-,3,-,4
njeudy,-,-,-,7,7
sistecem,3,-,3,-,3
sj3,1,1,1,4,7
vvro,2,-,4,-,3
AEstLo,1,1,2,2,5
CasVissers-360ERP,-,-,2,4,5
ChristophAbenthungCibex,2,3,1,-,5
RicardCForgeFlow,4,1,-,1,4
Tardo,3,1,2,-,4
TennyMkt,1,2,3,-,5
aisopuro,1,-,5,-,3
bruno-zanotti,2,1,2,-,4
cuongnmtm,3,1,2,-,4
ddejong-therp,1,1,2,-,3
imoralesc,1,-,5,-,3
lef-adhoc,1,1,3,1,5
mmequignon,-,-,1,3,4
