User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,279,272,4.209,3.457,3.811
rousseldenis,75,63,1.462,1.152,1.262
rvalyi,244,196,1.012,577,820
victoralmau,510,491,433,489,1.023
legalsylvain,118,111,720,422,571
simahawk,65,51,646,576,660
chienandalu,203,173,218,688,890
LoisRForgeFlow,111,110,532,508,652
jbaudoux,41,43,447,725,796
marcelsavegnago,110,91,411,496,618
etobella,106,96,470,423,551
dreispt,98,46,649,230,311
francesco-ooops,-,-,690,261,287
sbidoul,152,126,429,228,387
SirAionTech,128,86,454,274,393
antoniospneto,73,57,284,386,468
lmignon,83,60,314,314,401
gurneyalex,42,26,404,286,339
pilarvargas-tecnativa,142,135,160,318,478
HaraldPanten,-,-,478,262,284
StefanRijnhart,45,26,329,320,371
AaronHForgeFlow,87,61,268,282,369
hbrunn,80,53,277,268,347
sebalix,79,69,166,352,443
dhongu,187,178,275,18,226
yajo,70,62,187,287,371
peluko00,112,76,217,165,266
max3903,20,9,336,220,252
sergiocorato,76,39,234,170,233
alexis-via,149,117,237,56,201
carolinafernandez-tecnativa,110,98,163,187,308
aleuffre,56,49,135,307,375
CarlosRoca13,80,83,155,224,328
JordiMForgeFlow,119,91,108,206,318
mileo,39,17,228,238,276
bosd,34,34,255,178,234
sergio-teruel,98,89,125,193,303
thomaspaulb,50,28,290,127,179
Saran440,126,80,167,56,160
MiquelRForgeFlow,76,58,85,235,311
eLBati,76,43,214,80,146
Shide,77,69,115,138,226
rafaelbn,-,-,218,188,203
ivantodorovich,29,19,92,258,292
carlos-lopez-tecnativa,69,65,81,175,257
EmilioPascual,74,55,95,144,217
manuelregidor,70,63,136,106,189
AungKoKoLin1997,82,51,117,102,173
CRogos,45,36,135,134,188
carlosdauden,46,40,51,220,274
vvrossem,153,54,33,53,125
PicchiSeba,90,57,76,114,189
santostelmo,53,34,66,190,239
yankinmax,40,22,86,192,230
flotho,22,10,136,160,186
mt-software-de,33,29,109,161,206
renda-dev,95,78,44,107,201
Tisho99,72,61,110,78,158
TDu,45,35,62,160,210
HviorForgeFlow,12,7,165,121,144
trisdoan,93,40,103,51,111
bealdav,38,16,115,120,153
mbcosta,52,51,132,63,133
bizzappdev,121,29,28,54,99
grindtildeath,48,28,99,109,154
kaynnan,43,33,64,129,177
yostashiro,3,2,47,229,240
feketemihai,58,51,146,16,87
alexey-pelykh,20,8,118,122,145
renatonlima,20,17,82,144,175
JordiBForgeFlow,30,17,130,72,106
GuillemCForgeFlow,34,18,54,126,157
florian-dacosta,39,36,66,91,141
cyrilmanuel,9,4,68,150,165
Borruso,66,36,39,58,108
dalonsod,26,26,107,56,97
sbejaoui,61,47,36,67,128
leemannd,19,10,73,102,125
matteoopenf,13,11,139,32,58
ValentinVinagre,2,1,88,121,133
astirpe,56,34,40,62,110
ivs-cetmix,9,7,90,98,117
nguyenminhchien,50,48,47,56,118
QuocDuong1306,62,42,52,28,85
Christian-RB,30,19,47,102,133
mmequignon,16,12,32,131,153
mpascuall,21,12,25,141,163
odooNextev,18,17,90,59,90
moylop260,41,40,92,25,81
MaurizioPellegrinet,-,-,28,168,173
remi-filament,45,24,53,55,93
primes2h,19,9,81,63,85
TheMule71,25,17,68,52,82
JasminSForgeFlow,59,46,26,32,91
hparfr,10,3,49,101,114
toita86,56,38,29,42,93
imlopes,52,20,39,42,75
xaviedoanhduy,60,22,39,46,82
quentinDupont,32,12,51,71,96
celm1990,12,19,62,75,105
SilvioC2C,41,30,26,67,109
andreampiovesana,4,1,61,91,102
yvaucher,6,4,98,56,72
edlopen,34,30,43,54,96
DavidJForgeFlow,48,42,17,50,103
carmenbianca,25,17,47,61,90
huguesdk,25,16,50,59,87
stananatanaela,78,75,3,-,86
BhaveshHeliconia,124,2,21,7,25
norlinhenrik,28,6,65,41,60
petrus-v,33,16,32,49,76
ppyczko,21,13,36,77,101
amh-mw,29,9,30,70,90
thienvh332,65,40,17,25,77
BernatObrador,26,16,37,68,95
henrybackman,34,18,22,64,93
tafaRU,9,7,70,50,68
BernatPForgeFlow,38,33,17,35,78
cvinh,22,10,45,48,69
JoanSForgeFlow,35,31,13,53,94
WesleyOliveira98,23,17,25,70,97
lef-adhoc,46,23,37,29,65
luisg123v,1,1,42,92,100
Kev-Roche,24,7,26,61,78
Deriman-Alonso,48,12,23,36,60
ajaniszewska-dev,19,12,8,89,108
fkantelberg,28,22,49,28,62
NL66278,18,7,49,45,63
remytms,23,18,40,43,72
AnizR,31,13,25,47,71
mav-adhoc,25,5,61,27,45
victor-champonnois,23,13,43,38,62
vincent-hatakeyama,34,20,49,12,45
robinkeunen,11,8,32,64,81
FernandoRomera,19,17,49,33,61
chaule97,41,20,29,25,57
DiegoParadeda,34,25,34,22,59
EdgarRetes,42,28,43,4,45
aritzolea,18,13,31,50,73
dessanhemrayev,22,13,26,49,72
zamberjo,9,6,39,59,74
luisDIXMIT,34,25,11,48,82
ramiadavid,17,13,39,39,62
RogerSans,30,25,29,23,59
benwillig,32,15,24,32,58
kobros-tech,32,5,55,13,31
MohamedOsman7,26,21,27,31,62
ByteMeAsap,37,12,33,20,44
fcvalgar,-,-,14,94,98
RodrigoBM,10,11,50,31,52
john-herholz-dt,15,10,42,33,53
ljsalvatierra-factorlibre,13,5,41,35,50
miquelalzanillas,10,5,49,38,53
kittiu,14,2,41,36,48
ilyasProgrammer,18,16,35,25,51
ArnauCForgeFlow,34,32,13,18,59
anusriNPS,21,8,17,50,67
sebastienbeau,18,9,28,36,55
Kimkhoi3010,45,19,11,14,43
rov-adhoc,19,9,35,28,47
DorianMAG,12,4,35,42,55
NICO-SOLUTIONS,14,17,39,25,52
giarve,15,7,37,33,50
luc-demeyer,23,18,37,8,37
nilshamerlinck,18,11,34,24,45
tuantrantg,27,18,20,18,46
robyf70,13,6,33,33,48
rrebollo,14,1,55,21,33
CasVissers-360ERP,-,-,23,69,74
acsonefho,18,4,6,56,67
ioans73,9,8,35,38,55
sonhd91,24,17,18,17,43
ndd-odoo,25,8,27,15,33
paradoxxxzero,29,11,17,8,29
juanjosesegui-tecnativa,15,13,25,31,53
LucasTran380381,29,12,19,22,44
houssine78,-,-,35,50,56
kevinkhao,20,2,19,35,46
mymage,7,3,37,33,45
ChrisOForgeFlow,20,16,14,23,47
JuMiSanAr,16,12,21,24,45
ferran-S73,11,10,28,30,49
acpMicrocom,54,14,6,1,25
sanderlienaerts,11,6,37,25,40
DarioLodeiros,18,14,30,13,37
LauraCForgeFlow,30,18,10,15,42
IT-Ideas,14,12,37,13,35
Ricardoalso,19,9,9,36,52
FrancoMaxime,1,-,5,66,69
ThiagoMForgeFlow,32,26,2,15,48
fd-oerp,10,6,45,15,31
AlexPForgeFlow,19,19,12,20,47
Gelojr,-,-,5,71,73
alan196,24,8,11,13,29
houzefa-abba,20,18,19,14,41
nimarosa,4,4,46,20,33
ps-tubtim,3,9,2,42,54
gbrito,4,1,2,64,68
SodexisTeam,33,9,15,12,31
ntsirintanis,23,14,13,13,35
traitrantrobz,16,9,12,32,48
ThomasBinsfeld,10,8,11,30,44
jdidderen-nsi,15,14,13,28,49
sergiobstoj,21,11,22,8,28
tarteo,5,5,25,31,43
ced-adhoc,13,9,30,15,33
micheledic,10,5,34,15,29
hildickethan,11,6,13,28,41
ACheung-FactorLibre,9,11,23,14,33
guewen,2,2,21,40,48
Tiago370,24,13,18,5,27
adrian-dks,23,15,3,9,31
IJOL,13,2,38,8,20
TumbaoJu,6,5,43,7,21
adasatorres,25,11,8,14,33
brian10048,6,8,25,24,39
metaminux,9,3,34,16,28
GSLabIt,13,12,6,28,46
MarinaAForgeFlow,22,13,7,14,34
aisopuro,10,3,32,13,25
augusto-weiss,12,6,27,6,21
PauBForgeFlow,11,23,10,14,43
bruno-zanotti,8,5,24,16,29
CristianoMafraJunior,16,14,3,24,44
StephaneMangin,10,1,10,30,37
dependabot[bot],22,7,15,-,16
geomer198,4,5,8,35,45
rven,15,9,20,10,27
kanda999,6,4,9,38,47
jcadhoc,17,3,20,8,20
qgroulard,17,6,13,13,27
xmglord,6,5,17,27,39
Nikul-OSI,16,5,21,5,19
ecino,4,3,27,8,18
felipemotter,11,9,16,15,31
florentx,24,11,5,12,30
maisim,13,8,27,3,20
marielejeune,10,8,16,18,33
mostafabarmshory,5,2,30,14,24
cuongnmtm,10,6,23,11,25
natuan9,19,4,8,19,30
danielduqma,11,3,13,21,31
SMaciasOSI,9,5,27,4,17
angelgarciadelachica,14,13,20,2,23
angelinaanaki,2,3,12,31,39
sbiosca-s73,9,6,30,4,18
bguillot,3,2,29,12,21
desdelinux,1,1,26,20,27
matiasperalta1,11,4,14,15,26
Abranes,9,6,7,21,33
hitrosol,12,2,18,8,18
salvorapi,6,5,17,18,30
florenciafrigieri2,3,2,17,24,32
len-foss,8,3,14,10,20
Anxo82,9,8,15,13,28
GabbasovDinar,8,2,2,31,37
RicardCForgeFlow,12,7,4,20,32
Tardo,9,3,11,12,21
lbarry-apsl,1,1,5,38,42
Rad0van,6,2,24,11,20
cormaza,11,5,10,13,24
fredericgrall,20,2,9,4,13
mathieudelva,26,2,6,4,14
FrancescoBallerini,8,3,11,12,21
dalonsofl,12,4,8,17,27
tva-subteno-it,2,1,26,13,21
AndreuOForgeFlow,12,11,6,13,30
aliciagaarzo,12,10,3,12,27
gaelTorrecillas,6,4,7,22,31
MaurizioConte,-,-,23,18,23
adrienpeiffer,2,2,17,18,26
anajuaristi,-,-,19,22,26
david-s73,15,5,12,4,16
David-Luis-Mora,22,5,-,1,11
clementmbr,13,5,12,7,19
corredato,13,4,16,3,15
twalter-c2c,9,7,8,14,27
unaiberis,24,4,4,1,12
atchuthan,1,1,12,21,26
douglascstd,-,-,17,22,26
gdgellatly,4,3,24,4,14
jaydeep32,13,4,16,1,13
CLaurelB,11,8,13,4,19
ChristophAbenthungCibex,13,9,12,3,19
PaulGoubert,-,-,8,30,33
abenzbiria,9,3,20,1,11
ghost,8,8,9,-,14
matt454357,8,3,19,7,17
mourad-ehm,7,3,5,16,24
patrickt-oforce,4,2,9,13,20
pleirb,9,-,18,3,10
wouitmil,14,4,6,8,18
FranzPoize,4,3,18,11,20
edescalona,15,-,9,10,17
em230418,6,4,12,12,22
hhgabelgaard,13,6,8,1,13
OpenCode,-,-,13,23,27
maciej-wichowski,9,9,15,2,18
AnaisLForgeFlow,14,11,-,9,24
Jaimermaccione,-,-,1,34,35
ambientWave,5,3,20,5,15
lk-eska,3,3,24,4,14
miguelpadin,15,12,2,1,18
rpinset,7,2,18,4,13
Bilbonet,7,6,15,4,17
SirTakobi,-,6,-,-,6
bofiltd,-,-,1,33,34
hoangtrann,4,-,7,23,28
