User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,28,27,450,337,391
dreispt,11,8,195,25,50
rousseldenis,2,6,106,104,122
victoralmau,53,52,48,51,117
rvalyi,14,10,96,54,78
sbidoul,49,42,24,22,76
marcelsavegnago,13,11,60,49,71
HaraldPanten,-,-,75,43,52
LoisRForgeFlow,5,6,47,51,66
AaronHForgeFlow,5,10,42,37,56
etobella,3,2,46,43,54
jbaudoux,5,1,41,48,58
chienandalu,23,19,19,29,57
carolinafernandez-tecnativa,15,10,26,35,54
legalsylvain,3,7,35,40,55
gurneyalex,-,3,51,22,32
peluko00,14,8,25,25,42
Tisho99,15,17,26,13,39
EmilioPascual,14,10,15,26,44
pilarvargas-tecnativa,10,11,12,31,49
manuelregidor,13,14,25,12,35
yajo,10,7,19,29,44
lmignon,4,3,28,28,38
Saran440,13,19,23,4,31
MiquelRForgeFlow,13,10,8,23,39
francesco-ooops,-,-,44,12,19
simahawk,1,1,18,30,36
dhongu,13,16,22,-,24
hbrunn,4,7,17,21,34
ValentinVinagre,-,-,18,31,35
flotho,4,-,20,16,22
CRogos,3,5,22,14,25
mpascuall,3,2,4,34,40
eLBati,6,3,22,6,16
sergio-teruel,7,8,16,11,26
TDu,6,6,9,20,31
mt-software-de,1,3,12,24,31
mileo,8,4,12,14,24
max3903,-,1,21,14,20
Shide,9,9,1,16,29
SirAionTech,2,6,13,12,23
aleuffre,3,-,5,24,28
bizzappdev,23,3,1,7,16
sergiocorato,4,1,9,9,15
HviorForgeFlow,1,1,18,13,19
QuocDuong1306,8,5,12,6,17
antoniospneto,6,3,10,12,21
bealdav,5,2,14,10,18
BernatPForgeFlow,7,7,5,10,22
JordiMForgeFlow,4,4,4,18,26
leemannd,2,2,17,5,13
renda-dev,12,11,2,6,22
dalonsod,4,2,14,8,16
Christian-RB,4,3,5,17,24
alexey-pelykh,-,-,15,13,17
carlosdauden,2,2,6,19,25
CarlosRoca13,5,3,6,14,22
StefanRijnhart,-,1,13,14,19
bosd,-,2,14,10,16
nguyenminhchien,4,8,6,8,20
AungKoKoLin1997,4,3,10,4,12
JasminSForgeFlow,13,4,5,4,14
mymage,5,2,18,1,9
