User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,152,148,2.065,1.770,1.976
rousseldenis,32,36,672,530,598
victoralmau,243,246,253,251,528
rvalyi,92,75,443,259,365
dreispt,67,28,508,139,198
legalsylvain,60,62,342,237,325
jbaudoux,33,27,233,355,403
etobella,36,40,282,248,311
chienandalu,116,82,104,318,421
LoisRForgeFlow,57,55,259,253,332
francesco-ooops,-,-,436,153,174
simahawk,13,8,239,292,319
marcelsavegnago,57,56,209,219,297
gurneyalex,33,21,289,181,225
HaraldPanten,-,-,297,172,189
yajo,54,47,138,184,250
SirAionTech,69,37,176,139,198
lmignon,25,23,177,178,219
dhongu,105,99,169,16,138
thomaspaulb,32,24,231,100,145
AaronHForgeFlow,50,35,163,126,181
sbidoul,67,58,148,85,163
aleuffre,31,32,85,197,244
pilarvargas-tecnativa,70,66,75,139,222
carolinafernandez-tecnativa,74,63,93,101,182
sergiocorato,35,27,141,106,151
hbrunn,37,24,116,127,168
EmilioPascual,57,45,83,116,178
bosd,27,26,152,80,124
eLBati,55,28,133,49,96
alexis-via,69,67,114,20,106
rafaelbn,-,-,146,135,147
santostelmo,34,25,49,159,197
StefanRijnhart,17,10,111,121,146
CarlosRoca13,39,42,74,104,161
renda-dev,80,67,35,73,155
sebalix,35,29,60,125,168
CRogos,32,25,92,100,140
Shide,43,40,65,101,156
vvrossem,144,29,28,33,79
Saran440,76,50,87,19,87
mileo,20,9,102,110,134
peluko00,58,34,87,54,105
sergio-teruel,50,48,58,81,144
JordiMForgeFlow,47,32,39,118,163
manuelregidor,52,48,84,49,113
MiquelRForgeFlow,40,31,32,114,157
alexey-pelykh,19,7,104,90,112
AungKoKoLin1997,54,30,60,61,106
mt-software-de,21,17,66,100,130
Tisho99,49,43,77,30,89
flotho,15,5,71,97,114
PicchiSeba,50,36,34,68,117
JordiBForgeFlow,24,11,88,48,73
feketemihai,36,32,96,12,60
antoniospneto,17,12,58,84,108
mbcosta,32,28,67,42,84
grindtildeath,34,15,60,57,86
kaynnan,26,21,36,70,102
max3903,5,2,93,64,78
yankinmax,25,7,35,89,107
yostashiro,2,1,26,129,137
TDu,29,17,32,73,101
bealdav,19,10,57,60,82
nguyenminhchien,41,35,31,44,91
bizzappdev,85,9,15,29,51
cyrilmanuel,4,2,48,94,105
dalonsod,20,17,71,37,67
leemannd,13,6,56,64,81
carlosdauden,15,13,20,99,120
GuillemCForgeFlow,18,12,32,77,99
ValentinVinagre,-,-,58,87,95
trisdoan,44,15,48,18,47
ivantodorovich,6,5,30,95,108
HviorForgeFlow,6,2,68,53,66
celm1990,10,12,51,57,79
norlinhenrik,25,6,57,37,56
QuocDuong1306,42,24,35,18,54
TheMule71,22,12,46,35,58
renatonlima,10,8,41,62,80
carmenbianca,18,15,32,54,79
huguesdk,13,14,35,53,77
robinkeunen,10,8,31,64,81
primes2h,13,6,53,44,61
ivs-cetmix,4,3,45,62,74
BernatPForgeFlow,33,30,15,24,64
odooNextev,12,12,40,36,58
fkantelberg,22,21,42,25,57
Borruso,25,22,20,33,64
astirpe,31,18,24,31,59
florian-dacosta,15,18,24,42,69
ramiadavid,14,11,37,38,59
matteoopenf,7,5,68,17,33
edlopen,19,15,31,35,60
JasminSForgeFlow,32,27,12,18,54
andreampiovesana,1,-,44,51,59
moylop260,21,21,52,7,40
remytms,17,13,27,40,62
victor-champonnois,16,12,35,31,53
quentinDupont,23,5,21,47,61
vincent-hatakeyama,28,15,41,8,35
DavidJForgeFlow,31,29,7,24,61
luisg123v,1,1,29,62,69
tuantrantg,27,18,20,18,46
dessanhemrayev,17,11,17,38,57
