User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,255,253,3.884,3.229,3.560
rousseldenis,68,58,1.298,1.014,1.116
rvalyi,230,190,936,517,753
victoralmau,472,457,403,458,957
legalsylvain,114,105,673,401,543
simahawk,58,47,585,531,610
chienandalu,190,158,206,642,828
LoisRForgeFlow,105,103,475,465,600
jbaudoux,38,39,401,614,679
marcelsavegnago,99,83,385,468,581
etobella,90,86,439,398,514
dreispt,90,44,622,199,277
francesco-ooops,-,-,666,251,277
SirAionTech,117,84,404,260,375
sbidoul,145,119,384,196,347
lmignon,79,59,308,295,380
gurneyalex,42,26,399,276,328
antoniospneto,63,51,256,359,434
HaraldPanten,-,-,464,253,275
AaronHForgeFlow,83,58,258,264,347
pilarvargas-tecnativa,121,120,140,284,427
StefanRijnhart,44,23,288,273,320
dhongu,171,163,257,16,208
carolinafernandez-tecnativa,110,98,163,187,308
yajo,65,58,170,270,349
sergiocorato,76,38,228,164,226
sebalix,74,64,138,271,355
hbrunn,65,46,218,201,270
peluko00,102,71,207,146,241
aleuffre,53,48,123,286,352
max3903,17,9,305,181,212
CarlosRoca13,75,79,147,206,306
bosd,34,33,249,176,231
mileo,34,16,215,217,253
sergio-teruel,95,89,120,179,289
JordiMForgeFlow,110,85,98,189,294
thomaspaulb,44,27,279,121,171
alexis-via,117,100,201,43,168
Saran440,123,79,166,53,156
eLBati,72,38,210,78,139
MiquelRForgeFlow,65,48,58,206,270
rafaelbn,-,-,215,175,190
Shide,72,62,107,132,213
EmilioPascual,73,53,92,140,211
AungKoKoLin1997,82,48,117,102,170
manuelregidor,70,63,134,96,179
CRogos,45,35,132,131,184
PicchiSeba,88,56,69,112,186
santostelmo,51,32,64,187,234
ivantodorovich,21,13,79,227,253
vvrossem,153,50,33,52,120
flotho,21,10,133,159,185
yankinmax,40,22,86,173,211
mt-software-de,31,29,104,155,200
carlosdauden,44,39,45,191,243
renda-dev,93,76,41,99,191
carlos-lopez-tecnativa,59,55,62,139,210
TDu,45,35,62,160,210
Tisho99,64,56,102,75,149
bealdav,35,16,113,115,148
HviorForgeFlow,12,7,154,112,135
mbcosta,51,47,122,63,128
bizzappdev,116,28,27,54,98
kaynnan,43,33,64,128,176
yostashiro,2,2,40,225,235
alexey-pelykh,20,8,116,119,142
grindtildeath,46,26,89,99,141
JordiBForgeFlow,30,17,126,71,105
renatonlima,18,16,82,138,167
GuillemCForgeFlow,34,18,54,124,155
trisdoan,73,28,81,31,77
cyrilmanuel,8,3,68,149,163
feketemihai,45,39,134,12,69
florian-dacosta,35,32,63,89,135
dalonsod,25,25,103,56,96
leemannd,19,10,73,99,122
matteoopenf,13,11,136,31,57
sbejaoui,57,45,35,64,122
QuocDuong1306,62,42,52,28,85
astirpe,55,32,38,59,105
nguyenminhchien,50,43,44,55,112
ValentinVinagre,-,-,81,115,124
odooNextev,17,16,89,57,87
Borruso,50,32,32,58,103
mmequignon,15,11,29,126,146
MaurizioPellegrinet,-,-,28,159,164
ivs-cetmix,9,7,78,90,109
mpascuall,16,12,21,123,144
TheMule71,25,17,65,49,79
hparfr,9,3,47,100,113
imlopes,51,20,38,41,74
moylop260,27,26,91,23,64
Christian-RB,24,15,42,84,110
yvaucher,6,4,98,56,72
primes2h,19,8,73,60,81
celm1990,12,19,62,69,99
remi-filament,39,22,47,50,85
toita86,54,34,27,38,85
edlopen,33,28,43,53,93
andreampiovesana,3,1,60,87,97
carmenbianca,25,17,47,61,90
stananatanaela,76,73,3,-,83
DavidJForgeFlow,47,42,16,45,98
norlinhenrik,28,6,65,41,60
JasminSForgeFlow,47,40,21,28,79
huguesdk,22,15,46,58,84
quentinDupont,31,10,37,67,89
petrus-v,32,16,30,48,75
BernatPForgeFlow,38,32,17,35,77
SilvioC2C,33,23,21,61,94
WesleyOliveira98,23,17,24,69,96
thienvh332,59,37,16,20,69
tafaRU,9,7,68,44,62
fkantelberg,28,22,49,28,62
luisg123v,1,1,40,89,97
Deriman-Alonso,48,11,23,36,59
xaviedoanhduy,46,15,28,36,63
JoanSForgeFlow,35,29,13,46,85
Kev-Roche,23,6,26,59,75
NL66278,18,6,48,45,62
remytms,23,17,40,42,70
victor-champonnois,23,13,43,38,62
lef-adhoc,42,21,36,26,59
robinkeunen,11,8,32,64,81
cvinh,20,9,40,43,63
vincent-hatakeyama,34,20,46,12,45
henrybackman,31,15,18,50,75
FernandoRomera,19,15,48,33,59
aritzolea,18,12,30,50,72
ppyczko,15,8,27,63,80
EdgarRetes,40,28,41,4,45
ajaniszewska-dev,19,10,8,71,88
amh-mw,21,8,24,55,72
ramiadavid,16,13,38,39,62
zamberjo,9,6,39,52,67
dessanhemrayev,22,12,22,46,67
RogerSans,30,25,28,22,58
benwillig,32,14,23,32,56
DiegoParadeda,31,22,30,21,54
MohamedOsman7,26,21,26,31,62
luisDIXMIT,34,19,11,44,72
RodrigoBM,10,11,50,30,51
ljsalvatierra-factorlibre,13,4,41,35,49
john-herholz-dt,15,10,41,32,52
fcvalgar,-,-,14,89,93
miquelalzanillas,8,5,49,38,53
BernatObrador,19,11,18,51,71
ilyasProgrammer,18,16,35,25,51
AnizR,28,11,21,28,49
kittiu,14,1,38,34,45
ArnauCForgeFlow,32,29,12,18,56
DorianMAG,11,4,34,42,55
chaule97,31,15,24,19,44
sebastienbeau,17,7,27,35,51
ByteMeAsap,35,11,30,12,34
rov-adhoc,18,9,34,25,44
tuantrantg,27,18,20,18,46
NICO-SOLUTIONS,13,17,37,24,51
CasVissers-360ERP,-,-,23,69,74
robyf70,13,6,33,33,48
nilshamerlinck,18,11,32,21,42
ioans73,9,8,33,38,55
ndd-odoo,25,8,27,15,33
sonhd91,24,17,18,17,43
juanjosesegui-tecnativa,15,13,25,31,53
giarve,12,7,35,26,42
ChrisOForgeFlow,20,16,14,23,47
kevinkhao,19,2,19,35,46
JuMiSanAr,16,12,21,24,45
luc-demeyer,17,16,34,7,33
mav-adhoc,16,5,47,8,24
mymage,7,3,37,29,41
anusriNPS,17,5,13,41,54
houssine78,-,-,34,45,51
sanderlienaerts,11,6,35,25,40
Kimkhoi3010,36,14,8,10,33
IT-Ideas,14,12,36,13,35
FrancoMaxime,1,-,5,66,69
acsonefho,7,2,4,56,63
LauraCForgeFlow,30,17,10,12,38
houzefa-abba,20,18,19,14,41
nimarosa,4,4,46,20,33
Gelojr,-,-,5,68,70
acpMicrocom,54,10,6,-,20
paradoxxxzero,21,7,16,6,22
ps-tubtim,3,9,2,42,54
ferran-S73,10,8,23,28,44
gbrito,4,1,2,63,67
ThomasBinsfeld,10,8,11,30,44
alan196,22,8,10,13,29
traitrantrobz,16,9,12,32,48
Ricardoalso,18,7,9,32,46
ntsirintanis,23,14,13,11,33
AlexPForgeFlow,18,17,10,19,43
SodexisTeam,31,8,15,12,29
ThiagoMForgeFlow,28,24,-,15,44
jdidderen-nsi,15,13,13,28,48
rrebollo,9,1,46,12,23
hildickethan,11,6,13,28,41
sergiobstoj,20,9,20,8,26
adrian-dks,23,15,3,9,31
tarteo,5,5,24,27,39
ACheung-FactorLibre,8,11,22,14,33
DarioLodeiros,12,10,24,13,31
TumbaoJu,6,5,43,7,21
IJOL,13,2,38,7,19
fd-oerp,7,6,38,11,26
aisopuro,10,3,32,13,25
MarinaAForgeFlow,21,13,7,14,34
PauBForgeFlow,11,23,10,14,43
bruno-zanotti,8,5,24,16,29
dependabot[bot],22,7,15,-,16
GSLabIt,12,11,6,26,43
kanda999,6,4,9,38,47
kobros-tech,13,5,31,2,16
xmglord,6,5,17,27,39
ecino,4,3,27,8,18
guewen,2,2,17,34,42
micheledic,6,4,27,15,27
qgroulard,17,6,12,13,27
Nikul-OSI,16,5,21,5,19
Tiago370,21,12,14,5,25
brian10048,5,6,21,22,35
geomer198,4,5,6,33,42
metaminux,7,3,28,15,26
StephaneMangin,7,1,9,29,36
maisim,13,7,26,3,19
rven,14,7,17,10,25
felipemotter,11,9,16,13,29
marielejeune,10,8,15,17,32
CristianoMafraJunior,14,12,2,21,38
danielduqma,10,3,13,21,31
angelgarciadelachica,14,13,20,2,23
angelinaanaki,2,3,12,31,39
augusto-weiss,9,4,22,5,17
jcadhoc,14,3,20,4,15
bguillot,3,2,29,12,21
desdelinux,1,1,25,20,27
mostafabarmshory,5,2,27,10,19
sbiosca-s73,9,6,28,4,18
adasatorres,18,9,5,10,25
salvorapi,6,5,17,17,29
Anxo82,9,8,15,13,28
florenciafrigieri2,3,2,17,23,31
hitrosol,12,2,17,7,17
lbarry-apsl,1,1,5,38,42
Abranes,9,5,7,19,30
Rad0van,6,2,24,11,20
SMaciasOSI,7,5,23,4,16
ced-adhoc,10,8,18,7,22
cormaza,11,5,10,13,24
cuongnmtm,9,6,19,8,21
matiasperalta1,10,3,12,15,25
AndreuOForgeFlow,12,11,6,13,30
LucasTran380381,19,2,10,9,19
mathieudelva,26,1,6,4,13
tva-subteno-it,2,1,26,13,21
FrancescoBallerini,7,3,11,12,21
Tardo,8,3,11,12,21
aliciagaarzo,12,10,3,12,27
MaurizioConte,-,-,23,17,22
gaelTorrecillas,5,4,7,21,30
GabbasovDinar,5,-,2,30,34
anajuaristi,-,-,17,22,26
gdgellatly,4,3,24,4,14
jaydeep32,13,4,16,1,13
CLaurelB,11,8,13,4,19
abenzbiria,9,3,20,1,11
adrienpeiffer,2,2,16,17,24
douglascstd,-,-,16,22,26
matt454357,8,3,19,7,17
David-Luis-Mora,22,5,-,1,11
FranzPoize,4,3,18,11,20
pleirb,9,-,18,3,10
wouitmil,14,4,5,8,18
OpenCode,-,-,13,23,27
clementmbr,12,5,10,7,19
corredato,12,4,14,3,14
dalonsofl,9,4,5,16,25
maciej-wichowski,9,9,15,2,18
AnaisLForgeFlow,14,11,-,9,24
Jaimermaccione,-,-,1,34,35
PaulGoubert,-,-,8,27,30
ambientWave,5,3,20,5,15
atchuthan,1,1,11,18,23
florentx,13,6,2,11,22
ghost,5,8,9,-,13
lk-eska,3,3,24,4,14
mourad-ehm,7,3,5,14,22
rpinset,7,2,18,4,13
bofiltd,-,-,1,33,34
fredericgrall,17,2,5,4,12
jdoutreloux,9,7,5,11,23
Camille0907,-,-,-,32,32
MarioLM-23,13,3,12,4,14
PCatinean,-,-,15,16,20
SirTakobi,-,6,-,-,6
david-s73,14,4,9,3,14
hhgabelgaard,12,5,8,1,12
patrickt-oforce,2,2,7,13,19
Bilbonet,7,6,13,4,16
Wodran14,20,3,1,-,8
augustodinizl,2,1,19,9,16
len-foss,5,3,8,7,15
newtratip,8,4,7,10,19
siemenv,11,4,11,1,12
AntoniRomera,-,-,6,22,24
alessandro-fiorino,6,2,18,3,12
fcayre,10,6,3,1,12
vnikolayev1,6,3,19,-,10
ChristophAbenthungCibex,12,9,7,2,17
FSchiepers,10,3,7,3,12
RicardCForgeFlow,9,7,2,10,21
achulii,22,1,2,1,8
angelmoya,7,2,7,10,17
cubells,6,3,11,2,11
dsolanki-initos,-,3,-,-,3
em230418,4,2,9,12,19
luis-ron,-,-,1,29,30
miguelpadin,13,10,1,1,16
unaiberis,15,4,4,1,11
Dranyel-Bosd,-,-,1,28,29
TennyMkt,5,6,12,6,18
glitchov,6,11,4,4,19
jguenat,7,6,5,7,18
m1k3lm,6,4,15,-,10
twalter-c2c,7,4,5,11,20
victorvermot,7,4,6,9,18
vuwnevska,6,1,2,18,23
FrankC013,10,2,7,2,10
LorenzoC0,15,3,7,1,11
alexandregaldeano,3,-,2,22,25
hoangtrann,4,-,7,17,22
miguel-S73,5,5,12,6,17
tv-openbig,-,-,27,1,6
xtanuiha,2,1,10,14,20
BT-anieto,5,2,16,3,11
BertVGroenendael,21,3,2,-,9
DemchukM,4,3,-,19,24
alfredoavanzosc,12,2,-,2,7
antonioburic,13,1,6,4,11
gjotten,-,-,10,17,20
jjscarafia,-,-,17,7,11
BhaveshHeliconia,22,-,1,2,8
JaumeBforgeFlow,9,2,1,4,10
MarcoCalcagni,1,1,9,15,20
SoniaViciana,-,-,14,12,16
antoniocanovas,-,-,1,25,26
dmitriypaulov,9,1,2,12,17
jaenbox,5,3,7,9,17
majouda,7,3,12,3,12
njeudy,2,1,13,10,16
tien-ld,4,1,4,16,21
ygcarvalh,7,6,3,1,11
PabloEForgeFlow,5,5,11,4,15
adrip-s73,11,4,4,1,10
chrisandrewmann,4,2,11,6,13
damdam-s,1,-,3,18,21
danila12,10,10,2,3,18
dc-oerp,7,1,14,-,7
mariancuadranetkia,3,3,16,3,12
mde-scopea,9,3,6,2,10
pedroguirao,9,2,3,5,12
santiagordz,9,5,9,1,12
valentincastravete,3,3,14,3,11
CarlosVForgeFlow,7,4,-,12,19
Jesarregui,-,-,3,21,23
MarwanBHL,8,4,1,9,17
alexeirivera87,6,4,12,-,10
ap-wtioit,5,4,7,8,17
iTecan,11,1,3,-,6
BurkhalterY,8,4,6,4,13
Jp-alitec,4,-,10,8,13
chrisb-c01,3,2,8,10,17
mmrondon,11,1,6,1,8
moitabenfdz,3,6,4,5,15
nedaszilinskas,9,3,5,3,11
wluyima,2,1,9,11,16
acysos,4,2,10,4,11
maneandrea,4,2,8,7,14
manuelcalerosolis,3,-,7,5,9
michelerusti,3,2,2,3,8
nayatec,7,2,9,4,12
oh2fih,2,2,8,10,16
oihane,5,3,2,12,19
raumschmiede-joshuaL,7,5,7,3,13
rolandojduartem,4,4,11,3,12
royle-vietnam,7,6,6,2,13
KKamaa,4,2,5,6,12
SonoDavid,3,2,11,5,12
amarcosg,-,-,5,16,18
amkarthik,-,1,6,12,15
anmarmo1,-,-,7,14,17
emiliesoutiras,9,3,4,1,9
lmarion-source,12,2,2,4,11
rpsjr,8,3,5,1,9
Ana-Iarajuli,9,-,2,3,7
PlantBasedStudio,8,-,4,-,5
alvaro-domatix,3,2,6,6,12
arantxa-s73,14,1,2,-,6
arielbarreiros96,9,1,4,4,10
braisab,10,8,-,1,12
janikvonrotz,2,2,9,5,11
loida-vm,-,-,3,17,19
mmaridev,3,2,14,1,8
natuan9,11,-,3,5,10
nguyenvietlam0640,-,17,-,-,17
patrickrwilson,6,1,7,4,10
rvjaraj,3,1,1,14,18
yannoliv,7,-,6,1,6
MrGigSolutions,5,2,7,1,8
curonny,5,-,8,2,7
dyngnijs,1,-,5,12,15
javierobcn,-,1,2,16,18
percevaq,2,1,13,2,8
rlucia,5,3,8,2,10
suker,4,5,6,3,12
techgrrow,4,1,13,-,7
yibudak,3,1,8,1,7
ypapouin,2,1,1,6,9
Pablocce,4,-,3,11,15
Pani-k-folk,7,4,4,2,11
Vandan-OSI,7,2,1,1,7
edy1192,4,4,8,2,11
ellbristow,6,1,8,2,8
flachica,3,1,7,2,7
mcojocaru,8,8,2,-,12
pfranck,10,1,5,-,6
ryanc-me,5,-,10,2,7
youelEl,6,6,1,1,10
AEstLo,3,3,4,7,14
BT-etejeda,1,-,5,11,14
Murtaza-OSI,8,4,1,-,8
Pexers,4,1,6,3,8
chandni299,4,3,6,2,9
eantones,2,-,1,12,14
jans23,-,-,11,5,8
matthieusaison,8,4,1,2,10
milinsoft,5,1,6,2,8
omalbastin,5,-,8,-,5
quoc-pn,3,2,-,8,12
ygol,3,1,7,4,9
Abimael1321,-,-,8,8,11
ChristianSantamaria,1,1,5,9,13
IrluiDev,6,1,3,3,8
TesaLazarenko,6,6,3,-,10
Trivedi-Vacha-SerpentCS,2,-,-,12,13
aayartsev,5,3,1,6,12
almumu,5,5,3,3,12
andrel-exo,3,1,4,4,9
azubieta,1,1,9,1,6
barkat-matthias,4,2,-,9,13
chandni-serpentcs,8,-,-,-,3
edescalona,8,-,2,6,10
mamcode,-,-,-,16,16
manishkumarbohra,3,1,-,-,3
mrcast,-,-,3,13,15
polchampion,1,1,7,7,12
syera94,5,-,1,4,7
ventor-dev,1,-,3,12,15
xavier-bouquiaux,2,2,2,7,12
AndrzejGerasimukARCHIMEDES,1,-,11,1,5
BT-cjimeno,4,1,4,5,10
MateuGForgeFlow,1,-,3,10,13
PabloMartFL,-,-,2,13,14
PieterPaulussen,3,-,2,10,13
SimaElisabeta,8,7,-,-,10
carlosdynapps,13,-,-,-,4
chafique-delli,3,2,2,1,6
gaikaz,-,-,2,13,14
jelenapoblet,-,-,7,8,11
jorge-luis-dev,1,1,-,12,14
mfargnoli,1,1,11,2,7
mohs8421,3,-,9,2,7
payen000,1,1,8,4,9
rlizana,3,2,5,5,11
samirGuesmi,5,1,2,5,10
sistecem,6,-,4,-,4
vdewulf,-,-,10,5,8
xAdrianCif,2,1,6,6,11
