User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,19,21,425,294,340
rousseldenis,15,11,154,112,139
simahawk,14,12,136,67,94
rvalyi,26,24,98,75,114
legalsylvain,24,20,129,42,78
victoralmau,58,56,41,46,116
sbidoul,32,33,89,19,67
lmignon,17,15,48,39,65
jbaudoux,1,7,63,49,65
chienandalu,8,6,16,78,91
max3903,2,3,71,27,40
hbrunn,13,8,37,34,52
marcelsavegnago,6,3,36,45,56
dhongu,28,28,38,-,39
etobella,20,15,26,26,51
StefanRijnhart,8,5,34,41,55
SirAionTech,5,14,49,17,40
antoniospneto,2,3,29,51,61
pilarvargas-tecnativa,10,10,20,34,52
thienvh332,27,21,11,9,39
sebalix,5,5,14,42,53
francesco-ooops,-,-,47,19,26
peluko00,5,8,27,18,33
sergio-teruel,11,7,17,19,33
mileo,1,-,23,30,36
acpMicrocom,41,8,2,-,16
TDu,1,5,7,37,46
carlos-lopez-tecnativa,14,14,10,12,33
EdgarRetes,25,11,13,-,20
JordiMForgeFlow,14,9,16,7,24
carlosdauden,12,11,8,17,34
LoisRForgeFlow,4,4,21,17,28
sergiocorato,3,1,21,15,22
mmequignon,1,-,12,31,35
Kimkhoi3010,23,5,4,4,16
PicchiSeba,9,5,9,15,26
bealdav,10,2,18,2,11
bosd,3,2,19,15,23
henrybackman,14,5,7,11,22
alexis-via,8,7,18,4,18
eLBati,6,2,23,3,12
florian-dacosta,7,6,13,12,24
trisdoan,16,6,10,5,18
AaronHForgeFlow,2,-,10,23,28
imlopes,9,2,13,8,17
gurneyalex,4,1,7,22,28
HaraldPanten,-,-,26,9,14
sbejaoui,10,7,6,12,25
xaviedoanhduy,17,4,4,9,19
ppyczko,6,3,7,15,23
yostashiro,-,1,4,29,32
HviorForgeFlow,1,2,17,13,20
yvaucher,-,-,21,12,17
AungKoKoLin1997,9,2,11,9,17
hparfr,-,-,12,20,23
lef-adhoc,10,5,7,9,20
anusriNPS,5,2,7,14,21
chaule97,11,6,6,5,17
mbcosta,3,4,16,6,16
CarlosRoca13,1,1,5,21,25
GuillemCForgeFlow,8,3,6,9,17
Shide,6,5,10,7,18
giarve,4,1,14,9,16
AnizR,3,2,11,6,13
