User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,35,34,330,297,355
rousseldenis,7,11,126,92,117
dreispt,26,7,91,54,76
rvalyi,22,20,67,49,82
jbaudoux,7,5,56,79,94
marcelsavegnago,21,15,48,57,84
victoralmau,29,28,30,30,69
chienandalu,31,10,15,47,66
HaraldPanten,-,-,68,25,33
yajo,7,9,26,51,68
LoisRForgeFlow,11,7,28,44,60
peluko00,32,13,27,11,35
hbrunn,14,5,39,29,44
etobella,2,6,36,31,44
CRogos,9,9,30,29,46
legalsylvain,3,5,45,25,38
rafaelbn,-,-,47,25,32
lmignon,3,4,34,27,39
EmilioPascual,11,12,17,24,43
JordiMForgeFlow,16,15,5,25,46
max3903,2,-,33,25,32
moylop260,15,15,28,-,24
gurneyalex,4,2,29,20,29
AungKoKoLin1997,12,5,11,23,35
carolinafernandez-tecnativa,11,12,17,13,32
dhongu,16,14,22,-,23
feketemihai,13,14,21,-,22
santostelmo,5,6,9,27,38
CarlosRoca13,9,8,11,17,31
sergio-teruel,11,13,8,12,31
MiquelRForgeFlow,12,9,3,20,34
kaynnan,5,6,6,26,37
pilarvargas-tecnativa,9,7,9,21,34
SirAionTech,13,5,14,10,22
AaronHForgeFlow,4,3,18,15,24
Shide,7,3,9,23,32
mt-software-de,7,4,15,14,25
Deriman-Alonso,25,2,5,4,13
cyrilmanuel,-,1,15,23,28
Saran440,12,6,14,2,15
Tisho99,5,4,19,9,20
simahawk,3,1,13,20,26
bizzappdev,23,2,3,8,17
francesco-ooops,-,-,31,6,12
flotho,-,1,5,29,32
manuelregidor,10,6,12,4,17
StefanRijnhart,1,1,13,18,24
florian-dacosta,6,5,5,17,27
luisDIXMIT,11,5,2,15,25
bosd,2,2,16,6,13
celm1990,2,3,10,15,23
edlopen,4,4,6,16,24
mileo,3,-,12,15,20
yostashiro,-,-,7,22,25
TDu,4,2,5,17,23
nguyenminhchien,8,7,9,5,18
sbidoul,1,-,11,17,21
trisdoan,8,4,8,7,17
aritzolea,6,3,6,11,19
ljsalvatierra-factorlibre,4,1,8,12,18
ivantodorovich,1,1,8,16,21
dalonsod,1,3,10,10,17
fkantelberg,7,6,7,5,16
houzefa-abba,5,9,5,6,19
ioans73,1,2,11,11,17
mpascuall,5,3,1,16,22
PicchiSeba,10,4,2,6,15
mymage,1,-,10,12,16
tuantrantg,6,3,3,9,16
MohamedOsman7,6,3,4,10,17
alexey-pelykh,-,-,4,19,21
robinkeunen,-,-,5,16,18
sebalix,3,5,5,9,18
David-Luis-Mora,19,-,-,-,4
aleuffre,1,3,1,14,19
alexis-via,9,5,4,-,10
carmenbianca,2,2,8,8,14
thomaspaulb,1,2,10,9,15
Christian-RB,4,3,3,10,17
astirpe,7,3,4,6,14
ValentinVinagre,-,-,6,14,16
ramiadavid,3,2,9,6,13
NL66278,5,-,9,3,8
antoniospneto,-,1,10,8,12
carlosdauden,1,2,2,13,17
eLBati,5,1,9,3,9
WesleyOliveira98,-,-,-,18,18
renda-dev,5,6,3,4,14
bealdav,2,-,3,11,14
remytms,4,4,1,8,15
Kev-Roche,9,1,4,-,6
MarinaAForgeFlow,8,3,-,4,10
aisopuro,4,-,9,2,7
angelgarciadelachica,6,5,5,-,10
leemannd,3,-,4,8,12
luc-demeyer,4,2,8,1,8
mbcosta,3,1,8,4,10
ACheung-FactorLibre,1,2,6,4,9
ByteMeAsap,4,3,5,3,10
MarioLM-23,8,-,5,2,7
PauBForgeFlow,2,2,5,6,12
guewen,-,-,6,9,11
huguesdk,2,4,5,4,12
BernatPForgeFlow,5,3,-,2,7
GuillemCForgeFlow,-,-,3,11,13
vincent-hatakeyama,1,1,11,1,6
FranzPoize,-,-,5,8,10
HviorForgeFlow,-,-,5,8,10
alessandro-fiorino,4,-,7,2,7
ambientWave,-,1,9,3,7
mmequignon,1,-,-,11,12
sergiocorato,3,2,3,3,8
suker,2,4,5,2,10
Borruso,7,1,4,-,6
JasminSForgeFlow,1,6,2,2,10
TheMule71,5,1,3,2,7
dessanhemrayev,4,2,3,1,7
maciej-wichowski,3,3,5,1,8
xtanuiha,1,-,6,5,8
yankinmax,1,-,3,8,11
SonoDavid,-,1,5,5,8
davide445,-,-,11,-,3
kanda999,-,1,-,10,11
ndd-odoo,4,1,3,-,5
