User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,240,240,3.524,2.949,3.264
rousseldenis,61,54,1.197,937,1.033
rvalyi,219,186,895,489,720
victoralmau,403,395,355,406,840
legalsylvain,104,92,593,367,494
simahawk,53,41,514,486,557
chienandalu,167,136,177,545,707
etobella,86,81,430,366,477
jbaudoux,35,38,373,552,615
LoisRForgeFlow,89,88,404,414,532
marcelsavegnago,89,79,340,433,540
dreispt,89,44,601,182,260
francesco-ooops,-,-,641,236,261
sbidoul,136,114,352,184,328
SirAionTech,109,75,346,238,342
gurneyalex,42,26,395,266,318
antoniospneto,63,51,246,337,412
HaraldPanten,-,-,436,240,261
lmignon,58,45,256,259,328
AaronHForgeFlow,77,56,240,232,312
StefanRijnhart,42,20,265,262,305
carolinafernandez-tecnativa,110,98,163,187,308
dhongu,155,148,239,16,192
pilarvargas-tecnativa,100,101,114,243,365
yajo,61,54,161,257,331
sergiocorato,69,35,215,153,211
sebalix,68,55,119,233,307
mileo,34,16,211,211,247
aleuffre,48,44,115,260,322
hbrunn,57,39,178,181,241
CarlosRoca13,70,73,138,182,275
peluko00,83,58,180,121,202
thomaspaulb,40,27,265,108,158
bosd,32,31,221,146,198
alexis-via,99,94,179,35,152
sergio-teruel,82,73,101,148,240
eLBati,69,38,201,75,135
Saran440,107,67,141,44,133
JordiMForgeFlow,82,64,74,166,248
EmilioPascual,73,53,92,139,210
max3903,10,8,231,120,146
rafaelbn,-,-,207,162,176
Shide,64,58,100,132,208
manuelregidor,69,62,127,91,173
MiquelRForgeFlow,55,42,55,186,243
AungKoKoLin1997,74,44,102,91,154
CRogos,41,35,124,116,169
PicchiSeba,82,53,60,105,175
flotho,21,10,129,148,174
santostelmo,46,31,55,177,222
yankinmax,37,21,84,164,200
vvrossem,153,50,33,50,118
mt-software-de,30,28,96,146,189
renda-dev,88,74,36,95,184
bealdav,35,16,110,109,141
mbcosta,49,46,119,63,127
Tisho99,57,52,96,73,142
kaynnan,43,32,64,126,173
HviorForgeFlow,12,7,145,105,128
alexey-pelykh,19,8,115,116,139
ivantodorovich,11,10,67,170,192
renatonlima,18,16,82,138,167
TDu,42,32,50,120,166
carlosdauden,36,30,35,150,192
carlos-lopez-tecnativa,48,47,56,96,157
bizzappdev,112,24,23,34,73
JordiBForgeFlow,29,16,117,66,98
yostashiro,2,2,37,198,207
grindtildeath,43,21,81,85,122
feketemihai,45,39,133,12,69
cyrilmanuel,6,3,67,142,156
florian-dacosta,29,28,57,88,129
trisdoan,66,26,69,29,71
GuillemCForgeFlow,30,16,45,104,132
matteoopenf,13,11,133,31,57
QuocDuong1306,62,39,52,28,82
dalonsod,23,23,93,52,89
leemannd,16,9,69,91,112
ValentinVinagre,-,-,80,111,120
nguyenminhchien,49,42,43,52,108
sbejaoui,44,43,32,62,117
astirpe,49,29,36,54,96
ivs-cetmix,9,7,72,88,106
MaurizioPellegrinet,-,-,26,150,155
odooNextev,16,15,82,46,74
Borruso,38,31,27,56,98
TheMule71,25,17,64,48,78
hparfr,9,3,45,97,110
celm1990,12,19,62,67,97
moylop260,25,25,85,23,62
remi-filament,39,22,46,48,83
carmenbianca,25,17,47,61,90
mmequignon,11,9,24,102,119
mpascuall,15,11,19,108,127
andreampiovesana,3,1,59,82,92
stananatanaela,75,72,3,-,82
primes2h,18,8,67,52,72
JasminSForgeFlow,47,39,20,28,78
huguesdk,21,15,45,58,84
norlinhenrik,28,6,65,41,60
edlopen,29,25,40,49,86
yvaucher,6,3,88,47,62
DavidJForgeFlow,46,40,15,41,92
petrus-v,32,16,26,48,75
quentinDupont,28,9,35,66,86
