User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;305;302;"4.176";"2.688";"3.072"
rousseldenis;102;64;"1.127";721;829
simahawk;143;138;735;548;725
chienandalu;156;143;258;"1.009";"1.181"
legalsylvain;122;108;793;476;623
victoralmau;401;359;266;321;716
rvalyi;88;63;697;416;515
etobella;304;194;448;255;488
LoisRForgeFlow;103;101;418;356;488
"francesco-ooops";"-";"-";705;261;288
jbaudoux;30;12;242;666;699
AaronHForgeFlow;65;49;395;376;453
rafaelbn;"-";"-";625;275;300
MiquelRForgeFlow;127;146;183;350;521
lmignon;54;50;269;392;466
marcelsavegnago;71;61;273;275;361
Saran440;171;97;239;132;258
"alexis-via";140;136;280;54;219
sbidoul;73;68;336;130;225
"pilarvargas-tecnativa";140;116;110;202;340
"sergio-teruel";91;100;123;199;320
yajo;63;57;194;174;253
CarlosRoca13;80;83;64;261;361
tafaRU;19;10;333;127;160
TDu;78;58;93;225;301
sebalix;49;42;118;240;300
"stefan-tecnativa";105;97;66;172;287
ivantodorovich;30;31;166;197;246
antoniospneto;56;44;136;179;242
aleuffre;87;53;134;111;185
sergiocorato;96;38;167;80;141
odooNextev;81;34;123;112;166
bosd;41;23;199;95;139
"mt-software-de";59;34;136;127;180
SirTakobi;78;48;136;81;149
hbrunn;49;21;133;107;147
dreispt;26;10;217;61;91
RodrigoBM;34;28;133;116;161
max3903;12;7;156;134;157
mileo;7;4;143;115;134
HviorForgeFlow;12;15;181;95;127
"ao-landoo";66;59;131;40;119
matteoopenf;25;12;191;70;101
carlosdauden;33;34;26;207;252
astirpe;53;31;78;120;167
dhongu;85;77;104;11;107
carmenbianca;43;24;83;117;157
StefanRijnhart;22;26;149;79;122
eLBati;12;6;143;93;114
AungKoKoLin1997;88;43;75;51;112
felipemotter;43;36;103;84;137
yostashiro;8;6;70;176;193
Borruso;69;44;62;71;131
"ps-tubtim";82;43;29;90;147
yankinmax;31;25;85;114;154
Shide;47;40;59;100;155
thomaspaulb;13;7;140;77;99
ilyasProgrammer;70;48;52;60;124
NL66278;26;17;109;77;110
mmequignon;24;17;48;148;177
JordiMForgeFlow;36;34;52;117;164
bizzappdev;92;15;58;12;44
nimarosa;7;6;147;72;93
feketemihai;28;28;166;10;56
JordiBForgeFlow;26;15;119;44;75
sbejaoui;65;23;42;84;122
"dsolanki-initos";95;21;43;45;82
dalonsod;27;23;110;60;99
huguesdk;44;30;75;65;110
HaraldPanten;"-";"-";141;78;90
ernestotejeda;45;40;70;61;116
"ernesto-garcia-tecnativa";55;42;77;36;94
hparfr;18;10;63;122;144
sebastienbeau;33;26;83;61;102
hildickethan;30;24;70;87;125
CRogos;28;24;99;55;94
renatonlima;40;36;58;73;123
"Yadier-Tecnativa";38;36;75;59;110
gurneyalex;15;10;99;74;98
andreampiovesana;11;2;71;108;122
"florian-dacosta";36;30;76;48;93
JuMiSanAr;50;42;27;69;123
TheMule71;27;22;73;70;106
bealdav;24;13;62;86;112
luisg123v;5;3;58;124;137
polqubiq;27;16;78;58;88
grindtildeath;26;23;48;82;117
mbcosta;47;35;73;24;74
marielejeune;47;41;33;53;107
geomer198;27;10;12;119;138
GuillemCForgeFlow;31;28;39;72;112
SirAionTech;29;14;43;85;111
"petrus-v";29;13;23;94;117
kaynnan;57;30;42;33;77
JasminSForgeFlow;49;33;31;49;95
moylop260;7;8;115;34;55
BernatPForgeFlow;59;39;8;42;92
"ndd-odoo";22;40;43;48;99
"josep-tecnativa";53;49;52;3;66
"ljsalvatierra-factorlibre";24;18;64;45;76
"victor-champonnois";16;15;46;74;100
ghost;54;32;33;"-";45
"carolinafernandez-tecnativa";38;30;50;31;74
FrancoMaxime;19;10;15;103;121
leemannd;10;2;63;65;78
DavidJForgeFlow;38;29;20;45;85
mcojocaru;68;64;1;"-";73
remytms;19;10;26;77;96
"hugo-cordoba";15;9;68;40;61
primes2h;3;4;76;48;62
GSLabIt;10;9;21;90;107
"ivs-cetmix";2;"-";56;73;82
alan196;40;15;34;28;55
robinkeunen;16;11;73;26;50
"ferran-S73";22;15;54;30;57
nguyenminhchien;25;15;19;62;86
antonag32;21;19;51;26;57
bvanjeelharia;20;19;35;35;64
"BT-anieto";8;11;49;42;63
flotho;8;4;39;52;65
manuelregidor;29;24;34;18;53
santostelmo;25;8;22;46;64
JuanyDForgeflow;22;27;22;32;68
acsonefho;14;5;32;47;61
stananatanaela;53;52;"-";"-";59
zamberjo;24;19;34;29;59
OriolMForgeFlow;32;22;14;34;65
"ajaniszewska-dev";17;8;18;49;65
felipezago;30;9;23;30;49
ygcarvalh;19;9;28;43;62
fcvalgar;1;1;23;79;86
ChrisOForgeFlow;30;19;24;20;49
QuocDuong1306;30;14;33;20;45
tarteo;12;6;46;33;49
EmilioPascual;26;22;15;32;63
GabbasovDinar;9;9;7;68;83
PierrickBrun;19;6;36;21;37
cvinh;11;11;52;14;36
ValentinVinagre;5;4;33;51;63
"Kev-Roche";15;6;14;44;58
StephaneMangin;7;4;39;40;53
omar7r;17;15;24;37;61
PicchiSeba;19;11;36;23;44
"RabbitJon-S73";15;13;52;12;36
"xavier-bouquiaux";20;18;23;22;49
OpenCode;9;6;41;33;48
