User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;150;156;"1.650";997;"1.206"
rousseldenis;34;21;413;272;319
victoralmau;167;169;121;129;322
chienandalu;55;42;93;389;448
simahawk;57;44;246;138;205
lmignon;16;10;107;220;244
etobella;65;61;134;80;161
MiquelRForgeFlow;67;72;77;114;203
rafaelbn;"-";"-";214;122;137
legalsylvain;26;31;140;104;152
AaronHForgeFlow;14;13;149;125;154
rvalyi;11;9;139;128;152
"alexis-via";60;45;137;27;91
LoisRForgeFlow;30;30;116;88;134
Saran440;78;37;96;46;102
jbaudoux;3;4;35;210;222
"francesco-ooops";"-";"-";185;55;69
marcelsavegnago;35;27;86;64;106
ivantodorovich;20;22;73;87;122
sbidoul;17;19;127;32;66
CarlosRoca13;26;31;22;108;149
"sergio-teruel";41;47;36;57;116
yankinmax;22;22;67;66;101
bizzappdev;92;2;54;8;27
yajo;21;18;74;50;81
"pilarvargas-tecnativa";49;37;37;37;87
sebalix;9;6;51;94;110
ernestotejeda;29;28;52;39;80
"ao-landoo";29;21;67;25;60
TDu;31;19;26;65;95
astirpe;32;10;31;65;86
hbrunn;15;8;58;50;69
"stefan-tecnativa";41;35;13;42;87
SirTakobi;39;21;42;26;60
StefanRijnhart;14;17;71;28;57
dreispt;11;9;77;25;46
NL66278;15;9;62;36;57
Shide;22;18;35;50;79
"ernesto-garcia-tecnativa";32;28;45;16;56
"ps-tubtim";30;15;20;42;67
sbejaoui;24;8;24;53;71
yostashiro;5;2;32;72;82
tafaRU;6;3;76;24;38
polqubiq;16;11;41;36;57
gurneyalex;9;4;55;35;49
matteoopenf;8;3;65;25;39
max3903;2;2;56;41;52
felipemotter;21;17;27;36;63
carlosdauden;10;8;14;68;83
nimarosa;3;3;64;26;39
sergiocorato;21;6;42;26;43
bvanjeelharia;17;15;31;29;54
bosd;6;9;49;25;43
mmequignon;9;9;12;60;75
RodrigoBM;12;10;27;37;56
hparfr;6;2;31;46;56
antoniospneto;12;10;15;45;62
eLBati;2;1;27;37;45
"mt-software-de";15;6;31;28;43
HviorForgeFlow;6;6;44;22;37
hildickethan;15;12;34;19;41
"dsolanki-initos";21;4;27;23;37
AungKoKoLin1997;32;14;15;11;35
JordiBForgeFlow;9;5;42;12;26
DavidJForgeFlow;25;17;12;18;43
feketemihai;9;8;50;5;23
"ljsalvatierra-factorlibre";16;6;36;12;28
JuanyDForgeflow;17;12;15;25;45
JordiMForgeFlow;16;12;16;25;45
ilyasProgrammer;25;13;11;10;31
renatonlima;16;15;11;23;45
sanchonuria;24;19;1;19;44
aleuffre;23;9;18;7;25
huguesdk;19;7;17;19;34
carmenbianca;13;10;18;19;37
dzungtran89;18;12;23;4;25
"florian-dacosta";11;7;28;15;31
flotho;4;2;23;31;40
FrancoMaxime;11;7;6;36;49
"Reyes4711-S73";10;4;21;22;34
omar7r;11;10;6;31;47
sebastienbeau;12;5;21;15;28
"victor-champonnois";11;10;26;10;28
CRogos;13;5;28;8;22
JuMiSanAr;14;12;7;22;40
yvaucher;2;1;42;9;18
TheMule71;5;6;15;28;40
"ajaniszewska-dev";10;4;10;22;32
flachica;4;1;13;16;23
ghost;21;9;15;"-";17
kluna1998;14;16;"-";24;44
mileo;4;"-";15;24;30
"petrus-v";11;2;10;27;35
glitchov;21;7;10;9;24
grindtildeath;7;4;15;26;37
thomaspaulb;6;4;19;21;32
primes2h;2;3;24;21;30
mcojocaru;24;24;1;"-";30
tarteo;8;2;25;16;26
marielejeune;24;9;9;8;25
StephaneMangin;2;2;30;15;24
"ivs-cetmix";"-";"-";13;36;40
odooNextev;12;3;22;6;17
"amh-mw";7;2;16;21;30
geomer198;8;3;4;32;40
cubells;12;8;15;3;18
hieulucky111;2;1;"-";43;45
ramiadavid;10;14;13;9;30
"ferran-S73";9;5;21;8;21
Aldeigja;11;10;11;12;29
robinkeunen;4;3;26;10;20
PierrickBrun;13;2;17;11;21
baimont;5;3;11;19;28
Tardo;5;2;9;26;33
moylop260;3;3;27;9;19
leemannd;3;1;14;22;28
"Urvisha-OSI";35;"-";1;"-";7
"Kev-Roche";6;4;6;20;29
cvinh;4;4;23;5;16
kittiu;"-";6;29;3;14
luisg123v;1;"-";10;28;32
nguyenminhchien;10;4;1;24;32
"vincent-hatakeyama";15;6;9;9;22
sonhd91;13;8;10;4;19
HaraldPanten;"-";"-";22;14;19
PicchiSeba;9;7;13;5;19
GuillemCForgeFlow;7;6;7;14;25
"miguel-S73";14;6;11;4;17
BernatPForgeFlow;12;7;"-";11;21
Borruso;12;5;5;12;23
FernandoRomera;3;6;19;5;17
JasminSForgeFlow;7;8;10;5;19
chandni299;8;2;15;7;16
stananatanaela;17;16;"-";"-";20
"RabbitJon-S73";9;3;15;6;16
adrienpeiffer;4;1;10;14;20
andreampiovesana;"-";"-";15;17;21
fcvalgar;1;1;11;20;25
bealdav;7;4;9;10;20
dalonsod;3;1;19;8;15
"ndd-odoo";"-";25;2;2;28
anothingguy;9;5;5;10;20
eantones;8;8;13;"-";14
manuelregidor;8;7;8;5;18
rven;3;3;17;8;17
ChrisOForgeFlow;7;6;3;9;19
asierneiradev;2;5;22;1;12
wpichler;1;1;16;7;13
"xavier-bouquiaux";4;3;4;14;21
AnizR;8;3;8;9;18
TheerayutEncoder;6;3;2;13;20
alan196;8;"-";4;10;15
GabbasovDinar;3;3;3;19;25
SilvioC2C;6;3;4;15;22
atchuthan;4;1;13;5;12
liebana;"-";"-";19;9;13
"remi-filament";7;9;6;6;20
santostelmo;6;4;4;11;19
ygcarvalh;9;6;7;6;18
imlopes;5;1;2;17;22
"mourad-ehm";4;2;5;10;16
"CasVissers-360ERP";"-";"-";7;18;21
JoanSForgeFlow;3;1;3;15;19
acsonefho;4;1;6;11;16
rodrigonevest;12;7;2;2;14
rolandojduartem;3;2;15;5;13
SkiBY;1;1;7;15;20
cesarlr;4;3;14;2;11
mariadforgeflow;4;3;5;12;19
quannguyen1560;1;1;6;16;20
"BT-atornero";10;1;3;1;7
JaumeBforgeFlow;5;6;3;8;18
"Nikul-OSI";7;2;10;4;12
"chafique-delli";8;1;6;7;13
elvise;"-";"-";19;4;8
"BT-anieto";1;2;8;11;17
acysos;1;2;16;3;10
anajuaristi;"-";"-";8;14;17
"damdam-s";"-";"-";2;17;18
dannyadair;7;5;9;"-";11
fkantelberg;4;5;9;3;13
antonag32;3;2;11;4;11
guewen;"-";"-";11;10;13
"i-vyshnevska";1;1;3;13;17
jans23;"-";"-";19;1;5
TonyMasciI;5;"-";9;5;10
jcoux;"-";1;2;17;19
oihane;9;6;"-";4;13
paradoxxxzero;10;2;6;2;10
Camille0907;2;1;1;15;18
"dependabot[bot]";6;4;8;"-";9
hugosantosred;5;3;6;3;11
"patrickt-oforce";2;"-";7;5;9
"vincent-cowboy";5;"-";7;6;11
ypapouin;7;3;3;4;11
Bilbonet;1;2;9;5;11
KKamaa;3;2;6;4;10
"augusto-weiss";4;5;7;2;12
cuongnmtm;5;1;8;4;10
dhongu;7;6;1;4;14
"espo-tony";5;2;9;1;8
"pere-aquarian";6;"-";6;2;7
robyf70;4;"-";12;2;7
suker;3;2;8;5;12
PatthamaCH;"-";"-";2;15;16
SoporteOperu;16;"-";"-";"-";4
aliciagaarzo;4;1;1;10;14
dessanhemrayev;8;3;"-";4;10
remytms;2;"-";2;12;15
youring;2;1;4;9;13
Abranes;3;2;3;6;11
gaikaz;"-";"-";7;9;12
BojanOD;5;3;3;1;8
Nantikan23;"-";"-";1;14;15
augustodinizl;1;"-";2;12;14
brian10048;2;2;6;4;10
gfcapalbo;5;"-";6;"-";5
hhgabelgaard;8;"-";2;"-";4
"hugo-cordoba";2;1;7;4;9
ioans73;2;1;3;9;13
mrcast;"-";"-";"-";15;15
norlinhenrik;1;1;12;1;6
rinaldifirdaus;5;2;2;5;11
stenext;"-";"-";14;1;5
Lopsanz;4;"-";8;"-";5
bguillot;4;"-";9;1;6
cyrilmanuel;2;1;1;10;13
nilshamerlinck;5;2;4;1;7
"tv-openbig";"-";"-";12;2;5
Bearnard21;4;2;"-";6;10
JanQubiQ;4;"-";5;1;5
Rad0van;3;1;7;1;6
"Vandan-OSI";9;"-";2;"-";4
badbole;4;1;5;"-";5
dhx;1;3;8;1;8
em230418;1;"-";3;6;9
felipezago;6;1;3;2;7
"hugho-ad";1;"-";3;9;12
jguenat;2;1;3;6;10
nicomacr;2;4;5;"-";8
ntsirintanis;2;1;3;6;10
qgroulard;3;"-";3;6;9
AntoniRomera;"-";"-";5;7;9
JavierIniesta;6;1;3;2;7
"Murtaza-OSI";10;"-";"-";"-";3
ShwetaSerpentCS;3;1;7;1;6
celm1990;3;1;7;1;6
danila12;3;1;1;5;9
douglascstd;"-";"-";6;6;8
houssine78;"-";"-";5;7;9
kikopeiro;"-";"-";6;6;8
michelerusti;2;2;3;4;9
mymage;4;3;3;1;8
"pedroortega-punt";"-";"-";11;1;4
theangryangel;6;1;1;4;8
"Cedric-Pigeon";1;2;2;4;8
CoraVanga;2;"-";4;4;7
"Hardik-OSI";5;1;"-";1;4
SiscoCS;3;1;4;3;8
alexeirivera87;4;"-";5;"-";4
angelgarciadelachica;4;2;5;"-";6
daonamutc1;"-";8;"-";"-";8
desdelinux;"-";"-";5;6;8
enriquemartin;4;4;2;1;8
"luc-demeyer";1;3;2;2;7
GSLabIt;4;2;3;1;7
"alexey-pelykh";"-";"-";6;3;5
anddago78;6;1;2;1;6
dakshalbv;6;"-";"-";1;3
hirokibastos;4;4;1;1;8
hunghn;3;"-";1;3;6
lehoangan;5;"-";2;3;7
rconjour;2;1;3;3;7
"AG-AbdellahJ";4;"-";2;"-";3
"BT-apadron";1;1;2;4;7
Mantux11;1;3;5;"-";6
Ricardoalso;4;1;2;1;5
SiesslPhillip;4;"-";1;"-";3
SodexisTeam;4;3;"-";1;6
apineux;"-";1;1;7;9
epanisset;5;3;"-";"-";5
hailangvn;2;"-";3;2;5
jaenbox;5;3;1;"-";6
jasperjumelet;6;"-";2;"-";4
mathben;"-";"-";3;6;8
newtratip;1;"-";"-";7;8
njeudy;1;"-";4;3;6
"stefano-ooops";"-";"-";2;7;8
yweng8111;2;2;3;1;6
"BT-nfrancisco";2;2;2;2;7
BenjaHe;3;"-";2;2;5
FranzPoize;3;1;2;"-";4
JakubWiselka;3;"-";1;1;4
"Sandip-scs";2;1;4;"-";4
albig;3;1;3;1;5
blaskurain;1;1;5;1;5
"ddejong-therp";2;"-";1;2;4
eferriere;3;"-";2;"-";3
francescapenso;"-";"-";4;4;6
igallart;2;"-";1;3;5
jantoniorivera97;4;"-";3;"-";4
kaynnan;5;2;1;"-";5
kirca;"-";1;5;2;5
nileshsheliya;1;"-";"-";6;7
olveracuenca;2;"-";3;"-";3
patrickrwilson;2;"-";1;1;3
sang250399;"-";5;"-";"-";5
zamberjo;1;1;5;1;5
DucTruongKomit;"-";"-";2;5;6
SoniaViciana;"-";"-";7;"-";3
ThiagoMForgeFlow;3;1;"-";3;6
ValentinVinagre;"-";"-";2;5;6
YvanDotet;3;"-";1;"-";3
caiuka;2;"-";1;2;4
clementmbr;1;"-";"-";4;5
deivislaya;3;3;1;"-";6
jdoutreloux;1;"-";"-";6;7
jesusVMayor;1;1;1;3;6
"john-herholz-dt";3;1;2;"-";4
kanda999;1;"-";2;4;6
"loida-vm";"-";"-";2;5;6
marcelofrare;"-";"-";3;4;6
nguyenhk99;4;"-";1;1;4
"pedrocs-exo";3;2;2;"-";5
solo4games;4;1;"-";2;5
zuher83;2;"-";4;1;4
BorisFL;2;"-";3;"-";3
Dambrous;2;"-";1;"-";2
DaniilDigtyar;5;"-";1;"-";3
IvanHRN;2;2;1;1;5
"NICO-SOLUTIONS";1;"-";3;2;5
Vicenteagf;3;3;"-";"-";5
"Vimal-OSI";"-";"-";"-";"-";0
aisopuro;1;"-";2;3;5
"aktiv-heli-kantawala";2;"-";"-";"-";1
amarcosg;1;"-";"-";5;6
amkarthik;"-";"-";2;4;5
angelmoya;3;"-";"-";1;3
antoniocanovas;"-";"-";1;5;6
enricostano;"-";"-";3;3;5
fcayre;"-";"-";"-";3;3
"gregory-moka";"-";"-";2;4;5
"houzefa-abba";"-";1;5;"-";3
ignissak;5;"-";1;"-";3
ivancandelas;1;1;4;"-";4
jado95;4;"-";2;"-";3
jarmokortetjarvi;4;"-";1;"-";3
jjscarafia;2;"-";2;1;4
jonsgit;3;1;"-";"-";3
kimirondon;2;"-";3;"-";3
lfdivino;3;"-";1;2;5
luismalta;"-";"-";2;3;4
manuelcalerosolis;1;"-";"-";2;3
matiasperalta1;1;1;"-";"-";2
murtuzasaleh;3;1;1;1;5
"rp-landoo";"-";"-";1;5;6
simgonzalez;2;"-";1;2;4
singwangho;2;"-";"-";3;4
"vib-adhoc";2;2;1;1;5
vibhascs;5;"-";"-";"-";2
"xAdrianC-Kernet";"-";"-";1;3;4
AlbertCabedo;"-";"-";5;"-";2
GianmariaBucceri;"-";"-";3;2;4
JavierVescio;2;"-";1;"-";2
MiguelPoyatos;1;1;2;1;4
MriV13;1;"-";1;2;4
PabloEForgeFlow;1;"-";3;"-";3
"Raul-S73";2;"-";1;2;4
"Rodrigosu-Vauxoo";1;1;3;"-";4
Taewii23;"-";"-";2;3;4
"aiendry-aktivsoftware";2;"-";"-";"-";1
"are-agilebg";"-";1;3;1;4
baba75;2;"-";1;1;3
"chrisb-c01";"-";"-";4;1;3
cormaza;"-";"-";3;2;4
cramosh;1;1;1;"-";3
davide445;"-";"-";4;1;3
diogocsc;2;"-";1;2;4
exceedsodar;2;"-";1;"-";2
extrememicro;"-";1;1;3;5
fernandahf;1;"-";2;2;4
gdgellatly;"-";"-";2;3;4
hegenator;1;"-";3;"-";3
hitrosol;"-";"-";1;"-";1
"johnw-bluemark";3;"-";2;"-";3
jonasbuchholz;2;1;1;1;4
kevinkhao;2;1;2;"-";4
khoivo1601;2;1;1;1;4
lbelorgey;2;"-";2;"-";3
nicolascol;"-";"-";1;4;5
ovnicraft;"-";"-";3;2;4
"paulius-sladkevicius";"-";"-";4;1;3
supichayat;"-";"-";"-";5;5
"urvisha-serpentcs";4;"-";1;"-";3
vanderperre;1;"-";2;1;3
vdewulf;"-";"-";5;"-";2
"vvanneri-ia";"-";1;4;"-";3
vvrossem;"-";2;2;"-";3
"willer-mo";1;1;1;2;5
yaseentai;2;"-";"-";3;4
AlienAtSystem;1;2;1;"-";4
AnnaPForgeFlow;"-";"-";"-";"-";0
AshishHirapara;"-";"-";"-";"-";0
DonatasV;"-";"-";"-";2;2
"Entrepreneur-AJ";1;"-";2;"-";2
"Freni-OSI";"-";"-";"-";"-";0
JesusValdez96;1;1;1;1;4
JuaniFreedoo;1;"-";1;1;3
"MPoch-PlanetaTIC";"-";"-";"-";2;2
MSokol00;1;1;"-";2;4
MarcoCalcagni;"-";"-";1;3;4
TadeuszKarpinski;1;"-";3;"-";3
TeoGoddet;"-";1;"-";"-";1
arfbin;1;"-";1;1;3
benwillig;"-";"-";"-";"-";0
"bruno-zanotti";"-";"-";"-";4;4
emagdalenaC2i;"-";1;1;1;3
fmdl;2;1;"-";1;3
"fshah-initos";"-";1;"-";"-";1
fuentes73;"-";"-";"-";4;4
hieu1211;"-";2;"-";"-";2
hoangtiendung070797;"-";"-";3;1;3
ibuioli;2;2;"-";"-";3
ignaciord;1;1;2;"-";3
kmagusiak;"-";"-";3;"-";2
"ko-eska";2;"-";"-";"-";1
kouffsamuel;3;"-";"-";1;3
marylla;"-";"-";3;1;3
pablohmontenegro;"-";"-";4;"-";2
pablontura;"-";"-";4;"-";2
polchampion;"-";"-";3;1;3
rlizana;"-";"-";"-";4;4
sanrav;"-";"-";1;3;4
sersanchus;"-";2;2;"-";3
slitheryduke11;1;1;2;"-";3
tbaden;"-";"-";4;"-";2
vancouver29;1;"-";2;1;3
"vince-dynapps";3;"-";"-";"-";2
AMhadhbi;1;1;"-";"-";2
Amjdhassan;"-";"-";"-";3;3
"BT-dmontull";"-";"-";"-";"-";0
"BT-rmartin";1;"-";2;"-";2
"BT-tkarpinski";1;1;1;"-";3
"Chanakya-OSI";"-";"-";"-";"-";0
DorianMAG;1;"-";"-";2;3
FrancescoBallerini;2;"-";1;"-";2
GarazdCreation;1;"-";"-";2;3
JuanjoA;1;"-";2;"-";2
JulyChacko1601;"-";"-";"-";"-";0
KNVx;1;1;"-";"-";2
LESTRAT21;"-";"-";2;1;2
LudLaf;"-";2;"-";"-";2
MalikaBelmokhtar;1;"-";2;"-";2
"Mat-moran";"-";"-";3;"-";2
MohamedOsman7;1;"-";"-";1;2
NotJaime13;1;"-";"-";2;3
OSevangelist;"-";"-";3;"-";2
OpenCode;"-";"-";2;1;2
PhilDL;"-";"-";1;2;3
RachidAlassir;1;1;1;"-";3
"Rajan-SCS";"-";"-";"-";"-";0
"Rferri44-S73";2;"-";1;"-";2
"Segui-S73";2;"-";"-";"-";1
SergioPSV;1;"-";2;"-";2
alessandrocamilli;"-";"-";"-";1;1
alfredoavanzosc;1;1;"-";"-";2
alihashaam;"-";"-";2;1;2
"amon-ra";1;1;1;"-";3
andreparames;"-";"-";"-";"-";0
belisac;"-";"-";3;"-";2
benbrich;"-";"-";2;1;2
bofiltd;"-";"-";"-";3;3
cbssolutions;"-";"-";"-";"-";0
csil300;3;"-";"-";"-";2
d2isolutions;"-";"-";3;"-";2
davidcim;1;"-";2;"-";2
emiliesoutiras;2;"-";"-";"-";1
fclementic2c;"-";"-";2;1;2
florentx;2;1;"-";"-";2
hcbayram;2;"-";"-";"-";1
hfikry92;1;"-";1;"-";2
jcdrubay;"-";"-";2;1;2
kakurai8;"-";"-";"-";3;3
katyukha;2;"-";1;"-";2
"kh-badep";"-";"-";"-";"-";0
"lmarion-source";2;1;"-";"-";2
"maq-adhoc";2;"-";"-";"-";1
"marco-marchiori";"-";"-";1;2;3
"marcos-mendez";"-";"-";2;"-";1
mbcosta;2;"-";1;"-";2
mmarchpunt;2;"-";"-";"-";1
mmrondon;3;"-";"-";"-";2
mostafabarmshory;1;"-";2;"-";2
mtbochaca;1;1;"-";1;3
nabilragab;2;"-";"-";"-";1
nibraun;"-";"-";"-";3;3
oskardotglobal;"-";"-";3;"-";2
"pierre-halleux";2;1;"-";"-";2
"pre-commit-ci[bot]";1;2;"-";"-";3
quentinDupont;"-";"-";"-";3;3
rafamarpe;1;"-";"-";1;2
rmorant;2;"-";"-";"-";1
rossigee;1;"-";1;1;3
"sandipvyas-osi";1;"-";1;"-";2
"sla-subteno-it";"-";"-";"-";"-";0
tupaq;1;"-";"-";"-";1
"urtzi-coninpe";"-";"-";1;2;3
victorvermot;2;1;"-";"-";2
wouitmil;2;"-";"-";"-";1
yazber;"-";"-";"-";2;2
zaoral;2;1;"-";"-";2
ArantxaSudon;"-";"-";1;1;2
AsierAcedo;"-";"-";2;"-";1
"BT-cjimeno";"-";"-";"-";1;1
"BT-jcolmeiro";"-";2;"-";"-";2
"BT-jmichaud";"-";"-";1;1;2
"BT-pcavero";"-";1;"-";"-";1
"DS-Landoo";"-";"-";"-";2;2
DarioLodeiros;"-";"-";"-";2;2
HoangSang1510;"-";"-";2;"-";1
Hung412;1;1;"-";"-";2
JoelZilli;"-";"-";"-";1;1
"Jortolsa-S73";"-";"-";"-";2;2
"JuanjoA-PH";"-";"-";1;"-";1
JulianaPoudou;1;"-";1;"-";2
Kiplangatdan;1;"-";1;"-";2
"LRovira-PlanetaTIC";"-";"-";"-";"-";0
"Leonidas-VII";"-";"-";2;"-";1
Logeshkumar1595;1;"-";"-";"-";1
MRomeera;"-";"-";"-";2;2
"Marianna-Marasco";"-";"-";"-";2;2
MaxyMoos;"-";"-";"-";"-";0
OsoTranquilo;1;1;"-";"-";2
P4R;"-";"-";"-";"-";0
PaulGoubert;"-";"-";"-";2;2
"Priyank-mahajan";1;"-";"-";"-";1
ReedHayashikawa;"-";"-";"-";"-";0
Robrechtc;1;"-";"-";1;2
Shamsidinkhon;1;"-";"-";"-";1
SicurSam;"-";"-";"-";2;2
SilvioGregorini;"-";"-";"-";"-";0
SplashS;"-";"-";"-";2;2
ThomasBinsfeld;1;"-";"-";1;2
"Tonow-c2c";"-";"-";"-";"-";0
XanderDeJaegere;"-";1;"-";"-";1
XanderDeMatteis;"-";1;"-";"-";1
aayartsev;"-";"-";"-";2;2
adrianpaesani;1;1;"-";"-";2
agsistemas;"-";"-";"-";2;2
albariera;"-";"-";"-";"-";0
"annadurai-sodexis";"-";"-";"-";"-";0
antonioburic;"-";"-";"-";1;1
"arif-m150";1;"-";"-";"-";1
awisky;1;"-";"-";1;2
"benj-filament";1;"-";"-";1;2
bobslee;"-";"-";2;"-";1
braisab;1;1;"-";"-";2
chmuche;"-";"-";1;"-";1
cstevanatonehos;"-";"-";"-";2;2
danielbrus;"-";"-";2;"-";1
danielduqma;"-";1;"-";1;2
dariodelzozzo;1;1;"-";"-";2
dcorio;"-";1;1;"-";2
"dhiren-scs";"-";"-";"-";"-";0
duyanhk15;"-";1;"-";"-";1
dynapps;"-";"-";2;"-";1
"ernesto-medina";1;"-";"-";"-";1
florenciafrigieri2;"-";"-";"-";2;2
"gabriel-grinspan";2;"-";"-";"-";1
gabrielcardoso21;"-";"-";"-";1;1
hvgollar;"-";"-";1;"-";1
iTecan;1;"-";"-";"-";1
imarulbala;"-";2;"-";"-";2
javierjcf;1;"-";"-";"-";1
jcadhoc;1;"-";"-";"-";1
"jinye-domatix";1;"-";"-";"-";1
jonerikceberio;"-";1;1;"-";2
"jorge-luis-dev";"-";"-";1;1;2
julenfl;1;"-";1;"-";2
"lk-eska";1;1;"-";"-";2
lorenzoallegrucci;"-";"-";1;1;2
"maciej-wichowski";2;"-";"-";"-";1
marionumza;"-";"-";"-";"-";0
matthieusaison;1;"-";"-";1;2
"mem-adhoc";"-";"-";1;1;2
miguelpadin;1;"-";"-";"-";1
minhthie;"-";"-";2;"-";1
miquelrosell99;1;"-";"-";"-";1
mmarcot;"-";"-";"-";"-";0
mohammadazeem786;1;1;"-";"-";2
mtelahun;"-";"-";"-";1;1
netfxtech;"-";"-";1;1;2
"niboo-ave";1;"-";"-";"-";1
nikunjantala;"-";"-";"-";"-";0
omarouhari;1;"-";1;"-";2
ortlam;"-";1;1;"-";2
ozono;"-";"-";1;1;2
patrycjuszerpm;1;"-";1;"-";2
phuctranfxvn;"-";"-";"-";"-";0
rafnixg;1;"-";"-";"-";1
rjpathan;"-";"-";"-";"-";0
rodri2000;1;"-";"-";"-";1
"ser-tec";"-";"-";1;1;2
sholtode;"-";"-";"-";2;2
syera94;1;1;"-";"-";2
sysadminmatmoz;"-";"-";1;1;2
sysprocesarcastro;1;"-";"-";"-";1
tarbib;"-";"-";2;"-";1
tate11;"-";"-";2;"-";1
tfossoul;"-";1;1;"-";2
tranngocson1996;"-";2;"-";"-";2
traviswaelbro;"-";1;1;"-";2
"valentinagiuliani-rapsodoo";"-";1;"-";1;2
wildi1;"-";"-";1;1;2
"Ammar-OSI";1;"-";"-";"-";1
AmmarOfficewalaSerpentCS;"-";"-";"-";"-";0
"Aurelien-michon";"-";"-";"-";"-";0
Azem1hyseni;"-";"-";"-";1;1
"BT-dherreros";"-";"-";1;"-";1
"BT-mgomez";"-";"-";"-";"-";0
"BT-mromero";"-";"-";"-";1;1
"BT-tbaechle";1;"-";"-";"-";1
BechirAouji;"-";"-";"-";"-";0
BerilKoksal;1;"-";"-";"-";1
BitStab;"-";"-";"-";"-";0
Brawn1;1;"-";"-";"-";1
BrunoBailo;"-";"-";1;"-";1
BurkhalterY;"-";"-";1;"-";1
"Chandresh-SerpentCS";"-";"-";"-";"-";0
ChristianSantamaria;"-";"-";"-";1;1
Crazor;"-";"-";1;"-";1
DMopen2s;1;"-";"-";"-";1
"Daniel-06";1;"-";"-";"-";1
Dariosi;"-";"-";1;"-";1
Darknroses;"-";"-";"-";1;1
DhavalTforgeFlow;"-";1;"-";"-";1
EmailsGmails;"-";"-";"-";"-";0
FSchiepers;"-";"-";1;"-";1
Garcicasti;"-";"-";"-";1;1
Githubrostro;"-";"-";"-";1;1
Guenzn;"-";"-";"-";"-";0
Hloul;"-";"-";1;"-";1
"Houssem-Guemer";"-";"-";"-";"-";0
HugOdoo;"-";"-";1;"-";1
"Imen-Felhi";1;"-";"-";"-";1
InsanivimusOmnes;"-";1;"-";"-";1
Jesarregui;"-";"-";"-";1;1
JonathanStein;1;"-";"-";"-";1
JorgeQuinteros;"-";"-";"-";1;1
JrAdhoc;"-";"-";"-";1;1
JudeSafo;"-";"-";"-";"-";0
KarolRk;"-";"-";"-";"-";0
Krophil;"-";"-";"-";1;1
LeartS;"-";"-";"-";"-";0
Lerrike;1;"-";"-";"-";1
LogeshSod;"-";"-";"-";"-";0
"MS-OSI";1;"-";"-";"-";1
MTantin;"-";"-";"-";"-";0
MVillaescusaM;"-";"-";"-";"-";0
MarcBForgeFlow;"-";"-";"-";"-";0
MarineGCH;"-";"-";"-";"-";0
"Martronic-SA";"-";"-";"-";"-";0
MasterBlaster479;"-";"-";"-";"-";0
MatiasConTilde;"-";"-";"-";"-";0
"Max-282";"-";"-";"-";"-";0
Nowheresly;"-";"-";"-";"-";0
NuriaXifre;"-";"-";"-";"-";0
OmniaGit;"-";"-";"-";"-";0
OpenValueConsulting;"-";"-";1;"-";1
Popeye1001;"-";"-";1;"-";1
Ranamiu;"-";"-";1;"-";1
Rikylora30;"-";"-";1;"-";1
RobinetDenisAcsone;"-";"-";"-";"-";0
Rom10811;1;"-";"-";"-";1
SMaciasOSI;1;"-";"-";"-";1
SalahAdDin;"-";"-";"-";"-";0
SerM11;"-";"-";"-";1;1
"ShivamS-SerpentCS";"-";"-";"-";"-";0
"Siddhant-Pageni";"-";"-";"-";"-";0
SimoRubi;"-";"-";"-";"-";0
SimoneVagile;"-";"-";"-";"-";0
TelmoSuarezConinpe;1;"-";"-";"-";1
TimLai125;"-";"-";"-";"-";0
Yenthe666;"-";"-";"-";"-";0
Zar21;"-";"-";"-";"-";0
Zodk2;"-";"-";1;"-";1
acalmett;"-";"-";"-";1;1
"adrian-dks";1;"-";"-";"-";1
"ae-landoo";"-";"-";1;"-";1
aitlamsali;"-";"-";"-";"-";0
"alain-binovo";"-";"-";"-";"-";0
almumu;"-";"-";"-";1;1
"alvaro-domatix";"-";"-";"-";1;1
amokaddem;1;"-";"-";"-";1
"anhvu-sg";"-";"-";1;"-";1
aphon61bank;"-";"-";"-";"-";0
arturoovf;"-";"-";1;"-";1
asegurat15;"-";"-";"-";"-";0
ashuio;"-";"-";1;"-";1
ayushin;"-";"-";1;"-";1
azucenatrey;"-";"-";"-";1;1
bamidev;"-";"-";"-";1;1
benstannard;"-";1;"-";"-";1
