User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,195,197,2.303,1.428,1.687
rousseldenis,48,34,644,422,488
chienandalu,81,70,132,541,631
victoralmau,232,227,155,165,420
simahawk,88,75,378,221,325
legalsylvain,79,62,307,199,287
rvalyi,46,28,312,197,249
LoisRForgeFlow,63,63,211,153,238
etobella,83,74,178,117,213
rafaelbn,-,-,292,166,183
MiquelRForgeFlow,78,87,102,164,270
francesco-ooops,-,-,337,100,118
lmignon,18,16,126,254,285
AaronHForgeFlow,20,16,210,160,195
Saran440,102,56,133,79,157
jbaudoux,7,6,67,280,297
alexis-via,79,61,162,28,111
marcelsavegnago,36,33,129,125,175
sergio-teruel,65,73,68,104,193
ivantodorovich,26,27,109,130,173
sbidoul,26,26,180,53,98
yajo,38,29,113,97,143
sebalix,25,17,64,161,191
CarlosRoca13,36,40,29,159,210
pilarvargas-tecnativa,72,59,48,59,133
yankinmax,25,25,74,95,134
TDu,40,32,36,104,148
hbrunn,26,9,84,73,96
SirTakobi,46,31,80,40,87
ernestotejeda,42,35,67,53,103
felipemotter,34,30,73,58,102
ao-landoo,39,32,86,32,80
stefan-tecnativa,54,46,19,68,126
nimarosa,7,6,121,51,71
bosd,18,14,104,43,71
tafaRU,7,4,126,45,63
bizzappdev,92,6,57,11,34
matteoopenf,15,7,113,40,62
RodrigoBM,19,14,67,68,95
dreispt,13,9,111,33,56
NL66278,19,11,81,49,73
astirpe,35,15,41,79,106
mt-software-de,32,14,75,48,76
StefanRijnhart,14,19,96,42,75
Shide,27,24,42,72,108
carlosdauden,20,18,15,111,137
max3903,4,4,83,69,84
gurneyalex,12,6,78,60,78
yostashiro,7,3,43,103,115
feketemihai,22,22,105,5,42
ernesto-garcia-tecnativa,38,33,56,22,69
ps-tubtim,42,19,21,62,92
HviorForgeFlow,8,8,90,40,60
antoniospneto,22,15,33,76,101
AungKoKoLin1997,53,21,27,24,57
ilyasProgrammer,39,23,24,27,61
sbejaoui,29,10,24,62,82
carmenbianca,21,13,35,51,74
aleuffre,41,16,40,17,46
eLBati,3,3,50,51,63
odooNextev,29,9,47,30,51
sergiocorato,33,7,52,29,49
mmequignon,10,11,22,74,93
hparfr,6,3,38,69,81
polqubiq,17,12,47,38,61
hildickethan,21,14,47,31,56
JuMiSanAr,31,24,16,35,69
dsolanki-initos,38,6,35,24,42
renatonlima,25,22,22,37,69
TheMule71,13,11,36,45,66
victor-champonnois,12,12,34,46,67
JordiBForgeFlow,9,6,55,19,35
ljsalvatierra-factorlibre,18,11,48,26,48
bealdav,13,7,36,43,60
florian-dacosta,20,14,41,26,51
Yadier-Tecnativa,24,14,33,29,54
bvanjeelharia,17,17,33,31,58
grindtildeath,9,8,25,55,71
BernatPForgeFlow,35,34,1,21,62
mcojocaru,47,41,1,-,49
mileo,4,1,31,36,45
primes2h,3,4,46,35,48
huguesdk,24,10,30,22,42
luisg123v,5,3,30,50,61
sebastienbeau,16,8,32,22,40
DavidJForgeFlow,26,17,13,24,50
JordiMForgeFlow,17,13,17,36,57
JuanyDForgeflow,18,16,19,28,53
ghost,39,11,20,-,22
CRogos,15,10,39,14,34
FrancoMaxime,11,7,8,56,69
geomer198,14,6,7,51,63
marielejeune,31,13,14,23,45
leemannd,8,2,27,35,45
sanchonuria,25,20,3,24,51
StephaneMangin,4,4,35,33,45
dzungtran89,20,15,30,5,30
andreampiovesana,9,-,23,40,48
ferran-S73,14,10,34,14,34
petrus-v,15,4,13,34,45
dalonsod,8,7,40,14,30
ivs-cetmix,-,-,23,47,52
thomaspaulb,6,4,27,29,41
yvaucher,3,2,52,12,23
Reyes4711-S73,11,6,29,22,37
PierrickBrun,17,2,30,16,28
tarteo,8,3,34,24,36
GuillemCForgeFlow,13,11,18,24,43
rven,14,6,26,16,31
flotho,5,2,24,33,42
omar7r,13,11,11,31,49
flachica,5,1,16,18,25
glitchov,27,9,12,10,28
kluna1998,15,17,-,31,52
stananatanaela,32,31,-,-,37
moylop260,3,3,42,15,26
ajaniszewska-dev,11,4,11,28,39
hugo-cordoba,6,4,28,22,34
nguyenminhchien,12,5,5,39,50
HaraldPanten,-,-,40,21,27
GSLabIt,7,5,11,33,44
Kev-Roche,10,4,9,29,39
ramiadavid,12,17,21,9,34
Aldeigja,13,11,15,18,36
Borruso,24,7,9,17,32
robinkeunen,6,3,33,14,25
ChrisOForgeFlow,13,10,14,12,29
