User;CPRs;MPRs;Cts;Reviews;CI
"espo-tony";"-";"-";"-";1;1
"fazledyn-or";"-";1;"-";"-";1
fdardenne;"-";"-";1;"-";1
foah;1;"-";"-";"-";1
"fshah-initos";"-";"-";"-";"-";0
gaikaz;"-";"-";"-";1;1
gbrito;"-";"-";"-";1;1
gcaceres93;"-";"-";1;"-";1
gdgellatly;"-";"-";1;"-";1
glitchov;"-";1;"-";"-";1
guestisp;"-";"-";"-";"-";0
hafizhlf;"-";"-";1;"-";1
hailangvn;"-";"-";"-";"-";0
hgarridoco;"-";"-";1;"-";1
"hiren-serpentcs";"-";"-";"-";"-";0
"houzefa-abba";"-";"-";1;"-";1
iTecan;1;"-";"-";"-";1
ieski;"-";"-";"-";"-";0
igallart;"-";1;"-";"-";1
"ikapasi-initos";"-";"-";"-";"-";0
imlopes;1;"-";"-";"-";1
jaenbox;"-";"-";"-";"-";0
jarmokortetjarvi;"-";"-";1;"-";1
jcoux;"-";"-";"-";1;1
jelenapoblet;"-";"-";"-";1;1
jgonzalesw;"-";"-";"-";1;1
khoivo1601;"-";"-";"-";"-";0
klodr;"-";1;"-";"-";1
konykon;1;"-";"-";"-";1
lapinzon;1;"-";"-";"-";1
lfdivino;"-";"-";"-";"-";0
lubusax;"-";"-";1;"-";1
lucuswolfius;"-";1;"-";"-";1
"luke-stdev001";"-";"-";1;"-";1
majouda;"-";"-";1;"-";1
mamfredym;"-";"-";"-";"-";0
marcelofrare;"-";"-";"-";1;1
marionumza;"-";"-";"-";"-";0
mathi123;"-";"-";1;"-";1
mathiasfrancke;"-";"-";1;"-";1
mattiolato98;"-";"-";"-";"-";0
"mav-adhoc";1;"-";"-";"-";1
"mgc-adhoc";"-";"-";1;"-";1
miquelalzanillas;"-";"-";"-";1;1
mlaitinen;"-";"-";"-";"-";0
mmarchpunt;"-";"-";"-";"-";0
mohmdlabeeb;"-";"-";"-";"-";0
mostafabarmshory;"-";"-";1;"-";1
mtelahun;"-";"-";1;"-";1
"niboo-ave";"-";"-";"-";"-";0
nicolascol;"-";"-";1;"-";1
noharr;1;"-";"-";"-";1
oihane;"-";1;"-";"-";1
olveracuenca;"-";"-";"-";"-";0
ortlam;"-";"-";"-";1;1
papulo79;"-";"-";1;"-";1
pasgou;"-";"-";"-";"-";0
patrickrwilson;"-";"-";1;"-";1
"patrickt-oforce";"-";"-";1;"-";1
pausanchezqubiq;"-";"-";"-";"-";0
pcastelovigo;"-";"-";1;"-";1
percevaq;"-";"-";1;"-";1
"pere-aquarian";"-";"-";"-";"-";0
"punt-sistemes-salva";"-";"-";"-";"-";0
quannguyen1560;"-";"-";"-";1;1
raulovallet;"-";"-";1;"-";1
"rbn-pc";"-";"-";"-";"-";0
rdualsam;1;"-";"-";"-";1
remihb;"-";"-";"-";"-";0
rmorant;"-";"-";"-";"-";0
rousemilano;"-";"-";"-";"-";0
rpinset;"-";"-";"-";"-";0
"sakthi-shan";"-";"-";"-";1;1
sefirosweb;"-";"-";"-";"-";0
sgheller;1;"-";"-";"-";1
sistecem;"-";"-";"-";"-";0
solo4games;"-";"-";"-";"-";0
steync027;"-";"-";"-";"-";0
"terrabit-ro";"-";"-";1;"-";1
thinkwelltwd;"-";"-";"-";"-";0
"tiagor-exo";"-";"-";"-";"-";0
tranngocson1996;"-";"-";"-";1;1
"uvid-sinisa";"-";"-";1;"-";1
vaab;1;"-";"-";"-";1
valentincastravete;1;"-";"-";"-";1
valjaro;"-";"-";"-";"-";0
vanderperre;"-";"-";"-";"-";0
"ventor-dev";"-";"-";1;"-";1
vibhascs;"-";"-";"-";"-";0
vrenaville;"-";"-";"-";"-";0
wtaferner;"-";"-";"-";1;1
y4wee;"-";"-";"-";"-";0
"yassine-rhimi";"-";"-";1;"-";1
ygol;"-";"-";1;"-";1
"yung-wang";"-";"-";"-";1;1
zamberjo;"-";1;"-";"-";1
zaoral;"-";"-";"-";"-";0
