User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,21,18,289,215,255
rousseldenis,6,7,155,93,115
rvalyi,17,9,86,36,58
chienandalu,17,20,24,64,93
legalsylvain,22,11,50,22,45
francesco-ooops,-,-,78,19,28
victoralmau,34,32,12,13,54
LoisRForgeFlow,8,6,44,29,44
simahawk,6,10,35,34,52
etobella,12,9,30,30,48
yajo,10,6,23,35,49
nimarosa,2,1,48,21,30
marcelsavegnago,1,6,28,29,41
bosd,12,5,37,11,26
ivantodorovich,5,5,30,24,37
rafaelbn,-,-,40,20,26
bealdav,6,2,19,26,35
mt-software-de,8,7,27,9,24
MiquelRForgeFlow,8,13,10,20,39
feketemihai,7,8,34,-,16
HviorForgeFlow,1,1,33,13,21
sbidoul,5,4,23,14,25
sebalix,8,2,7,27,34
aleuffre,14,4,17,5,17
max3903,-,-,20,21,25
Yadier-Tecnativa,16,2,13,9,19
sergio-teruel,11,12,6,10,28
hugo-cordoba,3,3,18,14,23
matteoopenf,3,3,20,9,18
Saran440,10,6,9,8,20
alexis-via,10,8,16,-,15
Shide,5,5,5,18,27
SirTakobi,2,2,20,8,16
carmenbianca,3,3,7,18,25
gurneyalex,3,2,11,15,22
hbrunn,5,-,14,7,13
lmignon,2,4,10,14,23
rven,9,2,7,6,14
BernatPForgeFlow,10,15,1,3,22
AaronHForgeFlow,-,-,15,12,16
leemannd,5,1,6,13,19
stananatanaela,14,14,-,-,18
tafaRU,1,1,20,5,11
dalonsod,4,5,15,3,14
dessanhemrayev,7,5,2,11,20
StefanRijnhart,-,2,14,10,16
AungKoKoLin1997,10,4,4,5,14
kaynnan,9,9,2,4,17
luisg123v,4,1,9,10,16
primes2h,1,1,13,10,16
grindtildeath,1,-,7,16,20
jbaudoux,2,-,6,16,20
ilyasProgrammer,6,5,6,2,12
odooNextev,8,2,10,-,8
StephaneMangin,1,2,5,14,19
anddago78,5,3,8,4,12
ao-landoo,4,6,7,5,16
felipemotter,2,2,16,2,9
RodrigoBM,1,1,10,7,12
antoniospneto,4,2,5,8,14
carlosdauden,2,1,-,18,20
pedroortega-punt,6,2,8,1,8
aktiv-heli-kantawala,15,-,1,-,5
florian-dacosta,4,4,7,4,13
ljsalvatierra-factorlibre,2,2,9,7,13
marielejeune,4,2,3,11,17
mileo,-,-,9,8,11
JuMiSanAr,7,3,1,8,15
TheMule71,4,4,7,4,13
ecino,5,1,8,4,10
ernesto-garcia-tecnativa,4,3,7,4,12
mbcosta,5,1,10,2,8
pilarvargas-tecnativa,4,7,5,3,14
ps-tubtim,10,-,1,7,11
TDu,1,7,2,8,17
ernestotejeda,6,2,6,4,11
sebastienbeau,2,2,7,7,13
stefan-tecnativa,5,4,-,9,15
CarlosRoca13,1,-,-,16,17
CasVissers-360ERP,-,-,4,13,15
ChrisOForgeFlow,5,1,7,3,9
GSLabIt,1,1,2,10,13
NL66278,1,-,2,12,14
andreampiovesana,-,-,1,16,17
diogocsc,1,-,8,8,12
hildickethan,4,1,5,6,11
Kev-Roche,3,-,3,6,9
jguenat,6,-,7,3,8
mcojocaru,9,7,-,-,10
mostafabarmshory,3,-,10,1,6
robyf70,1,1,9,5,10
yankinmax,1,1,3,11,15
aliciagaarzo,1,1,5,8,12
dreispt,2,-,7,4,8
fcvalgar,-,-,2,13,14
renatonlima,7,4,1,3,11
PierrickBrun,4,-,4,3,7
acsonefho,1,-,6,6,9
destroT,4,2,5,2,8
ghost,10,1,1,-,5
john-herholz-dt,6,-,6,1,6
theangryangel,2,1,3,8,12
thomaspaulb,-,-,7,6,9
Bilbonet,1,-,6,5,8
