User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;171;174;"1.939";"1.212";"1.443"
rousseldenis;40;28;568;365;423
chienandalu;72;62;117;453;534
victoralmau;201;201;133;142;369
simahawk;63;54;281;172;251
rvalyi;28;18;225;164;202
etobella;77;70;164;110;202
legalsylvain;48;42;190;126;189
rafaelbn;"-";"-";254;142;158
MiquelRForgeFlow;75;85;87;134;237
lmignon;18;14;117;234;263
LoisRForgeFlow;38;36;160;117;172
"francesco-ooops";"-";"-";263;74;90
AaronHForgeFlow;14;13;164;137;167
"alexis-via";70;53;153;27;101
Saran440;88;43;105;54;117
marcelsavegnago;36;33;114;93;143
jbaudoux;5;4;41;226;239
ivantodorovich;25;27;103;111;153
sbidoul;22;23;150;46;86
yajo;31;24;97;85;124
"sergio-teruel";52;59;42;67;140
sebalix;17;8;58;121;141
CarlosRoca13;27;31;22;124;165
yankinmax;23;23;70;77;113
"pilarvargas-tecnativa";53;44;42;40;98
bizzappdev;92;4;54;10;31
hbrunn;20;8;72;57;78
nimarosa;5;4;112;47;64
"ao-landoo";33;27;74;30;71
ernestotejeda;35;30;58;43;87
SirTakobi;41;23;62;34;71
TDu;32;26;28;73;110
Shide;27;23;40;68;103
bosd;18;14;86;36;64
StefanRijnhart;14;19;85;38;70
"stefan-tecnativa";46;39;13;51;100
astirpe;32;10;37;68;90
NL66278;16;9;64;48;69
max3903;2;2;76;62;74
dreispt;13;9;84;29;51
"ernesto-garcia-tecnativa";36;31;52;20;64
matteoopenf;11;6;85;34;53
gurneyalex;12;6;66;50;68
tafaRU;7;4;96;29;45
"mt-software-de";23;13;58;37;62
"ps-tubtim";40;15;21;49;75
HviorForgeFlow;7;7;77;35;53
felipemotter;23;19;43;38;68
carlosdauden;12;9;14;86;102
feketemihai;16;16;84;5;34
sbejaoui;25;10;24;57;77
yostashiro;5;2;33;80;90
polqubiq;16;12;47;38;61
RodrigoBM;13;11;37;44;65
aleuffre;37;13;35;12;37
antoniospneto;16;12;20;53;73
AungKoKoLin1997;42;18;19;16;45
bvanjeelharia;17;17;33;31;58
sergiocorato;22;6;42;26;43
hildickethan;19;13;39;25;49
mmequignon;9;9;13;65;81
hparfr;6;3;34;52;63
carmenbianca;16;13;25;37;59
eLBati;3;1;33;41;49
ilyasProgrammer;31;18;17;12;40
"ljsalvatierra-factorlibre";18;8;45;19;38
JordiBForgeFlow;9;6;46;12;28
"dsolanki-initos";27;4;28;23;37
bealdav;13;6;28;36;51
renatonlima;23;19;12;26;53
"florian-dacosta";15;11;35;19;40
DavidJForgeFlow;25;17;13;20;46
grindtildeath;8;4;22;42;54
primes2h;3;4;37;31;43
sanchonuria;25;20;3;24;51
sebastienbeau;14;7;28;22;38
JuMiSanAr;21;15;8;30;52
JuanyDForgeflow;18;12;16;27;47
huguesdk;22;10;20;20;39
mileo;4;"-";24;32;39
TheMule71;9;10;22;32;50
JordiMForgeFlow;16;12;17;27;47
odooNextev;20;5;32;6;21
"victor-champonnois";12;10;28;20;39
StephaneMangin;3;4;35;29;41
marielejeune;28;11;12;19;39
leemannd;8;2;20;35;44
dzungtran89;20;12;26;5;27
ghost;31;10;16;"-";20
mcojocaru;33;31;1;"-";38
thomaspaulb;6;4;26;27;39
"Reyes4711-S73";11;6;25;22;36
FrancoMaxime;11;7;7;39;52
flotho;4;2;23;32;41
kluna1998;15;17;"-";31;52
luisg123v;5;1;19;38;46
BernatPForgeFlow;22;22;1;14;42
flachica;5;1;15;18;25
CRogos;13;5;30;12;26
stananatanaela;31;30;"-";"-";36
geomer198;11;4;5;38;48
rven;12;5;24;14;27
omar7r;11;10;7;31;47
"petrus-v";14;3;11;27;37
dalonsod;7;6;34;11;25
PierrickBrun;17;2;21;14;25
"ferran-S73";10;7;27;11;26
tarteo;8;3;27;18;29
yvaucher;2;1;42;9;18
"Kev-Roche";9;4;9;26;36
"ajaniszewska-dev";11;4;10;22;32
glitchov;22;8;10;9;25
robinkeunen;5;3;32;13;24
"hugo-cordoba";5;4;25;18;29
moylop260;3;3;34;13;24
"amh-mw";7;3;19;21;31
ramiadavid;12;16;15;9;32
"Urvisha-OSI";43;1;1;"-";9
hieulucky111;3;1;"-";46;49
andreampiovesana;"-";"-";16;33;37
baimont;9;4;12;19;29
"ivs-cetmix";"-";"-";13;37;41
cubells;13;8;15;3;18
Aldeigja;11;10;11;16;33
fcvalgar;1;1;13;33;39
Borruso;18;5;7;17;29
ChrisOForgeFlow;12;7;10;12;26
HaraldPanten;"-";"-";29;18;23
sonhd91;14;8;13;7;22
nguyenminhchien;10;4;2;29;38
GuillemCForgeFlow;9;7;9;18;31
cvinh;4;4;27;6;17
dessanhemrayev;15;8;2;15;28
"miguel-S73";15;7;15;7;22
PicchiSeba;11;7;17;5;19
Tardo;5;2;9;26;33
"CasVissers-360ERP";"-";"-";11;31;34
"Yadier-Tecnativa";16;2;13;9;19
kittiu;"-";6;29;4;15
"vincent-hatakeyama";16;7;9;9;23
GabbasovDinar;6;5;3;26;35
acsonefho;5;1;12;17;24
JasminSForgeFlow;7;11;11;5;22
"RabbitJon-S73";9;3;20;6;16
SilvioC2C;7;5;6;19;29
chandni299;9;2;15;9;18
FernandoRomera;3;7;20;5;18
adrienpeiffer;4;2;10;15;22
anothingguy;10;8;5;10;23
atchuthan;5;1;14;9;16
robyf70;5;1;21;7;15
rodrigonevest;16;11;2;3;19
kaynnan;14;11;3;4;20
"pedroortega-punt";6;2;19;2;11
quannguyen1560;1;1;9;22;27
santostelmo;7;4;4;14;23
alan196;10;"-";4;10;15
aliciagaarzo;5;2;6;18;25
anddago78;11;4;10;5;15
eantones;8;9;13;"-";15
"ndd-odoo";"-";25;2;2;28
Bilbonet;2;2;15;10;17
"Nikul-OSI";11;3;12;5;15
TheerayutEncoder;6;4;2;13;21
manuelregidor;8;7;8;5;18
"remi-filament";8;9;6;8;22
ygcarvalh;11;6;7;7;19
AnizR;8;3;8;9;18
SkiBY;1;1;8;20;25
asierneiradev;2;5;22;1;12
dannyadair;8;6;14;"-";13
wpichler;1;1;16;7;13
"xavier-bouquiaux";4;3;4;14;21
"BT-anieto";1;2;12;14;20
"chafique-delli";8;2;10;8;16
jguenat;8;1;10;9;16
"mourad-ehm";4;2;5;10;16
oihane;11;11;1;5;20
JaumeBforgeFlow;8;6;3;10;21
liebana;"-";"-";19;9;13
GSLabIt;5;3;5;11;18
imlopes;5;2;2;17;23
Camille0907;3;2;1;19;24
JoanSForgeFlow;3;1;3;16;20
TonyMasciI;5;"-";14;6;12
"aktiv-heli-kantawala";17;"-";1;"-";5
theangryangel;8;2;4;12;19
ypapouin;8;5;5;6;16
dhongu;10;7;1;4;15
fkantelberg;4;6;10;3;14
mariadforgeflow;4;3;5;13;20
rolandojduartem;3;2;15;5;13
AntoniRomera;3;"-";11;9;14
cesarlr;4;3;14;2;11
"damdam-s";"-";"-";2;18;19
elvise;"-";"-";20;4;8
"espo-tony";6;2;12;2;10
gaikaz;"-";"-";12;12;15
"BT-atornero";10;1;3;1;7
guewen;"-";"-";13;10;14
"i-vyshnevska";1;2;3;13;18
jans23;"-";"-";21;1;6
"patrickt-oforce";4;"-";7;7;12
acysos;1;2;16;3;10
anajuaristi;"-";"-";8;14;17
antonag32;3;2;12;4;11
"augusto-weiss";5;5;7;4;14
diogocsc;3;"-";9;10;15
mbcosta;7;1;11;2;9
bguillot;4;"-";14;2;8
hhgabelgaard;10;2;4;"-";7
jcoux;"-";1;2;18;20
"john-herholz-dt";9;1;8;1;8
paradoxxxzero;10;2;6;2;10
Abranes;4;2;6;6;12
KKamaa;3;2;7;4;10
felipezago;7;1;3;4;9
gfcapalbo;7;"-";8;"-";5
hugosantosred;5;4;6;3;12
kikopeiro;"-";"-";10;10;13
"luc-demeyer";4;5;6;2;11
michelerusti;4;3;5;7;14
"vincent-cowboy";5;"-";7;7;12
CoraVanga;4;1;4;8;13
ShwetaSerpentCS;3;8;7;1;13
SoporteOperu;18;"-";"-";"-";4
angelgarciadelachica;6;6;7;"-";11
brian10048;2;2;6;7;13
cuongnmtm;5;1;8;5;11
"dependabot[bot]";6;4;8;"-";9
ecino;5;1;8;4;10
houssine78;"-";"-";9;10;13
mostafabarmshory;4;"-";12;1;6
remytms;2;"-";4;12;15
youring;2;1;6;9;14
DucTruongKomit;"-";"-";4;14;16
PatthamaCH;"-";"-";2;16;17
ioans73;2;1;5;10;15
lehoangan;6;2;3;7;13
mrcast;"-";"-";"-";18;18
nilshamerlinck;5;2;5;3;9
"pere-aquarian";6;"-";6;2;7
suker;3;2;8;5;12
"tv-openbig";"-";"-";16;2;6
BojanOD;5;3;3;1;8
amkarthik;1;"-";5;11;14
augustodinizl;1;"-";3;13;16
mymage;7;5;3;1;10
"Murtaza-OSI";10;"-";1;"-";4
dhx;1;3;9;2;9
qgroulard;3;"-";3;6;9
rinaldifirdaus;5;3;2;5;12
simgonzalez;6;3;3;2;9
BorisFL;2;"-";4;8;11
JavierIniesta;7;1;4;3;9
Lopsanz;4;"-";8;"-";5
Nantikan23;"-";"-";1;14;15
Rad0van;3;1;8;1;7
"ddejong-therp";4;"-";3;4;8
desdelinux;"-";"-";8;7;10
"hugho-ad";1;1;3;10;14
norlinhenrik;1;1;12;1;6
ntsirintanis;2;1;3;6;10
stenext;"-";"-";14;1;5
"Hardik-OSI";8;1;"-";1;5
"Vandan-OSI";10;"-";2;"-";5
cyrilmanuel;2;1;1;10;13
destroT;4;2;5;2;8
douglascstd;"-";"-";6;8;10
hitrosol;"-";"-";4;5;7
luistorresm;1;1;7;5;10
mktsrl;"-";"-";1;13;14
patrickrwilson;2;"-";1;1;3
vancouver29;1;1;5;7;11
zamberjo;2;1;8;3;8
Bearnard21;4;2;"-";6;10
JanQubiQ;4;"-";5;1;5
albig;3;3;6;1;8
alexeirivera87;5;"-";6;"-";5
badbole;4;1;5;"-";5
em230418;1;"-";3;6;9
jdoutreloux;3;1;1;7;11
"jguillaume-novatlas";1;"-";11;"-";4
jonasbuchholz;3;2;7;1;7
nicomacr;2;4;5;"-";8
BenjaHe;4;"-";4;3;7
Highcooley;6;"-";4;"-";4
SoniaViciana;"-";"-";11;1;4
ValentinVinagre;"-";"-";3;9;11
caiuka;3;"-";4;3;7
celm1990;3;1;7;1;6
dakshalbv;6;"-";"-";2;4
danila12;3;1;1;5;9
jaenbox;6;3;3;"-";7
"stefano-ooops";"-";"-";2;10;11
"Cedric-Pigeon";1;2;2;4;8
SiscoCS;3;1;4;3;8
"alexey-pelykh";"-";"-";7;3;6
clementmbr;1;1;1;6;9
daonamutc1;"-";8;"-";"-";8
enriquemartin;4;4;2;1;8
jumeldi74;6;"-";3;1;5
Mantux11;1;3;5;1;7
Ricardoalso;4;1;2;2;6
Vicenteagf;5;5;"-";"-";7
"aiendry-aktivsoftware";6;"-";1;"-";3
fuentes73;1;1;1;7;10
hirokibastos;4;4;1;1;8
hunghn;3;"-";1;3;6
jado95;5;2;3;"-";6
kanda999;2;"-";4;4;7
"loida-vm";"-";"-";2;8;9
marcelofrare;"-";"-";3;7;9
msolis6686;1;"-";"-";9;10
newtratip;1;"-";"-";7;8
nguyenhk99;4;1;1;3;7
rconjour;2;1;3;3;7
zuher83;2;1;6;1;6
"AG-AbdellahJ";4;"-";2;"-";3
"BT-apadron";1;1;2;4;7
FranzPoize;4;1;2;"-";4
JakubWiselka;3;"-";1;1;4
SiesslPhillip;4;"-";1;"-";3
SodexisTeam;4;3;"-";1;6
apineux;"-";1;1;7;9
"are-agilebg";1;1;6;1;5
awisky;3;1;3;1;5
azubieta;1;"-";8;"-";4
eferriere;4;"-";2;"-";3
epanisset;5;3;"-";"-";5
fcayre;"-";"-";1;4;5
flalexg;"-";"-";1;8;9
francescapenso;"-";"-";4;5;7
hailangvn;2;"-";3;2;5
ibuioli;4;4;1;"-";7
jasperjumelet;6;"-";2;"-";4
mathben;"-";"-";3;6;8
njeudy;1;"-";4;3;6
solo4games;4;1;"-";4;7
yibudak;3;"-";6;"-";4
yweng8111;2;2;3;1;6
"BT-nfrancisco";2;2;2;2;7
DaniilDigtyar;7;"-";1;"-";4
FrancescoBallerini;4;"-";2;1;4
IvanHRN;4;2;1;1;6
"Leonidas-VII";"-";"-";4;4;6
"Sandip-scs";2;1;4;"-";4
ThiagoMForgeFlow;3;1;"-";3;6
aayartsev;"-";"-";2;5;6
amarcosg;1;"-";2;5;7
benwillig;1;"-";"-";3;4
blaskurain;1;1;5;1;5
fmdl;3;1;"-";3;6
igallart;2;"-";1;3;5
jantoniorivera97;4;"-";3;"-";4
jjscarafia;2;"-";4;1;4
kirca;"-";1;5;2;5
kouffsamuel;6;"-";1;1;4
kwoychesko;3;"-";3;"-";3
luismalta;"-";"-";2;4;5
manuelcalerosolis;2;"-";"-";3;4
nileshsheliya;1;"-";"-";6;7
olveracuenca;2;"-";3;"-";3
sang250399;"-";5;"-";"-";5
vanderperre;2;"-";2;2;5
"vib-adhoc";3;2;2;1;6
Josesosa07;2;1;2;2;6
TeoGoddet;"-";1;"-";"-";1
YvanDotet;3;"-";1;"-";3
antoniocanovas;"-";"-";1;6;7
deivislaya;3;3;1;"-";6
"gregory-moka";"-";"-";2;4;5
ignissak;5;1;1;"-";4
jarmokortetjarvi;4;"-";2;"-";3
jesusVMayor;1;1;1;3;6
kmagusiak;1;1;3;1;5
"pedrocs-exo";3;2;2;"-";5
remihb;3;"-";3;1;4
yaseentai;2;2;"-";3;6
AshishHirapara;"-";"-";"-";"-";0
ChristianSantamaria;1;1;3;1;5
Dambrous;2;"-";1;"-";2
MarcoCalcagni;"-";"-";3;3;5
"NICO-SOLUTIONS";1;"-";3;2;5
"Rferri44-S73";2;1;3;"-";4
StevenSermeus;3;"-";"-";3;5
"Vimal-OSI";"-";"-";"-";"-";0
aisopuro;1;"-";2;3;5
angelmoya;3;"-";"-";1;3
baba75;2;"-";1;2;4
enricostano;"-";"-";3;3;5
fernandahf;1;"-";2;3;5
"houzefa-abba";"-";1;5;"-";3
ivancandelas;1;1;4;"-";4
jonsgit;3;1;"-";"-";3
kevinkhao;2;1;2;"-";4
khoivo1601;2;2;1;1;5
kimirondon;2;"-";3;"-";3
lfdivino;3;"-";1;2;5
matiasperalta1;1;1;"-";"-";2
mtelahun;"-";1;2;1;3
murtuzasaleh;3;1;1;1;5
nicolascol;"-";"-";2;4;5
"rp-landoo";"-";"-";1;5;6
singwangho;2;"-";"-";3;4
syera94;3;1;2;"-";4
vdewulf;"-";"-";6;"-";2
vibhascs;5;"-";"-";"-";2
"xAdrianC-Kernet";"-";"-";1;3;4
AlbertCabedo;"-";"-";5;"-";2
"Freni-OSI";"-";1;"-";"-";1
GianmariaBucceri;"-";"-";3;2;4
HolgerNahrstaedt;"-";"-";1;4;5
JavierVescio;2;"-";1;"-";2
JuanjoA;1;"-";4;"-";3
Kiplangatdan;2;"-";1;"-";2
LESTRAT21;"-";"-";3;2;4
MiguelPoyatos;1;1;2;1;4
MriV13;1;"-";1;2;4
PabloEForgeFlow;1;"-";3;"-";3
PaulGoubert;"-";"-";"-";5;5
"Raul-S73";2;"-";1;2;4
"Rodrigosu-Vauxoo";1;1;3;"-";4
Taewii23;"-";"-";2;3;4
"chrisb-c01";"-";"-";4;1;3
cormaza;"-";"-";3;2;4
cramosh;1;1;1;"-";3
danielduqma;"-";1;2;2;4
