User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;18;20;477;363;409
simahawk;20;20;128;64;100
"francesco-ooops";"-";"-";151;53;65
etobella;17;32;78;47;92
chienandalu;16;18;36;110;138
rousseldenis;7;10;91;65;87
rvalyi;12;9;87;32;54
LoisRForgeFlow;17;18;47;59;88
bosd;25;14;73;19;47
legalsylvain;14;14;57;44;69
dreispt;6;5;90;28;45
victoralmau;23;22;20;53;84
"pilarvargas-tecnativa";26;28;35;28;67
sbidoul;19;15;49;29;55
"alexis-via";25;19;52;15;46
jbaudoux;3;3;62;35;48
"mt-software-de";9;15;51;19;44
Saran440;13;21;47;9;40
dhongu;29;26;35;1;38
"ivs-cetmix";4;2;42;29;39
aleuffre;20;15;14;25;48
lmignon;15;8;36;16;34
NL66278;3;1;25;39;47
"luc-demeyer";14;10;30;13;32
matteoopenf;5;1;43;20;30
dessanhemrayev;9;1;"-";50;54
AaronHForgeFlow;8;4;27;24;36
sebalix;8;9;20;26;42
yajo;16;11;22;12;32
geomer198;2;5;20;34;45
CarlosRoca13;14;9;14;21;37
marcelsavegnago;9;5;19;23;35
gurneyalex;1;"-";22;31;37
TDu;8;13;18;13;33
HviorForgeFlow;3;3;24;19;29
cyrilmanuel;2;1;10;36;42
peluko00;16;4;20;5;17
celm1990;12;9;24;1;18
SirAionTech;9;2;10;25;33
odooNextev;14;3;19;6;17
santostelmo;5;10;16;15;31
guewen;2;1;23;16;23
antoniospneto;4;3;7;27;35
JordiMForgeFlow;8;5;13;12;23
MiquelRForgeFlow;10;11;5;14;30
grindtildeath;2;5;17;14;25
tafaRU;1;1;24;14;21
sergiocorato;9;6;16;6;19
HaraldPanten;"-";"-";28;10;15
brian10048;10;4;20;3;15
"patrickt-oforce";5;3;22;7;17
BernatPForgeFlow;11;16;4;5;26
"carolinafernandez-tecnativa";11;3;13;7;17
robinkeunen;5;3;16;11;20
ilyasProgrammer;5;8;16;6;20
"IT-Ideas";4;"-";10;20;25
"renda-dev";12;11;4;7;23
sebastienbeau;4;3;18;7;16
ValentinVinagre;"-";"-";19;15;19
mbcosta;5;8;12;8;22
angelgarciadelachica;9;10;14;"-";17
"sergio-teruel";12;9;3;9;23
CRogos;8;2;17;5;14
sbejaoui;4;8;5;12;24
ramiadavid;8;2;8;10;18
thomaspaulb;"-";"-";18;8;12
AungKoKoLin1997;10;7;3;5;17
yostashiro;"-";"-";4;23;25
pcastelovigo;6;1;12;2;9
rpsjr;7;1;10;2;9
TesaLazarenko;3;1;15;5;12
giarve;5;4;4;12;20
"petrus-v";3;2;9;9;16
"Dranyel-Bosd";"-";"-";1;23;24
FrancoMaxime;"-";"-";2;21;22
moylop260;"-";"-";14;10;14
QuocDuong1306;5;6;4;6;16
carlosdauden;3;3;5;12;19
kittiu;"-";"-";12;9;12
manishkumarbohra;15;"-";3;"-";6
Bearnard21;11;4;2;2;11
ghost;9;6;5;"-";11
