User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;27;27;271;148;197
rafaelbn;"-";"-";182;49;62
simahawk;12;15;72;56;83
rousseldenis;6;2;72;73;86
chienandalu;12;9;29;80;98
rvalyi;"-";1;65;51;60
jbaudoux;6;2;33;70;80
LoisRForgeFlow;3;3;35;38;49
TDu;11;7;12;45;59
legalsylvain;6;10;31;24;42
etobella;5;4;40;19;32
AaronHForgeFlow;6;4;27;31;43
mileo;"-";"-";29;30;35
victoralmau;16;12;19;12;32
sergiocorato;5;10;25;12;29
antoniospneto;8;6;17;26;39
"francesco-ooops";"-";"-";37;18;24
SirTakobi;16;2;20;13;23
CarlosRoca13;10;7;5;30;42
marcelsavegnago;6;4;19;21;32
"pilarvargas-tecnativa";14;10;12;15;32
alan196;10;4;17;13;24
"mt-software-de";5;5;10;21;31
sebalix;7;3;8;21;29
"stefan-tecnativa";3;10;10;16;31
lmignon;5;4;22;7;18
mbcosta;10;10;15;3;20
cvinh;5;2;22;8;17
yajo;4;5;15;13;24
hbrunn;6;2;17;9;18
JasminSForgeFlow;6;6;1;21;30
dreispt;8;"-";17;10;17
AungKoKoLin1997;6;2;11;11;19
"BT-anieto";5;4;15;8;18
"alexis-via";1;8;13;4;17
luisg123v;"-";"-";10;20;23
sbidoul;3;1;17;8;15
ilyasProgrammer;7;9;6;7;21
leemannd;"-";"-";16;11;15
HaraldPanten;"-";"-";19;8;12
felipezago;2;3;7;15;22
moylop260;2;2;15;7;14
"ao-landoo";7;6;13;"-";12
CRogos;3;2;9;11;18
OriolMForgeFlow;4;4;"-";17;23
bizzappdev;"-";1;"-";"-";1
dhongu;9;7;9;"-";13
"petrus-v";3;4;5;11;19
EmilioPascual;8;10;2;3;17
Saran440;9;2;2;5;11
huguesdk;4;4;10;5;14
carmenbianca;4;2;6;10;16
robinkeunen;3;5;11;3;13
geomer198;2;"-";"-";18;19
jguenat;5;8;5;3;15
BernatPForgeFlow;7;"-";3;8;12
HviorForgeFlow;"-";1;12;7;11
renatonlima;3;3;6;8;15
DavidJForgeFlow;7;5;5;2;12
GabbasovDinar;3;3;2;11;17
MiquelRForgeFlow;4;5;4;6;15
bosd;"-";1;11;7;11
fcvalgar;"-";"-";4;15;17
hparfr;3;1;6;9;14
mmequignon;4;"-";2;12;15
"ps-tubtim";10;2;4;2;9
tafaRU;2;"-";13;4;9
yostashiro;1;2;3;11;16
"abhinavvaidya-tsd";5;5;6;2;12
flotho;1;"-";6;10;13
odooNextev;5;1;6;6;12
"sergio-teruel";2;1;8;7;12
ygcarvalh;2;2;3;11;16
PauBForgeFlow;9;1;4;"-";6
QuocDuong1306;7;"-";6;4;9
aleuffre;"-";2;4;11;15
cyrilmanuel;4;"-";1;11;14
fkantelberg;4;2;6;5;11
mariadforgeflow;1;"-";"-";16;17
max3903;"-";"-";5;12;14
synconics;1;"-";11;4;8
JordiMForgeFlow;"-";"-";3;13;15
RodrigoBM;3;"-";9;4;9
payen000;"-";1;5;9;12
AlexPForgeFlow;12;1;1;"-";5
Borruso;4;4;4;1;9
SergiCForgeFlow;8;3;3;"-";8
StefanRijnhart;2;1;5;6;11
antonag32;2;7;3;3;13
eLBati;"-";"-";5;8;10
feketemihai;"-";"-";14;"-";4
gdgellatly;1;"-";7;7;11
"ivs-cetmix";2;"-";4;8;11
norlinhenrik;10;1;3;1;7
sbejaoui;9;1;2;1;6
GuillemCForgeFlow;3;4;1;5;12
JordiBForgeFlow;1;"-";8;2;6
bealdav;2;"-";1;9;11
matteoopenf;1;"-";9;3;7
JuMiSanAr;4;5;1;3;11
acsonefho;2;1;2;7;11
angelgarciadelachica;4;5;4;"-";9
astirpe;2;2;3;2;7
gurneyalex;"-";"-";7;5;8
hildickethan;2;"-";5;5;9
"Gelo-fl";"-";"-";9;3;6
Volodiay622;4;1;"-";6;9
celm1990;"-";2;7;3;8
rolandojduartem;1;1;6;4;8
stananatanaela;6;6;"-";"-";8
EduardoJarsa;"-";"-";1;10;11
anddago78;4;1;2;1;5
dalonsod;1;"-";8;2;6
marielejeune;3;6;1;"-";9
nilshamerlinck;2;"-";3;3;6
suker;3;2;6;"-";6
"ACheung-FactorLibre";4;2;3;"-";6
DorianMAG;2;1;5;"-";5
FrancescoBallerini;2;2;1;"-";4
PieterPaulussen;"-";"-";8;2;5
Rad0van;"-";"-";1;7;8
nguyenminhchien;3;"-";4;2;6
"BT-rmartin";2;1;3;2;6
"ajaniszewska-dev";1;"-";2;3;5
cramosh;3;"-";4;"-";4
kaynnan;1;"-";2;5;7
metaminux;3;2;4;"-";6
nagybal;"-";"-";9;"-";3
polqubiq;1;1;7;"-";5
"sofien-moalla";3;"-";3;"-";3
tuantrantg;5;"-";"-";3;5
"BT-mrobles";2;"-";1;4;6
Camille0907;1;1;1;4;7
"Christian-RB";1;"-";2;5;7
NL66278;"-";"-";3;5;7
PicchiSeba;3;"-";5;"-";4
Ricardoalso;2;1;1;2;5
andreampiovesana;"-";"-";4;4;6
gbrito;"-";"-";1;7;8
manuelcalerosolis;2;"-";5;"-";4
solo4games;4;1;"-";"-";3
theangryangel;1;1;4;2;6
yibudak;1;"-";6;1;4
Highcooley;"-";1;5;"-";3
"NICO-SOLUTIONS";1;2;1;2;6
TheMule71;1;1;4;1;5
alexeirivera87;1;1;3;"-";4
imanie383;"-";"-";"-";6;6
"johnny-longneck";1;"-";3;3;6
manuelregidor;3;1;2;1;5
mcojocaru;4;3;"-";"-";5
michaelslade54;1;"-";5;1;4
"ndd-odoo";1;"-";4;1;4
paradoxxxzero;"-";2;"-";"-";2
"remi-filament";"-";1;2;2;4
"suutari-ai";2;"-";5;"-";4
thomaspaulb;"-";1;4;1;4
ypapouin;1;2;1;2;6
DarioLodeiros;"-";"-";2;4;5
DiegoParadeda;3;2;1;"-";5
JavierIniesta;"-";1;1;4;6
"Urvisha-OSI";"-";1;"-";"-";1
ValentinVinagre;1;"-";3;2;5
albig;"-";"-";4;2;4
alfredoavanzosc;3;"-";"-";"-";2
"augusto-weiss";2;"-";"-";4;5
chrisandrewmann;1;"-";4;1;4
"ernesto-garcia-tecnativa";2;1;3;"-";4
felipemotter;"-";1;"-";5;6
ghost;1;4;1;"-";6
ivantodorovich;"-";"-";2;4;5
"paras-tsd";"-";1;1;4;6
"tv-openbig";"-";"-";6;"-";2
wehrend;2;"-";3;"-";3
"Brian-M-Lopez";2;"-";1;"-";2
FranzPoize;1;"-";"-";4;5
MaurizioPellegrinet;"-";"-";"-";5;5
"RabbitJon-S73";"-";"-";3;2;4
TonyMasciI;"-";"-";5;"-";2
"adrian-dks";3;1;"-";"-";3
brian10048;1;1;"-";2;4
"dependabot[bot]";2;1;1;"-";3
douglascstd;"-";"-";2;3;4
em230418;1;"-";3;"-";3
filipposaviori;1;"-";1;2;4
gaelTorrecillas;3;"-";2;"-";3
"john-herholz-dt";1;"-";2;1;3
kittiu;"-";"-";3;1;3
lfdivino;"-";"-";2;3;4
pablomatoskmee;2;"-";1;1;3
xAdrianCif;"-";"-";2;3;4
10537;1;"-";3;"-";3
"BT-jmichaud";"-";"-";1;3;4
Bearnard21;2;"-";1;"-";2
"Florian-Laport";1;"-";2;"-";2
JuanyDForgeflow;"-";4;"-";"-";4
"Murtaza-OSI";"-";"-";1;"-";1
ODBreno;1;1;2;"-";3
OmerYigitYildiz;2;"-";"-";"-";1
OsoTranquilo;2;1;1;"-";3
Tardo;"-";"-";2;1;2
TumbaoJu;"-";"-";1;3;4
"Yadier-Tecnativa";"-";4;"-";"-";4
YahairaCVJarsa;"-";"-";1;3;4
"a-khalil-ecoservice";2;"-";1;"-";2
aayartsev;"-";"-";"-";4;4
"aktiv-heli-kantawala";2;"-";"-";2;3
amarcosg;"-";2;"-";2;4
augustodinizl;"-";"-";1;3;4
azubieta;3;"-";"-";"-";2
"beagle-cloud";1;1;2;"-";3
carlosdauden;"-";1;"-";3;4
crsilveira;2;1;"-";"-";2
danila12;2;"-";"-";"-";1
"ddejong-therp";1;1;"-";2;4
diginesis;2;1;"-";"-";2
elvise;"-";"-";4;"-";2
evanomnisoft;2;"-";"-";"-";1
"ferran-S73";"-";"-";4;"-";2
"ljsalvatierra-factorlibre";1;"-";3;"-";3
"miguel-S73";"-";2;1;"-";3
ntsirintanis;1;1;"-";"-";2
qgroulard;"-";"-";2;1;2
rinaldifirdaus;"-";"-";3;1;3
"rp-landoo";"-";"-";1;3;4
santostelmo;1;"-";"-";3;4
simoneversienti;"-";1;2;1;3
"xavier-bouquiaux";3;"-";"-";1;3
yankinmax;1;"-";1;1;3
yvaucher;1;"-";"-";3;4
AndreMarcos;"-";"-";1;2;3
AntoniRomera;"-";1;2;"-";2
"BT-nfrancisco";"-";"-";"-";3;3
BriceCG;"-";"-";"-";3;3
ChrisOForgeFlow;1;2;"-";"-";3
JulienMartinez;"-";"-";"-";3;3
Legostaiman;2;"-";"-";"-";1
Mantux11;"-";"-";3;"-";2
MarcoCalcagni;"-";"-";3;"-";2
"Marianna-Marasco";"-";"-";2;1;2
RLeeOSI;1;"-";2;"-";2
Shide;"-";"-";"-";3;3
SilvioC2C;"-";1;2;"-";2
SoporteOperu;"-";1;"-";"-";1
almumu;1;2;"-";"-";3
amkarthik;1;1;1;"-";3
apatyk;1;"-";1;"-";2
baimont;"-";1;"-";2;3
bguillot;"-";"-";"-";2;2
cubells;"-";"-";"-";"-";0
daramousk;"-";"-";"-";"-";0
desdelinux;"-";"-";1;2;3
ecino;"-";"-";"-";3;3
enriquemartin;"-";"-";2;"-";1
glitchov;1;"-";2;"-";2
hoangphuc1410;2;"-";"-";1;2
hwangh95;"-";"-";1;2;3
ipconinpe;"-";"-";2;1;2
javierjcf;"-";"-";2;"-";1
"jok-adhoc";1;1;"-";"-";2
kikopeiro;"-";"-";"-";3;3
newtratip;2;"-";"-";"-";1
nicomacr;"-";"-";2;1;2
primes2h;"-";"-";2;"-";1
rodrigonevest;2;1;"-";"-";2
sebastienbeau;1;"-";"-";1;2
sel1mErdogan;1;"-";1;"-";2
sistecem;1;"-";1;"-";2
tarteo;1;"-";"-";1;2
vancouver29;"-";1;2;"-";2
victorvermot;"-";"-";2;1;2
"vincent-hatakeyama";"-";2;1;"-";3
xavierpiernas;1;"-";2;"-";2
zaoral;"-";1;"-";"-";1
Aldeigja;"-";"-";"-";2;2
"BT-jmontero";"-";1;1;"-";2
BenjaHe;"-";1;"-";1;2
ChristophAbenthungCibex;1;"-";1;"-";2
FernandoRomera;"-";"-";1;1;2
GiuTav;"-";1;1;"-";2
"IT-Ideas";1;"-";1;"-";2
JaumeBforgeFlow;1;"-";"-";1;2
JoanSForgeFlow;"-";"-";"-";1;1
JuaniFreedoo;"-";"-";"-";"-";0
"Kev-Roche";"-";1;"-";"-";1
Kinyuaeric;"-";"-";"-";2;2
"Nikul-OSI";"-";2;"-";"-";2
OpenCode;"-";"-";2;"-";1
PierrickBrun;"-";"-";"-";"-";0
Rom10811;1;"-";"-";"-";1
SMaciasOSI;1;"-";1;"-";2
SerM11;"-";"-";1;1;2
StephaneMangin;"-";"-";"-";1;1
ThomasBinsfeld;"-";"-";"-";"-";0
aisopuro;1;"-";1;"-";2
anajuaristi;"-";"-";"-";2;2
"andrel-exo";1;"-";1;"-";2
angelinaanaki;2;"-";"-";"-";1
"bruno-zanotti";1;"-";"-";"-";1
"carlos-domatix";"-";"-";2;"-";1
curonny;1;"-";"-";"-";1
"damdam-s";"-";"-";"-";1;1
"dani-xtendoo";"-";"-";"-";"-";0
domschmidt;1;"-";"-";"-";1
ernestotejeda;"-";2;"-";"-";2
"espo-tony";"-";"-";"-";2;2
fernandahf;"-";1;1;"-";2
flachica;"-";"-";1;1;2
"gabriel-grinspan";1;"-";"-";"-";1
giarve;1;"-";"-";1;2
gjanssens;1;1;"-";"-";2
guewen;"-";"-";"-";1;1
"hugo-cordoba";1;"-";1;"-";2
ibuioli;"-";1;1;"-";2
ioans73;"-";"-";2;"-";1
joepsanders;1;"-";1;"-";2
jsanchezdeavila;"-";"-";"-";2;2
kenayagi;"-";"-";"-";2;2
kisuka;"-";1;1;"-";2
kothiyarajesh;1;"-";1;"-";2
liebana;"-";"-";2;"-";1
"lk-eska";"-";"-";2;"-";1
lojanet;1;"-";"-";1;2
mathben;1;1;"-";"-";2
matiasperalta1;"-";1;"-";"-";1
micheledic;1;"-";"-";1;2
"mitali-willdooit";1;1;"-";"-";2
mrcast;"-";"-";"-";2;2
nabilragab;"-";"-";"-";"-";0
nickciava98;1;"-";1;"-";2
nwinkelstraeter;"-";"-";1;"-";1
oihane;"-";"-";"-";2;2
omar7r;"-";2;"-";"-";2
oscarjarsa;1;"-";1;"-";2
otmanelagy;1;"-";"-";"-";1
"p-tombez";"-";"-";"-";"-";0
papulo79;1;1;"-";"-";2
pasculorente;"-";"-";"-";2;2
"patrickt-oforce";1;"-";"-";1;2
peluko00;"-";"-";2;"-";1
pepetreshere;1;"-";1;"-";2
prgueza;"-";"-";2;"-";1
raistdev;1;"-";"-";"-";1
remytms;"-";"-";"-";2;2
"richard-willdooit";"-";"-";1;1;2
robyf70;"-";"-";1;1;2
rvjaraj;"-";"-";"-";2;2
sanchonuria;"-";"-";"-";1;1
sebasdrk17;"-";"-";1;1;2
vasi26ro;"-";"-";1;1;2
"victor-champonnois";2;"-";"-";"-";1
yemrekocamese;1;"-";"-";"-";1
zamberjo;"-";1;"-";1;2
"Ammar-OSI";"-";"-";"-";"-";0
AndrzejGerasimukARCHIMEDES;1;"-";"-";"-";1
AnizR;"-";"-";"-";"-";0
AnnaPForgeFlow;"-";"-";"-";"-";0
Armitxes;"-";"-";1;"-";1
"BT-aleonard";"-";"-";"-";1;1
"BT-dmoreno";"-";"-";"-";1;1
"BT-srieskamp";"-";"-";1;"-";1
BojanOD;"-";"-";"-";"-";0
ChristianSantamaria;"-";"-";"-";1;1
CoraVanga;"-";"-";"-";"-";0
DMopen2s;"-";"-";"-";"-";0
DaniilDigtyar;"-";"-";"-";"-";0
Doscaal;"-";"-";"-";"-";0
EmilioSerna;1;"-";"-";"-";1
EvaSForgeFlow;1;"-";"-";"-";1
FranciscoExposito;"-";"-";"-";1;1
FranciscoFactorLibre;"-";"-";1;"-";1
InsanivimusOmnes;"-";"-";"-";"-";0
JordiToledo;"-";"-";"-";1;1
JorenInnoverius;"-";"-";"-";1;1
JorgeQuinteros;"-";"-";"-";1;1
LenisJarsa;"-";"-";"-";1;1
LuisMuro;"-";"-";"-";1;1
MeghaOdoo;1;"-";"-";"-";1
MrTango;"-";"-";"-";1;1
Olageibol;1;"-";"-";"-";1
PCatinean;"-";"-";1;"-";1
PabloEForgeFlow;"-";"-";1;"-";1
PaolaEras;"-";"-";"-";1;1
QubiQBcn;"-";"-";1;"-";1
"Raul-S73";"-";"-";"-";"-";0
