User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;323;322;"4.653";"3.051";"3.459"
rousseldenis;109;74;"1.218";786;905
simahawk;163;158;863;612;812
chienandalu;172;161;294;"1.119";"1.310"
legalsylvain;136;122;850;520;683
victoralmau;424;381;286;374;793
rvalyi;100;72;784;448;558
etobella;321;226;526;302;569
"francesco-ooops";"-";"-";856;314;343
LoisRForgeFlow;120;119;465;415;567
jbaudoux;33;15;304;701;739
AaronHForgeFlow;73;53;422;400;482
rafaelbn;"-";"-";633;286;311
MiquelRForgeFlow;137;157;188;364;546
lmignon;69;58;305;408;492
Saran440;184;118;286;141;289
marcelsavegnago;80;66;292;298;390
"alexis-via";165;155;332;69;255
sbidoul;92;83;385;159;271
"pilarvargas-tecnativa";166;144;145;230;399
yajo;79;68;216;186;278
"sergio-teruel";103;109;126;208;338
CarlosRoca13;94;92;78;282;393
tafaRU;20;11;357;141;175
sebalix;57;51;138;266;336
TDu;86;71;111;238;329
bosd;66;37;272;114;176
aleuffre;107;68;148;136;227
antoniospneto;60;47;143;206;273
"mt-software-de";68;49;187;146;217
dreispt;32;15;307;89;127
"stefan-tecnativa";105;98;66;172;288
sergiocorato;105;44;183;86;154
ivantodorovich;30;33;166;200;251
odooNextev;95;37;142;118;177
dhongu;114;103;139;12;137
matteoopenf;30;13;234;90;124
SirTakobi;78;50;136;81;151
HviorForgeFlow;15;18;205;114;150
hbrunn;50;24;138;108;151
RodrigoBM;34;29;140;123;170
max3903;15;8;162;142;167
carlosdauden;36;37;31;219;268
mileo;7;4;147;120;139
NL66278;29;18;134;116;151
astirpe;55;36;83;123;176
"ao-landoo";66;59;131;40;119
AungKoKoLin1997;98;50;78;56;125
carmenbianca;47;26;89;121;163
eLBati;13;7;148;105;128
yostashiro;8;6;74;199;216
ilyasProgrammer;75;56;68;66;139
felipemotter;43;36;110;91;144
StefanRijnhart;22;26;151;79;122
JordiMForgeFlow;44;39;65;129;183
thomaspaulb;13;7;158;85;108
"ps-tubtim";82;50;31;96;161
yankinmax;34;27;92;118;160
Borruso;76;44;65;73;134
Shide;49;41;62;107;163
