User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,34,36,527,332,397
simahawk,22,15,99,39,69
chienandalu,19,13,23,114,136
rousseldenis,4,6,89,55,72
alexis-via,29,27,71,9,50
victoralmau,37,39,21,35,85
legalsylvain,15,13,59,35,60
rafaelbn,-,-,64,52,60
marcelsavegnago,17,8,48,36,55
etobella,23,27,37,23,61
jbaudoux,1,1,21,86,93
francesco-ooops,-,-,79,23,32
bizzappdev,53,2,31,5,20
rvalyi,4,1,47,41,51
MiquelRForgeFlow,21,27,14,34,69
ernestotejeda,15,17,30,29,55
Saran440,28,14,32,13,38
lmignon,10,4,34,36,49
ao-landoo,17,13,32,16,39
LoisRForgeFlow,9,9,31,26,44
yajo,5,5,32,33,46
sbidoul,4,2,54,10,21
CarlosRoca13,11,14,9,31,51
hbrunn,3,4,33,21,32
SirTakobi,15,14,22,14,37
dreispt,4,6,39,13,27
AaronHForgeFlow,3,2,31,25,34
matteoopenf,4,1,37,20,29
ivantodorovich,3,8,28,23,38
max3903,-,-,40,22,28
TDu,10,8,19,23,39
astirpe,12,4,13,30,41
ernesto-garcia-tecnativa,14,14,22,7,29
stefan-tecnativa,18,14,5,17,37
Shide,7,12,15,19,38
sebalix,3,2,19,28,36
tafaRU,3,2,36,8,18
sergio-teruel,7,12,10,19,37
odooNextev,11,3,22,6,17
eLBati,-,-,23,19,24
ljsalvatierra-factorlibre,7,4,24,9,21
hparfr,1,1,16,27,33
polqubiq,4,7,20,13,26
omar7r,10,9,2,23,37
marielejeune,22,8,7,2,17
pilarvargas-tecnativa,10,10,6,12,28
ilyasProgrammer,12,5,9,7,18
antoniospneto,3,2,6,24,30
florian-dacosta,6,7,13,8,21
tarteo,5,2,19,9,18
dzungtran89,11,6,12,2,15
StephaneMangin,1,-,25,7,13
felipemotter,11,9,9,4,19
gurneyalex,2,2,20,8,16
nguyenminhchien,8,4,-,21,28
HviorForgeFlow,-,1,22,9,15
mmequignon,3,3,3,22,28
sbejaoui,5,2,5,20,26
petrus-v,6,2,4,17,23
carlosdauden,2,4,6,18,26
hildickethan,4,8,12,5,18
mt-software-de,4,1,14,10,17
thomaspaulb,4,3,10,10,18
RodrigoBM,-,4,8,16,23
Urvisha-OSI,26,-,1,-,6
sergiocorato,6,2,10,10,18
NL66278,2,2,14,8,15
amh-mw,2,2,8,14,20
luisg123v,1,-,10,16,20
primes2h,-,-,12,14,17
Aldeigja,8,9,4,5,19
TheMule71,-,1,4,21,24
bvanjeelharia,9,9,4,4,18
aleuffre,9,2,7,3,11
dsolanki-initos,13,-,6,5,11
ps-tubtim,7,12,2,4,20
rodrigonevest,12,7,2,2,14
yostashiro,-,-,8,17,20
geomer198,3,1,-,19,22
mileo,3,-,5,10,14
sebastienbeau,7,1,7,6,12
AungKoKoLin1997,10,4,5,2,11
Tardo,2,-,3,17,20
flachica,1,1,3,1,5
JuanyDForgeflow,6,2,4,9,15
liebana,-,-,13,8,12
moylop260,-,-,15,6,10
nimarosa,2,1,14,3,9
renatonlima,4,4,4,9,17
JordiBForgeFlow,4,1,8,2,8
andreampiovesana,-,-,11,7,10
anothingguy,3,1,5,9,14
bosd,2,2,11,4,11
guewen,-,-,11,8,11
JordiMForgeFlow,6,4,1,7,14
bealdav,5,4,6,2,11
yankinmax,2,4,8,4,12
CRogos,-,2,11,4,9
PicchiSeba,4,4,6,3,11
SoporteOperu,16,-,-,-,4
cubells,3,4,7,1,9
cvinh,3,1,10,2,8
ndd-odoo,-,13,2,2,16
PierrickBrun,4,-,6,6,10
dalonsod,1,-,11,3,7
elvise,-,-,14,2,6
BernatPForgeFlow,4,2,-,6,10
CasVissers-360ERP,-,-,6,9,11
JasminSForgeFlow,3,5,4,2,11
ajaniszewska-dev,4,1,4,5,10
flotho,2,-,6,7,11
hieulucky111,-,-,-,15,15
ivs-cetmix,-,-,8,7,10
mrcast,-,-,-,15,15
stenext,-,-,14,1,5
vincent-hatakeyama,2,1,4,8,12
BT-anieto,1,1,5,7,11
DavidJForgeFlow,5,-,5,2,6
Reyes4711-S73,1,1,7,4,9
TheerayutEncoder,2,1,1,6,9
alan196,1,-,3,6,9
anajuaristi,-,-,6,8,10
eantones,3,3,6,-,7
grindtildeath,2,3,1,7,12
hugo-cordoba,2,1,6,4,9
huguesdk,5,3,2,4,11
mourad-ehm,2,-,2,6,9
stananatanaela,7,6,-,-,9
Borruso,3,3,-,7,12
GuillemCForgeFlow,-,2,2,9,12
felipezago,6,1,3,2,7
ghost,1,3,8,-,7
ypapouin,4,1,3,4,9
Camille0907,2,1,-,9,11
ChrisOForgeFlow,1,1,1,6,9
ShwetaSerpentCS,3,1,7,1,6
