User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;19;21;450;246;293
rousseldenis;14;9;84;42;64
etobella;27;22;69;29;65
chienandalu;16;19;29;83;111
victoralmau;44;29;24;37;78
tafaRU;2;3;86;34;48
rvalyi;5;7;61;45;62
legalsylvain;8;11;59;39;61
"francesco-ooops";"-";"-";79;34;43
simahawk;9;13;41;39;61
dhongu;27;28;44;1;41
Saran440;14;16;45;24;50
"pilarvargas-tecnativa";18;14;17;44;66
marcelsavegnago;7;8;38;37;54
sbidoul;14;17;45;15;42
SirAionTech;17;6;26;38;53
jbaudoux;5;"-";20;59;66
"carolinafernandez-tecnativa";23;13;22;22;44
Borruso;11;11;21;15;34
antoniospneto;7;6;30;21;35
aleuffre;9;7;13;33;47
lmignon;10;10;21;22;40
mileo;2;"-";39;23;31
"sergio-teruel";9;7;10;32;45
AaronHForgeFlow;2;4;29;21;32
HaraldPanten;"-";"-";38;15;21
odooNextev;10;7;19;12;27
yajo;8;9;17;18;34
sergiocorato;13;8;21;7;23
MiquelRForgeFlow;9;10;16;14;31
"alexis-via";11;9;23;3;20
max3903;2;2;20;25;33
sebalix;4;8;12;23;36
mbcosta;14;12;16;3;23
bosd;2;4;23;12;22
TheMule71;4;4;17;10;20
"ps-tubtim";9;13;1;11;28
LoisRForgeFlow;2;1;18;13;20
hbrunn;5;4;10;12;21
eLBati;4;"-";24;5;12
rafaelbn;"-";"-";22;11;16
AungKoKoLin1997;6;6;15;3;15
HviorForgeFlow;1;2;20;8;15
andreampiovesana;"-";1;15;15;20
carlosdauden;3;3;4;21;28
ivantodorovich;2;2;13;11;18
CarlosRoca13;5;9;4;10;23
elvise;"-";"-";12;15;18
"petrus-v";2;4;1;19;25
NL66278;4;1;13;6;13
mmequignon;3;1;9;12;18
"yassine-rhimi";10;2;8;"-";8
sebastienbeau;3;4;12;4;13
CRogos;"-";2;19;2;8
FrancoMaxime;2;1;3;17;21
vancouver29;2;1;5;14;19
EmilioPascual;6;6;5;5;16
TDu;6;1;5;9;15
ValentinVinagre;1;1;10;7;12
dalonsod;3;3;10;5;13
feketemihai;2;2;16;1;8
"mt-software-de";3;"-";4;13;17
QuocDuong1306;9;1;7;2;9
angelgarciadelachica;6;4;8;1;10
hparfr;2;3;7;8;15
payen000;1;"-";9;10;14
zamberjo;5;5;2;8;17
"RabbitJon-S73";1;4;14;"-";9
ilyasProgrammer;4;2;5;8;14
manuelregidor;3;4;7;4;12
yostashiro;"-";"-";4;14;16
JordiMForgeFlow;1;2;7;8;14
Shide;7;3;2;6;13
StefanRijnhart;1;1;10;6;11
alan196;7;6;3;1;11
bealdav;4;"-";3;10;14
"florian-dacosta";3;4;8;2;11
hildickethan;2;4;3;9;16
sbejaoui;9;1;4;2;8
stananatanaela;9;9;"-";"-";12
Nantikan23;"-";"-";"-";17;17
RodrigoBM;"-";3;8;6;12
carmenbianca;2;1;9;5;10
kittiu;"-";2;11;3;8
nguyenminhchien;7;1;4;5;11
gfcapalbo;1;"-";3;11;14
huguesdk;3;3;10;"-";8
klodr;"-";1;5;10;13
micheledic;"-";1;4;11;14
"aktiv-heli-kantawala";1;1;6;6;10
felipemotter;4;1;5;4;9
"len-foss";2;"-";2;10;13
matteoopenf;1;1;10;3;8
norlinhenrik;1;1;10;1;6
"vincent-hatakeyama";"-";2;9;2;7
felipezago;5;2;3;4;10
marielejeune;1;3;3;6;12
renatonlima;2;2;6;4;10
thomaspaulb;1;"-";7;5;9
aayartsev;1;"-";"-";12;13
"chafique-delli";3;"-";7;"-";4
marcelofrare;"-";"-";3;10;12
"carlos-domatix";1;1;6;4;8
geomer198;1;1;"-";9;11
polqubiq;3;1;6;"-";5
primes2h;"-";"-";9;3;6
"renda-dev";7;3;"-";2;8
"tv-openbig";"-";"-";12;"-";3
FrancescoBallerini;5;"-";3;2;6
PicchiSeba;1;2;8;"-";6
albig;"-";1;8;1;5
astirpe;3;"-";3;5;8
ghost;3;4;2;"-";7
grindtildeath;"-";"-";4;7;9
leemannd;1;"-";1;9;11
"ndd-odoo";2;1;4;3;7
PauBForgeFlow;7;1;1;1;6
Rad0van;1;2;7;"-";6
TonyMasciI;"-";1;6;2;5
bizzappdev;"-";1;"-";"-";1
cyrilmanuel;"-";"-";1;9;10
gdgellatly;"-";"-";4;6;8
"luc-demeyer";3;1;3;1;5
AlexPForgeFlow;7;"-";2;"-";4
BernatPForgeFlow;2;1;1;5;8
CLaurelB;2;1;6;"-";5
"Kev-Roche";1;"-";"-";4;5
MarcoCalcagni;"-";"-";4;5;7
SMaciasOSI;5;2;1;1;6
SirTakobi;"-";3;"-";"-";3
amkarthik;"-";1;6;2;5
aritzolea;3;2;1;3;8
"damdam-s";"-";"-";2;7;8
mariadforgeflow;"-";"-";1;7;8
matthieusaison;2;1;1;5;8
nilshamerlinck;2;1;4;1;5
pasculorente;1;1;2;5;8
"ACheung-FactorLibre";4;"-";1;1;4
BriceCG;2;2;"-";4;7
GSLabIt;"-";"-";2;6;7
GuillemCForgeFlow;2;"-";4;2;5
JordiBForgeFlow;"-";"-";7;1;4
SoniaViciana;"-";"-";5;3;5
bguillot;"-";"-";2;5;6
kaynnan;"-";2;2;4;7
michelerusti;1;"-";2;4;6
solo4games;3;4;"-";1;7
GabbasovDinar;"-";"-";"-";7;7
"Reyes4711-S73";3;"-";2;1;4
Volodiay622;"-";"-";"-";7;7
"aiendry-aktivsoftware";3;2;"-";"-";4
antonag32;1;"-";4;2;5
"are-agilebg";2;1;2;"-";4
celm1990;1;1;4;1;5
douglascstd;"-";"-";2;5;6
flotho;1;"-";3;2;5
