User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;227;227;"3.005";"1.880";"2.177"
rousseldenis;74;46;913;574;659
legalsylvain;106;85;635;354;474
chienandalu;104;92;177;698;814
victoralmau;287;278;197;217;526
simahawk;107;91;473;304;427
rvalyi;74;52;519;277;360
LoisRForgeFlow;89;88;317;250;365
jbaudoux;13;8;161;477;501
AaronHForgeFlow;44;35;290;270;329
MiquelRForgeFlow;93;107;145;279;408
etobella;98;90;240;166;281
"francesco-ooops";"-";"-";451;147;168
lmignon;29;25;183;338;382
rafaelbn;"-";"-";376;200;219
marcelsavegnago;54;44;196;201;266
"alexis-via";113;101;211;40;166
Saran440;129;69;151;90;183
sbidoul;44;41;248;87;150
"sergio-teruel";72;85;94;138;241
CarlosRoca13;61;64;51;210;289
ivantodorovich;28;29;140;162;208
yajo;46;39;147;127;185
"pilarvargas-tecnativa";89;78;63;113;208
"stefan-tecnativa";89;71;47;137;224
sebalix;33;26;85;184;225
TDu;56;44;66;154;214
tafaRU;15;7;204;75;100
SirTakobi;62;41;116;68;128
"mt-software-de";48;28;116;91;137
antoniospneto;41;30;82;118;163
"ao-landoo";59;52;118;40;111
dreispt;16;9;184;47;74
hbrunn;37;15;102;84;115
RodrigoBM;25;21;99;102;138
matteoopenf;21;11;159;56;84
bosd;31;15;134;59;91
StefanRijnhart;19;24;134;67;107
yankinmax;26;25;75;112;151
HviorForgeFlow;10;10;140;72;97
felipemotter;39;32;93;72;120
astirpe;41;24;62;105;143
odooNextev;55;16;83;61;94
aleuffre;61;27;75;51;94
nimarosa;7;6;145;69;90
carlosdauden;26;26;19;148;183
carmenbianca;31;19;64;94;127
max3903;5;5;121;85;103
sergiocorato;59;13;90;46;76
ernestotejeda;45;38;70;61;114
"dsolanki-initos";95;16;43;45;77
"Yadier-Tecnativa";38;31;75;59;105
yostashiro;7;4;57;133;147
thomaspaulb;12;5;114;61;80
NL66278;19;11;86;64;89
Shide;32;29;47;83;125
bizzappdev;92;13;58;11;41
"ps-tubtim";60;25;24;68;106
gurneyalex;15;10;90;68;91
AungKoKoLin1997;73;32;38;33;80
eLBati;7;4;80;72;88
mmequignon;17;15;35;113;138
hildickethan;26;19;60;70;102
JuMiSanAr;43;36;26;61;109
huguesdk;37;23;49;56;92
renatonlima;33;30;44;58;100
hparfr;13;6;48;98;115
"ernesto-garcia-tecnativa";41;37;60;23;74
feketemihai;22;22;113;7;44
sbejaoui;44;16;28;69;97
JordiBForgeFlow;19;12;82;29;54
ilyasProgrammer;50;31;28;32;75
CRogos;25;19;69;39;71
JordiMForgeFlow;28;26;32;69;106
"victor-champonnois";14;14;46;73;98
"florian-dacosta";30;19;57;37;69
sebastienbeau;24;19;57;38;69
marielejeune;42;30;26;46;88
TheMule71;21;16;49;56;84
bealdav;17;8;50;59;78
dalonsod;15;13;69;40;65
mileo;4;3;41;52;63
luisg123v;5;3;44;83;95
polqubiq;22;13;50;45;70
"ljsalvatierra-factorlibre";22;14;58;36;62
"ndd-odoo";18;38;31;43;91
kaynnan;53;27;29;20;60
remytms;19;8;25;75;92
GuillemCForgeFlow;24;22;27;55;87
andreampiovesana;10;1;45;70;81
grindtildeath;11;10;32;67;86
"hugo-cordoba";13;8;60;39;58
dhongu;40;32;31;6;50
FrancoMaxime;15;9;10;83;99
geomer198;19;9;7;78;94
ghost;45;22;28;"-";34
BernatPForgeFlow;41;37;2;25;70
HaraldPanten;"-";"-";73;40;49
"ferran-S73";17;15;47;29;55
moylop260;5;6;82;19;36
primes2h;3;4;59;43;56
DavidJForgeFlow;31;22;15;38;69
bvanjeelharia;18;18;34;35;63
"petrus-v";23;5;17;52;66
Borruso;51;11;17;25;47
leemannd;9;2;45;43;55
JuanyDForgeflow;22;19;22;32;60
mcojocaru;51;44;1;"-";52
JasminSForgeFlow;28;21;23;21;52
"ivs-cetmix";"-";"-";31;59;65
omar7r;16;12;24;37;58
robinkeunen;11;5;57;14;30
tarteo;9;5;44;30;45
PierrickBrun;19;4;36;21;35
sanchonuria;26;21;3;30;58
StephaneMangin;5;4;39;35;47
dzungtran89;20;18;32;10;38
"xavier-bouquiaux";16;18;23;19;46
"ajaniszewska-dev";16;5;13;40;53
antonag32;15;9;36;20;39
ChrisOForgeFlow;23;14;18;17;40
acsonefho;9;3;27;34;45
nguyenminhchien;13;9;10;47;63
zamberjo;18;13;30;19;42
"Kev-Roche";14;5;13;37;49
flotho;6;4;28;36;48
"Reyes4711-S73";14;8;31;22;39
glitchov;31;15;13;10;34
rven;15;9;27;18;36
GSLabIt;7;5;12;48;59
Aldeigja;15;12;20;25;45
yvaucher;3;2;53;14;25
ygcarvalh;17;7;20;25;41
flachica;6;2;17;18;27
JoanSForgeFlow;14;5;5;37;48
TheerayutEncoder;14;8;5;31;45
sonhd91;19;15;19;9;33
stananatanaela;34;33;"-";"-";39
ypapouin;25;13;15;12;34
kluna1998;16;18;"-";32;54
GabbasovDinar;6;6;5;46;57
JaumeBforgeFlow;19;11;6;22;40
baimont;10;6;14;30;43
hieulucky111;4;1;"-";60;63
ramiadavid;13;19;22;12;39
"RabbitJon-S73";13;8;34;10;27
alan196;23;4;13;13;25
dessanhemrayev;20;12;3;24;42
fcvalgar;1;1;14;48;54
PicchiSeba;13;8;22;16;32
"Urvisha-OSI";43;5;2;"-";13
aliciagaarzo;12;6;13;28;41
manuelregidor;15;14;17;11;33
michelerusti;19;6;10;20;34
"aktiv-heli-kantawala";40;2;1;"-";9
"amh-mw";7;3;22;25;35
felipezago;21;3;12;11;22
"CasVissers-360ERP";"-";"-";13;43;47
JavierIniesta;11;6;11;26;39
Tardo;6;4;16;28;38
guewen;5;4;28;20;32
"miguel-S73";16;10;17;10;28
cubells;13;8;17;5;21
fkantelberg;11;8;23;12;28
jguenat;10;3;20;19;30
"BT-anieto";2;2;23;28;36
mariadforgeflow;7;3;8;35;43
anddago78;17;13;15;5;26
AntoniRomera;9;2;24;14;24
bguillot;7;2;30;12;22
kittiu;1;8;33;6;21
"mourad-ehm";10;4;12;14;25
OriolMForgeFlow;20;15;6;8;30
ValentinVinagre;3;3;17;28;37
AnizR;12;7;10;18;32
eantones;11;12;19;5;25
ecino;18;1;23;6;16
hoangtiendung070797;13;"-";8;27;33
Highcooley;15;6;14;9;23
cvinh;4;7;29;6;20
robyf70;5;3;29;10;21
FernandoRomera;3;7;24;10;24
TonyMasciI;8;"-";23;13;21
"damdam-s";3;2;7;29;35
mbcosta;10;6;26;4;18
"remi-filament";11;11;13;12;30
"vincent-hatakeyama";18;8;10;10;25
Camille0907;8;3;3;30;38
ioans73;2;2;17;24;32
mostafabarmshory;6;2;30;5;15
SilvioC2C;9;6;6;23;34
celm1990;7;5;16;17;29
chandni299;9;3;19;10;20
