User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,254,254,3.276,2.028,2.355
rousseldenis,80,48,985,647,735
legalsylvain,112,95,666,378,509
chienandalu,116,101,206,778,904
simahawk,119,106,545,360,500
rvalyi,74,53,584,328,414
victoralmau,303,290,216,229,551
LoisRForgeFlow,92,91,352,288,407
rafaelbn,-,-,558,249,273
jbaudoux,19,10,194,547,575
AaronHForgeFlow,50,39,317,301,365
etobella,103,94,280,185,306
francesco-ooops,-,-,488,165,187
MiquelRForgeFlow,97,112,149,285,419
lmignon,34,29,205,345,394
marcelsavegnago,60,48,215,222,292
alexis-via,114,109,224,44,179
Saran440,138,71,153,95,190
sbidoul,47,42,265,95,160
CarlosRoca13,71,71,56,240,327
sergio-teruel,74,86,102,145,250
TDu,67,51,78,199,267
pilarvargas-tecnativa,103,88,75,128,235
yajo,50,44,162,140,204
stefan-tecnativa,92,81,57,153,251
sebalix,40,29,93,205,250
ivantodorovich,28,29,142,166,212
SirTakobi,78,43,136,81,144
antoniospneto,49,36,99,144,197
mt-software-de,53,33,126,112,164
tafaRU,17,7,217,79,105
dreispt,24,9,201,57,85
ao-landoo,66,58,131,40,118
hbrunn,43,17,119,93,127
sergiocorato,64,23,115,58,100
RodrigoBM,28,21,108,106,143
bosd,31,16,145,66,100
matteoopenf,22,11,168,59,88
StefanRijnhart,21,25,139,73,114
HviorForgeFlow,10,11,152,79,105
odooNextev,60,17,89,67,101
astirpe,43,26,65,107,148
aleuffre,61,29,79,62,108
felipemotter,39,33,93,77,126
yankinmax,27,25,76,113,152
carmenbianca,35,21,70,104,139
max3903,5,5,126,97,115
nimarosa,7,6,146,69,90
carlosdauden,26,27,19,151,187
yostashiro,8,6,60,144,161
AungKoKoLin1997,79,34,49,44,94
bizzappdev,92,14,58,11,42
ernestotejeda,45,40,70,61,116
dsolanki-initos,95,16,43,45,77
Yadier-Tecnativa,38,35,75,59,109
ps-tubtim,70,27,28,70,111
thomaspaulb,12,6,118,62,82
NL66278,19,11,89,69,94
mmequignon,21,15,37,125,151
eLBati,7,4,85,80,96
gurneyalex,15,10,97,73,97
mileo,4,3,70,82,95
Shide,32,29,47,86,128
huguesdk,41,27,59,61,102
hildickethan,28,19,65,75,107
ilyasProgrammer,57,40,34,39,92
renatonlima,36,33,50,66,112
hparfr,16,7,54,107,125
JuMiSanAr,47,41,27,64,117
CRogos,28,21,78,50,85
feketemihai,22,22,127,7,45
sbejaoui,53,17,30,70,100
JordiBForgeFlow,20,12,90,31,57
JordiMForgeFlow,28,26,35,82,119
ernesto-garcia-tecnativa,43,38,63,23,75
luisg123v,5,3,54,103,116
marielejeune,45,36,27,46,94
bealdav,19,8,51,68,88
victor-champonnois,16,14,46,73,98
TheMule71,22,17,53,57,86
dalonsod,16,13,77,42,68
florian-dacosta,30,19,58,37,69
sebastienbeau,25,19,57,39,71
polqubiq,23,14,57,45,71
GuillemCForgeFlow,27,26,28,60,96
dhongu,49,39,40,6,58
HaraldPanten,-,-,92,48,58
kaynnan,54,27,31,25,65
moylop260,7,8,97,26,46
ndd-odoo,19,38,35,44,92
andreampiovesana,10,1,49,74,85
geomer198,21,9,7,96,112
ljsalvatierra-factorlibre,23,14,61,36,63
BernatPForgeFlow,48,37,5,33,79
JasminSForgeFlow,34,27,24,42,80
remytms,19,8,25,77,94
leemannd,9,2,61,54,67
petrus-v,26,9,22,63,82
DavidJForgeFlow,38,27,20,40,78
hugo-cordoba,14,8,61,39,59
grindtildeath,11,10,32,67,86
ghost,46,26,29,-,38
Borruso,55,15,21,26,53
FrancoMaxime,15,9,10,83,99
ferran-S73,17,15,51,29,55
primes2h,3,4,61,43,57
robinkeunen,14,10,68,17,39
alan196,33,8,30,26,45
bvanjeelharia,18,18,34,35,63
ivs-cetmix,2,-,35,67,74
mcojocaru,55,47,1,-,55
JuanyDForgeflow,22,23,22,32,64
antonag32,17,16,39,23,49
flotho,7,4,34,46,58
acsonefho,11,4,29,41,54
omar7r,16,14,24,37,60
tarteo,10,5,44,31,46
ajaniszewska-dev,17,5,15,43,56
ygcarvalh,19,9,23,36,54
nguyenminhchien,16,9,14,49,66
PierrickBrun,19,4,36,21,35
sanchonuria,26,21,3,31,59
xavier-bouquiaux,19,18,23,20,47
BT-anieto,7,6,38,36,51
StephaneMangin,5,4,39,36,48
cvinh,9,9,51,14,33
mbcosta,20,16,41,7,34
dzungtran89,20,19,32,10,39
felipezago,23,6,19,26,41
GabbasovDinar,9,9,7,57,72
ChrisOForgeFlow,24,16,18,17,42
fcvalgar,1,1,18,63,69
zamberjo,18,14,30,20,44
Kev-Roche,14,6,13,37,50
glitchov,32,15,15,10,35
stananatanaela,40,39,-,-,45
Reyes4711-S73,14,8,32,22,39
yvaucher,4,2,53,17,28
jguenat,15,11,25,22,42
Aldeigja,15,12,20,27,47
OriolMForgeFlow,24,19,6,25,51
rven,15,9,27,18,36
GSLabIt,7,5,12,48,59
ypapouin,26,15,16,14,38
fkantelberg,15,10,29,17,36
flachica,6,2,18,19,28
JoanSForgeFlow,14,5,5,38,49
mariadforgeflow,8,3,8,51,60
PicchiSeba,16,8,27,16,33
RabbitJon-S73,13,8,37,12,30
TheerayutEncoder,15,8,5,31,45
sonhd91,19,15,20,9,33
baimont,10,7,14,32,46
JaumeBforgeFlow,20,11,6,23,41
manuelregidor,18,15,19,12,36
Urvisha-OSI,43,6,2,-,14
kluna1998,16,18,-,32,54
hieulucky111,4,1,-,60,63
ramiadavid,13,19,22,12,39
anddago78,21,14,17,6,29
dessanhemrayev,20,12,3,24,42
JavierIniesta,11,7,12,30,44
aktiv-heli-kantawala,42,2,1,2,11
Tardo,6,4,18,29,40
aliciagaarzo,12,6,13,28,41
michelerusti,19,6,10,20,34
miguel-S73,16,12,18,10,30
amh-mw,7,3,22,25,35
cubells,13,8,17,5,21
guewen,5,4,28,21,33
CasVissers-360ERP,-,-,13,43,47
EmilioPascual,16,15,8,17,39
ValentinVinagre,4,3,20,30,39
celm1990,7,7,23,20,34
kittiu,1,8,36,7,22
Highcooley,15,7,19,9,24
AntoniRomera,9,3,26,14,25
bguillot,7,2,30,14,24
remi-filament,11,12,15,14,33
Camille0907,9,4,4,34,43
TonyMasciI,8,-,28,13,21
ecino,18,1,23,9,19
mourad-ehm,10,4,12,14,25
AnizR,12,7,10,18,32
eantones,12,12,19,5,25
robyf70,5,3,30,11,22
vincent-hatakeyama,18,10,11,10,28
FernandoRomera,3,7,25,11,25
damdam-s,3,2,7,30,36
hoangtiendung070797,13,-,8,27,33
nilshamerlinck,10,2,14,15,24
angelgarciadelachica,16,15,17,-,23
