User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;54;60;538;300;391
rousseldenis;20;10;150;129;156
chienandalu;23;19;39;146;176
victoralmau;61;53;51;53;121
lmignon;2;4;44;92;104
AaronHForgeFlow;9;10;74;46;68
rafaelbn;"-";"-";89;38;47
MiquelRForgeFlow;24;29;26;44;83
rvalyi;3;5;48;59;73
legalsylvain;10;14;46;31;55
sbidoul;10;11;59;15;37
ivantodorovich;12;5;25;43;56
StefanRijnhart;9;10;44;23;43
etobella;13;12;39;15;37
LoisRForgeFlow;8;9;35;26;44
NL66278;12;5;33;22;36
"francesco-ooops";"-";"-";51;19;26
Saran440;16;4;32;10;24
"pilarvargas-tecnativa";23;15;12;10;33
"sergio-teruel";13;17;12;15;39
simahawk;5;1;29;22;31
yajo;12;7;30;6;22
"alexis-via";12;8;26;9;26
hbrunn;10;4;22;19;31
bizzappdev;31;"-";20;2;12
jbaudoux;1;3;8;44;51
sebalix;2;2;16;36;43
marcelsavegnago;11;11;18;14;33
yostashiro;2;"-";11;39;44
CarlosRoca13;9;10;7;25;41
sergiocorato;8;3;26;10;21
"ps-tubtim";14;1;12;16;24
flotho;2;2;17;24;32
feketemihai;8;8;23;5;21
Shide;7;4;13;18;28
TDu;8;6;4;22;33
"ao-landoo";7;4;19;8;19
RodrigoBM;7;4;13;14;24
AungKoKoLin1997;17;6;6;6;19
astirpe;12;1;9;15;22
ramiadavid;9;11;11;6;23
dreispt;4;2;21;4;13
sbejaoui;4;1;9;19;25
SirTakobi;14;2;8;9;18
gurneyalex;1;"-";15;17;22
"stefan-tecnativa";11;9;4;9;23
"ferran-S73";7;2;16;6;15
JordiBForgeFlow;4;1;21;5;13
JordiMForgeFlow;5;4;9;13;22
glitchov;13;3;7;3;12
DavidJForgeFlow;7;8;3;12;24
"Reyes4711-S73";5;"-";10;14;19
aleuffre;13;6;6;3;15
bvanjeelharia;6;4;8;9;18
carlosdauden;3;1;5;21;26
"dsolanki-initos";5;1;13;8;15
yankinmax;2;2;14;10;17
FrancoMaxime;3;1;"-";24;27
ghost;15;1;5;"-";7
max3903;1;1;11;11;16
nimarosa;"-";"-";15;10;14
renatonlima;8;6;2;8;18
ernestotejeda;6;5;10;4;15
mcojocaru;12;11;1;"-";15
HaraldPanten;"-";"-";15;9;13
hildickethan;5;2;8;9;16
tafaRU;2;"-";16;6;11
hparfr;5;1;8;9;15
"ivs-cetmix";"-";"-";5;18;20
"mt-software-de";7;2;7;6;13
"victor-champonnois";6;3;11;3;12
"ajaniszewska-dev";5;1;3;8;13
baimont;2;3;5;11;18
cesarlr;4;2;13;2;10
grindtildeath;2;"-";7;13;17
GuillemCForgeFlow;7;3;5;5;13
SilvioC2C;4;"-";3;14;18
antonag32;3;2;11;4;11
mmequignon;2;1;4;14;18
yvaucher;1;"-";13;6;11
