User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,9,10,454,263,297
marcelsavegnago,44,21,139,134,173
mileo,22,14,129,53,83
simahawk,19,18,96,81,113
renatonlima,20,18,80,74,105
victoralmau,38,51,46,49,113
joao-p-marques,16,21,42,79,110
chienandalu,11,11,34,100,120
rvalyi,9,8,59,72,91
StefanRijnhart,14,10,58,63,84
rousseldenis,9,4,67,63,78
dreispt,8,1,103,23,37
MiquelRForgeFlow,26,20,28,43,73
dsolanki-initos,4,4,43,42,55
CarlosRoca13,15,26,35,23,59
fshah-initos,7,4,45,35,48
LoisRForgeFlow,14,11,36,37,58
eLBati,9,14,45,25,49
CasVissers-360ERP,-,1,27,62,68
sergio-teruel,20,17,30,18,45
kittiu,3,3,56,22,34
sebalix,7,6,11,51,63
gabrielcardoso21,18,8,18,28,44
etobella,12,12,23,23,43
hparfr,8,4,18,33,44
TDu,11,3,11,37,47
legalsylvain,7,2,19,34,43
sergiocorato,12,7,28,15,31
carlosdauden,5,3,9,39,47
yajo,6,8,17,25,40
bodedra,2,3,22,28,37
newtratip,9,10,22,12,30
sbidoul,4,8,28,14,29
lmignon,8,6,20,13,26
HaraldPanten,1,-,21,25,31
JordiBForgeFlow,7,3,15,19,29
ivantodorovich,1,2,22,19,27
SimoRubi,7,3,14,19,28
Tardo,18,10,8,7,24
GSLabIt,2,2,17,21,29
chusamo,5,1,12,21,28
AaronHForgeFlow,4,-,18,16,22
HviorForgeFlow,2,2,18,15,23
ernestotejeda,7,6,5,20,31
brian10048,4,3,19,10,19
claudiagn,-,-,-,36,36
feketemihai,9,3,14,7,17
schhatbar-initos,8,3,21,4,14
alexis-via,13,8,9,4,19
tafaRU,4,3,12,15,23
guewen,-,3,21,9,17
mbcosta,10,9,5,9,23
yvaucher,1,-,18,13,18
ioans73,1,1,13,14,20
jcdrubay,4,1,11,15,21
kos94ok-3D,2,2,16,10,17
NL66278,3,2,10,13,20
OpenCode,4,3,17,4,13
astirpe,2,6,8,11,21
hbrunn,2,1,11,14,20
dhongu,11,7,3,5,17
kevinkhao,3,4,9,8,17
sebastienbeau,4,2,13,5,13
jcoux,5,-,12,5,11
thomaspaulb,7,5,5,6,16
primes2h,-,-,12,11,14
ygcarvalh,2,1,13,6,12
SplashS,2,2,16,2,9
bosd,-,2,13,6,12
carlosserratoro,5,6,7,3,14
MPoch-PlanetaTIC,19,-,-,-,4
SilvioGregorini,5,3,4,6,13
grindtildeath,4,4,6,6,14
yweng8111,5,4,9,2,11
Saran440,3,1,7,7,12
dalonsod,3,1,14,1,7
luismalta,5,3,5,6,13
TheMule71,5,-,11,1,7
petrus-v,4,2,5,6,12
Reyes4711-S73,6,-,6,5,10
bealdav,1,1,5,9,13
ellbristow,7,-,6,-,5
jbaudoux,-,-,5,12,14
ps-tubtim,1,-,2,12,14
atchuthan,-,-,4,12,14
brendapaniagua,-,-,15,1,5
fredzamoabg,7,3,5,1,9
gurneyalex,2,1,2,11,15
Cedric-Pigeon,1,2,3,9,14
PierrickBrun,4,5,3,3,12
dependabot[bot],7,-,4,-,5
florian-dacosta,5,2,5,3,9
ypapouin,3,1,1,10,14
danimv5,-,-,-,14,14
matteoopenf,2,1,4,7,11
xavierjimenez,3,1,5,4,9
DavidBForgeFlow,4,6,-,3,11
MarcoCalcagni,-,-,2,11,12
i-vyshnevska,-,2,-,11,13
robinkeunen,3,3,7,-,7
Borruso,4,1,1,6,10
MateuGForgeFlow,4,2,2,3,8
PieterPaulussen,3,1,3,2,6
SimoneVagile,3,-,-,9,11
bizzappdev,2,-,8,1,5
ferranmateu,-,-,-,12,12
jado95,2,1,5,4,9
len-foss,4,1,-,7,10
mymage,2,-,6,4,8
rconjour,1,1,5,5,9
ValentinVinagre,1,1,6,3,7
acsonefho,3,3,1,4,10
alan196,1,-,5,5,8
andreampiovesana,2,-,2,7,10
eantones,-,1,7,3,7
santostelmo,3,2,1,4,9
xavier-bouquiaux,5,1,4,-,5
Rad0van,3,1,4,2,7
anasuarez1,-,-,-,10,10
luisg123v,-,1,5,3,6
max3903,3,-,6,1,5
phuctranfxvn,-,1,5,4,7
Chandresh-OSI,1,5,2,1,8
RodrigoBM,1,-,7,1,5
ThomasBinsfeld,3,-,1,4,7
Zar21,6,-,2,1,5
ferran-S73,3,1,3,1,5
ghost,4,-,3,-,4
manuelcalerosolis,4,3,2,-,6
nicomacr,3,2,2,2,7
JordiMForgeFlow,1,1,-,6,8
PrapassornS,1,2,4,1,6
clementmbr,3,1,2,2,6
codingforfun,-,-,2,6,7
fuentes73,1,1,4,2,6
shepilov-vladislav,-,-,4,-,2
Martronic-SA,2,2,-,3,6
alessandrocamilli,-,2,-,5,7
bigfoot88,2,-,3,-,3
chandni299,1,1,1,3,6
fkantelberg,1,-,1,5,7
jjscarafia,-,-,3,4,6
luc-demeyer,1,2,3,1,6
mamcode,-,-,-,7,7
miguel-S73,3,1,1,2,6
omar7r,-,1,4,2,5
wtaferner,1,-,5,-,3
AmmarOfficewalaSerpentCS,1,1,3,1,5
Chandresh-SerpentCS,-,-,4,2,4
Freni-OSI,2,1,1,-,3
Kev-Roche,2,-,3,-,3
SurachetS,-,2,3,1,5
ajaniszewska-dev,3,-,1,2,5
albariera,-,1,-,5,6
alexey-pelykh,-,-,1,5,6
cesarlr,-,-,6,-,2
cscocca,-,1,4,1,4
enriquemartin,2,-,-,4,5
