User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;8;5;373;268;295
marcelsavegnago;18;18;93;68;100
MiquelRForgeFlow;24;25;67;96;134
StefanRijnhart;14;14;101;81;109
victoralmau;37;29;36;89;130
chienandalu;24;18;37;108;137
mileo;17;6;101;34;54
simahawk;8;10;62;74;95
"dsolanki-initos";12;3;120;14;31
LoisRForgeFlow;18;20;63;39;71
dreispt;15;14;89;18;45
"fshah-initos";8;6;92;10;28
"joao-p-marques";13;13;20;57;78
rvalyi;3;2;61;28;40
tafaRU;6;5;52;27;42
kittiu;17;10;42;14;35
rousseldenis;13;4;36;30;44
sebalix;11;7;18;45;60
sbidoul;14;11;44;13;34
JordiBForgeFlow;12;14;36;14;37
ivantodorovich;5;6;31;35;49
legalsylvain;11;5;27;34;48
AaronHForgeFlow;6;4;31;27;39
HaraldPanten;2;2;22;38;46
etobella;9;6;22;26;40
sergiocorato;15;7;21;18;33
renatonlima;7;12;14;26;44
"alexis-via";4;9;28;15;31
eLBati;13;4;27;14;27
TheMule71;6;2;15;32;40
CarlosRoca13;10;9;18;17;33
yajo;8;3;16;26;36
NL66278;3;2;24;22;31
hparfr;4;4;20;22;32
JordiMForgeFlow;9;8;13;18;33
bosd;2;2;32;11;20
SimoRubi;8;5;9;23;34
TDu;4;10;13;17;33
mmequignon;9;1;4;29;35
lmignon;9;4;7;21;31
newtratip;"-";4;13;24;32
bodedra;7;6;13;14;26
ernestotejeda;7;7;11;15;28
"sergio-teruel";9;9;6;15;29
AmmarOfficewalaSerpentCS;14;1;22;2;11
HviorForgeFlow;1;1;20;14;20
fredzamoabg;6;6;5;17;28
rconjour;7;5;11;11;22
gurneyalex;7;4;6;16;25
hbrunn;5;"-";12;15;21
"ps-tubtim";2;"-";10;19;24
"ao-landoo";6;1;17;3;11
brian10048;1;1;16;13;19
"i-vyshnevska";4;"-";9;18;23
jgrandguillaume;"-";"-";12;17;20
"CasVissers-360ERP";1;1;6;19;23
dalonsod;7;4;10;6;16
phuctranfxvn;"-";7;10;8;18
Borruso;3;2;10;9;16
gabrielcardoso21;3;5;3;15;23
jbaudoux;3;2;5;15;21
ygcarvalh;6;2;16;1;9
yvaucher;"-";1;18;7;12
RaulOForgeFlow;16;1;4;2;9
guewen;2;4;12;7;16
Tardo;5;6;7;2;13
carlosdauden;1;3;3;17;23
feketemihai;2;6;13;3;14
"kos94ok-3D";1;1;14;7;13
"ljsalvatierra-binovo";1;"-";11;12;16
primes2h;"-";"-";13;11;15
PieterPaulussen;5;1;6;10;16
Saran440;2;1;8;10;15
"alexey-pelykh";3;1;8;10;16
"ajaniszewska-dev";1;1;1;18;21
mamcode;"-";"-";10;11;14
"Freni-OSI";10;2;"-";1;6
atchuthan;2;1;4;13;17
astirpe;3;4;10;2;11
jcdrubay;1;2;7;8;14
"len-foss";7;4;2;6;14
SimoneVagile;3;2;2;10;15
thomaspaulb;1;1;4;11;15
"Kev-Roche";1;2;8;6;12
jcoux;3;1;9;4;10
nicomacr;5;2;6;2;9
ozono;3;4;3;6;13
AdriaGForgeFlow;1;"-";1;13;15
"petrus-v";"-";1;1;13;15
sebastienbeau;"-";3;5;6;11
MateuGForgeFlow;6;5;"-";2;9
ValentinVinagre;1;"-";5;7;10
baimont;8;3;1;1;8
dhongu;1;5;1;5;12
"luc-demeyer";3;3;4;3;10
luismalta;2;1;4;6;10
quentinDupont;"-";1;3;9;12
scigghia;"-";"-";7;6;9
Rad0van;"-";"-";11;1;4
jado95;"-";2;2;7;10
matteoopenf;2;1;3;5;9
DavidBForgeFlow;3;3;"-";5;10
jvpascual;2;1;6;1;6
"schhatbar-initos";"-";1;10;"-";4
"Chandresh-OSI";3;1;4;2;7
cbssolutions;5;3;1;"-";6
"florian-dacosta";3;1;1;5;9
hildickethan;3;"-";2;5;8
"js-landoo";"-";"-";7;3;6
andreampiovesana;"-";"-";1;8;9
bealdav;"-";1;2;6;8
kevinkhao;1;"-";5;3;6
oihane;1;1;5;2;6
"pedroortega-punt";"-";"-";9;"-";3
"xavier-bouquiaux";5;2;1;"-";5
MarcoCalcagni;"-";"-";2;6;7
PierrickBrun;1;2;4;1;6
aleuffre;1;1;1;5;8
"damdam-s";1;"-";1;6;8
flotho;"-";"-";5;3;5
manuelcalerosolis;3;"-";3;2;5
mcojocaru;2;2;"-";4;7
JoanSForgeFlow;1;"-";2;4;6
Shide;2;2;3;"-";5
