User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;5;7;440;233;263
simahawk;14;12;150;104;132
rvalyi;22;19;93;33;66
etobella;19;16;61;49;77
sebalix;17;12;48;69;92
sbidoul;25;31;58;29;73
victoralmau;32;39;25;35;85
chienandalu;22;21;18;56;86
LoisRForgeFlow;7;12;44;42;63
TDu;7;13;26;58;79
rousseldenis;10;4;42;42;56
kittiu;12;8;55;20;39
tafaRU;11;8;41;35;53
AaronHForgeFlow;14;6;28;42;57
yajo;11;15;35;30;54
lmignon;4;3;50;33;45
"alexis-via";12;18;44;9;37
"dsolanki-initos";"-";2;56;22;31
TheMule71;6;14;24;27;48
sebastienbeau;7;6;35;20;35
MiquelRForgeFlow;16;14;19;20;42
antoniospneto;10;7;22;30;45
legalsylvain;5;4;30;26;38
dreispt;4;2;44;15;26
eLBati;10;4;31;17;30
"hkapatel-initos";2;4;42;12;24
"sergio-teruel";16;14;9;10;31
SimoRubi;1;3;16;30;38
ivantodorovich;6;6;11;26;38
StefanRijnhart;2;"-";15;31;36
HaraldPanten;"-";"-";23;24;29
NL66278;2;"-";21;23;29
CarlosRoca13;4;4;4;32;40
"joao-p-marques";2;2;15;25;32
hailangvn;7;8;21;7;22
JordiBForgeFlow;11;5;16;10;22
renatonlima;1;3;16;20;28
albariera;10;8;7;14;28
carlosdauden;1;2;3;28;33
feketemihai;12;8;11;"-";15
"ajaniszewska-dev";3;"-";"-";25;27
mmequignon;2;2;7;18;24
marcelsavegnago;5;6;2;16;26
sonhd91;9;6;4;9;20
DarioLodeiros;3;3;13;9;17
Saran440;8;3;9;4;13
GSLabIt;4;5;9;9;19
PierrickBrun;8;6;5;6;17
hbrunn;3;2;9;12;19
leemannd;1;2;7;15;21
AmmarOfficewalaSerpentCS;5;1;17;"-";7
HviorForgeFlow;7;6;6;5;16
dzungtran89;1;7;10;4;15
felipemotter;"-";"-";2;22;23
jbaudoux;3;3;7;11;18
moylop260;4;5;10;5;15
yvaucher;"-";"-";16;8;12
Tardo;6;4;2;9;17
astirpe;1;3;7;11;18
olgamarcocb;6;1;"-";12;15
SilvioC2C;3;1;4;11;16
"remi-filament";1;"-";8;10;14
BernatPForgeFlow;7;2;8;1;8
SimoneVagile;"-";2;5;9;13
"fshah-initos";2;3;5;6;13
hparfr;"-";"-";1;16;17
santostelmo;5;2;5;4;10
JoanMForgeFlow;6;6;2;2;12
JuMiSanAr;5;2;"-";8;12
ernestotejeda;5;4;3;4;12
gurneyalex;1;"-";7;7;11
"luc-demeyer";3;2;9;2;9
"saeed-raeisi";1;2;11;2;8
JordiMForgeFlow;3;1;7;4;9
bealdav;6;2;4;1;7
fredzamoabg;1;1;"-";13;15
thomaspaulb;2;"-";2;9;12
AdriaGForgeFlow;2;3;1;7;12
TeoGoddet;7;1;6;"-";6
jcdrubay;1;"-";2;11;13
kv1612;3;6;3;2;11
newtratip;1;"-";5;8;11
"Cedric-Pigeon";6;2;2;2;8
"i-vyshnevska";2;"-";2;9;12
mbcosta;4;1;6;2;7
nilshamerlinck;2;1;9;"-";5
"tv-openbig";"-";"-";13;"-";4
MateuGForgeFlow;2;6;1;3;11
acsonefho;6;2;"-";2;6
"ao-landoo";4;2;5;1;7
luistorresm;3;"-";7;2;6
"Kev-Roche";2;2;5;2;8
cvinh;3;"-";4;3;7
gaikaz;2;1;5;3;8
ioans73;1;1;6;3;7
mariadforgeflow;1;3;"-";7;11
Borruso;"-";1;"-";9;10
enriquemartin;1;1;6;2;6
flotho;1;1;7;1;6
hildickethan;4;2;1;2;7
kevinkhao;1;2;2;5;9
matteoopenf;1;"-";2;7;9
SplashS;3;1;4;1;6
"ap-wtioit";2;"-";5;1;5
"chafique-delli";"-";1;1;6;8
grindtildeath;"-";"-";2;7;8
jcoux;2;1;3;2;6
manuelregidor;2;1;1;3;6
mrcast;"-";"-";"-";9;9
nguyenhk99;4;4;1;"-";7
paradoxxxzero;4;2;1;2;7
primes2h;"-";"-";3;6;8
robinhli;3;"-";3;1;4
yankinmax;3;3;"-";2;7
Zar21;3;3;2;"-";6
alan196;4;"-";2;2;5
"alexey-pelykh";"-";1;2;5;7
dalonsod;1;"-";5;2;5
patrickrwilson;2;2;2;2;7
sergiocorato;2;"-";2;4;7
"xavier-bouquiaux";7;1;"-";"-";4
"CasVissers-360ERP";1;"-";4;1;4
"antonio-trey";2;1;2;1;5
"ddejong-therp";2;"-";3;1;4
jjscarafia;4;1;2;"-";4
phuctranfxvn;"-";5;"-";"-";5
"ps-tubtim";1;1;1;4;7
sbejaoui;1;"-";3;3;6
