User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;45;42;"1.987";"1.337";"1.430"
marcelsavegnago;109;76;462;512;620
simahawk;75;69;437;394;493
victoralmau;209;188;205;332;549
StefanRijnhart;70;74;354;315;416
dreispt;44;32;490;158;219
rvalyi;55;43;371;251;321
mileo;82;44;374;149;221
"joao-p-marques";89;86;162;310;418
chienandalu;69;64;126;366;450
MiquelRForgeFlow;95;92;181;249;364
rousseldenis;31;16;265;219;257
renatonlima;71;67;186;205;294
kittiu;73;45;271;129;199
etobella;54;48;219;180;250
eLBati;61;47;211;149;218
CarlosRoca13;90;88;146;99;209
LoisRForgeFlow;49;44;172;140;204
"dsolanki-initos";28;16;236;72;109
legalsylvain;31;27;115;185;228
guewen;34;41;129;139;197
"fshah-initos";27;16;208;72;108
sergiocorato;48;33;123;110;161
"sergio-teruel";69;57;103;87;162
yajo;36;33;108;131;180
sbidoul;55;38;146;59;116
sebalix;35;35;53;177;225
HaraldPanten;3;3;115;167;182
hparfr;43;19;85;121;156
lmignon;33;20;89;130;165
TDu;37;29;50;140;182
"alexis-via";52;43;93;44;104
tafaRU;14;12;124;88;115
ivantodorovich;22;17;86;99;130
AaronHForgeFlow;17;10;99;94;118
JordiBForgeFlow;38;27;98;49;92
HviorForgeFlow;9;8;101;88;109
newtratip;25;23;75;68;105
bodedra;15;12;66;96;120
"CasVissers-360ERP";4;4;46;129;142
carlosdauden;21;15;32;105;130
gabrielcardoso21;29;18;31;87;116
hbrunn;21;11;72;67;91
thomaspaulb;28;21;56;59;93
NL66278;10;5;62;85;101
SimoRubi;28;18;44;73;103
Tardo;40;32;33;50;94
yvaucher;3;6;87;52;69
ernestotejeda;27;26;25;62;98
Saran440;15;16;56;40;67
dalonsod;21;17;71;24;54
TheMule71;19;8;54;48;68
phuctranfxvn;34;17;34;39;68
"kos94ok-3D";5;4;59;55;69
gurneyalex;12;9;23;72;89
bosd;4;4;67;41;55
sebastienbeau;18;15;52;26;52
astirpe;10;19;45;38;67
JordiMForgeFlow;19;17;30;42;69
"i-vyshnevska";11;7;25;58;73
patrickrwilson;18;2;51;30;43
carlosserratoro;17;13;21;50;72
GSLabIt;8;6;35;54;69
brian10048;10;8;52;28;46
"len-foss";26;18;21;31;59
"petrus-v";17;5;26;45;59
mbcosta;24;22;16;31;62
fredzamoabg;29;12;18;28;50
atchuthan;4;4;27;54;65
bealdav;6;7;24;49;63
albariera;18;9;10;48;64
feketemihai;12;9;39;19;38
jbaudoux;4;4;14;60;70
primes2h;6;2;42;34;45
"Freni-OSI";49;7;2;1;16
jcoux;10;7;29;31;47
moylop260;2;4;43;30;42
"florian-dacosta";14;10;18;31;49
PierrickBrun;18;13;23;19;41
SimoneVagile;17;6;13;34;48
"luc-demeyer";12;11;25;24;43
"alexey-pelykh";5;2;40;25;36
jcdrubay;7;3;24;36;47
mmequignon;15;2;7;45;54
kevinkhao;13;7;26;18;34
"ps-tubtim";3;2;13;43;50
AmmarOfficewalaSerpentCS;21;6;31;4;20
PieterPaulussen;15;4;13;21;32
ThomasBinsfeld;15;8;14;23;39
"ao-landoo";11;3;35;9;21
leemannd;11;6;28;12;27
chusamo;9;5;17;25;37
Borruso;14;6;16;20;34
luismalta;12;9;14;22;38
rconjour;10;6;18;22;35
jgrandguillaume;"-";"-";25;31;36
ygcarvalh;8;4;34;8;21
DavidBForgeFlow;22;15;3;12;33
ioans73;9;3;19;20;30
cubells;11;7;17;16;30
dhongu;16;15;6;15;36
OpenCode;6;5;26;14;27
Rad0van;8;6;30;8;22
dzungtran89;39;2;5;2;12
"schhatbar-initos";10;6;31;4;19
"Chandresh-OSI";21;12;10;4;24
"ajaniszewska-dev";6;4;4;33;41
fernandahf;7;5;15;19;31
matteoopenf;6;3;20;17;27
ValentinVinagre;3;3;15;26;35
grindtildeath;5;7;12;18;31
"damdam-s";7;3;13;22;31
RaulOForgeFlow;30;1;4;7;15
RodrigoBM;10;5;25;3;16
santostelmo;11;8;11;12;27
"Kev-Roche";14;3;14;8;18
ypapouin;15;7;7;12;26
bishalgit;13;11;9;6;24
MateuGForgeFlow;13;10;5;11;27
SplashS;5;3;25;7;17
manuelcalerosolis;12;3;14;11;21
alessandrocamilli;5;5;10;18;28
nicomacr;13;6;14;5;18
nilshamerlinck;9;11;13;4;22
PrapassornS;6;9;11;12;27
andreampiovesana;4;1;7;25;31
SilvioGregorini;9;7;8;10;23
claudiagn;"-";"-";"-";36;36
"Cedric-Pigeon";4;4;9;18;27
MarcoCalcagni;"-";"-";11;24;27
"Reyes4711-S73";9;1;14;11;19
acsonefho;11;7;5;10;23
alan196;10;5;5;14;24
emagdalenaC2i;1;3;18;12;20
scigghia;2;"-";17;15;21
"xavier-bouquiaux";19;4;6;3;14
mamcode;"-";"-";10;24;27
enriquemartin;6;2;7;17;24
jado95;6;3;8;14;22
AMhadhbi;8;6;"-";16;25
"dependabot[bot]";13;5;7;"-";11
"ljsalvatierra-binovo";1;"-";14;15;20
yelizariev;3;3;13;13;21
sbejaoui;9;6;8;8;20
AdriaGForgeFlow;5;2;3;19;25
MeetKD;"-";"-";3;27;29
"mourad-ehm";11;3;5;10;19
mymage;3;5;11;11;21
ozono;6;9;5;9;23
yostashiro;4;3;5;18;25
hildickethan;7;3;10;9;18
jarroyomorales;"-";14;2;5;20
manuelregidor;11;8;7;2;16
"Chandresh-SerpentCS";2;3;11;7;15
SurachetS;2;9;8;9;22
Yoshiro009;8;6;3;2;13
cesarlr;7;4;16;"-";11
houssine78;2;1;12;12;18
jjscarafia;1;"-";14;12;17
"miguel-S73";11;5;6;6;17
mrcast;"-";"-";2;26;27
angelmoya;6;3;11;5;14
yweng8111;5;4;12;6;16
flotho;1;1;15;9;15
jcbr87;7;1;12;1;8
luisg123v;4;3;9;8;16
baimont;15;3;4;3;12
"MPoch-PlanetaTIC";19;2;1;1;8
aphon61bank;8;9;3;2;16
cbssolutions;9;4;9;1;11
cscocca;2;2;14;6;13
hailangvn;10;1;4;9;15
quentinDupont;1;2;6;15;20
"Murtaza-OSI";16;1;1;1;7
"hkapatel-initos";6;1;7;7;13
aleuffre;7;5;4;5;15
chandni299;5;1;7;7;13
clementmbr;5;3;5;8;15
danimv5;"-";"-";"-";21;21
lfreeke;"-";1;4;16;19
mcojocaru;6;5;4;6;15
Zar21;10;2;4;3;10
brendapaniagua;"-";"-";16;4;8
dcorio;1;"-";16;3;8
glitchov;12;4;2;"-";9
max3903;4;"-";15;1;7
ntsirintanis;2;"-";1;17;19
robyf70;4;"-";6;8;12
"Daniel-CA";2;1;11;5;11
gaikaz;3;2;5;8;14
hbto;1;1;14;2;8
AreebSiddiqiIR;8;"-";6;1;6
PabloPaezSheridan;5;1;6;3;9
TimLai125;6;7;2;3;14
bizzappdev;3;"-";13;1;6
DarioLodeiros;1;"-";8;8;12
ellbristow;7;"-";6;"-";5
fuentes73;2;2;5;8;14
jarmokortetjarvi;5;2;5;3;9
josepmy;2;1;5;8;13
khaeusler;3;4;9;1;10
vincenzoterzulli;4;4;5;4;12
ghost;4;"-";8;"-";5
gjotten;"-";"-";5;11;13
robinkeunen;3;3;8;2;10
smangukiya;1;"-";4;11;14
bguillot;3;1;"-";10;13
gdgellatly;"-";"-";3;12;14
xavierjimenez;3;2;5;4;10
"BT-aestebanez";1;"-";1;12;14
FernandoRomera;1;1;7;5;10
JoanSForgeFlow;1;"-";2;10;12
StephaneMangin;4;"-";4;5;9
anasuarez1;"-";"-";"-";14;14
bmessiaz;1;1;8;4;9
cor9003;4;1;6;1;6
eduaparicio;"-";"-";"-";14;14
"flook-chaiwat";6;3;1;4;10
maitripatel19;10;"-";"-";"-";3
britoederr;3;"-";3;4;7
diggy128;6;3;2;2;9
eantones;2;1;7;3;8
ferranmateu;"-";"-";"-";13;13
"js-landoo";"-";"-";10;3;6
"marco-marchiori";"-";"-";9;4;7
mlaitinen;3;2;5;3;9
redapureskill;"-";2;8;3;8
rven;3;2;6;2;8
sansirit;2;1;5;4;9
Daemo00;"-";1;4;7;10
"JuanjoA-PH";3;1;7;"-";5
"chafique-delli";4;2;2;3;8
"ferran-S73";5;1;4;1;6
flachica;3;2;2;5;10
jvpascual;2;1;6;2;7
mmarcot;5;3;3;1;8
oihane;1;1;5;5;9
pledrateam;7;1;2;"-";5
skeller1;1;1;3;6;10
RujiaL;8;"-";2;"-";4
denris;"-";1;2;8;10
enricostano;1;"-";7;2;6
omar7r;1;1;6;3;7
"pedroortega-punt";"-";"-";11;"-";3
stevech091;"-";"-";8;3;6
vvrossem;6;2;1;2;7
ygol;2;"-";4;4;7
AntonioMariaVigliotti;1;"-";4;5;8
DiegoParadeda;4;3;1;"-";6
"Martronic-SA";3;4;"-";3;9
PCatinean;2;1;4;3;7
"ShivamS-SerpentCS";7;"-";"-";"-";3
cjallais;4;1;3;1;6
codingforfun;1;1;2;6;9
"osi-scampbell";3;3;2;1;7
qgroulard;4;1;3;2;7
theangryangel;2;"-";7;1;5
"xAdrianC-Kernet";3;1;4;"-";5
"BT-dherreros";3;"-";3;"-";3
JSeguiN97;3;3;2;"-";6
"JayVora-SerpentCS";"-";"-";8;"-";3
"Khalid-SerpentCS";5;2;"-";"-";4
OmniaGit;5;"-";3;1;5
ReedHayashikawa;4;1;1;2;6
SGiuseppe;3;"-";1;5;8
SodexisTeam;4;"-";3;"-";4
YvanDotet;2;"-";7;"-";4
"alessandro-fiorino";3;1;4;"-";5
baguenth;4;"-";2;"-";3
daylinglez;2;1;5;1;6
dnplkndll;1;2;4;1;6
fkantelberg;1;1;2;5;8
hitrosol;2;"-";6;"-";4
"jeroen-vet";3;1;5;"-";5
kimirondon;2;"-";7;"-";4
"marcos-mendez";"-";"-";4;5;7
marylla;"-";"-";3;6;8
"niboo-ava";4;"-";1;"-";3
poonlap;1;1;6;1;5
raistdev;"-";"-";"-";9;9
tarbib;"-";"-";3;6;8
vrenaville;6;2;"-";"-";4
yankinmax;3;"-";2;3;6
"Chanakya-OSI";8;"-";"-";"-";3
Sirfanas;4;"-";2;"-";3
Vanneri;"-";3;5;"-";5
Yasaie;"-";8;"-";"-";8
alexeirivera87;4;1;3;"-";5
anajuaristi;"-";"-";8;"-";3
apineux;"-";2;1;5;8
colmeirin;2;1;4;"-";4
fclementic2c;"-";"-";5;3;5
janikvonrotz;1;"-";6;1;4
marcelofrare;"-";"-";2;6;7
pankk;"-";1;"-";7;8
"paulius-sladkevicius";"-";"-";8;"-";3
"shepilov-vladislav";"-";"-";4;"-";2
"shopinvader-git-bot";"-";"-";8;"-";3
watthanun;1;2;1;"-";4
wtaferner;1;"-";6;"-";3
"Hardik-OSI";3;1;2;"-";4
Lopsanz;2;2;2;"-";5
Shide;2;2;3;"-";5
"Zar-SW";3;"-";1;1;4
abdounasser202;2;1;3;1;5
"agent-z28";3;"-";3;"-";3
aisopuro;"-";"-";5;2;4
bigfoot88;2;"-";3;"-";3
"dhiren-scs";6;1;"-";"-";3
"jacob-willdooit";2;1;2;"-";4
jobiols;2;"-";4;"-";3
jpcarassato;"-";"-";"-";7;7
koenloodts;4;1;1;"-";4
llacroix;"-";1;6;"-";3
luistorresm;2;2;3;"-";5
njeudy;"-";1;3;3;6
"paidykumar-dreambits";5;1;"-";"-";3
sanrav;"-";"-";4;3;5
tobiaszehntner;2;2;2;1;6
AntoniRomera;"-";"-";1;4;5
"Chanakya-SerpentCS";2;1;3;"-";4
DonatasV;2;1;"-";2;4
"Du-ma";"-";"-";3;3;5
"andres-pcg";"-";"-";6;"-";2
azucenatrey;1;1;2;2;5
"b-kannan";"-";"-";1;5;6
cvinh;2;1;3;"-";4
gaelTorrecillas;1;1;2;2;5
"guimarc-br";3;"-";2;"-";3
jugmac00;"-";2;4;"-";4
labaggio;"-";"-";3;3;5
manengel;"-";1;4;1;4
misern2;"-";3;2;"-";4
tanghulu0608;1;1;2;1;4
tarteo;2;1;2;1;5
vimalpatelserpentcs;1;1;1;3;6
warp10;"-";"-";"-";6;6
wpichler;3;"-";1;1;4
wytzejan;"-";"-";3;3;5
Abranes;1;"-";2;1;3
Bilbonet;"-";"-";1;4;5
EvvFoxy;"-";"-";"-";5;5
GenisPForgeFlow;2;"-";"-";3;4
JordiADARIA;"-";"-";5;"-";2
Kiplangatdan;2;"-";"-";3;4
"Tonow-c2c";"-";4;"-";"-";4
"Trivedi-Vacha-SerpentCS";"-";"-";2;3;4
Yenthe666;1;"-";4;"-";3
braisab;4;1;"-";"-";3
cmanuelalvarez11;3;"-";1;"-";3
epanisset;"-";"-";"-";5;5
estraka;2;"-";1;1;3
fmdl;"-";1;4;"-";3
gfcapalbo;"-";1;4;"-";3
gustavovalverde;"-";"-";4;1;3
igallart;2;1;2;"-";4
janverb;1;2;1;1;5
jesus01x;3;1;"-";"-";3
jonerikceberio;1;"-";4;"-";3
katyukha;1;1;3;"-";4
"lmiguens-solvos";"-";1;"-";4;5
mcassuto;"-";"-";5;"-";2
mostafaala2;2;1;1;"-";3
okuryan;"-";"-";3;2;4
ovnicraft;1;"-";2;2;4
rcerrillo2;1;1;2;1;4
ruuter;"-";1;3;"-";3
"ska-ibees";"-";1;4;"-";3
tbaden;"-";"-";2;3;4
"ventor-dev";1;"-";3;"-";3
xu4wang;"-";"-";5;"-";2
youring;"-";"-";5;"-";2
AlbertCabedo;"-";"-";4;"-";2
CharellKing;"-";"-";4;"-";2
ChristianSantamaria;2;"-";"-";2;3
Danizan1976;"-";"-";4;"-";2
Fkawala;"-";"-";3;1;3
PhilDL;2;"-";1;"-";2
QaidjoharBarbhaya;1;1;2;"-";3
SkiBY;1;"-";1;2;4
chrisdec;"-";"-";"-";4;4
danielduqma;"-";2;2;"-";3
"david-popa";3;1;"-";"-";3
"dcoleman-lulzbot";2;2;"-";"-";3
ddufresne;1;2;1;"-";4
elvise;"-";"-";3;1;3
fanha99;1;"-";"-";1;2
hendrixcosta;1;1;"-";1;3
"hugho-ad";1;"-";2;1;3
irfani;1;1;1;1;4
iwkse;1;"-";3;"-";3
jonathanBouygues;"-";"-";1;3;4
josarmas9416;2;"-";2;"-";3
kirca;2;2;"-";"-";3
mgosai;1;1;1;1;4
miguelpadin;2;1;1;"-";3
nmadhoc;2;1;"-";"-";2
"oerp-odoo";"-";3;"-";"-";3
parsonli;2;"-";"-";"-";1
"pedrocs-exo";"-";"-";2;2;3
piruin;1;1;2;"-";3
regispirard;1;"-";1;2;4
rlizana;"-";"-";"-";4;4
"ryanc-me";2;"-";2;"-";3
"sla-subteno-it";3;"-";"-";"-";2
teloconf;2;1;"-";"-";2
tfossoul;1;1;1;1;4
tmotyl;2;1;1;"-";3
"willer-mo";"-";"-";"-";4;4
Akhaphon;2;"-";"-";"-";1
Algoritmun;3;"-";"-";"-";2
CarmenMiranda;1;1;1;"-";3
"Dangar-Serpentcs";"-";"-";3;"-";2
FranzPoize;"-";"-";"-";3;3
Jerther;"-";1;2;"-";2
"Laurent-Corron";"-";"-";"-";3;3
Lencof;1;"-";2;"-";2
OSevangelist;"-";"-";3;"-";2
OsoTranquilo;"-";"-";1;1;2
SergePogorelov;1;"-";2;"-";2
YuriyGural;2;"-";"-";1;2
"alejo-code";1;"-";1;"-";2
alepit;"-";"-";"-";2;2
benbrich;"-";"-";1;2;3
bluemix;1;"-";2;"-";2
"codecov-io";"-";"-";3;"-";2
cybernexus;1;"-";2;"-";2
"daniel-adb-fa";1;1;1;"-";3
daonamutc1;1;"-";2;"-";2
davejames;1;1;"-";1;3
desdelinux;"-";"-";2;1;2
dhx;"-";"-";2;1;2
digitalsatori;2;1;"-";"-";2
dymaxel;"-";"-";3;"-";2
dymitar;1;"-";1;"-";2
fcayre;1;1;"-";1;3
hectorHerreraTeigeiro;1;"-";1;"-";2
hhgabelgaard;2;1;"-";"-";2
hoangtrann;"-";"-";3;"-";2
huakkai;1;"-";1;"-";2
"j-zaballa";2;"-";"-";1;2
javiermatos;"-";1;2;"-";2
