User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,20,19,444,273,318
marcelsavegnago,19,16,102,131,161
victoralmau,57,40,52,74,129
simahawk,21,17,108,91,123
StefanRijnhart,18,13,75,64,90
joao-p-marques,30,23,46,65,100
MiquelRForgeFlow,23,24,50,59,95
rvalyi,1,-,63,67,76
etobella,7,5,66,50,66
eLBati,20,14,51,40,66
guewen,12,13,41,54,77
kittiu,20,12,51,35,59
sergio-teruel,26,21,40,31,63
CarlosRoca13,30,21,29,24,56
LoisRForgeFlow,8,5,43,40,54
chienandalu,11,13,19,51,72
renatonlima,13,12,32,33,54
lmignon,6,-,31,53,61
dreispt,6,3,41,38,50
legalsylvain,4,1,22,60,68
alexis-via,19,18,32,12,40
sbidoul,12,6,38,23,39
sergiocorato,7,6,32,24,38
mileo,13,6,29,22,37
rousseldenis,5,3,34,25,36
yajo,9,9,20,30,46
TDu,8,7,12,29,42
carlosserratoro,5,3,10,34,42
Tardo,11,8,13,21,36
HviorForgeFlow,3,3,20,21,30
HaraldPanten,-,-,18,28,32
hparfr,4,3,14,25,34
newtratip,9,3,19,14,24
JordiBForgeFlow,7,5,20,7,19
sebalix,5,3,9,25,33
NL66278,-,-,10,29,32
bishalgit,13,11,9,6,24
dzungtran89,33,-,2,2,9
phuctranfxvn,25,2,7,4,14
yvaucher,1,2,23,13,21
carlosdauden,7,5,8,16,26
kos94ok-3D,1,1,15,18,24
len-foss,7,7,8,13,25
dalonsod,5,5,17,7,18
GSLabIt,4,3,7,18,26
thomaspaulb,4,2,9,18,25
Freni-OSI,19,2,-,-,6
ThomasBinsfeld,7,5,7,12,22
bodedra,1,1,10,19,24
leemannd,4,5,13,5,16
hbrunn,4,1,8,16,22
bosd,1,-,9,18,22
ernestotejeda,3,3,3,17,23
AMhadhbi,4,5,-,16,23
AaronHForgeFlow,1,1,11,13,18
ivantodorovich,3,2,11,10,17
cubells,3,1,5,13,18
tafaRU,-,-,14,9,13
fshah-initos,6,-,2,14,18
mbcosta,6,6,4,6,16
CasVissers-360ERP,1,-,3,17,20
RodrigoBM,5,3,12,1,10
bealdav,2,-,5,14,18
luc-demeyer,2,1,6,11,16
petrus-v,3,-,6,10,14
SimoRubi,5,3,5,6,13
astirpe,2,3,9,5,12
i-vyshnevska,3,1,3,7,11
jbaudoux,-,-,2,15,16
Saran440,1,1,6,9,13
dsolanki-initos,5,-,3,6,10
enriquemartin,3,2,6,4,10
gabrielcardoso21,3,2,5,5,11
PierrickBrun,3,1,9,2,8
SplashS,2,-,8,5,9
cscocca,1,-,9,5,9
fredzamoabg,7,1,3,2,7
SimoneVagile,5,3,2,3,10
chusamo,4,1,5,3,8
feketemihai,1,-,5,5,8
DavidBForgeFlow,5,5,1,2,10
albariera,7,3,1,2,9
jcdrubay,2,-,3,7,10
jcoux,1,-,5,6,9
primes2h,4,-,3,4,8
Chandresh-OSI,9,-,1,-,4
atchuthan,1,1,2,7,10
mmarcot,5,3,3,-,7
sebastienbeau,4,2,2,1,6
SurachetS,1,1,2,6,9
cesarlr,4,3,2,-,6
cor9003,4,-,4,-,4
florian-dacosta,2,3,2,2,8
glitchov,7,1,1,-,5
yelizariev,-,-,2,8,9
ypapouin,6,3,1,-,6
Borruso,3,1,1,4,8
MarcoCalcagni,-,-,6,3,5
alessandrocamilli,2,1,3,2,6
baguenth,4,-,2,-,3
chandni299,4,-,5,-,4
flook-chaiwat,6,-,-,3,5
mourad-ehm,4,-,-,5,7
niboo-ava,4,-,1,-,3
sansirit,2,-,2,4,7
OpenCode,-,1,5,2,5
Yoshiro009,3,-,-,-,2
acsonefho,4,1,-,3,6
aphon61bank,6,1,-,-,3
britoederr,2,-,2,3,6
colmeirin,2,1,4,-,4
dependabot[bot],3,3,1,-,6
eduaparicio,-,-,-,8,8
gurneyalex,2,2,2,1,6
jgrandguillaume,-,-,2,6,7
matteoopenf,1,1,4,2,6
mrcast,-,-,2,6,7
sbejaoui,2,-,1,5,7
MateuGForgeFlow,2,1,-,4,6
SilvioGregorini,4,2,1,-,5
TheMule71,2,3,2,-,6
Yasaie,-,7,-,-,7
bguillot,-,-,-,7,7
danimv5,-,-,-,7,7
dhongu,3,2,1,1,6
luistorresm,2,2,3,-,5
moylop260,-,-,6,1,3
mymage,1,1,5,-,4
nicomacr,4,1,2,-,4
Cedric-Pigeon,2,-,2,2,5
FernandoRomera,-,-,3,3,5
PabloPaezSheridan,3,-,1,-,3
StephaneMangin,2,-,1,2,4
ajaniszewska-dev,-,1,2,3,5
cvinh,2,1,3,-,4
flotho,-,-,5,1,3
jarroyomorales,-,6,-,-,6
lfreeke,-,-,1,5,6
max3903,1,-,5,-,3
shopinvader-git-bot,-,-,6,-,2
Hardik-OSI,3,-,1,-,3
Kev-Roche,3,-,1,1,4
Murtaza-OSI,5,-,-,-,2
PrapassornS,2,-,2,1,4
abdounasser202,2,-,2,1,4
ao-landoo,1,-,3,1,4
