User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;33;33;"1.270";787;861
marcelsavegnago;80;53;328;360;440
simahawk;44;42;279;242;307
victoralmau;125;113;112;160;295
StefanRijnhart;45;54;202;164;239
"joao-p-marques";59;59;127;203;281
rvalyi;16;14;225;182;215
renatonlima;52;46;141;128;193
chienandalu;29;28;67;186;228
MiquelRForgeFlow;52;46;93;111;174
mileo;35;20;161;80;119
rousseldenis;16;8;145;131;155
dreispt;17;7;179;95;120
CarlosRoca13;63;64;98;69;151
guewen;30;36;108;119;171
eLBati;33;32;124;102;151
kittiu;27;19;151;87;123
etobella;22;19;132;104;139
"sergio-teruel";57;44;94;63;124
LoisRForgeFlow;25;18;91;85;118
lmignon;21;14;77;95;122
sergiocorato;29;20;86;64;99
legalsylvain;14;5;53;124;140
sebalix;21;22;34;117;149
hparfr;39;11;50;81;105
yajo;24;24;64;81;118
TDu;26;12;35;109;132
sbidoul;18;17;83;40;70
HviorForgeFlow;7;6;75;63;80
"alexis-via";39;30;50;22;65
"CasVissers-360ERP";3;3;38;105;116
thomaspaulb;25;20;51;48;80
HaraldPanten;1;1;55;84;93
"dsolanki-initos";13;7;46;48;65
carlosdauden;19;12;27;76;98
"fshah-initos";15;5;51;49;65
newtratip;22;16;54;29;57
Tardo;33;23;23;44;78
bodedra;4;4;38;69;81
gabrielcardoso21;23;10;26;52;72
JordiBForgeFlow;21;9;44;28;48
carlosserratoro;17;11;21;50;70
yvaucher;3;4;58;37;50
ernestotejeda;20;17;14;47;72
Saran440;12;8;39;27;45
ivantodorovich;6;5;38;45;59
sebastienbeau;18;11;44;17;39
NL66278;3;3;32;52;62
GSLabIt;8;6;32;44;58
hbrunn;7;4;38;36;49
tafaRU;4;3;35;38;49
astirpe;6;13;32;26;47
"kos94ok-3D";3;3;34;38;49
phuctranfxvn;33;4;19;21;35
SimoRubi;14;8;26;29;46
dalonsod;11;9;43;14;33
AaronHForgeFlow;5;2;34;34;44
bealdav;6;6;22;39;52
mbcosta;17;16;11;31;54
gurneyalex;5;3;10;54;62
"len-foss";17;12;18;25;45
bosd;2;2;33;29;38
"i-vyshnevska";5;7;14;31;44
"luc-demeyer";9;8;21;21;37
ThomasBinsfeld;14;7;12;22;36
chusamo;9;2;17;24;33
"petrus-v";12;2;15;24;33
jbaudoux;1;2;7;43;49
leemannd;11;6;26;7;21
brian10048;7;6;27;12;26
PierrickBrun;15;8;14;14;30
feketemihai;10;3;19;12;23
kevinkhao;11;6;18;13;27
"Freni-OSI";33;3;1;"-";10
atchuthan;1;1;16;31;37
jcdrubay;6;1;17;24;32
primes2h;6;2;18;21;30
dzungtran89;39;"-";3;2;10
ioans73;8;1;18;17;25
OpenCode;5;5;25;9;21
cubells;8;6;12;16;28
fernandahf;7;5;10;19;30
"florian-dacosta";7;7;10;18;31
SimoneVagile;13;3;7;16;25
jcoux;6;1;18;14;22
bishalgit;13;11;9;6;24
"schhatbar-initos";10;3;21;4;15
SplashS;4;2;24;7;16
TheMule71;12;3;17;2;13
claudiagn;"-";"-";"-";36;36
santostelmo;10;5;10;10;21
dhongu;15;10;4;6;22
moylop260;1;3;17;14;22
PrapassornS;6;5;11;12;23
fredzamoabg;15;4;9;4;15
AMhadhbi;8;6;"-";16;25
DavidBForgeFlow;12;11;2;5;21
RodrigoBM;7;3;20;2;12
grindtildeath;4;5;11;8;18
emagdalenaC2i;1;3;15;11;19
yelizariev;3;3;12;13;21
ypapouin;10;6;5;10;21
alessandrocamilli;5;4;7;13;22
"alexey-pelykh";1;1;18;10;16
enriquemartin;6;2;7;14;21
nilshamerlinck;6;11;10;3;20
alan196;9;3;5;12;20
"Cedric-Pigeon";4;2;9;13;20
luismalta;8;4;5;11;20
Borruso;11;3;3;10;18
SilvioGregorini;9;5;5;6;16
Yoshiro009;8;5;3;2;12
jarroyomorales;"-";12;2;5;18
yweng8111;5;4;12;6;16
SurachetS;2;7;8;9;20
"dependabot[bot]";11;3;6;"-";9
Rad0van;4;4;10;7;16
matteoopenf;3;2;9;11;18
cesarlr;7;4;12;"-";10
"mourad-ehm";10;1;5;7;13
yostashiro;3;2;4;15;21
"miguel-S73";11;3;4;5;13
ygcarvalh;2;1;13;6;12
MarcoCalcagni;"-";"-";8;14;17
"ajaniszewska-dev";5;2;3;12;18
"Chandresh-OSI";11;5;3;1;11
"Chandresh-SerpentCS";2;3;8;5;12
"Murtaza-OSI";16;1;1;1;7
acsonefho;7;4;2;8;16
andreampiovesana;3;"-";5;13;17
angelmoya;5;2;10;4;11
chandni299;5;1;7;7;13
cscocca;1;1;13;6;12
danimv5;"-";"-";"-";21;21
"MPoch-PlanetaTIC";19;"-";"-";"-";4
lfreeke;"-";"-";4;16;18
mymage;3;2;11;4;11
"ps-tubtim";1;"-";2;14;16
"Kev-Roche";10;"-";5;1;6
MateuGForgeFlow;6;3;2;7;14
albariera;7;4;1;7;15
aphon61bank;8;4;3;2;11
hbto;1;1;14;2;8
luisg123v;2;1;7;7;12
glitchov;11;3;2;"-";8
jado95;5;1;5;6;11
max3903;4;"-";13;1;7
PieterPaulussen;3;1;4;5;10
"Reyes4711-S73";6;"-";6;5;10
"damdam-s";4;"-";3;10;14
ellbristow;7;"-";6;"-";5
jgrandguillaume;"-";"-";8;9;12
khaeusler;3;4;9;1;10
nicomacr;7;3;4;3;11
TimLai125;6;5;2;3;12
brendapaniagua;"-";"-";15;1;5
ntsirintanis;2;"-";1;13;15
clementmbr;5;2;4;4;10
gjotten;"-";"-";5;10;12
jjscarafia;"-";"-";7;7;10
manuelcalerosolis;6;3;5;1;9
robinkeunen;3;3;7;2;9
scigghia;2;"-";4;8;11
vincenzoterzulli;4;3;5;3;10
FernandoRomera;1;1;7;5;10
anasuarez1;"-";"-";"-";14;14
bguillot;3;"-";"-";10;12
cor9003;4;1;6;1;6
eduaparicio;"-";"-";"-";14;14
mrcast;"-";"-";2;12;13
xavierjimenez;3;1;5;4;9
ValentinVinagre;1;2;6;4;9
bizzappdev;3;"-";8;1;6
flotho;1;1;10;1;6
rconjour;2;1;5;5;10
Daemo00;"-";1;4;7;10
StephaneMangin;4;"-";3;4;8
britoederr;3;"-";3;4;7
diggy128;6;2;2;2;8
eantones;1;1;7;3;8
ferranmateu;"-";"-";"-";12;12
gaikaz;3;"-";3;5;8
houssine78;1;1;5;5;9
mamcode;"-";"-";"-";12;12
robyf70;3;"-";2;5;8
sansirit;2;1;4;4;8
sbejaoui;2;4;1;5;11
JordiMForgeFlow;1;1;"-";9;11
PabloPaezSheridan;4;1;1;3;7
