User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;41;38;"1.643";"1.055";"1.140"
marcelsavegnago;98;71;421;428;529
simahawk;52;52;341;316;394
victoralmau;162;142;148;249;416
StefanRijnhart;59;68;303;245;338
"joao-p-marques";72;72;147;260;353
rvalyi;19;16;286;210;247
MiquelRForgeFlow;76;71;160;207;299
chienandalu;53;46;104;294;357
mileo;52;26;262;114;163
dreispt;32;21;268;113;156
renatonlima;59;58;155;154;232
rousseldenis;29;12;181;161;192
kittiu;44;29;193;101;151
LoisRForgeFlow;43;38;154;124;181
eLBati;46;36;151;116;171
CarlosRoca13;73;73;116;86;178
etobella;31;25;154;130;173
guewen;32;40;120;126;183
"sergio-teruel";66;53;100;78;149
"dsolanki-initos";25;10;166;62;90
sebalix;32;29;52;162;204
legalsylvain;25;10;80;158;182
sergiocorato;44;27;107;82;126
lmignon;30;18;84;116;149
yajo;32;27;80;107;149
"fshah-initos";23;11;143;59;87
hparfr;43;15;70;103;133
sbidoul;32;28;127;53;98
TDu;30;22;48;126;160
"alexis-via";43;39;78;37;91
HaraldPanten;3;3;77;122;136
HviorForgeFlow;8;7;95;77;97
JordiBForgeFlow;33;23;80;42;80
"CasVissers-360ERP";4;4;44;124;137
ivantodorovich;11;11;69;80;103
tafaRU;10;8;87;65;85
newtratip;22;20;67;53;86
thomaspaulb;26;21;55;59;93
carlosdauden;20;15;30;93;118
bodedra;11;10;51;83;103
Tardo;38;29;30;46;87
AaronHForgeFlow;11;6;65;61;78
NL66278;6;5;56;74;89
gabrielcardoso21;26;15;29;67;92
ernestotejeda;27;24;25;62;96
yvaucher;3;5;76;44;59
SimoRubi;22;13;35;52;76
Saran440;14;9;47;37;57
hbrunn;12;4;50;51;66
bosd;4;4;65;40;54
sebastienbeau;18;14;49;23;48
gurneyalex;12;7;16;70;84
phuctranfxvn;33;11;29;29;51
carlosserratoro;17;13;21;50;72
dalonsod;18;13;53;20;45
"kos94ok-3D";4;4;48;45;58
astirpe;9;17;42;28;54
GSLabIt;8;6;34;47;62
"i-vyshnevska";9;7;23;49;64
TheMule71;18;5;32;34;49
"len-foss";24;16;20;31;56
bealdav;6;7;24;45;59
brian10048;8;7;43;25;41
jbaudoux;4;4;12;58;67
mbcosta;18;18;11;31;57
feketemihai;12;9;32;15;33
"luc-demeyer";12;11;25;24;43
primes2h;6;2;31;32;42
"petrus-v";12;3;16;37;47
"Freni-OSI";43;5;1;1;14
atchuthan;3;2;20;44;52
fredzamoabg;21;10;14;21;39
jcdrubay;7;3;24;32;43
JordiMForgeFlow;10;9;13;27;43
SimoneVagile;16;5;9;26;38
