User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;8;8;398;256;287
simahawk;12;8;113;118;140
victoralmau;48;49;34;61;123
chienandalu;24;22;34;75;108
kittiu;16;5;74;55;73
dreispt;15;12;85;21;46
"hkapatel-initos";8;9;108;11;33
etobella;13;9;41;70;89
sebalix;7;8;28;60;76
rvalyi;5;2;53;29;41
MiquelRForgeFlow;9;10;16;54;71
LoisRForgeFlow;12;9;39;30;49
"joao-p-marques";8;7;19;46;60
TDu;10;13;16;38;58
TheMule71;3;7;23;38;52
hailangvn;17;9;28;10;28
legalsylvain;4;4;21;37;48
mmequignon;5;4;8;49;58
sergiocorato;7;6;24;5;19
"ps-tubtim";9;3;7;31;40
tafaRU;5;7;25;18;32
dzungtran89;8;14;18;14;35
rousseldenis;7;2;18;27;36
"sergio-teruel";10;7;18;16;30
yajo;7;8;23;14;29
SimoRubi;4;4;8;36;45
"alexis-via";8;9;32;3;20
hbrunn;7;6;24;11;25
marcelsavegnago;10;10;10;16;32
StefanRijnhart;1;3;25;17;26
ivantodorovich;9;4;13;17;28
HaraldPanten;"-";"-";20;22;26
moylop260;11;11;8;9;26
NL66278;2;1;19;17;24
eLBati;6;3;21;9;19
antoniospneto;3;3;16;16;25
renatonlima;3;4;16;15;25
"remi-filament";3;1;18;11;18
"alexey-pelykh";4;4;22;5;16
"ao-landoo";6;6;17;5;18
AdriaGForgeFlow;6;3;6;16;24
Saran440;6;7;10;6;19
carlosdauden;4;1;2;22;26
felipemotter;2;"-";9;16;20
grindtildeath;"-";1;9;18;22
hparfr;2;1;16;9;15
"tv-openbig";"-";"-";25;3;8
matteoopenf;2;2;17;6;14
DarioLodeiros;4;4;12;5;14
HviorForgeFlow;4;"-";13;8;14
patrickrwilson;1;1;13;11;17
sbidoul;6;4;15;1;11
ernestotejeda;3;3;9;10;18
"saeed-raeisi";2;"-";10;11;16
JordiBForgeFlow;4;"-";15;3;9
mariadforgeflow;4;9;"-";8;19
AaronHForgeFlow;1;1;9;11;16
CarlosRoca13;3;6;5;8;18
jcbr87;1;1;19;1;7
sonhd91;6;2;4;6;12
MateuGForgeFlow;10;6;1;2;12
hiepnh97;10;5;4;1;11
manuelregidor;4;4;9;2;11
albariera;7;2;2;8;14
astirpe;1;2;5;10;15
sebastienbeau;3;2;9;3;10
thomaspaulb;2;1;5;10;15
Tardo;4;3;5;5;12
hildickethan;2;2;9;3;9
RaulOForgeFlow;3;"-";"-";13;15
gdgellatly;"-";"-";10;6;9
flotho;2;1;10;2;8
kv1612;9;3;2;"-";7
olgamarcocb;7;3;2;2;9
smangukiya;"-";"-";8;7;10
fredzamoabg;3;1;2;8;12
kevinkhao;2;3;3;4;10
ChristianSantamaria;3;3;3;4;10
celm1990;2;3;3;5;11
"dsolanki-initos";2;4;4;"-";7
jbaudoux;2;"-";3;8;11
mbcosta;4;4;5;"-";8
ypapouin;2;"-";4;7;10
"CasVissers-360ERP";1;"-";7;3;7
"Chandresh-OSI";4;3;2;1;7
DavidBForgeFlow;2;1;1;8;11
dalonsod;1;3;4;4;10
guewen;"-";"-";8;4;7
lmignon;"-";"-";5;7;9
nilshamerlinck;2;3;7;"-";7
FerranCforgeFlow;2;3;4;2;8
SimoneVagile;2;3;3;3;9
sbejaoui;"-";3;2;3;7
AntoniRomera;1;1;4;3;7
"Chanakya-OSI";3;"-";7;"-";4
GSLabIt;3;2;4;1;7
atchuthan;4;"-";4;2;6
bodedra;"-";1;"-";9;10
