User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;14;15;400;183;222
dreispt;20;14;253;66;100
simahawk;18;22;125;89;126
victoralmau;57;48;28;59;120
MiquelRForgeFlow;26;23;53;72;107
LoisRForgeFlow;5;5;71;52;68
etobella;15;12;64;41;65
AaronHForgeFlow;15;14;47;47;72
kittiu;9;11;62;32;54
rousseldenis;13;6;49;42;59
marcelsavegnago;6;3;67;30;44
sebalix;9;14;38;38;61
sbidoul;7;7;57;14;31
chienandalu;10;9;14;52;68
legalsylvain;10;13;41;15;38
tafaRU;6;3;48;22;34
TheMule71;4;3;28;37;47
"dsolanki-initos";"-";"-";65;5;13
rvalyi;3;3;38;25;36
"alexis-via";9;8;31;14;31
yajo;9;7;21;21;36
TDu;5;3;5;42;49
hailangvn;23;13;14;1;23
antoniospneto;11;10;17;11;28
JoanMForgeFlow;16;8;4;16;30
SimoRubi;5;5;14;23;34
eLBati;7;5;20;15;27
ernestotejeda;7;7;16;18;32
StefanRijnhart;1;4;21;19;29
"joao-p-marques";4;4;10;28;37
yankinmax;13;5;15;13;25
Saran440;5;6;21;8;21
hbrunn;2;4;18;10;20
ivantodorovich;5;11;13;16;33
BernatPForgeFlow;12;13;3;13;31
renatonlima;11;9;13;10;26
"ajaniszewska-dev";6;2;2;28;34
Tardo;9;4;8;19;29
sebastienbeau;5;3;23;7;17
lmignon;2;1;17;17;24
"marcos-mendez";2;"-";27;7;14
HviorForgeFlow;8;5;13;7;18
thomaspaulb;2;1;9;19;24
sergiocorato;4;2;7;17;24
JordiBForgeFlow;2;4;9;8;16
olgamarcocb;9;10;"-";8;21
HaraldPanten;"-";"-";11;17;20
"luc-demeyer";4;3;15;5;14
gurneyalex;4;3;12;7;15
"kos94ok-3D";4;2;13;6;14
mmequignon;3;2;6;15;21
"sergio-teruel";3;4;8;10;19
sonhd91;5;2;3;14;20
fredzamoabg;4;4;9;6;15
ghost;6;1;12;"-";7
Rad0van;1;3;12;6;13
guewen;2;1;13;5;11
OpenCode;5;2;5;10;16
albariera;4;4;4;9;17
"ao-landoo";4;3;11;4;12
grindtildeath;2;1;4;15;19
hparfr;"-";"-";7;11;14
NL66278;1;2;10;4;10
acsonefho;5;7;2;1;12
flotho;2;1;8;9;14
hildickethan;4;4;5;7;15
"petrus-v";4;1;9;5;11
CarlosRoca13;2;2;6;8;14
dzungtran89;8;2;3;3;10
felipemotter;"-";"-";1;17;18
iwkse;3;1;10;2;8
alan196;6;1;3;6;11
bjornbillen;1;"-";2;14;16
"i-vyshnevska";1;"-";1;15;17
matteoopenf;2;"-";6;7;11
moylop260;"-";"-";15;2;6
nilshamerlinck;"-";3;8;6;12
Borruso;3;2;2;9;14
GSLabIt;2;1;7;6;11
carlosdauden;1;2;1;12;16
kv1612;3;3;4;5;12
AntoniRomera;3;"-";9;3;8
JuMiSanAr;1;3;"-";11;15
SilvioC2C;5;3;1;5;11
atchuthan;"-";3;6;6;11
max3903;6;1;2;4;9
tarteo;"-";"-";1;14;15
moaadbourhim;6;3;3;"-";7
newtratip;2;1;5;5;10
nicomacr;3;4;5;2;10
