User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,9,7,413,323,353
dreispt,13,12,216,36,66
simahawk,14,14,90,118,145
victoralmau,37,29,28,69,109
rvalyi,11,11,105,38,63
LoisRForgeFlow,18,15,63,57,84
kittiu,17,15,74,33,61
MiquelRForgeFlow,58,29,18,34,75
chienandalu,19,15,20,69,93
yajo,19,18,31,50,78
ivantodorovich,11,7,28,63,79
joao-p-marques,8,8,13,70,84
patrickrwilson,4,5,48,36,50
dsolanki-initos,2,8,61,20,37
TheMule71,16,12,42,18,40
marcelsavegnago,14,9,28,39,57
HaraldPanten,1,1,50,36,45
rousseldenis,4,4,49,31,44
StefanRijnhart,5,9,34,32,49
renatonlima,8,9,30,29,46
legalsylvain,5,8,26,36,51
sergio-teruel,11,9,29,24,42
sebalix,14,8,18,30,46
sbidoul,4,8,24,34,49
CarlosRoca13,13,11,21,19,38
fshah-initos,4,4,38,18,30
hkapatel-initos,8,8,42,6,23
sebastienbeau,1,2,32,26,35
etobella,3,4,26,26,37
hparfr,7,12,24,15,35
lmignon,6,7,25,21,35
Saran440,8,5,20,16,28
newtratip,7,3,21,18,28
smangukiya,-,-,31,21,27
eLBati,10,9,18,9,25
tafaRU,2,4,17,22,32
carlosdauden,8,8,7,21,34
ernestotejeda,8,6,10,20,32
TDu,4,5,8,26,36
Freni-OSI,4,15,20,2,23
JordiBForgeFlow,8,3,18,9,19
SimoRubi,2,2,8,27,33
sbejaoui,8,7,11,13,26
DarioLodeiros,3,3,20,12,21
mileo,2,3,17,15,24
mmequignon,7,7,4,20,32
AaronHForgeFlow,4,3,17,13,22
ValentinVinagre,5,4,16,11,21
JordiMForgeFlow,4,4,7,19,28
max3903,5,5,19,6,18
astirpe,5,6,9,9,20
RodrigoBM,3,5,10,7,17
Chanakya-OSI,11,4,1,-,8
Vimal-OSI,10,4,8,1,11
Kev-Roche,2,4,9,8,16
mbcosta,4,3,6,11,18
CarmenMiranda,1,-,4,18,21
albariera,2,3,7,10,17
alexis-via,1,4,13,5,14
dalonsod,2,5,9,7,16
gabrielcardoso21,9,5,3,3,13
hbrunn,7,4,6,6,15
SimoneVagile,3,-,7,12,16
PierrickBrun,-,5,4,12,19
angelmoya,3,3,3,12,18
antoniospneto,2,2,5,12,18
florian-dacosta,2,5,7,7,16
manuelregidor,5,10,5,1,15
ps-tubtim,4,1,2,13,17
bodedra,-,1,6,13,16
fdegrave,2,1,12,5,11
guewen,-,2,10,8,13
thomaspaulb,1,-,10,9,13
AdriaGForgeFlow,5,2,1,11,16
jcbr87,1,1,16,-,6
AmmarOfficewalaSerpentCS,3,7,7,-,11
MateuGForgeFlow,10,6,-,1,10
nicomacr,2,3,9,3,10
remi-filament,4,1,8,4,10
NL66278,1,4,6,5,12
fredzamoabg,2,1,2,11,15
hailangvn,1,1,9,5,10
ioans73,2,1,7,6,11
BT-cserra,2,3,6,4,11
GSLabIt,2,1,8,4,9
baimont,5,2,3,3,9
nilshamerlinck,8,2,4,-,7
KKamaa,6,-,1,7,10
Tardo,3,5,2,4,12
bealdav,-,-,8,6,9
braisab,6,7,-,-,9
kevinkhao,2,1,5,6,11
osi-scampbell,-,-,2,12,13
rauferdeveloper,1,1,11,1,6
miguelpadin,4,1,4,4,9
ygcarvalh,-,-,4,9,11
FerranCforgeFlow,5,3,-,3,8
RaulOForgeFlow,4,4,-,3,9
ao-landoo,1,3,7,-,7
atchuthan,2,1,2,6,10
luisg123v,-,-,-,11,11
matteoopenf,1,-,6,4,7
RLeeOSI,-,1,4,5,8
dzungtran89,-,7,3,-,9
enriquemartin,1,-,7,1,5
len-foss,3,2,2,3,8
randall-vx,3,2,3,1,6
saralb9,3,3,2,2,8
CasVissers-360ERP,-,-,2,7,8
OpenCode,1,1,5,1,5
SilvioC2C,2,1,3,3,7
andreampiovesana,2,3,1,3,8
felipemotter,1,1,7,-,5
jctrey,-,-,8,1,4
leemannd,4,1,1,2,6
naglis,2,2,5,-,6
ygol,-,-,6,3,5
Laurent-Corron,2,1,2,2,6
ReedHayashikawa,4,3,1,-,6
Roodin,2,-,5,-,4
estekadigital,4,-,2,-,3
gaikaz,-,-,6,2,4
hildickethan,1,2,4,1,6
mktsrl,1,1,2,4,7
moylop260,-,-,7,1,4
tarbib,-,-,5,3,5
AntoniRomera,-,-,5,2,4
alexey-pelykh,1,1,3,1,5
cubells,2,2,1,2,6
gdgellatly,1,-,2,3,5
janikvonrotz,2,-,4,-,3
manuelcalerosolis,2,2,2,1,6
mtelahun,3,-,3,-,3
ska-ibees,-,-,5,2,4
tbaden,1,-,1,4,6
yelizariev,-,-,2,5,6
yung-wang,-,-,6,1,3
Joaco1980,-,-,4,2,4
acsonefho,6,-,-,-,2
bizzappdev,-,1,5,-,3
hpatelserpentcs,2,1,3,-,4
jcoux,-,-,1,4,5
njeudy,1,1,-,4,6
Bilbonet,1,-,2,2,4
Byloth,-,-,-,5,5
MPishpecki,2,-,1,1,3
Peerapong-Supasompob,-,1,4,-,3
Rad0van,-,2,3,-,4
Reyes4711-S73,-,1,-,3,4
Zar21,1,1,2,1,4
alan196,2,1,-,2,4
alessandro-fiorino,2,-,1,-,2
bmessiaz,-,-,5,-,2
chandni299,2,-,1,2,4
clementmbr,1,-,1,3,5
fernandahf,2,-,2,-,3
jbaudoux,-,-,-,5,5
mrcast,-,-,-,5,5
oihane,-,-,-,5,5
omar7r,3,-,-,2,4
rpsjr,2,-,1,-,2
skeller1,1,3,1,-,5
xAdrianC-Kernet,1,-,2,1,3
yostashiro,-,-,2,3,4
yvaucher,-,-,3,2,4
Chandresh-OSI,2,1,1,-,3
JoanSForgeFlow,2,-,-,2,3
anajuaristi,-,-,1,3,4
antoniocanovas,-,-,1,3,4
gfcapalbo,-,-,-,4,4
gurneyalex,1,-,2,1,3
i-vyshnevska,-,2,-,2,4
igallart,-,-,-,-,0
innovara,2,2,-,-,3
jesusVMayor,1,-,-,3,4
jgrandguillaume,-,-,-,4,4
kos94ok-3D,-,1,3,-,3
llacroix,2,1,1,-,3
marco-marchiori,-,-,1,3,4
murtuzasaleh,1,-,1,1,3
scigghia,2,-,1,1,3
vimalpatelserpentcs,1,1,-,2,4
AIR-Kevin,1,-,2,-,2
JayVora-SerpentCS,-,-,2,1,2
Jerther,-,-,2,1,2
Khalid-SerpentCS,-,3,-,-,3
Martronic-SA,-,-,1,2,3
PrapassornS,-,3,-,-,3
SplashS,1,-,2,-,2
ajaniszewska-dev,-,-,-,3,3
aleuffre,2,1,-,-,2
asierneiradev,1,1,1,-,3
cloudition,1,-,1,-,2
cscocca,-,-,1,2,3
grindtildeath,-,-,-,3,3
hhgabelgaard,1,-,2,-,2
ilmir-k,-,-,3,-,2
jado95,-,2,-,1,3
jjscarafia,-,-,1,2,3
maitripatel19,-,1,-,-,1
miguel-S73,-,-,2,1,2
mohmdlabeeb,1,-,1,-,2
nimarosa,1,-,2,-,2
olgamarcocb,2,1,-,-,2
petrus-v,1,-,2,-,2
qgroulard,-,1,1,1,3
rconjour,-,1,-,2,3
rlizana,-,-,-,3,3
sergiocorato,2,-,-,1,2
Borruso,1,-,-,-,1
HviorForgeFlow,-,-,-,2,2
LudLaf,1,1,-,-,2
Murtaza-OSI,-,1,-,1,2
SilvioGregorini,1,1,-,-,2
StephaneMangin,1,1,-,-,2
TheCloneMaster,-,-,2,-,1
Yasaie,-,1,1,-,2
abirslh,1,1,-,-,2
arfbin,2,-,-,-,1
bguernouti,1,-,-,1,2
cbssolutions,2,-,-,-,1
chafique-delli,-,2,-,-,2
davejames,-,1,-,1,2
diggy128,2,-,-,-,1
eantones,1,1,-,-,2
elvise,-,-,2,-,1
frankofno,-,-,2,-,1
fuentes73,-,-,-,2,2
jco-subteno-it,-,-,1,-,1
kimirondon,-,-,1,-,1
lfreeke,-,-,1,1,2
ljsalvatierra-binovo,-,1,1,-,2
manengel,-,-,2,-,1
marcelofrare,-,-,-,2,2
mathieudelva,1,1,-,-,2
mourad-ehm,-,1,-,-,1
nbessi,-,-,1,1,2
ozono,-,-,1,1,2
primes2h,1,-,-,1,2
robyf70,1,-,-,-,1
rosenvladimirov,-,-,2,-,1
rven,-,2,-,-,2
ryanc-me,-,-,1,-,1
sudhir-erpharbor,-,-,-,-,0
theangryangel,-,1,1,-,2
valtterilattu,2,-,-,-,1
xavier-bouquiaux,1,-,-,1,2
ypapouin,-,1,1,-,2
zimivanende,1,-,-,-,1
Abranes,-,-,-,1,1
BT-fgarbely,-,-,1,-,1
BT-nfrancisco,-,-,-,1,1
BenjaHe,-,-,1,-,1
Cedric-Pigeon,-,1,-,-,1
ChristianSantamaria,-,1,-,-,1
CiroBoxHub,-,-,-,1,1
Creamaster,-,-,1,-,1
DavidBForgeFlow,-,1,-,-,1
EugeneFrimpong,1,-,-,-,1
FernandoRomera,-,-,-,1,1
Fkawala,-,-,1,-,1
Hardik-OSI,-,1,-,-,1
HirenDangar,-,-,-,-,0
IJOL,1,-,-,-,1
JorgeQuinteros,-,-,1,-,1
Jortolsa-S73,-,-,-,1,1
JulioSerna,-,-,1,-,1
Kiplangatdan,1,-,-,-,1
Kosaaaaa,1,-,-,-,1
MeetKD,-,-,1,-,1
MrTango,1,-,-,-,1
Murtaza-Mithaiwala,-,-,-,-,0
Nikul-Chaudhary,-,-,-,-,0
OmniaGit,-,-,-,1,1
PieterPaulussen,-,1,-,-,1
RujiaL,-,1,-,-,1
SodexisTeam,-,-,-,-,0
Stephanisk,-,-,1,-,1
SurachetS,-,1,-,-,1
ThomasBinsfeld,-,-,-,-,0
alessandrocamilli,-,-,-,1,1
alexeirivera87,-,-,-,-,0
amincheloh,-,1,-,-,1
andres-pcg,-,-,1,-,1
antonioburic,1,-,-,-,1
aphon61bank,-,-,-,-,0
azucenatrey,1,-,-,-,1
benbrich,-,-,-,1,1
brian10048,-,-,-,1,1
captivea-dcr,-,-,-,-,0
carms-ng,-,1,-,-,1
charbeljc,-,-,-,-,0
cjallais,-,1,-,-,1
cmanuelalvarez11,-,-,-,-,0
codeagencybe,-,-,1,-,1
dani-xtendoo,1,-,-,-,1
danypr92,-,1,-,-,1
david-popa,-,1,-,-,1
daylinglez,-,1,-,-,1
dhiren-scs,-,-,-,-,0
dkubiak789,-,-,-,1,1
dominiquekonsuntack,-,-,1,-,1
flachica,-,1,-,-,1
flotho,-,-,1,-,1
francescapenso,-,-,1,-,1
francesco-ooops,-,-,-,1,1
hoangtrann,-,-,1,-,1
hurrinico,1,-,-,-,1
iaranburu,1,-,-,-,1
itspaulthegreat,-,-,1,-,1
ivs-cetmix,-,-,-,1,1
jcadhoc,-,1,-,-,1
jcdrubay,-,1,-,-,1
jesus01x,1,-,-,-,1
jlaloux,-,-,-,-,0
