User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;4;4;372;251;276
marcelsavegnago;17;16;87;95;124
rvalyi;6;6;103;43;62
simahawk;4;7;75;70;88
StefanRijnhart;13;31;69;37;80
guewen;18;20;46;56;87
"joao-p-marques";13;15;39;59;84
victoralmau;30;22;14;37;68
CarlosRoca13;18;17;34;22;49
rousseldenis;2;1;44;43;52
thomaspaulb;14;13;37;24;47
renatonlima;19;16;29;21;47
kittiu;4;4;44;30;43
etobella;3;2;43;31;41
dreispt;3;3;35;34;45
hparfr;27;4;18;23;36
sebalix;9;13;14;41;61
eLBati;4;4;28;37;48
lmignon;7;8;26;29;45
sergiocorato;10;7;26;25;40
yajo;9;7;27;26;41
HviorForgeFlow;2;1;37;27;35
TDu;7;2;12;43;51
Saran440;8;6;26;11;25
chienandalu;7;4;14;35;45
sebastienbeau;10;7;29;11;27
"sergio-teruel";11;6;24;14;28
gurneyalex;1;"-";6;42;45
HaraldPanten;"-";1;16;31;36
legalsylvain;3;2;12;30;37
fernandahf;7;5;10;19;30
carlosdauden;7;4;10;21;31
"CasVissers-360ERP";2;2;8;26;32
bealdav;3;5;12;16;26
ernestotejeda;10;8;6;10;24
"alexis-via";7;4;9;6;16
"luc-demeyer";6;5;12;9;20
astirpe;2;4;15;10;19
"i-vyshnevska";2;4;11;13;22
yvaucher;1;2;17;11;18
phuctranfxvn;8;1;7;13;19
MiquelRForgeFlow;3;2;15;9;17
bodedra;1;"-";6;22;25
hbrunn;1;2;19;6;13
Tardo;4;5;2;16;24
moylop260;1;3;10;13;20
nilshamerlinck;6;11;8;2;18
carlosserratoro;7;2;4;13;20
newtratip;4;3;13;3;12
LoisRForgeFlow;3;2;12;8;15
gabrielcardoso21;2;"-";3;19;22
"len-foss";6;4;10;5;15
sbidoul;2;3;17;3;12
NL66278;"-";1;12;10;14
dalonsod;3;3;12;6;14
emagdalenaC2i;1;1;13;9;15
ivantodorovich;2;1;5;16;21
tafaRU;"-";"-";9;14;17
atchuthan;"-";"-";10;12;15
JordiBForgeFlow;7;1;9;2;9
PierrickBrun;8;2;2;9;15
PrapassornS;3;3;5;10;17
jarroyomorales;"-";6;2;5;12
kevinkhao;8;2;7;4;11
"alexey-pelykh";1;1;16;2;8
mbcosta;1;1;2;16;19
santostelmo;6;1;8;5;11
hbto;1;1;14;2;8
jbaudoux;1;2;"-";16;19
leemannd;6;"-";10;2;8
bosd;1;"-";11;5;9
"florian-dacosta";"-";2;3;13;17
"petrus-v";5;"-";4;8;12
angelmoya;4;2;8;3;10
cubells;5;3;7;2;10
GSLabIt;2;1;8;5;10
SimoneVagile;5;"-";5;4;8
ThomasBinsfeld;4;2;4;6;12
alan196;8;2;"-";6;11
yelizariev;2;2;7;5;11
yostashiro;3;2;1;10;15
SimoRubi;2;2;7;4;10
"miguel-S73";7;2;3;3;9
Yoshiro009;5;1;3;2;7
alessandrocamilli;3;1;4;6;11
TimLai125;4;4;2;3;10
khaeusler;3;2;7;1;7
"kos94ok-3D";"-";"-";3;10;12
primes2h;2;2;3;6;11
vincenzoterzulli;3;2;5;3;9
"Chandresh-SerpentCS";2;3;3;2;8
"Freni-OSI";12;"-";"-";"-";3
"Murtaza-OSI";10;"-";"-";1;4
brian10048;3;2;5;2;8
AaronHForgeFlow;"-";1;5;5;8
Daemo00;"-";"-";4;7;9
Rad0van;"-";2;4;5;9
TheMule71;5;"-";4;1;5
gjotten;"-";"-";3;8;10
ioans73;6;"-";3;2;6
lfreeke;"-";"-";2;9;10
SurachetS;1;4;3;2;9
"ajaniszewska-dev";2;1;"-";7;9
grindtildeath;"-";1;4;2;5
ntsirintanis;1;"-";1;8;10
ozono;3;3;1;3;9
"BT-dherreros";3;"-";3;"-";3
mileo;"-";"-";3;5;7
"mourad-ehm";4;"-";5;"-";4
skeller1;1;"-";2;6;8
"JuanjoA-PH";2;1;4;"-";4
"Kev-Roche";5;"-";1;"-";3
OpenCode;1;1;3;3;7
Vanneri;"-";3;5;"-";5
aphon61bank;2;"-";3;2;5
cesarlr;3;1;4;"-";5
denris;"-";"-";"-";8;8
enriquemartin;1;"-";1;6;8
"Cedric-Pigeon";1;"-";4;2;5
FernandoRomera;1;1;3;2;6
"Khalid-SerpentCS";5;1;"-";"-";3
SGiuseppe;2;"-";"-";5;6
SodexisTeam;4;"-";2;"-";3
"alessandro-fiorino";2;1;3;"-";4
andreampiovesana;1;"-";1;5;7
cbssolutions;2;"-";5;"-";4
"damdam-s";2;"-";1;4;6
diggy128;3;1;1;2;6
"dsolanki-initos";4;3;"-";"-";5
"fshah-initos";2;1;4;"-";4
jpcarassato;"-";"-";"-";7;7
robyf70;2;"-";2;2;5
scigghia;"-";"-";2;5;6
yweng8111;"-";"-";3;4;6
Borruso;4;1;1;"-";4
DavidBForgeFlow;3;"-";1;"-";3
"ShivamS-SerpentCS";4;"-";"-";"-";2
clementmbr;1;1;2;2;5
dzungtran89;6;"-";"-";"-";2
flachica;3;1;1;1;5
jcoux;"-";1;1;3;5
llacroix;"-";"-";6;"-";2
tanghulu0608;1;1;2;1;4
ypapouin;1;2;3;"-";5
AMhadhbi;4;"-";"-";"-";2
baimont;2;"-";3;"-";3
bguillot;3;"-";"-";1;3
"chafique-delli";1;2;2;"-";4
chandni299;"-";"-";1;4;5
eduaparicio;"-";"-";"-";5;5
estraka;2;"-";1;1;3
flotho;1;1;3;"-";4
gaikaz;1;"-";1;2;4
hildickethan;2;2;1;"-";4
jcdrubay;"-";"-";3;2;4
jgrandguillaume;"-";"-";4;1;3
jjscarafia;"-";"-";2;3;4
luismalta;1;1;"-";3;5
manuelcalerosolis;1;"-";3;1;4
ruuter;"-";1;3;"-";3
"Chanakya-OSI";4;"-";"-";"-";2
"Daniel-CA";1;"-";1;2;4
PieterPaulussen;"-";"-";1;3;4
ReedHayashikawa;1;1;"-";2;4
StephaneMangin;2;"-";1;1;3
apineux;"-";"-";1;3;4
fanha99;1;"-";"-";1;2
gdgellatly;"-";"-";"-";4;4
gfcapalbo;"-";"-";4;"-";2
jado95;3;"-";"-";"-";2
koenloodts;3;"-";1;"-";3
"ljsalvatierra-binovo";"-";"-";1;2;3
luisg123v;"-";"-";"-";4;4
pankk;"-";"-";"-";4;4
redapureskill;"-";1;"-";3;4
AmmarOfficewalaSerpentCS;1;1;"-";1;3
CarmenMiranda;1;1;1;"-";3
Jerther;"-";1;2;"-";2
Lopsanz;1;1;1;"-";3
OsoTranquilo;"-";"-";1;1;2
"dependabot[bot]";1;"-";1;"-";2
enricostano;"-";"-";3;"-";2
fredzamoabg;1;"-";1;1;3
fuentes73;"-";"-";1;2;3
hectorHerreraTeigeiro;1;"-";1;"-";2
janverb;1;1;"-";1;3
javiermatos;"-";1;2;"-";2
marylla;"-";"-";1;2;3
matteoopenf;"-";"-";1;2;3
mattmutex;1;"-";1;"-";2
"rhe-mastercore";1;"-";1;"-";2
sherpya;"-";3;"-";"-";3
tarteo;1;"-";1;1;3
"ventor-dev";"-";"-";3;"-";2
"willer-mo";"-";"-";"-";3;3
AldoNerio;1;"-";"-";"-";1
AntoniRomera;"-";"-";"-";2;2
COSTLAND;"-";"-";2;"-";1
"Chanakya-SerpentCS";"-";"-";2;"-";1
DiegoParadeda;1;1;"-";"-";2
DonatasV;1;1;"-";"-";2
Kiplangatdan;1;"-";"-";1;2
"Murtaza-Mithaiwala";"-";"-";"-";"-";0
PabloPaezSheridan;1;1;"-";"-";2
"Rajan-SerpentCS";1;1;"-";"-";2
RodrigoBM;1;"-";1;"-";2
ValentinVinagre;"-";1;"-";1;2
acsonefho;"-";"-";1;1;2
alepit;"-";"-";"-";2;2
alexeirivera87;1;"-";1;"-";2
"andres-pcg";"-";"-";2;"-";1
antoniaRIIK;1;"-";"-";"-";1
azucenatrey;1;"-";1;"-";2
benbrich;"-";"-";1;1;2
bimajatiwijaya;"-";"-";"-";2;2
chrisdec;"-";"-";"-";2;2
cjallais;2;"-";"-";"-";1
danielduqma;"-";1;1;"-";2
davidwul;"-";1;1;"-";2
"dcoleman-lulzbot";1;1;"-";"-";2
dhongu;1;1;"-";"-";2
digitalsatori;1;1;"-";"-";2
fclementic2c;"-";"-";1;1;2
geluboros;"-";"-";1;1;2
glitchov;2;"-";"-";"-";1
"guimarc-br";1;"-";1;"-";2
gustavovalverde;"-";"-";2;"-";1
hitrosol;"-";"-";2;"-";1
houssine78;"-";"-";1;1;2
josepmy;"-";"-";2;"-";1
kimirondon;"-";"-";2;"-";1
manuelviejo;1;"-";"-";"-";1
"marco-marchiori";"-";"-";2;"-";1
max3903;"-";"-";2;"-";1
mohamedhagag;"-";"-";2;"-";1
nbessi;"-";"-";"-";2;2
njeudy;"-";"-";1;1;2
nmadhoc;1;1;"-";"-";2
"osi-scampbell";1;"-";1;"-";2
patrickrwilson;"-";"-";1;"-";1
"pedrocs-exo";"-";"-";1;1;2
"randall-vx";"-";"-";2;"-";1
rlizana;"-";"-";"-";2;2
robrechtcolson;1;1;"-";"-";2
stevech091;"-";"-";2;"-";1
teloconf;1;1;"-";"-";2
vrenaville;2;"-";"-";"-";1
warp10;"-";"-";"-";2;2
watthanun;1;"-";1;"-";2
ygol;1;"-";1;"-";2
