User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;22;19;413;208;252
rousseldenis;26;10;128;57;83
simahawk;13;8;82;103;124
dreispt;7;4;157;15;34
MiquelRForgeFlow;38;34;48;33;80
legalsylvain;14;12;48;57;80
marcelsavegnago;18;4;41;66;81
LoisRForgeFlow;3;2;67;45;57
HaraldPanten;1;1;69;41;51
ValentinVinagre;17;15;57;22;49
sebalix;9;6;33;59;74
etobella;13;17;38;35;62
victoralmau;20;30;18;15;54
chienandalu;7;11;22;41;59
AaronHForgeFlow;5;1;28;45;54
"i-vyshnevska";13;5;10;46;58
"alexis-via";25;9;30;11;30
yankinmax;14;10;32;16;35
gurneyalex;12;9;24;25;42
sbidoul;8;6;47;7;23
JoanMForgeFlow;10;9;14;34;50
sebastienbeau;6;5;25;28;40
"dsolanki-initos";1;"-";59;4;13
hparfr;12;9;25;17;34
hailangvn;9;11;25;12;31
kittiu;4;9;29;10;26
StefanRijnhart;8;6;11;26;38
ChrisOForgeFlow;17;4;6;24;35
"ao-landoo";14;11;21;4;23
lmignon;1;1;18;27;33
flotho;3;2;12;26;33
mariadforgeflow;16;7;4;18;31
ivantodorovich;5;2;14;21;29
sonhd91;16;5;5;14;25
Saran440;9;3;13;12;22
tafaRU;4;2;20;11;19
"joao-p-marques";9;8;4;13;26
AntoniRomera;4;3;19;6;15
TDu;8;5;3;16;26
"ajaniszewska-dev";1;"-";"-";30;31
eLBati;2;4;14;11;20
antoniospneto;4;3;20;4;13
BernatPForgeFlow;10;3;10;7;16
olgamarcocb;14;3;2;10;18
TheMule71;2;3;13;10;18
GuillemCForgeFlow;8;2;8;8;16
JordiBForgeFlow;3;2;10;7;14
hbrunn;2;2;10;7;14
"luc-demeyer";4;5;11;2;12
rvalyi;"-";1;13;9;14
"xAdrianC-Kernet";3;1;14;5;11
JasminSForgeFlow;12;3;2;6;14
iwkse;5;1;14;3;10
SimoRubi;6;4;7;5;14
renatonlima;2;3;6;10;17
"sergio-teruel";5;7;4;4;15
sergiocorato;1;1;5;12;16
DarioLodeiros;3;3;11;3;11
FernandoRomera;"-";"-";6;14;16
bealdav;3;2;10;2;9
grindtildeath;3;1;1;12;16
manuelregidor;6;4;7;1;10
yvaucher;"-";"-";7;12;15
dalonsod;4;2;9;4;11
ernestotejeda;3;4;2;10;17
"ps-tubtim";6;2;2;6;12
NL66278;3;"-";7;5;9
carlosdauden;1;1;2;13;16
jbaudoux;5;1;5;6;11
mmequignon;5;3;"-";9;14
aleuffre;"-";4;8;5;12
koenloodts;13;2;"-";1;7
mileo;1;1;9;3;8
"petrus-v";5;"-";4;8;12
tarteo;"-";"-";4;11;13
CarlosRoca13;2;1;5;8;13
albariera;4;5;1;5;13
brian10048;3;5;6;2;11
leemannd;"-";"-";3;13;15
PierrickBrun;1;2;4;6;11
hitrosol;7;"-";6;1;6
newtratip;3;"-";3;8;11
nguyenhk99;5;4;4;2;10
SilvioC2C;4;4;3;3;11
jonerikceberio;3;"-";7;3;7
"florian-dacosta";4;3;5;1;8
ghost;1;3;7;"-";7
hildickethan;1;3;2;7;12
AlvaroTForgeFlow;4;1;3;4;9
"Vimal-OSI";4;4;1;3;10
alan196;2;3;3;3;9
atchuthan;1;1;3;7;11
"damdam-s";2;"-";"-";9;10
robyf70;1;1;3;7;11
Borruso;5;2;3;"-";6
HviorForgeFlow;1;2;4;3;8
JordiMForgeFlow;1;"-";4;6;9
"Kev-Roche";2;2;3;4;9
Tardo;3;4;1;3;10
andreampiovesana;5;1;3;2;7
dnplkndll;2;"-";5;1;5
mbcosta;"-";"-";8;3;6
santostelmo;1;2;3;5;10
GSLabIt;"-";"-";1;9;10
OriolVForgeFlow;3;1;3;3;7
braisab;6;3;"-";"-";5
"francesco-ooops";"-";"-";9;1;4
miguelpadin;5;4;"-";"-";6
vnahaulogy;1;"-";7;2;6
fredzamoabg;1;3;2;2;7
lubusax;"-";"-";1;8;9
luffah;1;"-";3;4;7
"tack-yabeQuartile";3;"-";5;"-";4
thomaspaulb;1;1;4;1;5
celm1990;3;"-";2;3;6
chandni299;2;"-";3;3;6
cvinh;4;"-";1;1;4
dhongu;4;1;"-";1;4
guewen;"-";1;3;2;5
kv1612;3;"-";4;"-";4
"marcos-mendez";1;"-";4;2;5
matteoopenf;"-";1;3;4;7
rven;3;"-";4;"-";4
"Murtaza-OSI";2;"-";1;"-";2
PCatinean;"-";"-";5;2;4
ThomasBinsfeld;"-";1;"-";1;2
