User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,62,56,2.962,1.989,2.107
simahawk,125,121,740,680,839
marcelsavegnago,139,96,571,630,762
rvalyi,134,107,725,377,523
victoralmau,283,242,265,468,743
dreispt,72,51,793,217,305
StefanRijnhart,90,94,461,403,528
chienandalu,113,101,176,527,652
kittiu,138,80,475,210,324
MiquelRForgeFlow,171,139,237,362,529
joao-p-marques,115,113,209,441,579
rousseldenis,45,28,413,341,396
renatonlima,88,80,298,318,425
mileo,87,50,413,175,255
etobella,74,63,312,279,368
LoisRForgeFlow,80,73,279,250,349
sebalix,79,67,142,328,416
legalsylvain,62,56,240,265,344
eLBati,83,64,275,172,262
dsolanki-initos,38,24,393,113,163
CarlosRoca13,117,116,180,138,278
yajo,71,65,172,234,321
sbidoul,80,61,238,120,205
ivantodorovich,48,37,168,244,301
fshah-initos,39,28,302,105,157
HaraldPanten,5,5,218,240,262
sergio-teruel,90,73,140,127,221
guewen,37,45,157,160,224
hparfr,52,34,133,155,208
sergiocorato,56,36,142,135,190
alexis-via,85,66,147,58,145
TDu,52,37,66,206,258
lmignon,41,31,126,168,217
AaronHForgeFlow,26,18,146,172,207
tafaRU,19,16,156,124,157
patrickrwilson,29,10,157,108,136
JordiBForgeFlow,53,36,138,70,125
SimoRubi,43,28,86,140,184
newtratip,44,34,107,100,151
bodedra,23,18,100,139,172
TheMule71,47,23,128,73,114
Saran440,32,24,105,80,120
hbrunn,32,22,98,95,133
carlosdauden,31,27,49,141,181
NL66278,17,11,96,110,135
hkapatel-initos,30,19,155,28,65
ernestotejeda,43,42,47,86,141
gabrielcardoso21,47,26,39,90,129
sebastienbeau,21,18,101,71,104
HviorForgeFlow,11,8,102,92,113
thomaspaulb,34,23,72,81,118
CasVissers-360ERP,6,4,57,141,155
mmequignon,33,18,30,121,150
dalonsod,24,24,105,44,83
yvaucher,3,7,107,74,93
JordiMForgeFlow,32,28,46,79,119
Tardo,45,39,36,58,110
astirpe,20,33,66,55,101
gurneyalex,14,16,43,100,126
Freni-OSI,68,26,47,5,46
sbejaoui,30,21,55,46,80
mbcosta,33,32,36,50,94
GSLabIt,12,9,59,67,87
phuctranfxvn,34,28,35,39,79
ValentinVinagre,13,13,54,64,88
albariera,24,15,27,69,94
kos94ok-3D,7,8,64,58,77
jbaudoux,11,10,30,80,99
ao-landoo,19,14,81,13,40
SimoneVagile,24,9,33,59,79
fredzamoabg,36,15,24,48,74
RodrigoBM,21,10,52,40,62
florian-dacosta,21,20,31,51,81
i-vyshnevska,12,10,25,68,86
bosd,4,4,68,42,56
len-foss,34,23,28,34,68
atchuthan,11,5,32,70,84
bealdav,7,7,38,63,79
jcoux,14,10,31,58,77
alexey-pelykh,6,5,48,56,70
DarioLodeiros,10,8,55,42,61
PierrickBrun,19,23,33,36,69
moylop260,3,5,65,39,54
ps-tubtim,15,5,19,67,80
brian10048,10,8,58,32,51
petrus-v,19,6,31,47,63
carlosserratoro,17,13,21,50,72
kevinkhao,21,10,42,28,49
dzungtran89,39,20,23,15,46
AmmarOfficewalaSerpentCS,28,16,47,7,35
leemannd,17,7,36,29,46
smangukiya,2,1,49,45,54
manuelregidor,32,25,27,10,46
ygcarvalh,10,6,54,21,38
hailangvn,13,3,43,34,47
primes2h,7,2,43,38,49
feketemihai,13,9,40,20,39
RaulOForgeFlow,35,27,4,19,54
matteoopenf,8,3,46,25,38
Kev-Roche,21,7,31,18,35
luc-demeyer,15,11,30,25,45
angelmoya,12,7,25,33,48
jgrandguillaume,-,-,33,45,51
jcdrubay,7,4,24,40,52
ioans73,11,5,27,29,43
DavidBForgeFlow,28,23,5,15,46
flotho,5,3,39,20,31
nicomacr,18,12,31,9,31
Borruso,19,8,19,22,39
MateuGForgeFlow,28,18,7,15,41
ajaniszewska-dev,9,5,4,50,60
cubells,17,10,19,20,38
nilshamerlinck,21,15,25,5,30
rconjour,11,7,18,32,47
AdriaGForgeFlow,11,5,5,45,56
PieterPaulussen,15,5,14,24,37
fernandahf,12,6,24,20,34
hildickethan,15,9,22,20,38
luismalta,15,11,16,24,43
ThomasBinsfeld,16,8,16,23,39
OpenCode,7,6,33,17,31
Rad0van,10,10,37,8,27
max3903,10,6,39,8,23
andreampiovesana,7,5,11,39,50
chusamo,9,5,17,25,37
grindtildeath,6,8,15,24,38
manuelcalerosolis,17,5,18,18,31
Chandresh-OSI,24,13,13,4,26
dhongu,17,17,6,15,39
jcbr87,9,2,38,1,12
yostashiro,6,3,16,31,40
AntoniRomera,7,2,33,12,22
ypapouin,17,8,10,19,34
acsonefho,23,8,6,13,28
enriquemartin,9,3,16,23,33
schhatbar-initos,10,8,31,4,21
damdam-s,9,3,14,26,36
Chanakya-OSI,30,6,2,-,13
SilvioGregorini,16,11,10,10,28
alan196,14,7,9,18,32
KKamaa,17,-,6,19,26
Reyes4711-S73,10,4,18,14,25
SplashS,6,3,31,8,19
jjscarafia,2,1,27,16,24
Murtaza-OSI,33,6,2,2,15
antoniospneto,5,4,16,22,32
baimont,25,5,9,6,19
santostelmo,13,8,11,13,28
alessandrocamilli,6,5,11,21,32
gdgellatly,3,-,17,22,28
ljsalvatierra-binovo,6,2,18,16,25
MeetKD,6,1,5,30,36
bizzappdev,4,1,28,7,15
Cedric-Pigeon,5,5,9,21,31
MarcoCalcagni,-,-,11,30,33
PrapassornS,6,12,11,12,30
bishalgit,13,11,9,6,24
jado95,8,5,9,17,28
mrcast,-,-,3,38,40
Vimal-OSI,19,6,9,3,16
xavier-bouquiaux,23,4,6,4,15
scigghia,4,-,18,16,22
yelizariev,3,3,15,18,27
miguel-S73,14,6,11,7,20
olgamarcocb,14,7,2,14,26
osi-scampbell,3,3,6,25,32
emagdalenaC2i,1,3,18,14,22
fdegrave,6,1,20,10,18
luisg123v,4,3,9,19,27
PCatinean,3,4,15,14,24
claudiagn,-,-,-,36,36
mourad-ehm,11,4,5,14,24
braisab,18,14,1,-,19
miguelpadin,9,6,9,11,23
dependabot[bot],14,6,7,-,12
gaikaz,3,2,15,13,21
mamcode,-,-,10,24,27
bmessiaz,1,1,26,5,12
ozono,6,9,6,11,25
yweng8111,6,5,15,7,18
AMhadhbi,8,6,-,16,25
britoederr,4,-,7,18,23
cesarlr,8,4,17,2,13
houssine78,2,1,15,13,19
cbssolutions,12,5,11,1,13
mymage,3,5,11,12,22
Zar21,15,4,6,4,14
quentinDupont,1,2,6,21,26
SurachetS,2,10,8,9,23
chandni299,7,1,9,11,18
clementmbr,6,4,6,13,22
jarroyomorales,-,14,2,5,20
Bilbonet,1,-,14,13,18
Chandresh-SerpentCS,2,3,11,7,15
ReedHayashikawa,12,6,7,2,14
Yoshiro009,8,6,3,2,13
aleuffre,12,6,5,5,17
eantones,9,8,7,4,18
ygol,2,-,16,9,14
FerranCforgeFlow,8,5,8,5,16
cscocca,2,2,15,8,15
felipemotter,1,1,16,9,15
hitrosol,7,1,14,-,7
hugho-ad,4,3,13,7,16
omar7r,9,1,11,5,12
CarmenMiranda,2,1,5,18,23
aphon61bank,8,9,3,2,16
lfreeke,1,1,7,17,22
maitripatel19,10,4,-,6,13
Daniel-CA,3,3,12,7,15
FernandoRomera,1,1,10,13,18
SilvioC2C,7,4,5,8,17
ntsirintanis,2,-,1,22,24
skeller1,4,4,5,11,19
tbaden,1,-,5,18,21
AreebSiddiqiIR,8,2,7,1,8
MPoch-PlanetaTIC,19,2,1,1,8
rauferdeveloper,3,2,16,3,11
dcorio,1,-,18,3,8
jarmokortetjarvi,8,4,5,3,12
robinkeunen,3,4,14,2,11
janikvonrotz,3,1,13,4,10
mariadforgeflow,14,3,1,4,12
redapureskill,2,4,12,3,12
remi-filament,4,4,9,5,14
robyf70,5,-,6,8,13
rven,4,4,10,4,13
RLeeOSI,2,1,10,6,12
danimv5,-,-,-,21,21
ferran-S73,8,2,5,5,12
glitchov,12,5,2,-,10
llacroix,3,2,14,2,9
marcos-mendez,2,-,11,7,12
mcojocaru,6,5,4,6,15
oihane,1,1,6,13,17
StephaneMangin,5,2,5,7,13
brendapaniagua,-,-,16,4,8
gjotten,-,-,8,12,15
xAdrianC-Kernet,4,1,8,4,10
yankinmax,8,1,4,6,12
JayVora-SerpentCS,-,-,14,4,8
JoanSForgeFlow,3,-,2,13,16
PabloPaezSheridan,5,1,6,3,9
davejames,6,5,3,5,14
fuentes73,2,2,5,10,16
hbto,1,1,14,2,8
sansirit,3,1,10,4,10
saralb9,9,6,2,2,12
tarbib,-,-,10,9,12
Martronic-SA,5,4,3,6,14
TimLai125,6,7,2,3,14
chafique-delli,4,5,2,4,12
ellbristow,7,1,6,-,6
ghost,4,-,9,-,5
naglis,5,4,6,3,12
pledrateam,8,6,2,-,10
stevech091,-,-,13,5,9
vimalpatelserpentcs,2,2,4,10,15
AntonioMariaVigliotti,2,-,9,5,9
BT-aestebanez,1,1,3,12,16
BT-cserra,2,3,6,6,13
bguillot,3,1,-,11,14
diggy128,8,4,2,2,10
jeroen-vet,8,2,7,-,7
josepmy,2,1,5,8,13
khaeusler,3,4,9,1,10
marcelofrare,-,-,2,15,16
marco-marchiori,-,-,10,7,10
rpsjr,6,1,6,1,7
vincenzoterzulli,4,4,5,4,12
vvrossem,6,2,3,6,12
Du-ma,2,1,6,7,12
cor9003,4,1,7,1,7
hpatelserpentcs,6,1,8,-,6
mlaitinen,3,2,8,3,10
theangryangel,2,1,9,4,9
xavierjimenez,3,2,5,4,10
alessandro-fiorino,5,1,6,-,6
Laurent-Corron,4,2,2,5,10
anasuarez1,-,-,-,14,14
eduaparicio,-,-,-,14,14
flook-chaiwat,6,3,1,4,10
js-landoo,-,-,11,3,6
qgroulard,4,3,4,3,10
ska-ibees,-,1,10,2,6
Abranes,1,-,3,8,11
GenisPForgeFlow,3,1,-,9,12
RujiaL,8,1,3,-,6
TomohiroAbe-Quartile,4,1,2,4,8
agent-z28,5,-,7,-,5
alexeirivera87,6,1,4,-,5
anajuaristi,-,-,10,3,6
colmeirin,2,1,5,4,9
ferranmateu,-,-,-,13,13
flachica,3,3,2,5,11
njeudy,1,2,3,7,12
Daemo00,-,1,4,7,10
