User,CPRs,MPRs,Cts,Reviews,CI
pedrobaeza,94,86,3.632,1.942,2.098
rousseldenis,85,63,704,406,505
dreispt,93,57,514,288,377
simahawk,82,61,434,338,429
alexey-pelykh,123,111,446,234,377
kittiu,86,50,473,271,352
eLBati,113,94,400,263,388
legalsylvain,78,55,411,309,393
MiquelRForgeFlow,146,119,224,372,518
etobella,71,57,372,364,449
sbidoul,120,105,421,191,327
chienandalu,93,93,175,458,574
max3903,101,85,280,332,444
AaronHForgeFlow,75,40,350,310,377
LoisRForgeFlow,69,66,345,304,397
yajo,96,90,262,307,423
marcelsavegnago,68,44,198,379,445
HaraldPanten,18,14,242,406,440
sergio-teruel,137,123,223,181,331
mileo,88,18,309,224,269
Tardo,107,102,205,217,344
guewen,75,73,202,214,310
sergiocorato,88,45,196,182,250
NL66278,20,10,208,288,317
ivantodorovich,49,31,210,241,293
astirpe,80,66,142,227,314
Saran440,82,50,205,165,238
jarroyomorales,91,84,149,185,291
HviorForgeFlow,58,51,174,211,283
ernestotejeda,78,66,117,197,283
bealdav,54,41,199,147,209
ps-tubtim,81,64,96,189,272
StefanRijnhart,39,30,186,160,210
bodedra,14,10,110,226,250
rvalyi,2,4,166,194,212
JordiBForgeFlow,32,22,207,96,138
AdriaGForgeFlow,23,28,56,240,280
lmignon,25,18,141,165,200
carlosdauden,37,29,77,198,242
sbejaoui,60,50,134,96,165
hbrunn,44,34,134,106,158
victoralmau,40,17,68,183,215
grindtildeath,61,46,63,119,181
alexis-via,87,67,92,54,140
yvaucher,27,19,159,83,120
sebastienbeau,28,20,155,82,120
CarlosRoca13,64,51,108,58,127
ValentinVinagre,20,19,132,104,139
SimoRubi,35,28,111,89,133
emagdalenaC2i,26,12,101,96,123
renatonlima,44,39,65,91,145
gurneyalex,32,19,96,81,115
moylop260,17,16,135,64,96
brian10048,31,21,80,92,128
flachica,59,25,83,38,80
Rad0van,28,14,133,43,74
rafaelbn,4,2,93,124,138
manuelcalerosolis,39,22,32,116,150
tafaRU,11,12,79,111,135
dalonsod,27,21,107,56,93
i-vyshnevska,34,20,42,109,141
feketemihai,64,31,74,28,76
newtratip,34,20,61,84,118
kos94ok-3D,29,24,59,90,127
jgrandguillaume,-,-,81,113,122
sebalix,26,25,41,98,135
CasVissers-360ERP,8,5,83,91,108
osi-scampbell,57,45,25,51,109
luc-demeyer,21,18,90,36,68
TDu,23,13,20,101,123
skeller1,36,31,30,58,100
primes2h,6,6,72,68,85
mymage,27,16,56,45,74
patrickrwilson,17,12,49,72,95
JoanSForgeFlow,43,40,21,39,90
Cedric-Pigeon,23,16,49,51,79
hparfr,15,11,50,63,85
murtuzasaleh,34,23,36,37,72
joao-p-marques,16,7,42,73,90
tonygalmiche,5,3,47,79,91
Fkawala,12,7,67,39,58
alan196,28,17,34,47,75
Tonow-c2c,21,14,18,64,87
GSLabIt,11,8,52,43,62
nelsonramirezs,1,1,2,113,116
shopinvader-git-bot,-,-,116,-,11
mamcode,13,10,40,48,68
florian-dacosta,6,11,33,57,76
flotho,11,4,54,36,51
nikul-serpentcs,11,8,30,53,70
rlizana,8,7,38,51,67
mourad-ehm,11,5,43,41,56
luisg123v,15,11,41,32,53
robyf70,15,7,29,43,59
robinkeunen,14,9,34,41,60
davejames,17,15,40,25,50
ThomasBinsfeld,28,13,7,48,69
jbaudoux,5,2,13,77,85
acysos,15,4,54,10,25
kevinkhao,19,10,30,34,54
eantones,24,8,44,13,33
manuelregidor,15,7,31,33,49
cubells,15,4,35,27,41
gabrielcardoso21,12,9,16,48,64
qgroulard,27,15,11,31,55
misern2,14,5,30,25,39
mclaeysb,15,8,28,22,39
dhruvitaSerpentCS,17,15,11,29,51
mbcosta,5,7,27,35,49
OpenCode,2,3,33,35,45
acsonefho,16,9,13,35,52
tarteo,13,7,24,28,44
SilvioGregorini,14,10,26,22,41
gdgellatly,4,3,25,38,48
luistorresm,20,18,21,11,38
Yasaie,26,5,13,23,37
kongrattapong,9,17,22,17,42
DarioLodeiros,1,2,25,37,45
mrcast,-,-,5,60,62
hendrixcosta,11,6,28,16,31
fmdl,10,4,19,25,37
thomaspaulb,12,9,17,16,33
alessandrocamilli,13,5,12,20,32
andreampiovesana,4,1,19,30,37
janverb,15,7,10,23,37
jjscarafia,10,2,26,11,21
Chandresh-SerpentCS,14,5,16,12,25
benwillig,17,6,13,15,29
clementmbr,13,4,23,11,23
JayVora-SerpentCS,-,-,34,13,19
ecino,24,-,18,7,16
SimoneVagile,7,2,8,29,36
angelmoya,8,4,17,13,24
lfreeke,3,3,14,26,34
FernandoRomera,3,2,14,25,32
leemannd,1,-,23,18,24
mmequignon,4,2,3,35,41
cvinh,10,4,22,-,12
ghost,12,6,16,-,13
luffah,5,3,24,10,20
hugho-ad,4,3,17,17,26
PierrickBrun,6,3,11,20,29
gaikaz,5,4,14,17,27
labaggio,3,3,17,18,27
len-foss,7,-,11,21,27
luismalta,14,10,10,5,22
rven,3,3,17,15,24
dennybiasiolli,9,3,16,7,17
jimhoefnagels,13,7,9,6,20
yelizariev,-,-,14,25,29
RodrigoBM,12,4,20,2,14
igallart,10,5,18,4,16
ovnicraft,6,1,19,9,17
captivea-dcr,11,-,24,1,9
chafique-delli,12,2,8,12,20
diggy128,8,5,8,14,25
quentinDupont,3,2,9,21,28
AntoniRomera,5,4,13,14,24
sudhir-erpharbor,9,6,13,3,16
Borruso,11,2,15,1,10
NuriaXifre,10,13,-,11,27
celm1990,8,4,11,9,19
matteoopenf,3,-,8,22,27
sswapnesh,4,4,9,16,25
atchuthan,4,4,3,21,29
bodi000,10,2,14,4,13
Dangar-Serpentcs,5,5,15,5,16
Khalid-SerpentCS,14,4,8,-,11
dhongu,14,9,2,5,19
elvise,-,-,31,-,6
gva-acsone,-,-,4,27,29
jcoux,7,5,2,17,26
yostashiro,2,1,8,19,24
MPoch-PlanetaTIC,12,1,8,8,15
ajayjaviya,6,5,3,15,24
matt454357,4,2,10,14,21
zeroheure,13,4,9,-,11
oscars8a,3,1,9,15,21
p-tombez,7,4,5,12,21
ruuter,4,3,16,6,15
JuanjoA-PH,2,2,16,8,15
nilshamerlinck,8,5,11,4,15
pegonzalezspesol,5,6,9,6,17
sherpya,11,3,7,3,12
vimalpatelserpentcs,1,3,4,20,26
Lopsanz,5,3,15,1,10
ajaniszewska-dev,9,5,4,7,17
jpcarassato,-,-,4,23,25
mimusica,3,1,17,5,12
BT-rmartin,4,4,5,12,20
JDSalcedo,1,1,7,17,22
MarcoCalcagni,3,1,10,11,17
bizzappdev,6,1,6,10,16
eduaparicio,2,2,4,18,23
em230418,2,1,17,6,13
ntsirintanis,7,2,9,8,16
tschanzt,1,9,5,10,22
vrenaville,8,2,4,10,17
Martronic-SA,4,7,9,1,13
marco-marchiori,-,-,18,7,11
wpichler,6,6,8,1,12
danimv5,-,-,-,24,24
houssine78,1,-,13,10,15
jcdrubay,1,-,12,10,14
jaredkipe,5,2,12,4,12
kranokporn,10,3,6,2,11
marylla,-,-,10,13,16
scigghia,4,-,9,7,12
zaoral,5,2,9,6,13
BT-nstuder,4,4,8,6,15
bjornbillen,7,1,7,2,8
tbaden,-,1,9,12,16
Capriatto,3,-,10,8,13
PieterPaulussen,6,2,9,3,10
badbole,7,1,10,2,9
hpatelserpentcs,3,1,9,5,11
luiseevaquer,7,5,5,3,13
watcharaporn-git,13,-,-,-,4
RLeeOSI,6,-,6,6,11
marcelofrare,-,-,2,18,19
redapureskill,5,-,7,4,9
vincenzoterzulli,3,3,4,9,16
yung-wang,-,-,13,7,11
Abranes,4,4,2,8,15
Byloth,1,1,11,5,10
MeetKD,-,-,1,18,19
TimLai125,6,3,6,4,12
alexandreduf,7,2,7,-,7
andres-pcg,1,-,16,1,6
ddufresne,4,2,10,3,10
dgomezquilon,2,1,3,1,5
fuentes73,4,2,4,9,15
josepmy,-,-,18,1,5
llacroix,3,1,10,5,11
njeudy,2,-,6,10,14
Tatider,1,2,5,10,15
androettop,1,1,5,11,15
deivislaya,3,3,4,8,15
jans23,10,-,6,-,6
remi-filament,6,-,6,5,10
ypapouin,10,3,4,-,8
JevinD,9,1,5,-,6
chrisdec,-,-,-,17,17
j-zaballa,3,1,9,4,10
jesusVMayor,5,4,2,5,13
nicomacr,5,3,5,3,10
okuryan,-,-,15,2,6
richard-willdooit,1,2,6,7,12
sadamo,2,2,2,10,15
tfossoul,2,2,12,1,8
vinclar,7,-,4,-,5
wildi1,4,2,6,2,8
Laurent-Corron,2,8,1,3,13
Tino480,4,-,1,11,14
b-kannan,-,-,1,15,16
danielduqma,6,3,6,-,8
digitalsatori,2,2,9,3,9
jado95,6,2,3,3,9
js-landoo,1,-,7,7,11
ljsalvatierra-binovo,4,1,9,-,6
patel1008b,1,-,14,-,5
sa3m,2,2,11,1,8
Guenzn,7,3,3,1,8
PCatinean,3,2,9,1,8
baimont,3,4,2,6,13
fredzamoabg,4,2,5,3,9
ioans73,6,2,3,4,10
javierjcf,4,2,8,-,7
ludolelarge,5,-,8,-,5
mathben,5,-,8,-,5
mlaitinen,2,2,5,6,12
traviswaelbro,3,2,8,2,9
willer-mo,6,3,2,4,11
EBII,3,1,3,5,9
GavyMG,6,5,1,1,9
apollet,-,-,-,14,14
axelpriem,2,-,10,-,5
azucenatrey,2,1,2,8,12
chrisandrewmann,5,-,3,1,5
fclementic2c,-,-,5,9,11
imanie383,4,3,4,3,10
kurogeek,5,4,5,-,8
pedroortega-punt,-,-,14,-,4
santostelmo,8,-,3,2,7
sweenya,-,-,-,14,14
v-garcies,1,-,10,3,7
warp10,1,1,6,6,10
ygol,1,2,2,9,13
CarmenMiranda,2,1,6,3,8
Nikul-Chaudhary,5,2,2,-,6
amcor,3,3,3,4,10
eduardgm,-,-,-,13,13
foliveira-odoogap,1,-,10,2,6
jesus01x,8,-,1,3,7
kh-badep,4,-,3,5,9
lbelorgey,4,5,1,2,10
lmgr0312,1,-,1,10,12
maitaoriana,4,2,7,-,7
miltonguzmanf,6,1,3,-,5
MaxyMoos,5,4,2,-,8
azmeuk,2,-,4,5,8
cesarlr,2,2,5,3,9
jonisunz,7,3,2,-,7
ns-landoo,1,1,9,1,6
pepetreshere,4,-,6,-,4
phuctranfxvn,7,-,2,1,5
regispirard,1,1,7,3,8
vvrossem,-,-,6,6,8
DiegoParadeda,6,3,1,1,7
FFernandez-PlanetaTIC,1,2,5,3,8
MRomeera,-,-,-,11,11
NachoAlesLopez,-,4,-,7,11
SoniaViciana,-,-,10,1,4
carlos-domatix,2,1,2,5,9
dependabot[bot],6,3,1,-,6
gfcapalbo,5,-,2,2,6
gigidn,2,-,4,4,7
guimarc-br,1,-,3,6,9
katyukha,5,2,4,-,6
krunal267,2,2,7,-,6
meigallodixital,-,-,11,-,3
nikitavaghela,-,1,6,3,6
techultrasolutions,3,-,8,-,5
tupaq,5,-,4,-,4
Roodin,7,-,2,-,4
Swapnesh-SerpentCS,-,-,2,7,8
Trivedi-Vacha-SerpentCS,-,-,-,9,9
anajuaristi,-,-,8,2,5
apineux,2,1,2,5,9
binhexsystems,1,-,3,6,9
chusamo,6,1,-,2,5
fcayre,1,-,4,4,7
mgosai,-,1,2,7,9
mliell,1,1,2,5,8
mvaled,-,-,7,3,6
ntodorova,2,-,5,1,5
oihane,2,-,4,2,5
quentingigon,1,2,7,-,6
randall-vx,1,1,3,5,9
svalaeys,3,2,3,1,6
CiroBoxHub,1,1,7,-,5
IvanShirokikh,2,1,4,1,5
JuanjoA,2,1,6,-,5
Nooka10,-,-,4,-,2
benbrich,-,-,4,5,7
bguillot,1,-,1,6,8
bobslee,5,4,-,-,6
foutoucour,4,1,1,2,6
gregory-moka,-,-,3,6,8
hgarridoco,2,-,4,2,5
jalzaga,-,-,7,-,3
jvpascual,-,-,7,-,3
kayue,2,-,4,2,5
letyf1988,3,-,3,-,3
lmarion-source,5,4,-,-,6
marcos-mendez,3,-,3,2,5
nhomar,-,-,2,7,8
omar7r,2,2,3,2,7
poonlap,2,1,4,1,5
smangukiya,-,-,2,6,7
yucer,4,1,3,1,6
BT-shautz,2,1,4,-,4
KARIZMA-CONSEIL,3,-,2,1,4
KKamaa,-,-,-,6,6
LRovira-PlanetaTIC,7,-,1,-,4
cormaza,4,1,1,-,4
cramosh,3,1,-,3,6
daramousk,-,1,2,-,2
desdelinux,1,-,2,4,6
gbaumgartner-callino,2,-,4,-,3
hbto,1,1,5,1,5
jaag93,5,-,1,-,3
javierobcn,3,1,2,-,4
nmoturi,-,-,8,-,3
ozono,4,1,2,1,5
rquevedo,3,1,3,-,4
BT-aestebanez,1,1,3,2,6
Cncd10,-,-,4,3,5
Daniel-CA,-,-,5,2,4
EDallas89,2,2,1,2,6
Garcicasti,4,-,-,-,2
GiacoJona,3,-,2,-,3
JordiMForgeFlow,-,-,1,6,7
KareemAbuzaid,3,3,-,1,6
MPishpecki,1,-,1,5,7
Nowheresly,3,-,1,1,4
SerM11,-,-,2,5,6
YegorOkhotnikov,-,-,-,7,7
aaltinisik,3,-,1,-,3
augustodinizl,-,-,6,1,3
bruno-zanotti,2,1,3,-,4
dsolanki-initos,4,-,2,-,3
enriquemartin,3,2,1,-,5
espo-tony,2,2,2,1,6
fkantelberg,1,-,6,-,3
glitchov,3,3,1,-,6
julianram,4,-,2,-,3
keshrath,1,-,4,2,5
mdpena,2,1,2,2,6
rajkumar-py,2,-,4,-,3
remihb,2,1,3,-,4
remytms,1,-,1,5,7
stevech091,-,-,4,3,5
AmmarOfficewalaSerpentCS,4,-,1,-,3
GorkaMagra,1,1,1,3,6
JSeguiN97,3,-,2,-,3
JorgeQuinteros,-,-,-,6,6
andhit-r,2,1,-,2,4
antespi,-,-,3,-,2
bud-e,-,1,4,1,4
hioppolo-ia,-,-,3,3,5
jcchoquet,2,-,1,1,3
jeroenev,-,-,3,1,3
jguenat,2,1,2,-,4
juliap98,-,-,-,6,6
kenayagi,-,-,1,5,6
khaeusler,-,-,5,1,3
lepistone,-,1,2,-,2
lmiguens-solvos,1,2,1,2,6
mariaasunciondaza,1,2,-,3,6
pedrocs-exo,2,2,1,-,4
pierre-pizzetta,2,1,3,-,4
rconjour,2,-,1,2,4
rescola,-,-,5,1,3
rjpathan,1,-,2,2,4
rrakso,1,-,4,-,3
sotolucas,-,-,4,2,4
tv-openbig,-,-,2,4,5
youring,-,-,3,3,5
2zx,1,-,2,1,3
DavidNitro,3,-,-,-,2
DonatasV,2,1,-,1,3
