User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;15;12;404;185;221
rousseldenis;22;18;122;50;84
chienandalu;13;10;29;77;96
yajo;17;15;36;51;76
"alexey-pelykh";16;17;47;28;56
mymage;13;13;34;38;60
HaraldPanten;"-";2;21;75;82
marcelsavegnago;18;4;19;54;67
MiquelRForgeFlow;11;10;29;41;60
simahawk;6;7;51;27;44
ivantodorovich;3;2;48;33;44
guewen;14;10;29;27;46
dreispt;3;2;57;13;24
mileo;4;3;35;32;43
eLBati;14;10;35;13;33
"sergio-teruel";7;10;26;29;47
etobella;5;4;28;31;43
Tardo;8;12;18;29;48
carlosdauden;5;5;16;40;51
max3903;2;5;34;24;36
"alexis-via";22;13;23;7;29
legalsylvain;6;7;33;19;34
"shopinvader-git-bot";"-";"-";63;"-";8
kittiu;3;4;42;11;23
"Cedric-Pigeon";14;8;19;19;35
sbidoul;9;5;32;13;27
JordiBForgeFlow;3;3;33;15;25
mamcode;4;6;20;22;34
LoisRForgeFlow;11;9;14;16;32
Rad0van;7;"-";29;13;21
Saran440;8;4;17;17;28
jarroyomorales;7;6;13;19;31
sergiocorato;9;3;16;15;25
lmignon;3;6;17;16;28
sebastienbeau;2;2;25;14;22
CarlosRoca13;12;9;15;6;22
TDu;5;3;6;27;35
renatonlima;3;4;10;21;30
StefanRijnhart;3;5;11;18;28
jgrandguillaume;"-";"-";16;18;22
AdriaGForgeFlow;2;1;9;15;20
NL66278;1;2;12;11;17
ValentinVinagre;1;1;12;12;17
bealdav;4;3;12;7;15
dalonsod;1;2;16;6;13
gurneyalex;2;3;10;10;18
"mourad-ehm";5;"-";7;13;18
"ps-tubtim";3;2;8;11;18
rvalyi;"-";"-";7;18;21
AaronHForgeFlow;4;1;8;10;16
sswapnesh;4;4;9;7;16
SimoRubi;6;1;7;8;14
grindtildeath;2;3;4;11;17
"i-vyshnevska";3;2;6;11;17
yvaucher;5;3;11;4;13
"JayVora-SerpentCS";"-";"-";18;4;8
benwillig;6;4;7;5;14
sbejaoui;2;2;5;13;19
dhruvitaSerpentCS;7;5;5;2;12
mbcosta;"-";2;5;14;18
HviorForgeFlow;3;3;3;9;15
AntoniRomera;3;3;7;5;12
ernestotejeda;2;2;2;11;16
moylop260;3;3;11;1;9
"Tonow-c2c";1;2;2;11;15
"osi-scampbell";3;9;1;2;14
rafaelbn;"-";"-";8;8;11
robinkeunen;2;2;11;1;8
patrickrwilson;1;3;3;8;14
rlizana;2;1;4;8;12
zeroheure;6;3;2;"-";7
GSLabIt;2;1;8;1;6
acysos;1;"-";11;"-";4
gabrielcardoso21;2;3;2;7;13
hparfr;1;4;5;4;11
"CasVissers-360ERP";"-";"-";7;6;9
janverb;4;4;1;4;11
jjscarafia;5;"-";5;1;5
Fkawala;1;1;6;3;7
brian10048;3;3;3;3;9
flachica;1;4;7;"-";8
flotho;2;"-";6;4;8
