User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;110;104;"4.350";"2.365";"2.545"
rousseldenis;97;68;852;501;608
simahawk;127;104;623;473;613
kittiu;114;76;692;383;496
dreispt;106;65;615;329;429
etobella;87;73;468;476;580
"alexey-pelykh";150;139;518;288;462
eLBati;121;97;481;318;448
legalsylvain;98;67;463;351;449
MiquelRForgeFlow;174;152;244;414;595
sbidoul;140;122;491;216;372
chienandalu;120;115;208;529;669
LoisRForgeFlow;82;80;421;353;463
marcelsavegnago;81;59;261;501;585
yajo;108;101;315;363;492
AaronHForgeFlow;89;50;377;322;401
HaraldPanten;23;18;285;492;532
mileo;98;26;389;277;333
max3903;103;85;281;336;448
"sergio-teruel";160;143;250;220;391
guewen;98;96;277;294;417
Tardo;131;122;231;242;391
sergiocorato;95;53;238;204;282
NL66278;29;10;263;320;352
Saran440;109;56;240;201;283
jarroyomorales;102;98;169;231;352
ivantodorovich;56;34;224;274;330
HviorForgeFlow;60;57;205;248;327
astirpe;87;76;156;245;343
StefanRijnhart;70;39;239;206;269
victoralmau;92;52;107;282;354
ernestotejeda;100;94;134;212;328
bealdav;66;48;226;171;242
rvalyi;10;10;246;229;258
"ps-tubtim";85;73;102;219;311
sebastienbeau;67;36;241;121;181
bodedra;17;12;155;281;310
"alexis-via";135;84;143;72;180
lmignon;34;24;162;199;242
carlosdauden;40;31;80;243;289
JordiBForgeFlow;38;26;222;105;152
sbejaoui;76;57;152;105;183
AdriaGForgeFlow;24;28;58;251;292
CarlosRoca13;80;70;139;71;162
hbrunn;48;35;144;121;175
yvaucher;34;25;190;99;144
moylop260;22;18;184;103;139
grindtildeath;61;47;67;121;184
emagdalenaC2i;30;19;126;117;153
SimoRubi;38;33;123;105;155
newtratip;50;34;85;108;158
tafaRU;14;14;117;139;168
ValentinVinagre;20;19;132;106;141
dalonsod;36;30;130;83;130
sebalix;40;36;56;143;193
gurneyalex;40;20;114;99;136
renatonlima;46;42;73;107;164
TDu;35;24;37;155;191
"joao-p-marques";32;26;65;126;166
brian10048;33;26;87;98;139
feketemihai;66;45;93;31;94
Rad0van;33;15;144;43;76
flachica;63;28;84;39;84
rafaelbn;5;5;100;131;148
"i-vyshnevska";41;21;46;123;157
jgrandguillaume;"-";"-";91;130;140
"kos94ok-3D";29;24;68;99;137
skeller1;54;42;49;75;131
manuelcalerosolis;39;23;34;116;151
"CasVissers-360ERP";12;6;93;100;119
"luc-demeyer";30;25;111;45;86
"osi-scampbell";63;45;31;54;113
tonygalmiche;5;3;63;125;138
hparfr;22;13;62;90;116
primes2h;8;7;75;79;97
thomaspaulb;43;15;53;51;80
alan196;34;21;42;62;95
mymage;27;17;63;45;75
patrickrwilson;18;12;50;76;99
"Cedric-Pigeon";24;16;53;55;83
JoanSForgeFlow;43;41;22;39;91
Fkawala;12;7;72;47;66
murtuzasaleh;34;23;36;37;72
luisg123v;19;15;55;48;75
flotho;14;5;66;45;62
