User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;7;6;366;212;240
astirpe;21;10;39;71;92
chienandalu;13;13;28;60;82
marcelsavegnago;1;3;13;97;105
rousseldenis;8;8;57;35;53
guewen;9;12;32;31;52
kittiu;10;5;46;17;32
sbidoul;14;10;41;10;30
HaraldPanten;3;1;28;39;47
yajo;5;4;23;37;48
sergiocorato;9;5;11;37;48
rvalyi;"-";"-";26;32;37
bealdav;6;6;28;16;30
Rad0van;6;2;30;16;26
Saran440;11;4;17;18;29
legalsylvain;"-";1;37;11;18
etobella;4;4;26;16;27
mileo;3;"-";18;28;34
davejames;6;8;18;17;32
flachica;20;9;10;7;24
gurneyalex;6;1;19;22;30
simahawk;5;5;21;17;29
max3903;1;1;9;36;41
StefanRijnhart;4;3;18;21;30
ivantodorovich;6;7;14;19;32
bodedra;1;"-";5;38;41
grindtildeath;11;13;7;7;26
eLBati;4;5;20;11;22
AaronHForgeFlow;7;2;16;12;21
MiquelRForgeFlow;18;2;8;10;19
SimoRubi;2;4;14;15;24
ValentinVinagre;1;3;22;10;19
"alexey-pelykh";1;2;20;13;20
dreispt;8;3;18;5;15
sbejaoui;4;6;10;12;23
CarlosRoca13;6;8;11;6;20
sebalix;5;2;7;17;24
TDu;5;4;10;11;20
renatonlima;7;7;7;6;18
"i-vyshnevska";4;3;6;12;19
sebastienbeau;4;3;12;8;16
ernestotejeda;5;6;5;9;19
lmignon;3;1;11;9;15
murtuzasaleh;15;4;4;"-";10
dennybiasiolli;4;1;9;6;12
jgrandguillaume;"-";"-";10;12;15
"nikul-serpentcs";5;1;3;12;17
LoisRForgeFlow;1;3;8;8;15
brian10048;"-";1;7;12;16
"kos94ok-3D";"-";"-";7;13;16
patrickrwilson;4;2;9;5;12
"CasVissers-360ERP";"-";"-";13;6;10
"ps-tubtim";2;2;5;9;15
robinkeunen;"-";"-";6;13;15
androettop;1;1;5;11;15
carlosdauden;1;4;4;9;16
hbrunn;3;3;6;4;11
rafaelbn;"-";"-";8;9;12
NL66278;3;"-";4;9;13
hparfr;2;2;2;8;13
"luc-demeyer";2;"-";8;6;10
luisg123v;3;4;8;1;10
JordiBForgeFlow;2;"-";8;5;9
dalonsod;1;3;9;2;9
dhongu;7;2;2;4;10
moylop260;3;4;5;3;11
AdriaGForgeFlow;3;2;2;6;11
imanie383;4;3;4;3;10
"mourad-ehm";1;"-";6;7;10
rlizana;1;1;4;8;12
thomaspaulb;4;4;4;"-";8
flotho;2;"-";5;6;10
manuelregidor;"-";"-";4;9;11
mclaeysb;2;1;7;2;7
Tardo;4;4;3;1;9
badbole;2;1;7;2;7
jarroyomorales;2;4;2;4;11
acsonefho;5;2;1;3;8
janverb;2;"-";3;6;9
kevinkhao;2;"-";3;6;9
tafaRU;2;"-";3;6;9
acysos;"-";"-";2;"-";1
alessandrocamilli;3;1;3;1;5
andreampiovesana;"-";"-";3;7;9
feketemihai;"-";2;3;5;9
mamcode;"-";"-";3;7;9
skeller1;1;4;1;4;10
benwillig;4;"-";3;2;6
mimusica;2;"-";6;"-";4
"sergio-teruel";1;3;3;1;7
tfossoul;1;"-";7;1;5
yvaucher;2;1;3;3;7
DarioLodeiros;"-";"-";5;3;5
"Tonow-c2c";1;1;5;1;5
diggy128;2;"-";1;5;7
jbaudoux;"-";"-";1;7;8
techultrasolutions;3;"-";5;"-";4
zeroheure;2;1;5;"-";5
"Chandresh-SerpentCS";3;"-";2;1;4
OpenCode;"-";"-";"-";7;7
apollet;"-";"-";"-";7;7
"florian-dacosta";"-";2;1;4;7
gaikaz;1;1;3;2;6
gdgellatly;"-";1;1;5;7
igallart;2;2;3;"-";5
luismalta;4;1;2;"-";4
"osi-scampbell";1;"-";4;1;4
AntoniRomera;"-";"-";"-";6;6
"Khalid-SerpentCS";4;"-";1;"-";3
"ajaniszewska-dev";2;"-";"-";2;3
labaggio;"-";"-";3;3;5
"lmarion-source";3;3;"-";"-";5
mathben;1;"-";5;"-";3
misern2;1;2;3;"-";5
ovnicraft;1;"-";4;"-";3
qgroulard;2;2;"-";2;5
Byloth;1;1;1;2;5
FernandoRomera;"-";1;"-";4;5
HviorForgeFlow;"-";1;2;2;4
"JuanjoA-PH";"-";"-";3;2;4
ThomasBinsfeld;2;"-";"-";3;4
alan196;"-";"-";2;3;4
alexandreduf;2;"-";2;"-";3
"b-kannan";"-";"-";"-";5;5
"captivea-dcr";3;"-";2;"-";3
celm1990;2;1;1;1;4
"foliveira-odoogap";1;"-";2;2;4
gabrielcardoso21;"-";"-";"-";5;5
hgarridoco;2;"-";2;"-";3
"hugho-ad";"-";"-";3;2;4
jguenat;1;1;2;"-";3
kranokporn;1;1;1;2;5
newtratip;"-";"-";"-";5;5
Borruso;"-";"-";3;1;3
"Dangar-Serpentcs";1;"-";3;"-";3
Fkawala;1;"-";2;"-";2
Guenzn;1;2;"-";1;4
SimoneVagile;1;"-";2;1;3
augustodinizl;"-";"-";3;1;3
ddufresne;"-";1;3;"-";3
jonisunz;4;"-";"-";"-";2
mbcosta;"-";"-";1;3;4
pdyharshad;1;1;2;"-";3
primes2h;"-";"-";"-";4;4
robyf70;"-";"-";2;2;3
ruuter;1;"-";3;"-";3
scigghia;1;"-";1;2;4
"KARIZMA-CONSEIL";1;"-";1;1;3
MRomeera;"-";"-";"-";3;3
MarcoCalcagni;"-";"-";1;2;3
NuriaXifre;2;1;"-";"-";2
Tino480;1;"-";1;1;3
aek;"-";"-";"-";2;2
bodi000;2;1;"-";"-";2
cvinh;"-";1;"-";"-";1
dhruvitaSerpentCS;1;1;1;"-";3
