User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;9;11;382;208;242
kittiu;14;18;120;68;101
simahawk;21;23;88;72;109
guewen;16;14;56;56;81
"alexey-pelykh";26;28;60;30;71
etobella;10;9;42;63;82
rousseldenis;8;3;59;47;61
marcelsavegnago;4;8;44;60;77
LoisRForgeFlow;11;12;56;36;59
rvalyi;6;4;63;31;45
victoralmau;18;14;20;50;73
sebastienbeau;19;9;50;20;40
"alexis-via";25;10;33;12;33
eLBati;5;3;42;30;42
mileo;6;3;50;17;30
Saran440;21;4;26;25;39
dreispt;1;2;49;24;34
chienandalu;13;9;12;38;54
"sergio-teruel";15;14;18;22;44
MiquelRForgeFlow;11;16;14;25;48
sbidoul;8;7;35;13;29
TDu;7;6;10;40;52
tonygalmiche;"-";"-";16;46;50
bodedra;1;"-";22;39;45
newtratip;13;10;17;20;38
HaraldPanten;1;1;11;46;51
legalsylvain;14;8;20;15;31
sebalix;9;8;8;31;45
HviorForgeFlow;2;6;16;31;42
jarroyomorales;6;5;14;30;41
tafaRU;3;2;28;21;30
"joao-p-marques";8;12;11;22;40
yajo;3;3;20;25;34
yvaucher;6;5;25;13;25
sbejaoui;14;7;18;7;22
"ps-tubtim";4;7;6;25;36
AaronHForgeFlow;12;7;14;10;24
emagdalenaC2i;1;3;23;14;23
lmignon;4;4;13;21;31
CarlosRoca13;7;11;18;4;22
ernestotejeda;9;13;8;9;28
NL66278;5;"-";18;13;19
skeller1;15;5;8;8;20
aphon61bank;16;4;11;2;13
gurneyalex;8;1;12;13;20
moylop260;2;1;16;15;21
kevinkhao;6;1;16;8;15
sergiocorato;3;3;14;6;14
astirpe;7;4;9;11;21
feketemihai;2;12;16;1;18
hparfr;3;2;8;17;24
carlosdauden;1;1;1;26;29
JordiBForgeFlow;5;4;12;6;16
renatonlima;1;3;8;14;21
SurachetS;14;2;4;4;12
bealdav;3;1;10;12;18
thomaspaulb;9;2;9;6;14
dalonsod;4;3;8;8;16
gabrielcardoso21;5;3;7;6;14
houssine78;"-";"-";10;13;16
ivantodorovich;3;3;5;12;19
"CasVissers-360ERP";3;1;10;7;13
Tardo;6;4;7;5;14
flotho;2;1;11;8;14
"len-foss";4;1;6;11;16
RLeeOSI;4;"-";7;6;11
jgrandguillaume;"-";"-";10;10;13
SimoneVagile;3;1;5;10;15
luisg123v;4;2;8;5;12
MeetKD;"-";"-";1;17;18
Yoshiro009;12;"-";1;1;5
brian10048;2;5;6;5;14
robyf70;2;1;9;6;11
dennybiasiolli;3;2;5;6;12
ozono;4;3;2;8;14
watthanun;13;1;1;"-";6
Vanneri;6;"-";7;"-";5
rafaelbn;1;3;6;6;12
yostashiro;1;1;4;10;14
ThomasBinsfeld;6;2;1;5;10
jbaudoux;1;2;2;10;14
"kos94ok-3D";"-";"-";6;9;11
matteoopenf;2;"-";8;4;8
poonlap;1;1;6;6;10
SimoRubi;2;1;6;5;10
alan196;1;1;2;10;13
atchuthan;2;2;4;6;11
baimont;7;4;2;1;9
quentinDupont;3;1;1;8;12
redapureskill;6;"-";7;"-";5
Fkawala;"-";"-";5;8;10
Rad0van;3;1;9;"-";6
fmdl;1;"-";5;6;9
hbrunn;1;1;6;4;8
"oerp-odoo";3;"-";"-";10;12
TheMule71;4;"-";5;1;5
flachica;3;"-";1;1;4
fredzamoabg;2;1;3;6;10
"hugho-ad";"-";"-";7;5;8
sanrav;"-";"-";5;7;9
AdriaGForgeFlow;"-";"-";2;9;10
"Chandresh-SerpentCS";2;2;4;2;7
gdgellatly;1;"-";7;2;6
"i-vyshnevska";1;"-";1;9;11
jado95;1;1;5;4;8
"komsan-S";5;1;3;2;7
phuctranfxvn;8;"-";3;"-";5
qgroulard;4;3;1;3;9
"ska-ibees";4;"-";5;"-";4
vincenzoterzulli;"-";1;7;3;7
Borruso;4;3;3;"-";7
PrapassornS;8;"-";"-";"-";3
"alessandro-fiorino";1;"-";2;6;8
fernandahf;4;2;1;3;8
"luc-demeyer";"-";"-";6;4;6
"osi-scampbell";4;"-";4;1;5
tbaden;1;"-";6;3;6
Abranes;1;"-";1;7;9
RodrigoBM;2;2;4;1;6
Yasaie;"-";9;"-";"-";9
bodi000;"-";"-";3;6;8
diggy128;6;1;2;"-";5
primes2h;"-";"-";2;7;8
"ajaniszewska-dev";4;"-";1;1;4
ferranmateu;"-";"-";"-";8;8
igallart;1;2;4;"-";5
wpichler;2;2;4;"-";5
wtaferner;1;"-";6;1;4
yelizariev;1;"-";3;4;7
FernandoRomera;"-";"-";"-";7;7
StefanRijnhart;3;2;2;"-";5
dnplkndll;3;"-";1;2;5
grindtildeath;"-";1;4;2;5
jcoux;"-";"-";2;5;6
"p-tombez";2;2;1;2;6
tupaq;"-";1;4;2;5
vvrossem;1;"-";4;2;5
wytzejan;1;"-";1;5;7
PieterPaulussen;1;"-";3;2;5
TimLai125;1;1;2;2;5
cesarlr;1;1;2;2;5
coleste;1;"-";2;2;4
gigidn;1;1;4;"-";4
labaggio;1;1;"-";4;6
psugne;"-";2;3;1;5
remihb;2;"-";4;"-";3
santostelmo;1;4;1;"-";6
ypapouin;2;"-";1;3;5
"Cedric-Pigeon";"-";"-";2;3;4
Dariosi;1;"-";1;3;5
"Khalid-SerpentCS";3;1;1;"-";4
"Laurent-Corron";"-";"-";"-";5;5
OpenCode;"-";"-";2;3;4
"alex-guardado";1;"-";1;2;4
apineux;"-";"-";"-";5;5
cormaza;2;"-";1;"-";2
"florian-dacosta";2;1;"-";2;4
"gva-acsone";"-";"-";"-";5;5
kayue;1;"-";3;"-";3
modnoting;3;"-";"-";"-";2
theangryangel;1;"-";4;"-";3
DarioLodeiros;"-";"-";4;"-";2
"Du-ma";1;"-";3;"-";3
desdelinux;1;"-";"-";2;3
dharaaktiv;2;"-";"-";"-";1
"fshah-initos";3;"-";1;"-";3
fuentes73;1;2;"-";1;4
mbcosta;"-";"-";1;3;4
npandyangsa;2;"-";1;"-";2
patrickrwilson;"-";"-";"-";4;4
"rida-fatima-iBees";3;"-";"-";"-";2
tarteo;2;1;"-";"-";2
"ventor-dev";"-";"-";4;"-";2
Chabagutor;"-";"-";"-";3;3
DiegoParadeda;1;2;"-";"-";3
GSLabIt;"-";"-";1;2;3
OsoTranquilo;1;"-";1;1;3
PierrickBrun;2;"-";"-";1;2
acsonefho;2;"-";"-";1;2
anwarirl;2;"-";"-";"-";1
"catalin-domatix";1;"-";1;"-";2
"chafique-delli";2;"-";1;"-";2
chrisdec;"-";"-";"-";3;3
cubells;"-";"-";"-";3;3
danimv5;"-";"-";"-";3;3
ddufresne;"-";1;2;"-";2
eantones;"-";"-";1;1;2
"gbaumgartner-callino";2;"-";"-";"-";1
janverb;"-";"-";3;"-";2
jesus01x;1;1;"-";1;3
luismalta;"-";1;"-";1;2
manuelcalerosolis;"-";1;2;"-";2
"mourad-ehm";2;"-";"-";1;2
mymage;"-";1;2;"-";2
nicomacr;2;1;"-";"-";2
remytms;"-";"-";1;1;2
AntoniRomera;"-";"-";"-";2;2
