User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;9;11;407;175;209
"alexey-pelykh";28;24;99;73;112
dreispt;17;8;75;72;93
MiquelRForgeFlow;19;14;26;90;113
max3903;21;15;34;57;82
Tardo;18;25;45;32;68
sbidoul;18;18;59;21;51
chienandalu;5;12;24;74;93
rousseldenis;3;2;73;31;43
AaronHForgeFlow;10;7;52;38;55
bodedra;9;6;43;35;51
simahawk;6;3;50;38;51
bealdav;11;9;40;21;40
NL66278;2;"-";27;44;51
Yasaie;26;5;12;23;37
etobella;5;5;30;26;39
legalsylvain;4;4;29;25;36
kittiu;8;5;33;9;23
LoisRForgeFlow;2;1;33;21;29
astirpe;9;4;19;21;32
ivantodorovich;7;3;24;20;31
mileo;9;2;20;14;23
grindtildeath;9;3;14;22;32
sebastienbeau;8;5;26;10;23
AdriaGForgeFlow;2;3;4;35;41
HviorForgeFlow;7;3;11;21;30
fmdl;5;1;10;24;30
"sergio-teruel";4;8;16;15;29
carlosdauden;6;3;15;13;22
rvalyi;"-";"-";23;19;24
yajo;7;8;11;14;28
ernestotejeda;7;8;10;14;28
manuelcalerosolis;2;3;4;30;36
JordiBForgeFlow;6;5;21;6;18
eLBati;10;"-";17;9;16
"i-vyshnevska";6;1;8;19;25
skeller1;11;7;12;6;20
hparfr;2;1;15;16;22
hbrunn;6;5;11;10;21
sergiocorato;7;3;14;8;17
"CasVissers-360ERP";"-";1;13;16;21
HaraldPanten;"-";"-";20;10;14
ValentinVinagre;6;2;16;4;12
jarroyomorales;7;9;6;7;21
"alexis-via";5;9;4;8;21
"osi-scampbell";9;5;7;5;16
alan196;1;3;6;14;20
newtratip;2;3;8;13;20
renatonlima;3;3;5;14;21
flachica;5;6;6;2;13
Rad0van;5;1;13;1;8
"kos94ok-3D";"-";1;4;18;21
patrickrwilson;1;2;6;14;19
"ps-tubtim";5;1;4;13;18
Saran440;1;4;10;6;14
guewen;1;1;7;12;17
tafaRU;1;1;6;12;16
StefanRijnhart;1;1;12;4;9
clementmbr;3;1;10;5;11
cubells;6;"-";4;9;13
gdgellatly;"-";"-";5;14;16
CarlosRoca13;3;4;9;2;11
"MPoch-PlanetaTIC";10;"-";5;3;8
acsonefho;3;1;6;8;13
yvaucher;2;1;8;7;12
RodrigoBM;6;2;9;"-";7
ThomasBinsfeld;2;3;2;10;16
nelsonramirezs;"-";"-";"-";17;17
sbejaoui;4;3;7;3;11
sherpya;8;"-";5;"-";5
"florian-dacosta";1;3;2;10;15
manuelregidor;4;1;5;3;8
JoanSForgeFlow;2;2;5;5;11
PierrickBrun;3;2;5;5;11
"Tonow-c2c";1;2;2;9;13
acysos;5;1;7;1;7
eantones;1;3;11;"-";7
llacroix;2;1;9;3;8
SimoRubi;4;"-";1;9;12
lmignon;1;"-";7;6;10
luisg123v;2;2;5;5;11
tonygalmiche;"-";"-";5;9;11
"Chandresh-SerpentCS";1;1;5;4;8
gurneyalex;3;1;3;5;9
mmequignon;"-";1;1;10;12
quentinDupont;2;"-";"-";9;10
sebalix;1;1;4;6;10
"BT-nstuder";"-";2;6;3;7
rafaelbn;"-";"-";3;8;10
rlizana;1;1;6;3;7
"Cedric-Pigeon";3;"-";1;6;9
brian10048;2;"-";1;7;9
jjscarafia;2;"-";5;2;6
murtuzasaleh;3;"-";3;3;6
ntodorova;2;"-";5;1;5
TDu;1;"-";1;7;9
axelpriem;"-";"-";7;"-";3
gabrielcardoso21;2;1;1;5;8
jbaudoux;"-";"-";1;8;9
letyf1988;3;"-";3;"-";3
ovnicraft;1;"-";5;3;6
OpenCode;"-";1;1;5;7
cvinh;4;1;3;"-";5
davejames;2;"-";4;2;5
digitalsatori;"-";"-";8;"-";3
feketemihai;2;1;2;"-";4
ghost;1;1;6;"-";4
jimhoefnagels;3;2;1;1;6
mclaeysb;1;"-";4;3;6
moylop260;"-";"-";6;2;4
"LRovira-PlanetaTIC";6;"-";1;"-";3
Tatider;"-";2;3;2;6
azmeuk;1;"-";4;2;5
pegonzalezspesol;3;"-";3;"-";3
traviswaelbro;1;1;4;1;5
angelmoya;"-";1;4;1;4
azucenatrey;2;1;2;"-";4
dalonsod;1;1;1;3;6
emagdalenaC2i;"-";"-";2;3;4
jcdrubay;1;"-";4;"-";3
kevinkhao;1;"-";5;"-";3
"luc-demeyer";"-";"-";5;1;3
marcelsavegnago;"-";"-";1;5;6
matteoopenf;1;"-";4;1;4
mbcosta;"-";1;2;2;4
misern2;"-";"-";2;3;4
nicomacr;2;2;2;"-";5
okuryan;"-";"-";5;1;3
"p-tombez";1;1;1;3;6
qgroulard;2;1;"-";3;5
tarteo;"-";1;5;"-";3
"Khalid-SerpentCS";"-";1;1;"-";2
MaxyMoos;2;1;1;"-";3
andreampiovesana;"-";"-";2;3;4
flotho;1;1;1;2;5
"gregory-moka";"-";"-";"-";5;5
hendrixcosta;"-";"-";2;3;4
jgrandguillaume;"-";"-";3;2;4
lfreeke;1;"-";1;3;5
mamcode;1;"-";1;3;5
matt454357;1;"-";3;1;4
mrcast;"-";"-";"-";5;5
philhug;3;"-";2;"-";3
wpichler;1;1;1;"-";3
yucer;4;"-";1;"-";3
"yung-wang";"-";"-";5;"-";2
2zx;1;"-";2;1;3
GSLabIt;"-";"-";1;3;4
RRRoger;1;"-";2;"-";2
SilvioGregorini;"-";"-";"-";4;4
Tino480;2;"-";"-";2;3
amcor;1;2;1;"-";4
ecino;2;"-";2;"-";3
em230418;"-";"-";4;"-";2
fclementic2c;"-";"-";1;3;4
horjarobert;2;2;"-";"-";3
houssine78;1;"-";3;"-";3
igallart;1;1;2;"-";3
janverb;4;"-";"-";"-";2
jesusVMayor;1;1;1;1;4
lmgr0312;"-";"-";"-";4;4
marylla;"-";"-";4;"-";2
rven;"-";"-";"-";4;4
"sudhir-erpharbor";"-";"-";3;"-";2
svalaeys;"-";"-";3;"-";2
ygol;"-";"-";1;3;4
IvanShirokikh;"-";"-";2;1;2
SButko;2;"-";"-";"-";1
atchuthan;1;1;1;"-";3
baimont;1;1;"-";1;3
"chafique-delli";"-";1;2;"-";2
"gbaumgartner-callino";"-";"-";3;"-";2
jesus01x;3;"-";"-";"-";2
jonerikceberio;2;1;"-";"-";2
luismalta;2;1;"-";"-";2
luistorresm;2;"-";1;"-";2
mlaitinen;2;"-";1;"-";2
mymage;2;1;"-";"-";2
"nikul-serpentcs";"-";1;2;"-";2
omar7r;1;1;1;"-";3
ruuter;"-";1;2;"-";2
"tomas-domatix";1;"-";1;"-";2
yostashiro;2;"-";1;"-";2
"BT-rmartin";"-";"-";"-";1;1
Bilbonet;"-";"-";1;1;2
"Daniel-CA";"-";"-";2;"-";1
DiegoParadeda;1;1;"-";"-";2
EmailsGmails;2;"-";"-";"-";1
"JayVora-SerpentCS";"-";"-";"-";"-";0
NuriaXifre;"-";2;"-";"-";2
PieterPaulussen;"-";1;1;"-";2
Saphery;"-";"-";"-";2;2
"YogeshMahera-SerpentCS";1;"-";1;"-";2
acarmisc;1;"-";"-";1;2
"ajaniszewska-dev";1;"-";"-";1;2
ajayjaviya;1;"-";"-";1;2
apineux;2;"-";"-";"-";1
bguillot;"-";"-";"-";2;2
bjornbillen;"-";"-";"-";"-";0
"bud-e";"-";"-";1;1;2
"carlos-domatix";"-";"-";"-";2;2
denisvalenchyts;1;"-";1;"-";2
dgomezquilon;"-";"-";"-";"-";0
dmsergio;"-";"-";1;1;2
"dong-z";"-";"-";"-";2;2
felixvillafranca;"-";"-";1;1;2
filoquin;1;"-";"-";"-";1
hgarridoco;"-";"-";1;1;2
jado95;"-";1;1;"-";2
jasadmoozhiyan;1;"-";1;"-";2
javierjcf;1;1;"-";"-";2
katyukha;1;"-";1;"-";2
kongrattapong;"-";1;"-";"-";1
luffah;"-";"-";2;"-";1
luiseevaquer;1;1;"-";"-";2
"marco-marchiori";"-";"-";1;1;2
"mourad-ehm";"-";"-";2;"-";1
"pedroortega-punt";"-";"-";2;"-";1
robyf70;"-";"-";2;"-";1
thomaspaulb;1;1;"-";"-";2
vrenaville;"-";"-";"-";2;2
ypapouin;1;"-";"-";"-";1
zaoral;1;"-";"-";1;2
AlbertCabedo;"-";"-";1;"-";1
"Batsirai-sudo";"-";"-";1;"-";1
BettinaPfeifer;"-";"-";"-";1;1
CiroBoxHub;"-";"-";1;"-";1
"Dangar-Serpentcs";"-";"-";"-";1;1
"FFernandez-PlanetaTIC";"-";"-";1;"-";1
Fkawala;"-";"-";1;"-";1
GillesTephaneMeyomesse;"-";"-";"-";1;1
GleydsonHudson;1;"-";"-";"-";1
HirenDangar;"-";"-";1;"-";1
JonathanNEMRY;"-";"-";1;"-";1
JosDeGraeve;1;"-";"-";"-";1
JuanjoA;"-";"-";1;"-";1
MarcoCalcagni;"-";"-";"-";1;1
"Martronic-SA";"-";1;"-";"-";1
"Moro-Code";1;"-";"-";"-";1
TumbaoJu;1;"-";"-";"-";1
abdounasser202;1;"-";"-";"-";1
aisopuro;"-";"-";1;"-";1
"andres-pcg";"-";"-";"-";"-";0
"anhvu-sg";1;"-";"-";"-";1
bennals;"-";"-";1;"-";1
benwillig;1;"-";"-";"-";1
bizzappdev;"-";"-";1;"-";1
"blopa98-S73";"-";"-";1;"-";1
bmachat;1;"-";"-";"-";1
chrisdec;"-";"-";"-";1;1
cicciodeg;"-";"-";1;"-";1
"codecov-io";"-";"-";1;"-";1
"codecov[bot]";"-";"-";1;"-";1
"d4e-ch";1;"-";"-";"-";1
ddufresne;1;"-";"-";"-";1
deivislaya;"-";1;"-";"-";1
devCbssolutionsRo;"-";"-";"-";1;1
diggy128;"-";1;"-";"-";1
"dsidorenkovas-rgbconsulting";"-";"-";1;"-";1
elvise;"-";"-";1;"-";1
fkantelberg;"-";"-";1;"-";1
gabrielrey37;"-";"-";1;"-";1
gaikaz;"-";"-";"-";1;1
glauco70;"-";"-";1;"-";1
"gva-acsone";"-";"-";1;"-";1
hieulucky111;1;"-";"-";"-";1
"hugho-ad";"-";"-";"-";1;1
iaranburu;1;"-";"-";"-";1
"ivs-cetmix";"-";"-";"-";1;1
jans23;"-";"-";1;"-";1
jcoux;"-";"-";"-";1;1
jprobineau;"-";"-";"-";"-";0
labaggio;"-";"-";1;"-";1
mFlayyan;"-";1;"-";"-";1
manney;"-";"-";1;"-";1
"mart-e";"-";"-";1;"-";1
maxhome1;"-";"-";"-";1;1
mgosai;"-";"-";"-";1;1
michaelkarrer81;"-";"-";1;"-";1
mohammad0omar;"-";"-";1;"-";1
ntsirintanis;1;"-";"-";"-";1
oihane;"-";"-";"-";"-";0
ougc27;"-";"-";"-";"-";0
pjdieulot;"-";"-";1;"-";1
