User;CPRs;MPRs;Cts;Reviews;CI
pedrobaeza;103;97;"4.014";"2.150";"2.321"
rousseldenis;93;66;763;453;556
simahawk;103;84;522;410;527
kittiu;100;68;593;339;441
"alexey-pelykh";149;139;506;264;438
dreispt;94;59;563;312;404
etobella;81;66;414;427;522
eLBati;118;97;442;293;422
MiquelRForgeFlow;157;135;238;397;560
legalsylvain;92;63;431;324;417
sbidoul;128;112;456;204;349
LoisRForgeFlow;80;78;401;340;447
chienandalu;106;102;187;496;622
AaronHForgeFlow;87;47;364;320;395
yajo;99;93;282;332;452
marcelsavegnago;72;52;242;439;515
max3903;102;85;280;332;444
HaraldPanten;19;15;253;452;487
"sergio-teruel";152;137;241;203;368
mileo;94;21;359;241;291
guewen;91;87;258;270;383
Tardo;113;106;212;222;353
Saran440;103;54;231;190;269
sergiocorato;91;48;210;188;260
NL66278;25;10;226;301;331
jarroyomorales;97;89;163;215;327
HviorForgeFlow;60;57;190;242;321
astirpe;87;70;151;238;330
ivantodorovich;52;34;215;253;309
ernestotejeda;87;79;125;206;306
"ps-tubtim";85;71;102;214;304
bealdav;57;42;209;159;223
rvalyi;8;8;229;225;251
bodedra;15;10;132;265;290
StefanRijnhart;42;32;188;160;212
victoralmau;58;31;88;233;281
JordiBForgeFlow;37;26;219;102;149
lmignon;29;22;154;186;226
sbejaoui;74;57;152;103;181
sebastienbeau;47;29;205;102;152
"alexis-via";112;77;125;66;165
carlosdauden;38;30;78;224;269
AdriaGForgeFlow;23;28;58;249;289
hbrunn;45;35;140;110;164
yvaucher;33;24;184;96;139
CarlosRoca13;71;62;126;62;144
grindtildeath;61;47;67;121;184
emagdalenaC2i;27;15;124;110;141
SimoRubi;37;29;117;94;140
ValentinVinagre;20;19;132;105;140
renatonlima;45;42;73;105;162
tafaRU;14;14;107;132;160
newtratip;47;30;78;104;150
gurneyalex;40;20;108;94;131
moylop260;19;17;151;79;113
sebalix;35;33;49;129;175
brian10048;33;26;86;97;138
feketemihai;66;43;90;29;90
rafaelbn;5;5;99;130;147
Rad0van;31;15;142;43;75
flachica;62;25;84;39;81
dalonsod;31;24;115;64;104
"i-vyshnevska";35;20;43;118;150
TDu;30;19;30;141;171
manuelcalerosolis;39;23;34;116;151
"kos94ok-3D";29;24;65;99;136
jgrandguillaume;"-";"-";91;123;133
"CasVissers-360ERP";11;6;93;98;117
"osi-scampbell";61;45;29;52;110
tonygalmiche;5;3;63;125;138
"joao-p-marques";24;19;53;95;126
skeller1;51;36;38;66;115
"luc-demeyer";21;18;96;40;72
hparfr;18;13;58;80;105
primes2h;6;6;74;75;92
patrickrwilson;17;12;49;76;99
mymage;27;17;58;45;75
"Cedric-Pigeon";23;16;51;54;82
JoanSForgeFlow;43;40;21;39;90
Fkawala;12;7;72;47;66
alan196;29;18;36;57;86
murtuzasaleh;34;23;36;37;72
flotho;13;5;65;44;61
kevinkhao;25;11;46;42;65
"Tonow-c2c";21;15;18;64;88
GSLabIt;11;8;53;45;64
luisg123v;19;13;49;37;61
robyf70;17;8;38;49;67
"florian-dacosta";8;12;33;59;80
nelsonramirezs;1;1;2;113;116
"shopinvader-git-bot";"-";"-";116;"-";11
mamcode;13;10;40;49;69
ThomasBinsfeld;34;15;8;53;77
jbaudoux;6;4;15;87;97
gabrielcardoso21;17;12;23;54;75
"nikul-serpentcs";11;8;30;55;72
"mourad-ehm";13;5;43;42;57
rlizana;8;7;38;51;67
robinkeunen;14;9;34;43;62
davejames;17;15;40;25;50
acysos;15;4;54;10;25
eantones;24;8;45;14;34
qgroulard;31;18;12;34;61
cubells;15;4;35;30;44
manuelregidor;15;8;31;33;50
thomaspaulb;21;11;26;22;43
gdgellatly;5;3;32;40;51
OpenCode;2;3;35;38;48
Yasaie;26;14;13;23;46
mbcosta;5;7;28;38;53
misern2;14;6;30;26;41
acsonefho;18;9;13;36;53
tarteo;15;8;24;28;45
mclaeysb;15;8;28;22;39
dhruvitaSerpentCS;17;15;11;29;51
fmdl;11;4;24;31;43
SilvioGregorini;14;10;26;22;41
luistorresm;20;18;22;12;39
kongrattapong;9;18;22;18;44
DarioLodeiros;1;2;29;37;45
SimoneVagile;10;3;13;39;49
mrcast;"-";"-";5;61;63
hendrixcosta;12;6;28;16;31
"Chandresh-SerpentCS";16;7;20;14;29
"len-foss";11;1;17;32;40
janverb;15;7;13;23;37
alessandrocamilli;14;5;12;20;32
dennybiasiolli;12;5;21;13;26
andreampiovesana;4;1;19;30;37
"hugho-ad";4;3;24;22;32
jjscarafia;10;2;26;12;22
clementmbr;14;5;23;11;25
FernandoRomera;3;2;14;32;39
benwillig;17;6;13;15;29
quentinDupont;6;3;10;29;38
ecino;24;1;18;7;17
"JayVora-SerpentCS";"-";"-";34;13;19
matteoopenf;5;"-";16;26;32
RodrigoBM;14;6;24;3;18
houssine78;1;"-";23;23;29
labaggio;4;4;17;22;32
yelizariev;1;"-";17;29;34
yostashiro;3;2;12;29;36
angelmoya;8;4;17;13;24
atchuthan;6;6;7;27;38
diggy128;14;6;10;14;27
igallart;11;7;22;4;19
lfreeke;3;3;14;26;34
Borruso;15;5;18;1;14
leemannd;1;"-";23;18;24
mmequignon;4;2;3;36;42
PierrickBrun;8;3;11;21;30
ghost;12;6;17;"-";14
cvinh;10;4;22;"-";12
gaikaz;5;4;16;17;27
